This run aims to check if discrepancy is less than 0.0092
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	
21,    	0.054870065122,     	0.0,                	0.99849350321,      	0.0,                	1.5158986912,       	1.0,                	0.001353862385,     	0.010975778993,     	0.010975778993,     	Normal,             	
22,    	0.053772310597,     	0.010920744457,     	0.99849350321,      	0.200367189039,     	1.5158986912,       	1.0,                	0.001289450662,     	0.011362604018,     	0.011362604018,     	Normal,             	
23,    	0.050370017823,     	0.021762016244,     	0.99849350321,      	0.407821019424,     	1.5158986912,       	1.0,                	0.001334336175,     	0.011168170815,     	0.011168170815,     	Normal,             	
24,    	0.04492024443,      	0.03151024733,      	0.99849350321,      	0.611712508957,     	1.5158986912,       	1.0,                	0.001281751382,     	0.011180598303,     	0.011180598303,     	Normal,             	
25,    	0.037600421476,     	0.039961635993,     	0.99849350321,      	0.815831671287,     	1.5158986912,       	1.0,                	0.00130474045,      	0.011223563647,     	0.011223563647,     	Normal,             	
26,    	0.028682611434,     	0.046776402681,     	0.99849350321,      	1.020737983367,     	1.5158986912,       	1.0,                	0.001278196912,     	0.011324034479,     	0.011324034479,     	Normal,             	
27,    	0.018469644151,     	0.051668136132,     	0.99849350321,      	1.227485103263,     	1.5158986912,       	1.0,                	0.001255413449,     	0.011242764122,     	0.011242764122,     	Normal,             	
28,    	0.007550946041,     	0.054348019838,     	0.99849350321,      	1.432743189339,     	1.5158986912,       	1.0,                	0.001343346683,     	0.01124175256,      	0.01124175256,      	Normal,             	
29,    	-0.003683750118,    	0.054746269567,     	0.99849350321,      	1.637982742323,     	1.5158986912,       	1.0,                	0.001264965409,     	0.011357406947,     	0.011357406947,     	Normal,             	
30,    	-0.01487576975,     	0.052815106937,     	0.99849350321,      	1.845341345144,     	1.5158986912,       	1.0,                	0.001281149954,     	0.01126508813,      	0.01126508813,      	Normal,             	
31,    	-0.025348176292,    	0.048664093592,     	0.99849350321,      	2.051008439826,     	1.5158986912,       	1.0,                	0.001352486269,     	0.01095082728,      	0.010975778993,     	cover cap,          	
32,    	-0.034526624578,    	0.042645471526,     	0.99849350321,      	2.251375628865,     	1.5158986912,       	1.0,                	0.001250986133,     	0.011227993028,     	0.011227993028,     	Normal,             	
33,    	-0.042484453223,    	0.034724563075,     	0.99849350321,      	2.456363091548,     	1.5158986912,       	1.0,                	0.001345634265,     	0.011125903215,     	0.011125903215,     	Normal,             	
34,    	-0.048615836966,    	0.025440606174,     	0.99849350321,      	2.659480254375,     	1.5158986912,       	1.0,                	0.001281263302,     	0.011220678134,     	0.011220678134,     	Normal,             	
35,    	-0.052774540626,    	0.015019051508,     	0.99849350321,      	2.864333701203,     	1.5158986912,       	1.0,                	0.001348308246,     	0.011291156279,     	0.011291156279,     	Normal,             	
36,    	-0.054731378174,    	0.003898754887,     	0.99849350321,      	3.070478413583,     	1.5158986912,       	1.0,                	0.001317158194,     	0.011207753828,     	0.011207753828,     	Normal,             	
37,    	-0.05438181917,     	-0.007303546411,    	0.99849350321,      	3.275095077012,     	1.5158986912,       	1.0,                	0.001316244346,     	0.011329112113,     	0.011329112113,     	Normal,             	
38,    	0.073728711932,     	0.0,                	0.997278334788,     	0.0,                	1.497000653669,     	1.0,                	0.00133249785,      	0.011004669592,     	0.011004669592,     	Normal,             	
39,    	0.072907439257,     	0.010973981229,     	0.997278334788,     	0.149397842197,     	1.497000653669,     	1.0,                	0.001390639289,     	0.010819117008,     	0.011004669592,     	cover cap,          	
40,    	0.070461917738,     	0.021703481559,     	0.997278334788,     	0.298795684394,     	1.497000653669,     	1.0,                	0.001345673125,     	0.011004317473,     	0.011004669592,     	cover cap,          	
41,    	0.066446629269,     	0.031949466692,     	0.997278334788,     	0.448193526591,     	1.497000653669,     	1.0,                	0.001388920461,     	0.010798560381,     	0.011004669592,     	cover cap,          	
42,    	0.060951027378,     	0.041483674194,     	0.997278334788,     	0.597591368788,     	1.497000653669,     	1.0,                	0.001355170348,     	0.010801545903,     	0.011004669592,     	cover cap,          	
43,    	0.05409754436,      	0.050093698779,     	0.997278334788,     	0.746989210985,     	1.497000653669,     	1.0,                	0.001383924323,     	0.010873638719,     	0.011004669592,     	cover cap,          	
44,    	0.046038863698,     	0.057587724321,     	0.997278334788,     	0.896387053182,     	1.497000653669,     	1.0,                	0.001342216623,     	0.011247063413,     	0.011247063413,     	Normal,             	
45,    	0.036743970664,     	0.063920290854,     	0.997278334788,     	1.049081938904,     	1.497000653669,     	1.0,                	0.001321761323,     	0.011254812062,     	0.011254812062,     	Normal,             	
46,    	0.026586780182,     	0.068768205463,     	0.997278334788,     	1.201882228649,     	1.497000653669,     	1.0,                	0.001252949602,     	0.011292300971,     	0.011292300971,     	Normal,             	
47,    	0.015773323889,     	0.072021699623,     	0.997278334788,     	1.355192481927,     	1.497000653669,     	1.0,                	0.001307386652,     	0.011108750193,     	0.011108750193,     	Normal,             	
48,    	0.004773567492,     	0.073574017265,     	0.997278334788,     	1.506005979294,     	1.497000653669,     	1.0,                	0.001268023338,     	0.011187559056,     	0.011187559056,     	Normal,             	
49,    	-0.006413295841,    	0.073449251865,     	0.997278334788,     	1.657891447912,     	1.497000653669,     	1.0,                	0.00127744863,      	0.011295770446,     	0.011295770446,     	Normal,             	
50,    	-0.017557917723,    	0.071607558877,     	0.997278334788,     	1.81124889713,      	1.497000653669,     	1.0,                	0.001301793472,     	0.011203234625,     	0.011203234625,     	Normal,             	
51,    	-0.028204687547,    	0.068120617756,     	0.997278334788,     	1.963347592639,     	1.497000653669,     	1.0,                	0.001340710271,     	0.011276762013,     	0.011276762013,     	Normal,             	
52,    	-0.038263279675,    	0.063022570493,     	0.997278334788,     	2.116446467471,     	1.497000653669,     	1.0,                	0.001348744696,     	0.011186431916,     	0.011186431916,     	Normal,             	
53,    	-0.047357360784,    	0.056508436031,     	0.997278334788,     	2.268316604233,     	1.497000653669,     	1.0,                	0.001286536081,     	0.011317109598,     	0.011317109598,     	Normal,             	
54,    	-0.055447733761,    	0.048594976941,     	0.997278334788,     	2.421964336011,     	1.497000653669,     	1.0,                	0.001283227634,     	0.011292376426,     	0.011292376426,     	Normal,             	
55,    	-0.062218384877,    	0.039557496716,     	0.997278334788,     	2.575275615713,     	1.497000653669,     	1.0,                	0.001249028242,     	0.011357744934,     	0.011357744934,     	Normal,             	
56,    	-0.067555783148,    	0.029532001732,     	0.997278334788,     	2.729476130485,     	1.497000653669,     	1.0,                	0.001252904891,     	0.011217181075,     	0.011217181075,     	Normal,             	
57,    	-0.071253945118,    	0.018941971075,     	0.997278334788,     	2.881764534013,     	1.497000653669,     	1.0,                	0.001299859388,     	0.011016268199,     	0.011016268199,     	Normal,             	
58,    	-0.073280894353,    	0.008113783701,     	0.997278334788,     	3.031320131251,     	1.497000653669,     	1.0,                	0.001321012336,     	0.01107616755,      	0.01107616755,      	Normal,             	
59,    	-0.073669448144,    	-0.002955566486,    	0.997278334788,     	3.181690446792,     	1.497000653669,     	1.0,                	0.001369818565,     	0.010894035496,     	0.011004669592,     	cover cap,          	
60,    	0.092480333353,     	0.0,                	0.995714511265,     	0.0,                	1.478183658758,     	1.0,                	0.001444008683,     	0.010996566303,     	0.010996566303,     	Normal,             	
61,    	0.091826548564,     	0.010977114188,     	0.995714511265,     	0.118977241251,     	1.478183658758,     	1.0,                	0.001194274554,     	0.011780135963,     	0.011780135963,     	Normal,             	
62,    	0.089686151407,     	0.022561168026,     	0.995714511265,     	0.246443420118,     	1.478183658758,     	1.0,                	0.001276832631,     	0.01169456949,      	0.01169456949,      	Normal,             	
63,    	0.086121818985,     	0.033699322718,     	0.995714511265,     	0.372982490691,     	1.478183658758,     	1.0,                	0.001264454419,     	0.011620256979,     	0.011620256979,     	Normal,             	
64,    	0.081215972028,     	0.044233222181,     	0.995714511265,     	0.498716411167,     	1.478183658758,     	1.0,                	0.001267063486,     	0.01160531983,      	0.01160531983,      	Normal,             	
65,    	0.075036620153,     	0.054056615626,     	0.995714511265,     	0.62428849532,      	1.478183658758,     	1.0,                	0.00134732927,      	0.011595006386,     	0.011595006386,     	Normal,             	
66,    	0.067682661096,     	0.063021182502,     	0.995714511265,     	0.749748839084,     	1.478183658758,     	1.0,                	0.001328123614,     	0.011592412119,     	0.011592412119,     	Normal,             	
67,    	0.059266748926,     	0.070993411868,     	0.995714511265,     	0.875181075485,     	1.478183658758,     	1.0,                	0.001389253343,     	0.010929940249,     	0.010929940249,     	Normal,             	
68,    	0.050477017055,     	0.077489888413,     	0.995714511265,     	0.993436612991,     	1.478183658758,     	1.0,                	0.00130181822,      	0.011622764139,     	0.011622764139,     	Normal,             	
69,    	0.040358829841,     	0.08320923573,      	0.995714511265,     	1.119197697334,     	1.478183658758,     	1.0,                	0.001253636667,     	0.011578824923,     	0.011578824923,     	Normal,             	
70,    	0.029644880284,     	0.087600189098,     	0.995714511265,     	1.244482724819,     	1.478183658758,     	1.0,                	0.001279233931,     	0.011619944084,     	0.011619944084,     	Normal,             	
71,    	0.018425850603,     	0.090626155643,     	0.995714511265,     	1.370213255228,     	1.478183658758,     	1.0,                	0.001307162588,     	0.011682461582,     	0.011682461582,     	Normal,             	
72,    	0.006853457443,     	0.092226038504,     	0.995714511265,     	1.496621139448,     	1.478183658758,     	1.0,                	0.001364011437,     	0.011036464409,     	0.011036464409,     	Normal,             	
73,    	-0.004181851498,    	0.092385735777,     	0.995714511265,     	1.616030570591,     	1.478183658758,     	1.0,                	0.001255274742,     	0.011658806556,     	0.011658806556,     	Normal,             	
74,    	-0.015772339775,    	0.091125437475,     	0.995714511265,     	1.742182159708,     	1.478183658758,     	1.0,                	0.001271381054,     	0.011594035269,     	0.011594035269,     	Normal,             	
75,    	-0.027050101515,    	0.088435875441,     	0.995714511265,     	1.867631981986,     	1.478183658758,     	1.0,                	0.001262003298,     	0.011692735532,     	0.011692735532,     	Normal,             	
76,    	-0.037992903149,    	0.084315783619,     	0.995714511265,     	1.994151182015,     	1.478183658758,     	1.0,                	0.001253814037,     	0.011605125949,     	0.011605125949,     	Normal,             	
77,    	-0.048253493653,    	0.078893677866,     	0.995714511265,     	2.119721165565,     	1.478183658758,     	1.0,                	0.00129260612,      	0.011612400782,     	0.011612400782,     	Normal,             	
78,    	-0.057759923795,    	0.072224672102,     	0.995714511265,     	2.245369968082,     	1.478183658758,     	1.0,                	0.001345315104,     	0.011608956727,     	0.011608956727,     	Normal,             	
79,    	-0.066353257469,    	0.064419385904,     	0.995714511265,     	2.37098145606,      	1.478183658758,     	1.0,                	0.001381715935,     	0.01091746254,      	0.010928468826,     	cover cap,          	
80,    	-0.073489154899,    	0.056142285037,     	0.995714511265,     	2.489221055055,     	1.478183658758,     	1.0,                	0.001316513119,     	0.011622043862,     	0.011622043862,     	Normal,             	
81,    	-0.079950328983,    	0.046481791623,     	0.995714511265,     	2.614974335546,     	1.478183658758,     	1.0,                	0.001251164147,     	0.011610093764,     	0.011610093764,     	Normal,             	
82,    	-0.08514416979,     	0.03609823275,      	0.995714511265,     	2.74059814272,      	1.478183658758,     	1.0,                	0.001257631981,     	0.011618623352,     	0.011618623352,     	Normal,             	
83,    	-0.088998411031,    	0.025137519587,     	0.995714511265,     	2.866314363645,     	1.478183658758,     	1.0,                	0.001305434078,     	0.011611732316,     	0.011611732316,     	Normal,             	
84,    	-0.091446893288,    	0.013786869296,     	0.995714511265,     	2.991955923676,     	1.478183658758,     	1.0,                	0.00137489834,      	0.010994199991,     	0.010994199991,     	Normal,             	
85,    	-0.092436798107,    	0.002837324928,     	0.995714511265,     	3.110907532402,     	1.478183658758,     	1.0,                	0.001396687493,     	0.011523199619,     	0.011523199619,     	Normal,             	
86,    	-0.092072079894,    	-0.008680101437,    	0.995714511265,     	3.235589900982,     	1.478183658758,     	1.0,                	0.001272761026,     	0.011699499273,     	0.011699499273,     	Normal,             	
87,    	0.111162831565,     	0.0,                	0.993802206115,     	0.0,                	1.4594032696,       	1.0,                	0.001397904025,     	0.010705462832,     	0.010705462832,     	Normal,             	
88,    	0.110647340313,     	0.010693044619,     	0.993802206115,     	0.096341591947,     	1.4594032696,       	1.0,                	0.001155319996,     	0.012065599405,     	0.012065599405,     	Normal,             	
89,    	0.10883666621,      	0.022622007201,     	0.993802206115,     	0.204934812818,     	1.4594032696,       	1.0,                	0.001268935914,     	0.011667438817,     	0.011667438817,     	Normal,             	
90,    	0.105866091974,     	0.033904950844,     	0.993802206115,     	0.309941142295,     	1.4594032696,       	1.0,                	0.001277053535,     	0.011763744178,     	0.011763744178,     	Normal,             	
91,    	0.10169035854,      	0.044902629116,     	0.993802206115,     	0.415815022118,     	1.4594032696,       	1.0,                	0.001312184854,     	0.011398994247,     	0.011398994247,     	Normal,             	
92,    	0.096557311867,     	0.055080492432,     	0.993802206115,     	0.518403218556,     	1.4594032696,       	1.0,                	0.001316607261,     	0.011378096902,     	0.011378096902,     	Normal,             	
93,    	0.090421127657,     	0.064662158909,     	0.993802206115,     	0.620803179273,     	1.4594032696,       	1.0,                	0.001358517434,     	0.011006311047,     	0.011006311047,     	Normal,             	
94,    	0.083583526731,     	0.073286896378,     	0.993802206115,     	0.719854377699,     	1.4594032696,       	1.0,                	0.001288344762,     	0.011521280437,     	0.011521280437,     	Normal,             	
95,    	0.075549114172,     	0.081544506065,     	0.993802206115,     	0.823544102181,     	1.4594032696,       	1.0,                	0.001244806078,     	0.011566354199,     	0.011566354199,     	Normal,             	
96,    	0.06666704681,      	0.088953246097,     	0.993802206115,     	0.927639849475,     	1.4594032696,       	1.0,                	0.001235920595,     	0.011334255257,     	0.011334255257,     	Normal,             	
97,    	0.057262557564,     	0.095279455408,     	0.993802206115,     	1.029644903466,     	1.4594032696,       	1.0,                	0.001277264935,     	0.011143751353,     	0.011143751353,     	Normal,             	
98,    	0.047435345086,     	0.100533890595,     	0.993802206115,     	1.12993402605,      	1.4594032696,       	1.0,                	0.001321006727,     	0.011385137842,     	0.011385137842,     	Normal,             	
99,    	0.03690352976,      	0.104858498048,     	0.993802206115,     	1.232397408901,     	1.4594032696,       	1.0,                	0.001264196643,     	0.011558039509,     	0.011558039509,     	Normal,             	
100,   	0.025816245243,     	0.108123524744,     	0.993802206115,     	1.336418257442,     	1.4594032696,       	1.0,                	0.001219935796,     	0.01184063548,      	0.01184063548,      	Normal,             	
101,   	0.014169238453,     	0.11025610098,      	0.993802206115,     	1.442984813695,     	1.4594032696,       	1.0,                	0.001228266852,     	0.01167512644,      	0.01167512644,      	Normal,             	
102,   	0.002527172809,     	0.111134101513,     	0.993802206115,     	1.54806039508,      	1.4594032696,       	1.0,                	0.001282007178,     	0.011688680996,     	0.011688680996,     	Normal,             	
103,   	-0.00915629663,     	0.110785095358,     	0.993802206115,     	1.653258079385,     	1.4594032696,       	1.0,                	0.001259848288,     	0.011600719248,     	0.011600719248,     	Normal,             	
104,   	-0.020651988104,    	0.10922760873,      	0.993802206115,     	1.757663388667,     	1.4594032696,       	1.0,                	0.001259690451,     	0.01168086278,      	0.01168086278,      	Normal,             	
105,   	-0.031999632594,    	0.106457496849,     	0.993802206115,     	1.86279064443,      	1.4594032696,       	1.0,                	0.001302629569,     	0.011476558119,     	0.011476558119,     	Normal,             	
106,   	-0.042805217031,    	0.102590879305,     	0.993802206115,     	1.966077516133,     	1.4594032696,       	1.0,                	0.001326107887,     	0.011535096731,     	0.011535096731,     	Normal,             	
107,   	-0.053206027821,    	0.097602734209,     	0.993802206115,     	2.069891696835,     	1.4594032696,       	1.0,                	0.001332181232,     	0.011265288698,     	0.011265288698,     	Normal,             	
108,   	-0.062811214948,    	0.091716554658,     	0.993802206115,     	2.171275537703,     	1.4594032696,       	1.0,                	0.001264471052,     	0.011270081468,     	0.011270081468,     	Normal,             	
109,   	-0.07177500291,     	0.084885358448,     	0.993802206115,     	2.272702548904,     	1.4594032696,       	1.0,                	0.001224441225,     	0.01167769412,      	0.01167769412,      	Normal,             	
110,   	-0.080283890755,    	0.076887398232,     	0.993802206115,     	2.377801260582,     	1.4594032696,       	1.0,                	0.001320069927,     	0.011651153016,     	0.011651153016,     	Normal,             	
111,   	-0.087890529364,    	0.068061956846,     	0.993802206115,     	2.48266088417,      	1.4594032696,       	1.0,                	0.001285211179,     	0.011515452827,     	0.011515452827,     	Normal,             	
112,   	-0.094460082294,    	0.058604334094,     	0.993802206115,     	2.586298114072,     	1.4594032696,       	1.0,                	0.001356908526,     	0.011072875177,     	0.011072875177,     	Normal,             	
113,   	-0.099821767698,    	0.048916150863,     	0.993802206115,     	2.685948850517,     	1.4594032696,       	1.0,                	0.001353587261,     	0.011116978235,     	0.011116978235,     	Normal,             	
114,   	-0.104208397896,    	0.038701226459,     	0.993802206115,     	2.785996824753,     	1.4594032696,       	1.0,                	0.001256836981,     	0.011753616658,     	0.011753616658,     	Normal,             	
115,   	-0.107712184349,    	0.027482002553,     	0.993802206115,     	2.891779471614,     	1.4594032696,       	1.0,                	0.001262263205,     	0.011583992736,     	0.011583992736,     	Normal,             	
116,   	-0.109987289715,    	0.016123623123,     	0.993802206115,     	2.996034107372,     	1.4594032696,       	1.0,                	0.001275685077,     	0.011539552112,     	0.011539552112,     	Normal,             	
117,   	-0.11106617599,     	0.004634616753,     	0.993802206115,     	3.099888421925,     	1.4594032696,       	1.0,                	0.001362971992,     	0.01087528781,      	0.01087528781,      	Normal,             	
118,   	-0.110987533963,    	-0.006240386712,    	0.993802206115,     	3.197759530076,     	1.4594032696,       	1.0,                	0.001255664798,     	0.01167017832,      	0.01167017832,      	Normal,             	
119,   	0.129966752108,     	0.0,                	0.991518352501,     	0.0,                	1.440460879466,     	1.0,                	0.001469599244,     	0.011150328169,     	0.011150328169,     	Normal,             	
120,   	0.129488438169,     	0.011140064365,     	0.991518352501,     	0.085820031019,     	1.440460879466,     	1.0,                	0.00149401203,      	0.011003102833,     	0.011049652311,     	cover cap,          	
121,   	0.128074189507,     	0.022098837878,     	0.991518352501,     	0.170864726984,     	1.440460879466,     	1.0,                	0.001474596868,     	0.011038294409,     	0.011049652311,     	cover cap,          	
122,   	0.12573418959,      	0.03289787564,      	0.991518352501,     	0.255909422949,     	1.440460879466,     	1.0,                	0.001480330665,     	0.011038441637,     	0.011049652311,     	cover cap,          	
123,   	0.122485352504,     	0.043459119591,     	0.991518352501,     	0.340954118914,     	1.440460879466,     	1.0,                	0.001413710242,     	0.01121450869,      	0.01121450869,      	Normal,             	
124,   	0.11828288001,      	0.053856447618,     	0.991518352501,     	0.427268430152,     	1.440460879466,     	1.0,                	0.001374808722,     	0.011184667594,     	0.011184667594,     	Normal,             	
125,   	0.113214399664,     	0.063826768383,     	0.991518352501,     	0.513352922351,     	1.440460879466,     	1.0,                	0.001373367851,     	0.011157412405,     	0.011157412405,     	Normal,             	
126,   	0.107322846119,     	0.073301864605,     	0.991518352501,     	0.599227511688,     	1.440460879466,     	1.0,                	0.001365649916,     	0.011254748161,     	0.011254748161,     	Normal,             	
127,   	0.100578657404,     	0.082312151766,     	0.991518352501,     	0.685851726097,     	1.440460879466,     	1.0,                	0.001346229674,     	0.011462321074,     	0.011462321074,     	Normal,             	
128,   	0.092935098218,     	0.090853861628,     	0.991518352501,     	0.774074590773,     	1.440460879466,     	1.0,                	0.00129367602,      	0.011400082264,     	0.011400082264,     	Normal,             	
129,   	0.08461596519,      	0.098648340526,     	0.991518352501,     	0.861818109145,     	1.440460879466,     	1.0,                	0.001338666079,     	0.011364062335,     	0.011364062335,     	Normal,             	
130,   	0.07567511323,      	0.105662831171,     	0.991518352501,     	0.949284214173,     	1.440460879466,     	1.0,                	0.001275565582,     	0.011613679194,     	0.011613679194,     	Normal,             	
131,   	0.065940500293,     	0.111996460099,     	0.991518352501,     	1.038672818955,     	1.440460879466,     	1.0,                	0.001297938574,     	0.011539898269,     	0.011539898269,     	Normal,             	
132,   	0.055746076664,     	0.117404137875,     	0.991518352501,     	1.127493169096,     	1.440460879466,     	1.0,                	0.001288561422,     	0.011598198758,     	0.011598198758,     	Normal,             	
133,   	0.045057423736,     	0.121906460944,     	0.991518352501,     	1.216762544232,     	1.440460879466,     	1.0,                	0.001332858381,     	0.011616140965,     	0.011616140965,     	Normal,             	
134,   	0.033992611011,     	0.125442652436,     	0.991518352501,     	1.306170109497,     	1.440460879466,     	1.0,                	0.00133151837,      	0.011651962466,     	0.011651962466,     	Normal,             	
135,   	0.022620942815,     	0.127983005121,     	0.991518352501,     	1.395853571746,     	1.440460879466,     	1.0,                	0.001331813371,     	0.011574279337,     	0.011574279337,     	Normal,             	
136,   	0.011144929835,     	0.129488019494,     	0.991518352501,     	1.484938721159,     	1.440460879466,     	1.0,                	0.001275346057,     	0.011775756388,     	0.011775756388,     	Normal,             	
137,   	-0.000621151611,    	0.129965267761,     	0.991518352501,     	1.57557565663,      	1.440460879466,     	1.0,                	0.001257728233,     	0.011639539651,     	0.011639539651,     	Normal,             	
138,   	-0.012246392083,    	0.129388494599,     	0.991518352501,     	1.665163438242,     	1.440460879466,     	1.0,                	0.001336122644,     	0.011587963065,     	0.011587963065,     	Normal,             	
139,   	-0.023722650146,    	0.12778338125,      	0.991518352501,     	1.754353978689,     	1.440460879466,     	1.0,                	0.001287320855,     	0.011565934921,     	0.011565934921,     	Normal,             	
140,   	-0.034989085289,    	0.125168368864,     	0.991518352501,     	1.843374860171,     	1.440460879466,     	1.0,                	0.001275228694,     	0.011726643667,     	0.011726643667,     	Normal,             	
141,   	-0.046128856797,    	0.121505083121,     	0.991518352501,     	1.933633522076,     	1.440460879466,     	1.0,                	0.001327180168,     	0.011680080839,     	0.011680080839,     	Normal,             	
142,   	-0.056851178193,    	0.116873008824,     	0.991518352501,     	2.023533553058,     	1.440460879466,     	1.0,                	0.001305191369,     	0.011638290046,     	0.011638290046,     	Normal,             	
143,   	-0.067078509785,    	0.111318597631,     	0.991518352501,     	2.113111710206,     	1.440460879466,     	1.0,                	0.001370164749,     	0.011133824908,     	0.011133824908,     	Normal,             	
144,   	-0.076359918982,    	0.105169004115,     	0.991518352501,     	2.198804643771,     	1.440460879466,     	1.0,                	0.00137277131,      	0.011221045184,     	0.011221045184,     	Normal,             	
145,   	-0.085146914547,    	0.098190425178,     	0.991518352501,     	2.285169295498,     	1.440460879466,     	1.0,                	0.001383788661,     	0.011367129635,     	0.011367129635,     	Normal,             	
146,   	-0.093400944205,    	0.090374887414,     	0.991518352501,     	2.37265902377,      	1.440460879466,     	1.0,                	0.001381229568,     	0.011312132418,     	0.011312132418,     	Normal,             	
147,   	-0.100905811042,    	0.081910768227,     	0.991518352501,     	2.459725185052,     	1.440460879466,     	1.0,                	0.001279902359,     	0.011727193069,     	0.011727193069,     	Normal,             	
148,   	-0.107878497969,    	0.07248162753,      	0.991518352501,     	2.549988078514,     	1.440460879466,     	1.0,                	0.001347376904,     	0.011560952606,     	0.011560952606,     	Normal,             	
149,   	-0.113892784018,    	0.062608229509,     	0.991518352501,     	2.638970586702,     	1.440460879466,     	1.0,                	0.001370367262,     	0.011404601046,     	0.011404601046,     	Normal,             	
150,   	-0.118942882421,    	0.052382701105,     	0.991518352501,     	2.726748907326,     	1.440460879466,     	1.0,                	0.001411982951,     	0.011259086613,     	0.011259086613,     	Normal,             	
151,   	-0.123030239695,    	0.0418917268,       	0.991518352501,     	2.813406534327,     	1.440460879466,     	1.0,                	0.001376375579,     	0.011251127389,     	0.011251127389,     	Normal,             	
152,   	-0.126192368192,    	0.031094096926,     	0.991518352501,     	2.900002863378,     	1.440460879466,     	1.0,                	0.00142792948,      	0.011229633773,     	0.011229633773,     	Normal,             	
153,   	-0.128405457981,    	0.020084696021,     	0.991518352501,     	2.986433659783,     	1.440460879466,     	1.0,                	0.001457758234,     	0.011061700058,     	0.011061700058,     	Normal,             	
