This run aims to check if discrepancy is less than 0.0092
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.552084954359,     	0.005805630898,     	0.319505805187,     	1.547198342059,     	0,     	10,    	11,    	
2,     	1.535899463903,     	0.012454134114,     	0.366412931613,     	1.525623772728,     	11,    	20,    	10,    	
3,     	1.5158986912,       	0.010975778993,     	0.206840156002,     	1.5066020941,       	21,    	37,    	17,    	
4,     	1.497000653669,     	0.011004669592,     	0.149397842197,     	1.487675282383,     	38,    	59,    	22,    	
5,     	1.478183658758,     	0.010928468826,     	0.126592483772,     	1.468723400462,     	60,    	86,    	27,    	
6,     	1.4594032696,       	0.010705462832,     	0.105031007553,     	1.449958177108,     	87,    	118,   	32,    	
7,     	1.440460879466,     	0.011049652311,     	0.086566440249,     	1.431007989865,     	119,   	155,   	37,    	
8,     	1.421506489415,     	0.011073802768,     	0.07446999387,      	1.411955031498,     	156,   	197,   	42,    	
9,     	1.402782833912,     	0.010623821025,     	0.064519043255,     	1.39366544963,      	198,   	247,   	50,    	
10,    	1.384571547215,     	0.010424864623,     	0.057606080509,     	1.375373006369,     	248,   	299,   	52,    	
11,    	1.366125566364,     	0.010814524401,     	0.057369417068,     	1.356603494733,     	300,   	356,   	57,    	
12,    	1.3472861862,       	0.010716092877,     	0.051137364879,     	1.338011680269,     	357,   	419,   	63,    	
13,    	1.328347267961,     	0.011125789879,     	0.046346008655,     	1.318764085899,     	420,   	487,   	68,    	
14,    	1.30928642821,      	0.010959112466,     	0.042779135802,     	1.299803684613,     	488,   	559,   	72,    	
15,    	1.290684596941,     	0.010687039869,     	0.04323748623,      	1.281279422125,     	560,   	636,   	77,    	
16,    	1.271978874988,     	0.010979785299,     	0.040063970578,     	1.262485560493,     	637,   	717,   	81,    	
17,    	1.252925589069,     	0.011126824184,     	0.037041395314,     	1.243336416512,     	718,   	803,   	86,    	
18,    	1.234171672853,     	0.010678881874,     	0.037505947826,     	1.224909441867,     	804,   	895,   	92,    	
19,    	1.215494946172,     	0.010883189038,     	0.035271306145,     	1.205962975336,     	896,   	991,   	96,    	
20,    	1.19635203378,      	0.011106603175,     	0.030367372468,     	1.186772574314,     	992,   	1093,  	102,   	
21,    	1.17786719938,      	0.010264771396,     	0.029441077909,     	1.168855539571,     	1094,  	1201,  	108,   	
22,    	1.160837450318,     	0.009375802059,     	0.029979830898,     	1.152058123522,     	1202,  	1315,  	114,   	
23,    	1.14303489561,      	0.010413732221,     	0.025947884176,     	1.134033628342,     	1316,  	1432,  	117,   	
24,    	1.125208690787,     	0.010168054244,     	0.029874780767,     	1.116093895843,     	1433,  	1549,  	117,   	
25,    	1.106932924542,     	0.010565210253,     	0.027231279215,     	1.097810991138,     	1550,  	1670,  	121,   	
26,    	1.088983417862,     	0.010230697897,     	0.022078560011,     	1.079868806731,     	1671,  	1794,  	124,   	
27,    	1.07119861395,      	0.010025171642,     	0.02181936355,      	1.062389402253,     	1795,  	1919,  	125,   	
28,    	1.052767700089,     	0.011312217323,     	0.022845690148,     	1.042998994818,     	1920,  	2049,  	130,   	
29,    	1.03368546975,      	0.010841520555,     	0.021189485681,     	1.02432101845,      	2050,  	2187,  	138,   	
30,    	1.015058141401,     	0.010973758567,     	0.023506349461,     	1.005578732103,     	2188,  	2329,  	142,   	
31,    	0.996130401171,     	0.010993750881,     	0.020226012559,     	0.986632768635,     	2330,  	2477,  	148,   	
32,    	0.977635383366,     	0.010382109969,     	0.022331778654,     	0.968664118525,     	2478,  	2631,  	154,   	
33,    	0.959433163089,     	0.010674811686,     	0.019065067005,     	0.950145291392,     	2632,  	2788,  	157,   	
34,    	0.942146101374,     	0.00926233838,      	0.022056692396,     	0.93352578137,      	2789,  	2946,  	158,   	
35,    	0.924966278945,     	0.009872263384,     	0.020437644762,     	0.916001302532,     	2947,  	3103,  	157,   	
36,    	0.906937625531,     	0.010507588573,     	0.020695395659,     	0.897653575014,     	3104,  	3263,  	160,   	
37,    	0.88873286612,      	0.010315118813,     	0.020344620149,     	0.879720954853,     	3264,  	3428,  	165,   	
38,    	0.871367794197,     	0.00968565117,      	0.019147330374,     	0.862756530843,     	3429,  	3598,  	170,   	
39,    	0.855701453523,     	0.008146896085,     	0.020434258909,     	0.848513405437,     	3599,  	3779,  	181,   	
40,    	0.841704064952,     	0.007949227579,     	0.017780732286,     	0.834546237088,     	3780,  	3972,  	193,   	
41,    	0.82849803493,      	0.00707713262,      	0.017186818167,     	0.822309374426,     	3973,  	4178,  	206,   	
42,    	0.814113488081,     	0.009692493443,     	0.017969180587,     	0.805731914695,     	4179,  	4368,  	190,   	
43,    	0.797823910274,     	0.009164793997,     	0.018106442886,     	0.789897673978,     	4369,  	4555,  	187,   	
44,    	0.783953387983,     	0.006899572899,     	0.016629284856,     	0.777984092378,     	4556,  	4753,  	198,   	
45,    	0.772599695982,     	0.006229400549,     	0.015614943799,     	0.76682117058,      	4754,  	4964,  	211,   	
46,    	0.760971978619,     	0.006766207178,     	0.015734873408,     	0.755073755729,     	4965,  	5161,  	197,   	
47,    	0.745642459818,     	0.01088487963,      	0.014960286225,     	0.736229461803,     	5162,  	5358,  	197,   	
48,    	0.728847360747,     	0.008635381025,     	0.016168652313,     	0.721377177459,     	5359,  	5565,  	207,   	
49,    	0.71432436972,      	0.008183588716,     	0.013995921359,     	0.707244393247,     	5566,  	5782,  	217,   	
50,    	0.699908219894,     	0.008841489019,     	0.014158190483,     	0.692259444881,     	5783,  	6004,  	222,   	
51,    	0.684564505731,     	0.009057338961,     	0.01606950993,      	0.676728936653,     	6005,  	6220,  	216,   	
52,    	0.669233061116,     	0.008649897613,     	0.015608625164,     	0.661749381395,     	6221,  	6434,  	214,   	
53,    	0.653020653174,     	0.010188523003,     	0.01282790781,      	0.644206983584,     	6435,  	6652,  	218,   	
54,    	0.635586168253,     	0.00997390186,      	0.013506975383,     	0.626957617666,     	6653,  	6873,  	221,   	
55,    	0.619088277621,     	0.009094700735,     	0.015095157605,     	0.611219348569,     	6874,  	7098,  	225,   	
56,    	0.604156175324,     	0.008164368342,     	0.015287803746,     	0.597091337071,     	7099,  	7335,  	237,   	
57,    	0.59083650504,      	0.007243254275,     	0.013218757503,     	0.584303466177,     	7336,  	7569,  	234,   	
58,    	0.576039424026,     	0.009611547278,     	0.014066993197,     	0.567723016431,     	7570,  	7799,  	230,   	
59,    	0.558834125461,     	0.010258089744,     	0.014825741554,     	0.549958506717,     	7800,  	8030,  	231,   	
60,    	0.541127433496,     	0.010205826159,     	0.014177076837,     	0.532296676625,     	8031,  	8267,  	237,   	
61,    	0.523841222142,     	0.009773011222,     	0.014064346157,     	0.515384375812,     	8268,  	8507,  	240,   	
62,    	0.50701829716,      	0.009653159406,     	0.013042547456,     	0.498656946388,     	8508,  	8752,  	245,   	
63,    	0.491100841832,     	0.008923702391,     	0.012125389414,     	0.482985201577,     	8753,  	9004,  	252,   	
64,    	0.475088242273,     	0.009116762293,     	0.012971969929,     	0.467198184135,     	9005,  	9261,  	257,   	
65,    	0.459333610908,     	0.009104711666,     	0.012856828358,     	0.451423008032,     	9262,  	9520,  	259,   	
66,    	0.443774519211,     	0.008860491937,     	0.014240479894,     	0.435888746418,     	9521,  	9781,  	261,   	
67,    	0.428014657854,     	0.009129470223,     	0.013033926178,     	0.419975235509,     	9782,  	10039, 	258,   	
68,    	0.411420719716,     	0.009890909549,     	0.013158852055,     	0.40286020671,      	10040, 	10296, 	257,   	
69,    	0.39461308254,      	0.009550146072,     	0.01287838042,      	0.386120061285,     	10297, 	10555, 	259,   	
70,    	0.378701591447,     	0.008595099817,     	0.012305652015,     	0.371004911712,     	10556, 	10816, 	261,   	
