This run aims to check if discrepancy is less than 0.0100
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.020456249091,     	0.0,                	0.999790749044,     	0.0,                	1.550338650755,     	1.0,                	0.002405692252,     	0.006142141721,     	0.006142141721,     	Normal,             	
1,     	0.019534137106,     	0.00607252949,      	0.999790749044,     	0.301396970588,     	1.550338650755,     	1.0,                	0.002405836852,     	0.00613305315,      	0.006142141721,     	cover cap,          	
2,     	0.016850933742,     	0.011597592805,     	0.999790749044,     	0.602793941176,     	1.550338650755,     	1.0,                	0.002386018292,     	0.006176343455,     	0.006176343455,     	Normal,             	
3,     	0.012621334034,     	0.01609844881,      	0.999790749044,     	0.90588213232,      	1.550338650755,     	1.0,                	0.002415620522,     	0.006193394799,     	0.006193394799,     	Normal,             	
4,     	0.007225020867,     	0.019137847328,     	0.999790749044,     	1.209813566483,     	1.550338650755,     	1.0,                	0.002408150489,     	0.006203514584,     	0.006203514584,     	Normal,             	
5,     	0.001156201687,     	0.020423548284,     	0.999790749044,     	1.514245481773,     	1.550338650755,     	1.0,                	0.002386145448,     	0.00623356051,      	0.00623356051,      	Normal,             	
6,     	-0.005048412247,    	0.019823512823,     	0.999790749044,     	1.820163453033,     	1.550338650755,     	1.0,                	0.002418594929,     	0.006254310588,     	0.006254310588,     	Normal,             	
7,     	-0.010802075312,    	0.017371623293,     	0.999790749044,     	2.12710781178,      	1.550338650755,     	1.0,                	0.002404232126,     	0.006276489159,     	0.006276489159,     	Normal,             	
8,     	-0.015560565903,    	0.013278814543,     	0.999790749044,     	2.435149307466,     	1.550338650755,     	1.0,                	0.00240892329,      	0.006203257777,     	0.006203257777,     	Normal,             	
9,     	-0.018825290224,    	0.008004159847,     	0.999790749044,     	2.739568521959,     	1.550338650755,     	1.0,                	0.002405343397,     	0.006193944723,     	0.006193944723,     	Normal,             	
10,    	-0.020357965631,    	0.002002838549,     	0.999790749044,     	3.043527152487,     	1.550338650755,     	1.0,                	0.002416732474,     	0.006178981376,     	0.006178981376,     	Normal,             	
11,    	-0.020027277431,    	-0.004167287557,    	0.999790749044,     	3.346745793636,     	1.550338650755,     	1.0,                	0.002390506324,     	0.006195053714,     	0.006195053714,     	Normal,             	
