number	direction_ind	# of covercap	
0	1	2	
1	62	2	
2	64	2	
3	86	2	
4	87	2	
5	88	2	
6	210	2	
7	252	2	
8	369	2	
9	385	2	
10	386	2	
11	388	2	
12	392	2	
13	393	2	
14	422	2	
15	426	2	
16	450	2	
17	451	2	
18	560	2	
19	564	2	
20	618	2	
21	638	2	
22	657	2	
23	659	2	
24	660	2	
25	662	2	
26	663	2	
27	669	2	
28	688	2	
29	691	2	
30	804	2	
31	888	2	
32	892	2	
33	926	2	
34	947	2	
35	1002	2	
36	1005	2	
37	1008	2	
38	1019	2	
39	1022	2	
40	1035	2	
41	1037	2	
42	1038	2	
43	1047	2	
44	1054	2	
45	1063	2	
46	1066	2	
47	1095	2	
48	1116	2	
49	1123	2	
50	1127	2	
51	1129	2	
52	1153	2	
53	1154	2	
54	1168	2	
55	1170	2	
56	1171	2	
57	1177	2	
58	1192	2	
59	1199	2	
60	1207	2	
61	1210	2	
62	1212	2	
63	1220	2	
64	1281	2	
65	1304	2	
66	1307	2	
67	1313	2	
68	1314	2	
69	1317	2	
70	1319	2	
71	1324	2	
72	1326	2	
73	1328	2	
74	1329	2	
75	1339	2	
76	1340	2	
77	1393	2	
78	1399	2	
79	1403	2	
80	1406	2	
81	1407	2	
82	1408	2	
83	1410	2	
84	1415	2	
85	1420	2	
86	1423	2	
87	1439	2	
88	1513	2	
89	1528	2	
90	1535	2	
91	1537	2	
92	1538	2	
93	1573	2	
94	1604	2	
95	1628	2	
96	1640	2	
97	1642	2	
98	1649	2	
99	1650	2	
100	1651	2	
101	1653	2	
102	1656	2	
103	1658	2	
104	1660	2	
105	1661	2	
106	1662	2	
107	1663	2	
108	1667	2	
109	1668	2	
110	1669	2	
111	1715	2	
112	1723	2	
113	1725	2	
114	1742	2	
115	1743	2	
116	1771	2	
117	1772	2	
118	1774	2	
119	1778	2	
120	1780	2	
121	1781	2	
122	1782	2	
123	1783	2	
124	1786	2	
125	1787	2	
126	1791	2	
127	1792	2	
128	1796	2	
129	1807	2	
130	1831	2	
131	1856	2	
132	1899	2	
133	1911	2	
134	1913	2	
135	1916	2	
136	1917	2	
137	1918	2	
138	1921	2	
139	1924	2	
140	1932	2	
141	1935	2	
142	1948	2	
143	1951	2	
144	1954	2	
145	1962	2	
146	1963	2	
147	1971	2	
148	1979	2	
149	1980	2	
150	1981	2	
151	2005	2	
152	2007	2	
153	2015	2	
154	2021	2	
155	2037	2	
156	2042	2	
157	2045	2	
158	2047	2	
159	2049	2	
160	2052	2	
161	2054	2	
162	2057	2	
163	2060	2	
164	2061	2	
165	2062	2	
166	2064	2	
167	2066	2	
168	2067	2	
169	2068	2	
170	2079	2	
171	2080	2	
172	2081	2	
173	2091	2	
174	2092	2	
175	2094	2	
176	2096	2	
177	2106	2	
178	2117	2	
179	2122	2	
180	2134	2	
181	2147	2	
182	2153	2	
183	2156	2	
184	2173	2	
185	2176	2	
186	2181	2	
187	2182	2	
188	2184	2	
189	2185	2	
190	2187	2	
191	2189	2	
192	2193	2	
193	2194	2	
194	2204	2	
195	2206	2	
196	2230	2	
197	2243	2	
198	2244	2	
199	2249	2	
200	2251	2	
201	2258	2	
202	2260	2	
203	2262	2	
204	2269	2	
205	2274	2	
206	2286	2	
207	2299	2	
208	2303	2	
209	2305	2	
210	2329	2	
211	2351	2	
212	2404	2	
213	2484	2	
214	2498	2	
215	2505	2	
216	2506	2	
217	2525	2	
218	2538	2	
219	2540	2	
220	2544	2	
221	2550	2	
222	2552	2	
223	2555	2	
224	2556	2	
225	2561	2	
226	2562	2	
227	2565	2	
228	2569	2	
229	2594	2	
230	2600	2	
231	2601	2	
232	2604	2	
233	2617	2	
234	2625	2	
235	2631	2	
236	2957	2	
237	3005	2	
238	3009	2	
239	3017	2	
240	3022	2	
241	3025	2	
242	3028	2	
243	3029	2	
244	3070	2	
245	3165	2	
246	3168	2	
247	3174	2	
248	3176	2	
249	3178	2	
250	3181	2	
251	3186	2	
252	3190	2	
253	3337	2	
254	3339	2	
255	3342	2	
256	3344	2	
257	3347	2	
258	3371	2	
259	3372	2	
260	3374	2	
261	3376	2	
262	3379	2	
263	3513	2	
264	3517	2	
265	3519	2	
266	3520	2	
267	3521	2	
268	3532	2	
269	3571	2	
270	3573	2	
271	3575	2	
272	3585	2	
273	3705	2	
274	3707	2	
275	3762	2	
276	3764	2	
277	3766	2	
278	3862	2	
279	3877	2	
280	3878	2	
281	3879	2	
282	3880	2	
283	3881	2	
284	3882	2	
285	3883	2	
286	3892	2	
287	3936	2	
288	3938	2	
289	3943	2	
290	3944	2	
291	3945	2	
292	3946	2	
293	3956	2	
294	4055	2	
295	4057	2	
296	4058	2	
297	4130	2	
298	4132	2	
