Point's Coordinates for twisted_polar_coordinates_81

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.038770705018,     	0.000601538444,     	-0.999247952504,    	0.015514037796,     	-1.532011232306,    	1.0,                	
2,     	0.011408709677,     	0.037059017251,     	-0.999247952504,    	1.272151099231,     	-1.532011232306,    	1.0,                	
3,     	-0.03171973467,     	0.022302193806,     	-0.999247952504,    	2.528788160667,     	-1.532011232306,    	1.0,                	
4,     	-0.031012583817,    	-0.023275503455,    	-0.999247952504,    	3.785425222103,     	-1.532011232306,    	1.0,                	
5,     	0.012552903792,     	-0.036687246047,    	-0.999247952504,    	5.042062283539,     	-1.532011232306,    	1.0,                	
6,     	0.077484713654,     	0.001092891352,     	-0.996992941168,    	0.014103670723,     	-1.493226137817,    	1.0,                	
7,     	0.064593427428,     	0.042810797641,     	-0.996992941168,    	0.585302335012,     	-1.493226137817,    	1.0,                	
8,     	0.031194184389,     	0.070936578166,     	-0.996992941168,    	1.156500999301,     	-1.493226137817,    	1.0,                	
9,     	-0.012108991786,    	0.076540496337,     	-0.996992941168,    	1.72769966359,      	-1.493226137817,    	1.0,                	
10,    	-0.051567648627,    	0.05784334773,      	-0.996992941168,    	2.298898327879,     	-1.493226137817,    	1.0,                	
11,    	-0.074653941389,    	0.020781344921,     	-0.996992941168,    	2.870096992168,     	-1.493226137817,    	1.0,                	
12,    	-0.074038135239,    	-0.022878588067,    	-0.996992941168,    	3.441295656458,     	-1.493226137817,    	1.0,                	
13,    	-0.049915744279,    	-0.059274730996,    	-0.996992941168,    	4.012494320747,     	-1.493226137817,    	1.0,                	
14,    	-0.009945457198,    	-0.076851565649,    	-0.996992941168,    	4.583692985036,     	-1.493226137817,    	1.0,                	
15,    	0.033182442271,     	-0.070028571216,    	-0.996992941168,    	5.154891649325,     	-1.493226137817,    	1.0,                	
16,    	0.065775150776,     	-0.040972000219,    	-0.996992941168,    	5.726090313614,     	-1.493226137817,    	1.0,                	
17,    	0.116080635201,     	0.001688443461,     	-0.993238357742,    	0.014544410433,     	-1.454441043329,    	1.0,                	
18,    	0.106598383644,     	0.045982054266,     	-0.993238357742,    	0.407243492132,     	-1.454441043329,    	1.0,                	
19,    	0.080887494494,     	0.083275314136,     	-0.993238357742,    	0.799942573831,     	-1.454441043329,    	1.0,                	
20,    	0.042862217554,     	0.107890662323,     	-0.993238357742,    	1.192641655529,     	-1.454441043329,    	1.0,                	
21,    	-0.001688443461,    	0.116080635201,     	-0.993238357742,    	1.585340737228,     	-1.454441043329,    	1.0,                	
22,    	-0.045982054266,    	0.106598383644,     	-0.993238357742,    	1.978039818927,     	-1.454441043329,    	1.0,                	
23,    	-0.083275314136,    	0.080887494494,     	-0.993238357742,    	2.370738900626,     	-1.454441043329,    	1.0,                	
24,    	-0.107890662323,    	0.042862217554,     	-0.993238357742,    	2.763437982324,     	-1.454441043329,    	1.0,                	
25,    	-0.116080635201,    	-0.001688443461,    	-0.993238357742,    	3.156137064023,     	-1.454441043329,    	1.0,                	
26,    	-0.106598383644,    	-0.045982054266,    	-0.993238357742,    	3.548836145722,     	-1.454441043329,    	1.0,                	
