This run aims to check if discrepancy is less than 0.0097
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.551150131532,     	0.005996981633,     	0.314001418243,     	1.546143259259,     	0,     	11,    	12,    	
2,     	1.534323924518,     	0.013017452994,     	0.368581940565,     	1.523581451243,     	12,    	21,    	10,    	
3,     	1.513261331577,     	0.011594268552,     	0.2088732289,       	1.503217027436,     	22,    	37,    	16,    	
4,     	1.493376564423,     	0.011448481786,     	0.157232479759,     	1.483340607553,     	38,    	59,    	22,    	
5,     	1.473596208793,     	0.011228247901,     	0.12012428771,      	1.463756002055,     	60,    	86,    	27,    	
6,     	1.453687501195,     	0.011482138761,     	0.0983107965,       	1.44379771305,      	87,    	119,   	33,    	
7,     	1.433872642011,     	0.011357364168,     	0.085333933085,     	1.424031179055,     	120,   	156,   	37,    	
8,     	1.414503919997,     	0.011078834535,     	0.077745213013,     	1.404638690585,     	157,   	198,   	42,    	
9,     	1.395069796638,     	0.011143658967,     	0.063753126998,     	1.385457275286,     	199,   	246,   	48,    	
10,    	1.375917938915,     	0.011095043796,     	0.062486313671,     	1.366088290482,     	247,   	297,   	51,    	
11,    	1.356645344787,     	0.010962527932,     	0.062104129745,     	1.346886519573,     	298,   	354,   	57,    	
12,    	1.336788547701,     	0.011619651234,     	0.05249105508,      	1.326587014727,     	355,   	415,   	61,    	
13,    	1.316582983536,     	0.011612692912,     	0.051275364068,     	1.306590868388,     	416,   	482,   	67,    	
14,    	1.297116810317,     	0.010985817941,     	0.046324089612,     	1.287210359549,     	483,   	554,   	72,    	
15,    	1.277273461155,     	0.011502050808,     	0.04248940585,      	1.267286077777,     	555,   	630,   	76,    	
16,    	1.257371920488,     	0.011402479904,     	0.038918265593,     	1.247490405152,     	631,   	711,   	81,    	
17,    	1.237780824471,     	0.011245498833,     	0.037977209784,     	1.227926288965,     	712,   	797,   	86,    	
18,    	1.218160386163,     	0.011285962431,     	0.037113807769,     	1.208251267489,     	798,   	888,   	91,    	
19,    	1.198829513252,     	0.010896819346,     	0.033055475891,     	1.188925190278,     	889,   	984,   	96,    	
20,    	1.179535081271,     	0.01080632588,      	0.031384861968,     	1.169901707629,     	985,   	1086,  	102,   	
21,    	1.160859839766,     	0.010434116342,     	0.027868051662,     	1.151613915618,     	1087,  	1194,  	108,   	
22,    	1.142601081159,     	0.010422558595,     	0.030230345934,     	1.133523143591,     	1195,  	1304,  	110,   	
23,    	1.124258978246,     	0.010679484281,     	0.02668356728,      	1.114366557739,     	1305,  	1412,  	108,   	
24,    	1.105561621689,     	0.010847778836,     	0.025326758398,     	1.095739408959,     	1413,  	1522,  	110,   	
25,    	1.086110050978,     	0.011101486451,     	0.027958776735,     	1.076242150451,     	1523,  	1636,  	114,   	
26,    	1.066737559131,     	0.011047717985,     	0.023971445394,     	1.056844661333,     	1637,  	1755,  	119,   	
27,    	1.047042654413,     	0.011404773071,     	0.024750141272,     	1.037193876209,     	1756,  	1881,  	126,   	
28,    	1.028505542596,     	0.010096133995,     	0.019562692165,     	1.01978310657,      	1882,  	2010,  	129,   	
29,    	1.009276022734,     	0.012100614273,     	0.022725771016,     	0.998825552528,     	2011,  	2140,  	130,   	
30,    	0.989091618433,     	0.011258185658,     	0.023153313786,     	0.979365734099,     	2141,  	2279,  	139,   	
31,    	0.970007492356,     	0.01081297728,      	0.019534048746,     	0.960541808725,     	2280,  	2421,  	142,   	
32,    	0.950941100919,     	0.01107582976,      	0.022422578471,     	0.941370539598,     	2422,  	2567,  	146,   	
33,    	0.931926945115,     	0.010893386321,     	0.023812087796,     	0.922338198009,     	2568,  	2716,  	149,   	
34,    	0.91259834484,      	0.011274895347,     	0.019867622608,     	0.902723864633,     	2717,  	2870,  	154,   	
35,    	0.893505748021,     	0.010626405306,     	0.021777469088,     	0.884014366376,     	2871,  	3029,  	159,   	
36,    	0.87522098817,      	0.010144880058,     	0.021994295481,     	0.86623485843,      	3030,  	3191,  	162,   	
37,    	0.858736712748,     	0.008646883242,     	0.020936863033,     	0.85085761371,      	3192,  	3361,  	170,   	
38,    	0.844713711052,     	0.007101720437,     	0.018446684636,     	0.838029592145,     	3362,  	3550,  	189,   	
39,    	0.832339226271,     	0.006584963831,     	0.019373490291,     	0.82615626304,      	3551,  	3743,  	193,   	
40,    	0.818396323839,     	0.008972555168,     	0.017804279606,     	0.81051855091,      	3744,  	3923,  	180,   	
41,    	0.802195046641,     	0.009606378025,     	0.018849465481,     	0.793887545072,     	3924,  	4106,  	183,   	
42,    	0.786936591649,     	0.008116305355,     	0.017870981072,     	0.779915886305,     	4107,  	4303,  	197,   	
43,    	0.772797552894,     	0.008265833109,     	0.015488731222,     	0.76564741878,      	4304,  	4507,  	204,   	
44,    	0.759544701267,     	0.010375770303,     	0.016793414289,     	0.750571718986,     	4508,  	4694,  	187,   	
45,    	0.741904108153,     	0.01006453192,      	0.016874062793,     	0.733199500184,     	4695,  	4885,  	191,   	
46,    	0.726235367148,     	0.008055797306,     	0.018038058205,     	0.71920043585,      	4886,  	5085,  	200,   	
47,    	0.712022297052,     	0.009244599485,     	0.015322403004,     	0.704025402064,     	5086,  	5297,  	212,   	
48,    	0.697994764939,     	0.006968424949,     	0.014174603386,     	0.691203185515,     	5298,  	5506,  	209,   	
49,    	0.684974497986,     	0.00721668445,      	0.01386956432,      	0.678139150488,     	5507,  	5713,  	207,   	
50,    	0.671760836091,     	0.007381275635,     	0.014430534854,     	0.665036476936,     	5714,  	5930,  	217,   	
51,    	0.656872302857,     	0.009438519865,     	0.014700976263,     	0.648706831174,     	5931,  	6149,  	219,   	
52,    	0.641572290439,     	0.008347131704,     	0.01609230658,      	0.634289332673,     	6150,  	6364,  	215,   	
53,    	0.62685490386,      	0.008581661275,     	0.016039135089,     	0.619256849855,     	6365,  	6578,  	214,   	
54,    	0.612446810641,     	0.007868069013,     	0.016341020799,     	0.605510535091,     	6579,  	6801,  	223,   	
55,    	0.598000295674,     	0.008681035359,     	0.014719814808,     	0.590469445137,     	6802,  	7028,  	227,   	
56,    	0.582321657746,     	0.009416738829,     	0.014503252611,     	0.574168244424,     	7029,  	7255,  	227,   	
57,    	0.565870360801,     	0.009588869797,     	0.015027523369,     	0.557573392518,     	7256,  	7479,  	224,   	
58,    	0.548737036532,     	0.010272376727,     	0.014830213899,     	0.539848883423,     	7480,  	7708,  	229,   	
59,    	0.531631134868,     	0.010117384147,     	0.015078596025,     	0.522876673603,     	7709,  	7937,  	229,   	
60,    	0.514094801566,     	0.010399768112,     	0.014624504549,     	0.505095892279,     	7938,  	8172,  	235,   	
61,    	0.497246003363,     	0.009064791134,     	0.013555066931,     	0.489401184933,     	8173,  	8413,  	241,   	
62,    	0.481362506088,     	0.009283155831,     	0.013005392459,     	0.47310984377,      	8414,  	8660,  	247,   	
63,    	0.464335687411,     	0.01012719182,      	0.013445814198,     	0.45557162818,      	8661,  	8907,  	247,   	
64,    	0.447486520616,     	0.009362924856,     	0.013886605546,     	0.438882310545,     	8908,  	9151,  	244,   	
65,    	0.43023189675,      	0.010009728448,     	0.013968368657,     	0.421529768711,     	9152,  	9397,  	246,   	
66,    	0.412875783266,     	0.010009594367,     	0.01299924912,      	0.404045511657,     	9398,  	9643,  	246,   	
67,    	0.395633213679,     	0.009908732418,     	0.012434669059,     	0.386819479213,     	9644,  	9890,  	247,   	
68,    	0.378200556695,     	0.009959012946,     	0.012241980305,     	0.369580653278,     	9891,  	10141, 	251,   	
69,    	0.36094794211,      	0.010214036084,     	0.013004057872,     	0.352107173257,     	10142, 	10396, 	255,   	
70,    	0.343513868505,     	0.009926207816,     	0.011756731435,     	0.334921855337,     	10397, 	10653, 	257,   	
71,    	0.326949276328,     	0.009218307556,     	0.012903100801,     	0.318707160504,     	10654, 	10916, 	263,   	
72,    	0.310635070032,     	0.009336662336,     	0.010577651844,     	0.302552722766,     	10917, 	11181, 	265,   	
73,    	0.294780293109,     	0.008979633176,     	0.011912841841,     	0.2866332181,       	11182, 	11439, 	258,   	
74,    	0.27779126069,      	0.010361620644,     	0.013371028119,     	0.268821580833,     	11440, 	11698, 	259,   	
75,    	0.261150995862,     	0.008864929438,     	0.013310398594,     	0.253086429573,     	11699, 	11961, 	263,   	
76,    	0.244463775949,     	0.009971147691,     	0.012879194632,     	0.235749519613,     	11962, 	12223, 	262,   	
