This run aims to check if discrepancy is less than 0.0097
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.019644931471,     	0.0,                	0.999807019713,     	0.0,                	1.551150131532,     	1.0,                	0.002325377153,     	0.006004676689,     	0.006004676689,     	Normal,             	
1,     	0.018727235672,     	0.005934136547,     	0.999807019713,     	0.306862924266,     	1.551150131532,     	1.0,                	0.002290080925,     	0.006114465717,     	0.006114465717,     	Normal,             	
2,     	0.015995635314,     	0.01140451592,      	0.999807019713,     	0.619382195984,     	1.551150131532,     	1.0,                	0.002285425751,     	0.006150213664,     	0.006150213664,     	Normal,             	
3,     	0.011685369752,     	0.01579162646,      	0.999807019713,     	0.933743749152,     	1.551150131532,     	1.0,                	0.002306085346,     	0.006145799543,     	0.006145799543,     	Normal,             	
4,     	0.006234035752,     	0.018629549934,     	0.999807019713,     	1.247877804735,     	1.551150131532,     	1.0,                	0.00228636008,      	0.006146349144,     	0.006146349144,     	Normal,             	
5,     	0.000172011592,     	0.019644178387,     	0.999807019713,     	1.562040185767,     	1.551150131532,     	1.0,                	0.002281327578,     	0.006131339608,     	0.006131339608,     	Normal,             	
6,     	-0.005892355859,    	0.018740423552,     	0.999807019713,     	1.875429025256,     	1.551150131532,     	1.0,                	0.002294517562,     	0.006107761109,     	0.006107761109,     	Normal,             	
7,     	-0.011363277857,    	0.016024957062,     	0.999807019713,     	2.187602802738,     	1.551150131532,     	1.0,                	0.002267638598,     	0.006385145608,     	0.006385145608,     	Normal,             	
8,     	-0.015902365453,    	0.011534214559,     	0.999807019713,     	2.514078416671,     	1.551150131532,     	1.0,                	0.002320315244,     	0.006022064044,     	0.006022064044,     	Normal,             	
9,     	-0.018649173993,    	0.006175082335,     	0.999807019713,     	2.821836974089,     	1.551150131532,     	1.0,                	0.00230057062,      	0.006063251039,     	0.006063251039,     	Normal,             	
10,    	-0.019643973575,    	0.000193996568,     	0.999807019713,     	3.131717346985,     	1.551150131532,     	1.0,                	0.002274990258,     	0.006170720376,     	0.006170720376,     	Normal,             	
11,    	-0.018735050859,    	-0.005909416367,    	0.999807019713,     	3.447135841199,     	1.551150131532,     	1.0,                	0.002282168151,     	0.006143225953,     	0.006143225953,     	Normal,             	
12,    	0.036464316664,     	0.0,                	0.999334955663,     	0.0,                	1.534323924518,     	1.0,                	0.001148301388,     	0.013186511437,     	0.013186511437,     	Normal,             	
13,    	0.034080011954,     	0.012969162461,     	0.999334955663,     	0.363627879908,     	1.534323924518,     	1.0,                	0.00116980099,      	0.013054098771,     	0.013054098771,     	Normal,             	
14,    	0.027328209764,     	0.024141568732,     	0.999334955663,     	0.7235642332,       	1.534323924518,     	1.0,                	0.001128964436,     	0.013176775212,     	0.013176775212,     	Normal,             	
15,    	0.016963689385,     	0.032278160298,     	0.999334955663,     	1.086920634819,     	1.534323924518,     	1.0,                	0.001113323512,     	0.013243076559,     	0.013243076559,     	Normal,             	
16,    	0.004317087666,     	0.036207860249,     	0.999334955663,     	1.452125872331,     	1.534323924518,     	1.0,                	0.001176740053,     	0.013074250168,     	0.013074250168,     	Normal,             	
17,    	-0.008732382067,    	0.035403275176,     	0.999334955663,     	1.812623945194,     	1.534323924518,     	1.0,                	0.001128816516,     	0.013266570493,     	0.013266570493,     	Normal,             	
18,    	-0.020820065903,    	0.029936119414,     	0.999334955663,     	2.178484394806,     	1.534323924518,     	1.0,                	0.00114282726,      	0.013224420015,     	0.013224420015,     	Normal,             	
19,    	-0.030127725003,    	0.020541825038,     	0.999334955663,     	2.543169356334,     	1.534323924518,     	1.0,                	0.001147040708,     	0.013336108365,     	0.013336108365,     	Normal,             	
20,    	-0.035498891308,    	0.008335172801,     	0.999334955663,     	2.91096935039,      	1.534323924518,     	1.0,                	0.001168544669,     	0.013039122495,     	0.013039122495,     	Normal,             	
21,    	-0.036161825329,    	-0.004687086371,    	0.999334955663,     	3.270488259048,     	1.534323924518,     	1.0,                	0.001114944335,     	0.013364139701,     	0.013364139701,     	Normal,             	
22,    	0.057503257689,     	0.0,                	0.998345318692,     	0.0,                	1.513261331577,     	1.0,                	0.001407485229,     	0.011984214853,     	0.011984214853,     	Normal,             	
23,    	0.056254446652,     	0.011918971291,     	0.998345318692,     	0.208788347995,     	1.513261331577,     	1.0,                	0.001484429838,     	0.011946344224,     	0.011946344224,     	Normal,             	
24,    	0.052577685539,     	0.023285438114,     	0.998345318692,     	0.416914520106,     	1.513261331577,     	1.0,                	0.001390781088,     	0.012079029039,     	0.012079029039,     	Normal,             	
25,    	0.046553461741,     	0.03375499733,      	0.998345318692,     	0.627360814919,     	1.513261331577,     	1.0,                	0.001412101532,     	0.012004038389,     	0.012004038389,     	Normal,             	
26,    	0.03853109907,      	0.042684646529,     	0.998345318692,     	0.836495790743,     	1.513261331577,     	1.0,                	0.001361018159,     	0.012053578659,     	0.012053578659,     	Normal,             	
27,    	0.02878650679,      	0.049779128876,     	0.998345318692,     	1.046497039038,     	1.513261331577,     	1.0,                	0.001364565014,     	0.012104443866,     	0.012104443866,     	Normal,             	
28,    	0.017728423517,     	0.054702172209,     	0.998345318692,     	1.257387769099,     	1.513261331577,     	1.0,                	0.00139479518,      	0.011989290051,     	0.011989290051,     	Normal,             	
29,    	0.005999959188,     	0.057189379561,     	0.998345318692,     	1.466264859737,     	1.513261331577,     	1.0,                	0.001398494312,     	0.011970928015,     	0.011970928015,     	Normal,             	
30,    	-0.005970968443,    	0.057192413664,     	0.998345318692,     	1.674820881974,     	1.513261331577,     	1.0,                	0.001413960108,     	0.012133075307,     	0.012133075307,     	Normal,             	
31,    	-0.017838198232,    	0.054666473534,     	0.998345318692,     	1.886212309512,     	1.513261331577,     	1.0,                	0.001388764408,     	0.011986996852,     	0.011986996852,     	Normal,             	
32,    	-0.028784201372,    	0.049780461992,     	0.998345318692,     	2.095049302244,     	1.513261331577,     	1.0,                	0.001368774587,     	0.012090706571,     	0.012090706571,     	Normal,             	
33,    	-0.038556828377,    	0.042661406802,     	0.998345318692,     	2.305699803586,     	1.513261331577,     	1.0,                	0.001386733898,     	0.011984910755,     	0.011984910755,     	Normal,             	
34,    	-0.046562522643,    	0.033742497388,     	0.998345318692,     	2.514500319788,     	1.513261331577,     	1.0,                	0.001389128349,     	0.011987135255,     	0.011987135255,     	Normal,             	
35,    	-0.052546473205,    	0.023355787259,     	0.998345318692,     	2.723339732581,     	1.513261331577,     	1.0,                	0.001381636653,     	0.012026803301,     	0.012026803301,     	Normal,             	
36,    	-0.056255262617,    	0.011915119502,     	0.998345318692,     	2.932872775947,     	1.513261331577,     	1.0,                	0.001365766367,     	0.012026020056,     	0.012026020056,     	Normal,             	
37,    	-0.057503239312,    	-4.597211e-05,      	0.998345318692,     	3.142392123344,     	1.513261331577,     	1.0,                	0.001397926474,     	0.011989069199,     	0.011989069199,     	Normal,             	
38,    	0.077342445531,     	0.0,                	0.99700458681,      	0.0,                	1.493376564423,     	1.0,                	0.00141642536,      	0.01191827165,      	0.01191827165,      	Normal,             	
39,    	0.076424158049,     	0.011882842557,     	0.99700458681,      	0.154250299777,     	1.493376564423,     	1.0,                	0.001380825014,     	0.011921498571,     	0.011921498571,     	Normal,             	
40,    	0.073690118495,     	0.023486598669,     	0.99700458681,      	0.308542446495,     	1.493376564423,     	1.0,                	0.001320530817,     	0.012098803519,     	0.012098803519,     	Normal,             	
41,    	0.069125697696,     	0.034691379317,     	0.99700458681,      	0.465134000951,     	1.493376564423,     	1.0,                	0.001396473741,     	0.012069182892,     	0.012069182892,     	Normal,             	
42,    	0.06288701279,      	0.045023077451,     	0.99700458681,      	0.621341401195,     	1.493376564423,     	1.0,                	0.001365172313,     	0.012052628942,     	0.012052628942,     	Normal,             	
43,    	0.055128602541,     	0.054246576506,     	0.99700458681,      	0.777334113368,     	1.493376564423,     	1.0,                	0.001421781775,     	0.012113339413,     	0.012113339413,     	Normal,             	
44,    	0.045982475048,     	0.062188952952,     	0.99700458681,      	0.934114188058,     	1.493376564423,     	1.0,                	0.001376006615,     	0.012000587765,     	0.012000587765,     	Normal,             	
45,    	0.035808694163,     	0.068553565211,     	0.99700458681,      	1.089431990277,     	1.493376564423,     	1.0,                	0.001343071577,     	0.012000401843,     	0.012000401843,     	Normal,             	
46,    	0.024772989791,     	0.073267679488,     	0.99700458681,      	1.244747381345,     	1.493376564423,     	1.0,                	0.001397907633,     	0.011978920183,     	0.011978920183,     	Normal,             	
47,    	0.013162122829,     	0.076214253283,     	0.99700458681,      	1.399784186945,     	1.493376564423,     	1.0,                	0.001428589477,     	0.011936176211,     	0.011936176211,     	Normal,             	
48,    	0.001278385461,     	0.077331879658,     	0.99700458681,      	1.554266675193,     	1.493376564423,     	1.0,                	0.001451480825,     	0.011813617291,     	0.011813617291,     	Normal,             	
49,    	-0.010514032499,    	0.076624467381,     	0.99700458681,      	1.707159846353,     	1.493376564423,     	1.0,                	0.001375372957,     	0.011987613913,     	0.011987613913,     	Normal,             	
50,    	-0.022228357053,    	0.074079376506,     	0.99700458681,      	1.862309396453,     	1.493376564423,     	1.0,                	0.001400197954,     	0.011910755591,     	0.011910755591,     	Normal,             	
51,    	-0.033339144395,    	0.069787931133,     	0.99700458681,      	2.016462227693,     	1.493376564423,     	1.0,                	0.001385639325,     	0.012050742322,     	0.012050742322,     	Normal,             	
52,    	-0.043775084581,    	0.063762025146,     	0.99700458681,      	2.172430472423,     	1.493376564423,     	1.0,                	0.001397780575,     	0.011932214193,     	0.011932214193,     	Normal,             	
53,    	-0.053061873252,    	0.056269809737,     	0.99700458681,      	2.326861580577,     	1.493376564423,     	1.0,                	0.001355158164,     	0.011957939564,     	0.011957939564,     	Normal,             	
54,    	-0.061101526677,    	0.047417900823,     	0.99700458681,      	2.481626301388,     	1.493376564423,     	1.0,                	0.001409141868,     	0.012015683027,     	0.012015683027,     	Normal,             	
55,    	-0.067708600145,    	0.037381805028,     	0.99700458681,      	2.637139868736,     	1.493376564423,     	1.0,                	0.001329702002,     	0.011984950873,     	0.011984950873,     	Normal,             	
56,    	-0.072670929641,    	0.026472435963,     	0.99700458681,      	2.79225488319,      	1.493376564423,     	1.0,                	0.001412628463,     	0.012002028564,     	0.012002028564,     	Normal,             	
57,    	-0.075891555252,    	0.014910590941,     	0.99700458681,      	2.947591370556,     	1.493376564423,     	1.0,                	0.001392798038,     	0.012004323568,     	0.012004323568,     	Normal,             	
58,    	-0.077284729502,    	0.002987384584,     	0.99700458681,      	3.102957620948,     	1.493376564423,     	1.0,                	0.001292996702,     	0.012380306339,     	0.012380306339,     	Normal,             	
59,    	-0.076771263525,    	-0.009382269322,    	0.99700458681,      	3.263200317354,     	1.493376564423,     	1.0,                	0.001322158016,     	0.012148221765,     	0.012148221765,     	Normal,             	
60,    	0.097047134722,     	0.0,                	0.995279786614,     	0.0,                	1.473596208793,     	1.0,                	0.001541165582,     	0.011452949518,     	0.011452949518,     	Normal,             	
