Point's Coordinates for twisted_polar_coordinates_46

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.068216950842,     	0.001864027822,     	-0.997668769191,    	0.027318196988,     	-1.502500834326,    	1.0,                	
2,     	0.019307401308,     	0.065454191895,     	-0.997668769191,    	1.283955258424,     	-1.502500834326,    	1.0,                	
3,     	-0.056284320599,    	0.038588887475,     	-0.997668769191,    	2.54059231986,      	-1.502500834326,    	1.0,                	
4,     	-0.054093024472,    	-0.041604947847,    	-0.997668769191,    	3.797229381295,     	-1.502500834326,    	1.0,                	
5,     	0.022852992921,     	-0.064302159345,    	-0.997668769191,    	5.053866442731,     	-1.502500834326,    	1.0,                	
6,     	0.136124659942,     	0.003381313618,     	-0.990685946036,    	0.024834724534,     	-1.434205341856,    	1.0,                	
7,     	0.112687274923,     	0.076439089453,     	-0.990685946036,    	0.596033388823,     	-1.434205341856,    	1.0,                	
8,     	0.053472476327,     	0.12522799448,      	-0.990685946036,    	1.167232053112,     	-1.434205341856,    	1.0,                	
9,     	-0.022719455685,    	0.134257896079,     	-0.990685946036,    	1.738430717401,     	-1.434205341856,    	1.0,                	
10,    	-0.091698121045,    	0.100661864293,     	-0.990685946036,    	2.309629381691,     	-1.434205341856,    	1.0,                	
11,    	-0.131563280881,    	0.035106401837,     	-0.990685946036,    	2.88082804598,      	-1.434205341856,    	1.0,                	
12,    	-0.129658028619,    	-0.041595095152,    	-0.990685946036,    	3.452026710269,     	-1.434205341856,    	1.0,                	
13,    	-0.08658726839,     	-0.105090443328,    	-0.990685946036,    	4.023225374558,     	-1.434205341856,    	1.0,                	
14,    	-0.016025662244,    	-0.13522031828,     	-0.990685946036,    	4.594424038847,     	-1.434205341856,    	1.0,                	
15,    	0.059623978433,     	-0.1224186976,      	-0.990685946036,    	5.165622703136,     	-1.434205341856,    	1.0,                	
16,    	0.11634342724,      	-0.070750005401,    	-0.990685946036,    	5.736821367425,     	-1.434205341856,    	1.0,                	
17,    	0.20338929192,      	0.005210103621,     	-0.979084087682,    	0.025610809676,     	-1.365909849387,    	1.0,                	
18,    	0.1859133836,       	0.082647220436,     	-0.979084087682,    	0.418309891375,     	-1.365909849387,    	1.0,                	
19,    	0.140133847936,     	0.147502047138,     	-0.979084087682,    	0.811008973073,     	-1.365909849387,    	1.0,                	
20,    	0.07302020424,      	0.189901024273,     	-0.979084087682,    	1.203708054772,     	-1.365909849387,    	1.0,                	
21,    	-0.005210103621,    	0.20338929192,      	-0.979084087682,    	1.596407136471,     	-1.365909849387,    	1.0,                	
22,    	-0.082647220436,    	0.1859133836,       	-0.979084087682,    	1.98910621817,      	-1.365909849387,    	1.0,                	
23,    	-0.147502047138,    	0.140133847936,     	-0.979084087682,    	2.381805299868,     	-1.365909849387,    	1.0,                	
24,    	-0.189901024273,    	0.07302020424,      	-0.979084087682,    	2.774504381567,     	-1.365909849387,    	1.0,                	
25,    	-0.20338929192,     	-0.005210103621,    	-0.979084087682,    	3.167203463266,     	-1.365909849387,    	1.0,                	
26,    	-0.1859133836,      	-0.082647220436,    	-0.979084087682,    	3.559902544965,     	-1.365909849387,    	1.0,                	
27,    	-0.140133847936,    	-0.147502047138,    	-0.979084087682,    	3.952601626663,     	-1.365909849387,    	1.0,                	
28,    	-0.07302020424,     	-0.189901024273,    	-0.979084087682,    	4.345300708362,     	-1.365909849387,    	1.0,                	
29,    	0.005210103621,     	-0.20338929192,     	-0.979084087682,    	4.737999790061,     	-1.365909849387,    	1.0,                	
30,    	0.082647220436,     	-0.1859133836,      	-0.979084087682,    	5.130698871759,     	-1.365909849387,    	1.0,                	
31,    	0.147502047138,     	-0.140133847936,    	-0.979084087682,    	5.523397953458,     	-1.365909849387,    	1.0,                	
32,    	0.189901024273,     	-0.07302020424,     	-0.979084087682,    	5.916097035157,     	-1.365909849387,    	1.0,                	
33,    	0.26970546339,      	0.007018599874,     	-0.962917287348,    	0.026017330465,     	-1.297614356918,    	1.0,                	
34,    	0.255654437758,     	0.086203864076,     	-0.962917287348,    	0.325216630806,     	-1.297614356918,    	1.0,                	
35,    	0.218887393409,     	0.157729536655,     	-0.962917287348,    	0.624415931148,     	-1.297614356918,    	1.0,                	
36,    	0.162671243585,     	0.215240247717,     	-0.962917287348,    	0.92361523149,      	-1.297614356918,    	1.0,                	
37,    	0.092001039897,     	0.253625918204,     	-0.962917287348,    	1.222814531832,     	-1.297614356918,    	1.0,                	
38,    	0.013156140075,     	0.269475812839,     	-0.962917287348,    	1.522013832174,     	-1.297614356918,    	1.0,                	
39,    	-0.066857740528,    	0.261381598928,     	-0.962917287348,    	1.821213132516,     	-1.297614356918,    	1.0,                	
40,    	-0.140931017485,    	0.230062482898,     	-0.962917287348,    	2.120412432858,     	-1.297614356918,    	1.0,                	
41,    	-0.202481955073,    	0.178301305651,     	-0.962917287348,    	2.4196117332,       	-1.297614356918,    	1.0,                	
42,    	-0.246041482375,    	0.110697274933,     	-0.962917287348,    	2.718811033541,     	-1.297614356918,    	1.0,                	
43,    	-0.267739144232,    	0.033257305551,     	-0.962917287348,    	3.018010333883,     	-1.297614356918,    	1.0,                	
44,    	-0.265647008171,    	-0.047137721376,    	-0.962917287348,    	3.317209634225,     	-1.297614356918,    	1.0,                	
45,    	-0.239950969661,    	-0.123344354899,    	-0.962917287348,    	3.616408934567,     	-1.297614356918,    	1.0,                	
46,    	-0.192934234489,    	-0.188591301201,    	-0.962917287348,    	3.915608234909,     	-1.297614356918,    	1.0,                	
47,    	-0.128774445905,    	-0.237081082772,    	-0.962917287348,    	4.214807535251,     	-1.297614356918,    	1.0,                	
48,    	-0.053172482685,    	-0.264505169726,    	-0.962917287348,    	4.514006835593,     	-1.297614356918,    	1.0,                	
49,    	0.027154088965,     	-0.268426811588,    	-0.962917287348,    	4.813206135935,     	-1.297614356918,    	1.0,                	
50,    	0.105067900647,     	-0.248497553268,    	-0.962917287348,    	5.112405436277,     	-1.297614356918,    	1.0,                	
51,    	0.173645968274,     	-0.206488196827,    	-0.962917287348,    	5.411604736618,     	-1.297614356918,    	1.0,                	
52,    	0.226794829587,     	-0.14613145794,     	-0.962917287348,    	5.71080403696,      	-1.297614356918,    	1.0,                	
53,    	0.259791975018,     	-0.072790297727,    	-0.962917287348,    	6.010003337302,     	-1.297614356918,    	1.0,                	
54,    	0.334772486856,     	0.008469751575,     	-0.942260922119,    	0.02529462684,      	-1.229318864448,    	1.0,                	
55,    	0.323795392012,     	0.085445296883,     	-0.942260922119,    	0.258005193773,     	-1.229318864448,    	1.0,                	
56,    	0.295362403774,     	0.157814464118,     	-0.942260922119,    	0.490715760706,     	-1.229318864448,    	1.0,                	
57,    	0.251006351896,     	0.221675812744,     	-0.942260922119,    	0.723426327638,     	-1.229318864448,    	1.0,                	
58,    	0.193118482616,     	0.273586560927,     	-0.942260922119,    	0.956136894571,     	-1.229318864448,    	1.0,                	
59,    	0.124819545953,     	0.310748186794,     	-0.942260922119,    	1.188847461503,     	-1.229318864448,    	1.0,                	
60,    	0.049791555258,     	0.331157297478,     	-0.942260922119,    	1.421558028436,     	-1.229318864448,    	1.0,                	
61,    	-0.027920711069,    	0.333713632537,     	-0.942260922119,    	1.654268595369,     	-1.229318864448,    	1.0,                	
62,    	-0.104127764634,    	0.318279379288,     	-0.942260922119,    	1.886979162301,     	-1.229318864448,    	1.0,                	
63,    	-0.174721263456,    	0.285686602318,     	-0.942260922119,    	2.119689729234,     	-1.229318864448,    	1.0,                	
64,    	-0.23589549374,     	0.23769238667,      	-0.942260922119,    	2.352400296166,     	-1.229318864448,    	1.0,                	
65,    	-0.284352536898,    	0.176884112932,     	-0.942260922119,    	2.585110863099,     	-1.229318864448,    	1.0,                	
66,    	-0.317480061189,    	0.106539970881,     	-0.942260922119,    	2.817821430031,     	-1.229318864448,    	1.0,                	
67,    	-0.333492153205,    	0.030452231423,     	-0.942260922119,    	3.050531996964,     	-1.229318864448,    	1.0,                	
68,    	-0.33152559692,     	-0.047277195713,    	-0.942260922119,    	3.283242563897,     	-1.229318864448,    	1.0,                	
69,    	-0.311686409893,    	-0.122457896991,    	-0.942260922119,    	3.515953130829,     	-1.229318864448,    	1.0,                	
70,    	-0.275044127832,    	-0.191036861346,    	-0.942260922119,    	3.748663697762,     	-1.229318864448,    	1.0,                	
71,    	-0.223574145647,    	-0.249316979057,    	-0.942260922119,    	3.981374264694,     	-1.229318864448,    	1.0,                	
72,    	-0.1600512234,      	-0.294156353893,    	-0.942260922119,    	4.214084831627,     	-1.229318864448,    	1.0,                	
73,    	-0.087899898272,    	-0.323137683552,    	-0.942260922119,    	4.446795398559,     	-1.229318864448,    	1.0,                	
74,    	-0.011009866876,    	-0.33469857705,     	-0.942260922119,    	4.679505965492,     	-1.229318864448,    	1.0,                	
75,    	0.066473709293,     	-0.328215783625,    	-0.942260922119,    	4.912216532425,     	-1.229318864448,    	1.0,                	
76,    	0.140373670588,     	-0.30403879235,     	-0.942260922119,    	5.144927099357,     	-1.229318864448,    	1.0,                	
77,    	0.206706050968,     	-0.263470991081,    	-0.942260922119,    	5.37763766629,      	-1.229318864448,    	1.0,                	
78,    	0.261894854635,     	-0.208699400486,    	-0.942260922119,    	5.610348233222,     	-1.229318864448,    	1.0,                	
79,    	0.302964838901,     	-0.142676771192,    	-0.942260922119,    	5.843058800155,     	-1.229318864448,    	1.0,                	
80,    	0.327701910281,     	-0.068962400231,    	-0.942260922119,    	6.075769367088,     	-1.229318864448,    	1.0,                	
81,    	0.398270438647,     	0.010202259101,     	-0.917211301505,    	0.025610809676,     	-1.161023371979,    	1.0,                	
82,    	0.388627421831,     	0.087704933679,     	-0.917211301505,    	0.221960350525,     	-1.161023371979,    	1.0,                	
83,    	0.364049671139,     	0.16183715684,      	-0.917211301505,    	0.418309891375,     	-1.161023371979,    	1.0,                	
84,    	0.325481695747,     	0.229750068823,     	-0.917211301505,    	0.614659432224,     	-1.161023371979,    	1.0,                	
85,    	0.274405641319,     	0.288833814507,     	-0.917211301505,    	0.811008973073,     	-1.161023371979,    	1.0,                	
86,    	0.212784331984,     	0.336817838679,     	-0.917211301505,    	1.007358513923,     	-1.161023371979,    	1.0,                	
87,    	0.142985840102,     	0.371858142201,     	-0.917211301505,    	1.203708054772,     	-1.161023371979,    	1.0,                	
88,    	0.067692482572,     	0.392608145858,     	-0.917211301505,    	1.400057595622,     	-1.161023371979,    	1.0,                	
89,    	-0.010202259101,    	0.398270438647,     	-0.917211301505,    	1.596407136471,     	-1.161023371979,    	1.0,                	
90,    	-0.087704933679,    	0.388627421831,     	-0.917211301505,    	1.79275667732,      	-1.161023371979,    	1.0,                	
91,    	-0.16183715684,     	0.364049671139,     	-0.917211301505,    	1.98910621817,      	-1.161023371979,    	1.0,                	
92,    	-0.229750068823,    	0.325481695747,     	-0.917211301505,    	2.185455759019,     	-1.161023371979,    	1.0,                	
93,    	-0.288833814507,    	0.274405641319,     	-0.917211301505,    	2.381805299868,     	-1.161023371979,    	1.0,                	
94,    	-0.336817838679,    	0.212784331984,     	-0.917211301505,    	2.578154840718,     	-1.161023371979,    	1.0,                	
95,    	-0.371858142201,    	0.142985840102,     	-0.917211301505,    	2.774504381567,     	-1.161023371979,    	1.0,                	
96,    	-0.392608145858,    	0.067692482572,     	-0.917211301505,    	2.970853922416,     	-1.161023371979,    	1.0,                	
97,    	-0.398270438647,    	-0.010202259101,    	-0.917211301505,    	3.167203463266,     	-1.161023371979,    	1.0,                	
98,    	-0.388627421831,    	-0.087704933679,    	-0.917211301505,    	3.363553004115,     	-1.161023371979,    	1.0,                	
99,    	-0.364049671139,    	-0.16183715684,     	-0.917211301505,    	3.559902544965,     	-1.161023371979,    	1.0,                	
100,   	-0.325481695747,    	-0.229750068823,    	-0.917211301505,    	3.756252085814,     	-1.161023371979,    	1.0,                	
101,   	-0.274405641319,    	-0.288833814507,    	-0.917211301505,    	3.952601626663,     	-1.161023371979,    	1.0,                	
102,   	-0.212784331984,    	-0.336817838679,    	-0.917211301505,    	4.148951167513,     	-1.161023371979,    	1.0,                	
103,   	-0.142985840102,    	-0.371858142201,    	-0.917211301505,    	4.345300708362,     	-1.161023371979,    	1.0,                	
104,   	-0.067692482572,    	-0.392608145858,    	-0.917211301505,    	4.541650249211,     	-1.161023371979,    	1.0,                	
105,   	0.010202259101,     	-0.398270438647,    	-0.917211301505,    	4.737999790061,     	-1.161023371979,    	1.0,                	
106,   	0.087704933679,     	-0.388627421831,    	-0.917211301505,    	4.93434933091,      	-1.161023371979,    	1.0,                	
107,   	0.16183715684,      	-0.364049671139,    	-0.917211301505,    	5.130698871759,     	-1.161023371979,    	1.0,                	
108,   	0.229750068823,     	-0.325481695747,    	-0.917211301505,    	5.327048412609,     	-1.161023371979,    	1.0,                	
109,   	0.288833814507,     	-0.274405641319,    	-0.917211301505,    	5.523397953458,     	-1.161023371979,    	1.0,                	
110,   	0.336817838679,     	-0.212784331984,    	-0.917211301505,    	5.719747494308,     	-1.161023371979,    	1.0,                	
111,   	0.371858142201,     	-0.142985840102,    	-0.917211301505,    	5.916097035157,     	-1.161023371979,    	1.0,                	
112,   	0.392608145858,     	-0.067692482572,    	-0.917211301505,    	6.112446576006,     	-1.161023371979,    	1.0,                	
113,   	0.459911433998,     	0.011887464865,     	-0.887885218402,    	0.025841537691,     	-1.092727879509,    	1.0,                	
114,   	0.451287035385,     	0.089441884125,     	-0.887885218402,    	0.195657356804,     	-1.092727879509,    	1.0,                	
115,   	0.429679930421,     	0.164423223226,     	-0.887885218402,    	0.365473175917,     	-1.092727879509,    	1.0,                	
116,   	0.395711716175,     	0.234674405559,     	-0.887885218402,    	0.53528899503,      	-1.092727879509,    	1.0,                	
117,   	0.350359596325,     	0.298174432515,     	-0.887885218402,    	0.705104814143,     	-1.092727879509,    	1.0,                	
118,   	0.294928268787,     	0.353096523932,     	-0.887885218402,    	0.874920633256,     	-1.092727879509,    	1.0,                	
119,   	0.23101239193,      	0.397860671237,     	-0.887885218402,    	1.044736452369,     	-1.092727879509,    	1.0,                	
120,   	0.160450709161,     	0.431179091414,     	-0.887885218402,    	1.214552271482,     	-1.092727879509,    	1.0,                	
121,   	0.085273151621,     	0.452093274176,     	-0.887885218402,    	1.384368090595,     	-1.092727879509,    	1.0,                	
122,   	0.007642440766,     	0.460001556564,     	-0.887885218402,    	1.554183909708,     	-1.092727879509,    	1.0,                	
123,   	-0.070208129196,    	0.454676431693,     	-0.887885218402,    	1.723999728821,     	-1.092727879509,    	1.0,                	
124,   	-0.146038939109,    	0.43627109371,      	-0.887885218402,    	1.893815547934,     	-1.092727879509,    	1.0,                	
125,   	-0.217668474636,    	0.405315030677,     	-0.887885218402,    	2.063631367047,     	-1.092727879509,    	1.0,                	
126,   	-0.283036084455,    	0.362698792166,     	-0.887885218402,    	2.23344718616,      	-1.092727879509,    	1.0,                	
127,   	-0.340261261447,    	0.309648369769,     	-0.887885218402,    	2.403263005273,     	-1.092727879509,    	1.0,                	
128,   	-0.38769774146,     	0.24768992755,      	-0.887885218402,    	2.573078824386,     	-1.092727879509,    	1.0,                	
129,   	-0.42398086333,     	0.178605897082,     	-0.887885218402,    	2.742894643498,     	-1.092727879509,    	1.0,                	
130,   	-0.448066827702,    	0.104383700143,     	-0.887885218402,    	2.912710462611,     	-1.092727879509,    	1.0,                	
131,   	-0.459262725235,    	0.027158574201,     	-0.887885218402,    	3.082526281724,     	-1.092727879509,    	1.0,                	
132,   	-0.45724647034,     	-0.050847854473,    	-0.887885218402,    	3.252342100837,     	-1.092727879509,    	1.0,                	
133,   	-0.442076066999,    	-0.127391482952,    	-0.887885218402,    	3.42215791995,      	-1.092727879509,    	1.0,                	
134,   	-0.414187940098,    	-0.200270290408,    	-0.887885218402,    	3.591973739063,     	-1.092727879509,    	1.0,                	
135,   	-0.374384380269,    	-0.26738768624,     	-0.887885218402,    	3.761789558176,     	-1.092727879509,    	1.0,                	
136,   	-0.32381046346,     	-0.326812825171,    	-0.887885218402,    	3.931605377289,     	-1.092727879509,    	1.0,                	
137,   	-0.263921109178,    	-0.376836154148,    	-0.887885218402,    	4.101421196402,     	-1.092727879509,    	1.0,                	
138,   	-0.196439225105,    	-0.416018593073,    	-0.887885218402,    	4.271237015515,     	-1.092727879509,    	1.0,                	
139,   	-0.123306142181,    	-0.44323293452,     	-0.887885218402,    	4.441052834628,     	-1.092727879509,    	1.0,                	
140,   	-0.04662576605,     	-0.457696271432,    	-0.887885218402,    	4.610868653741,     	-1.092727879509,    	1.0,                	
141,   	0.031395948479,     	-0.458992519941,    	-0.887885218402,    	4.780684472854,     	-1.092727879509,    	1.0,                	
142,   	0.108514458733,     	-0.447084389336,    	-0.887885218402,    	4.950500291967,     	-1.092727879509,    	1.0,                	
143,   	0.182511205581,     	-0.422314454855,    	-0.887885218402,    	5.12031611108,      	-1.092727879509,    	1.0,                	
144,   	0.251257437342,     	-0.385395302414,    	-0.887885218402,    	5.290131930193,     	-1.092727879509,    	1.0,                	
145,   	0.312775450094,     	-0.33738902881,     	-0.887885218402,    	5.459947749306,     	-1.092727879509,    	1.0,                	
146,   	0.365295482615,     	-0.279676687129,    	-0.887885218402,    	5.629763568419,     	-1.092727879509,    	1.0,                	
147,   	0.407306629193,     	-0.213918556366,    	-0.887885218402,    	5.799579387532,     	-1.092727879509,    	1.0,                	
148,   	0.437600305631,     	-0.142006378217,    	-0.887885218402,    	5.969395206645,     	-1.092727879509,    	1.0,                	
149,   	0.455305018012,     	-0.066008935117,    	-0.887885218402,    	6.139211025758,     	-1.092727879509,    	1.0,                	
150,   	0.519399424549,     	0.013846259861,     	-0.854419404546,    	0.0266518995,       	-1.02443238704,     	1.0,                	
151,   	0.511198661748,     	0.092969937945,     	-0.854419404546,    	0.179900321627,     	-1.02443238704,     	1.0,                	
152,   	0.491015835587,     	0.16991447948,      	-0.854419404546,    	0.333148743753,     	-1.02443238704,     	1.0,                	
153,   	0.459324014406,     	0.24287636963,      	-0.854419404546,    	0.486397165879,     	-1.02443238704,     	1.0,                	
154,   	0.416866027632,     	0.310145443527,     	-0.854419404546,    	0.639645588006,     	-1.02443238704,     	1.0,                	
155,   	0.364637054489,     	0.370144971096,     	-0.854419404546,    	0.792894010132,     	-1.02443238704,     	1.0,                	
156,   	0.303861297842,     	0.421468614262,     	-0.854419404546,    	0.946142432258,     	-1.02443238704,     	1.0,                	
157,   	0.235963289914,     	0.462913390331,     	-0.854419404546,    	1.099390854385,     	-1.02443238704,     	1.0,                	
158,   	0.162534502463,     	0.493507868877,     	-0.854419404546,    	1.252639276511,     	-1.02443238704,     	1.0,                	
159,   	0.085296044033,     	0.512534941255,     	-0.854419404546,    	1.405887698637,     	-1.02443238704,     	1.0,                	
160,   	0.006058318624,     	0.519548629014,     	-0.854419404546,    	1.559136120764,     	-1.02443238704,     	1.0,                	
161,   	-0.073321408639,    	0.514384537258,     	-0.854419404546,    	1.71238454289,      	-1.02443238704,     	1.0,                	
162,   	-0.150982544227,    	0.49716370792,      	-0.854419404546,    	1.865632965016,     	-1.02443238704,     	1.0,                	
163,   	-0.225104776946,    	0.468289782646,     	-0.854419404546,    	2.018881387143,     	-1.02443238704,     	1.0,                	
164,   	-0.293950744483,    	0.42843954177,      	-0.854419404546,    	2.172129809269,     	-1.02443238704,     	1.0,                	
165,   	-0.355906755711,    	0.378547041164,     	-0.854419404546,    	2.325378231395,     	-1.02443238704,     	1.0,                	
166,   	-0.409520614237,    	0.319781718754,     	-0.854419404546,    	2.478626653522,     	-1.02443238704,     	1.0,                	
167,   	-0.453535656659,    	0.253520983892,     	-0.854419404546,    	2.631875075648,     	-1.02443238704,     	1.0,                	
168,   	-0.486920207688,    	0.181317932041,     	-0.854419404546,    	2.785123497774,     	-1.02443238704,     	1.0,                	
169,   	-0.508891761743,    	0.104864941541,     	-0.854419404546,    	2.938371919901,     	-1.02443238704,     	1.0,                	
170,   	-0.51893532422,     	0.025954005691,     	-0.854419404546,    	3.091620342027,     	-1.02443238704,     	1.0,                	
171,   	-0.516815482526,    	-0.053565270055,    	-0.854419404546,    	3.244868764153,     	-1.02443238704,     	1.0,                	
172,   	-0.502581923954,    	-0.131829021271,    	-0.854419404546,    	3.39811718628,      	-1.02443238704,     	1.0,                	
173,   	-0.476568271053,    	-0.207002811961,    	-0.854419404546,    	3.551365608406,     	-1.02443238704,     	1.0,                	
174,   	-0.4393842618,      	-0.277324632186,    	-0.854419404546,    	3.704614030532,     	-1.02443238704,     	1.0,                	
175,   	-0.391901457854,    	-0.341146198082,    	-0.854419404546,    	3.857862452659,     	-1.02443238704,     	1.0,                	
176,   	-0.335232815897,    	-0.396971586238,    	-0.854419404546,    	4.011110874785,     	-1.02443238704,     	1.0,                	
177,   	-0.270706600866,    	-0.443492296869,    	-0.854419404546,    	4.164359296911,     	-1.02443238704,     	1.0,                	
178,   	-0.19983525255,     	-0.479617923949,    	-0.854419404546,    	4.317607719038,     	-1.02443238704,     	1.0,                	
179,   	-0.124279935287,    	-0.504501713396,    	-0.854419404546,    	4.470856141164,     	-1.02443238704,     	1.0,                	
180,   	-0.045811601676,    	-0.517560410277,    	-0.854419404546,    	4.62410456329,      	-1.02443238704,     	1.0,                	
181,   	0.033730517051,     	-0.518487929805,    	-0.854419404546,    	4.777352985417,     	-1.02443238704,     	1.0,                	
182,   	0.112482021046,     	-0.507262531709,    	-0.854419404546,    	4.930601407543,     	-1.02443238704,     	1.0,                	
183,   	0.188597041804,     	-0.484147329805,    	-0.854419404546,    	5.083849829669,     	-1.02443238704,     	1.0,                	
184,   	0.260291507749,     	-0.449684124835,    	-0.854419404546,    	5.237098251795,     	-1.02443238704,     	1.0,                	
185,   	0.325884961365,     	-0.404680705113,    	-0.854419404546,    	5.390346673922,     	-1.02443238704,     	1.0,                	
186,   	0.383839947694,     	-0.350191912655,    	-0.854419404546,    	5.543595096048,     	-1.02443238704,     	1.0,                	
187,   	0.432798050977,     	-0.287494918573,    	-0.854419404546,    	5.696843518174,     	-1.02443238704,     	1.0,                	
188,   	0.471611734767,     	-0.218059287269,    	-0.854419404546,    	5.850091940301,     	-1.02443238704,     	1.0,                	
189,   	0.499371239214,     	-0.14351253109,     	-0.854419404546,    	6.003340362427,     	-1.02443238704,     	1.0,                	
190,   	0.515425905062,     	-0.065601962818,    	-0.854419404546,    	6.156588784553,     	-1.02443238704,     	1.0,                	
191,   	0.57647440487,      	0.0154095569,       	-0.81696989301,     	0.02672432314,      	-0.956136894571,    	1.0,                	
192,   	0.569006823428,     	0.093762619457,     	-0.81696989301,     	0.163315308079,     	-0.956136894571,    	1.0,                	
193,   	0.550939721467,     	0.170369061818,     	-0.81696989301,     	0.299906293018,     	-0.956136894571,    	1.0,                	
