number	direction_ind	# of covercap	
0	38	2	
1	121	2	
2	150	2	
3	155	2	
4	237	2	
5	313	2	
6	318	2	
7	340	2	
8	374	2	
9	375	2	
10	379	2	
11	417	2	
12	422	2	
13	426	2	
14	427	2	
15	452	2	
16	453	2	
17	454	2	
18	458	2	
19	466	2	
20	477	2	
21	541	2	
22	542	2	
23	543	2	
24	544	2	
25	579	2	
26	586	2	
27	599	2	
28	601	2	
29	608	2	
30	610	2	
31	612	2	
32	613	2	
33	615	2	
34	633	2	
35	651	2	
36	675	2	
37	686	2	
38	688	2	
39	848	2	
40	881	2	
41	903	2	
42	924	2	
43	975	2	
44	982	2	
45	988	2	
46	992	2	
47	993	2	
48	1018	2	
49	1025	2	
50	1026	2	
51	1029	2	
52	1033	2	
53	1041	2	
54	1052	2	
55	1069	2	
56	1076	2	
57	1078	2	
58	1081	2	
59	1083	2	
60	1088	2	
61	1095	2	
62	1096	2	
63	1107	2	
64	1108	2	
65	1111	2	
66	1112	2	
67	1114	2	
68	1121	2	
69	1128	2	
70	1131	2	
71	1132	2	
72	1133	2	
73	1134	2	
74	1135	2	
75	1138	2	
76	1145	2	
77	1149	2	
78	1154	2	
79	1158	2	
80	1163	2	
81	1170	2	
82	1171	2	
83	1173	2	
84	1181	2	
85	1184	2	
86	1192	2	
87	1245	2	
88	1253	2	
89	1254	2	
90	1295	2	
91	1348	2	
92	1355	2	
93	1359	2	
94	1361	2	
95	1363	2	
96	1365	2	
97	1367	2	
98	1369	2	
99	1373	2	
100	1374	2	
101	1378	2	
102	1380	2	
103	1472	2	
104	1478	2	
105	1480	2	
106	1507	2	
107	1509	2	
108	1510	2	
109	1511	2	
110	1516	2	
111	1541	2	
112	1721	2	
113	1725	2	
114	1726	2	
115	1773	2	
116	1777	2	
117	1778	2	
118	1854	2	
119	1856	2	
120	1858	2	
121	1907	2	
122	1909	2	
123	1910	2	
124	2048	2	
125	2118	2	
126	2120	3	
127	2184	2	
128	2185	2	
129	2255	2	
130	2393	2	
131	2468	2	
132	2471	2	
133	2537	2	
134	2538	2	
135	2541	2	
136	2548	2	
137	2616	2	
138	2617	2	
139	2645	2	
140	2700	2	
141	2769	2	
142	2837	2	
143	2915	2	
144	2923	2	
145	3071	2	
146	3130	2	
147	3148	2	
148	3219	2	
149	3226	2	
150	3264	2	
151	3284	2	
152	3298	2	
153	3320	2	
154	3356	2	
155	3377	2	
156	3378	2	
157	3381	2	
158	3739	2	
159	3747	2	
160	3753	2	
161	3756	2	
162	3779	2	
163	3796	2	
164	3816	2	
165	3819	2	
166	3823	2	
167	3826	2	
168	3862	2	
169	3874	2	
170	3886	2	
171	3894	2	
172	3908	2	
173	3915	2	
174	3916	2	
175	3918	2	
176	3932	2	
177	3937	2	
178	3947	2	
179	3953	2	
180	3977	2	
181	3990	2	
182	3997	2	
183	4011	2	
184	4018	2	
185	4027	2	
186	4032	2	
187	4050	2	
188	4241	2	
189	4280	2	
190	4282	2	
191	4361	2	
192	4406	2	
193	4555	2	
194	4560	2	
195	4563	2	
196	4576	2	
197	4584	2	
198	4604	2	
199	4619	2	
200	4621	2	
201	4658	2	
202	4664	2	
203	4712	2	
204	4732	2	
205	4753	2	
206	4764	2	
207	4779	2	
208	4795	2	
209	4839	2	
210	4883	2	
211	4906	2	
212	4916	2	
213	4921	2	
214	4923	2	
215	4925	2	
216	4929	2	
217	4931	2	
218	4938	2	
219	4960	2	
220	4964	2	
221	4968	2	
222	4969	2	
223	4973	2	
224	4974	2	
225	4977	2	
226	5005	2	
227	5013	2	
228	5014	2	
229	5016	2	
230	5022	2	
231	5030	2	
232	5031	2	
233	5045	2	
234	5047	2	
235	5061	2	
236	5062	2	
237	5066	2	
238	5071	2	
239	5099	2	
240	5100	2	
241	5101	2	
242	5107	2	
243	5141	2	
244	5147	2	
245	5189	2	
246	5198	2	
247	5214	2	
248	5219	2	
249	5239	2	
250	5240	2	
251	5241	2	
252	5248	2	
253	5263	2	
254	5265	2	
255	5266	2	
256	5274	2	
257	5277	2	
258	5292	2	
259	5297	2	
260	5304	2	
261	5309	2	
262	5320	2	
263	5328	2	
264	5333	2	
265	5337	2	
266	5358	2	
267	5375	2	
268	5383	2	
269	5396	2	
270	5403	2	
271	5412	2	
272	5415	2	
273	5422	2	
274	5424	2	
275	5431	2	
276	5433	2	
277	5498	2	
278	5556	2	
279	5618	2	
280	5619	2	
281	5626	2	
282	5627	2	
283	5630	2	
284	5641	2	
285	5646	2	
286	5653	2	
287	5660	2	
288	5664	2	
289	5669	2	
290	5672	2	
291	5677	2	
292	5680	2	
293	5691	2	
294	5721	2	
295	5727	2	
296	5737	2	
297	5743	2	
298	5746	2	
299	5751	2	
300	5753	2	
301	5769	2	
302	5776	2	
303	5785	2	
304	5786	2	
305	5788	2	
306	5791	2	
307	5795	2	
308	5799	2	
309	5801	2	
310	5803	2	
311	5804	2	
312	5825	2	
313	5842	2	
314	5874	2	
315	5877	2	
316	5879	2	
317	5883	2	
318	5938	2	
319	5974	2	
320	5988	2	
321	5993	2	
322	6001	2	
323	6021	2	
324	6050	2	
325	6055	2	
326	6061	2	
327	6063	2	
328	6082	2	
329	6094	2	
330	6104	2	
331	6139	2	
332	6165	2	
333	6179	2	
334	6217	2	
335	6225	2	
336	6233	2	
337	6293	2	
338	6383	2	
339	6388	2	
340	6398	2	
341	6541	2	
342	6551	2	
343	6578	2	
344	6587	2	
345	6598	2	
346	6603	2	
347	6606	2	
348	6608	2	
349	6611	2	
350	6614	2	
351	6616	2	
352	6628	2	
353	6631	2	
354	6643	2	
355	6682	2	
356	6692	2	
357	6695	2	
358	6707	2	
359	6768	2	
360	6778	2	
361	6786	2	
362	6788	2	
363	6791	2	
364	6798	2	
365	6800	2	
366	6802	2	
367	6811	2	
368	6827	2	
369	6896	2	
370	6970	2	
371	6983	2	
372	6985	2	
373	6987	2	
374	7086	2	
375	7169	2	
376	7170	2	
377	7171	2	
378	7174	2	
379	7175	2	
380	7186	2	
381	7358	2	
382	7360	2	
383	7362	2	
384	7364	3	
385	7365	5	
386	7366	2	
387	7367	3	
388	7369	3	
389	7375	2	
390	7376	2	
391	7377	2	
392	7522	2	
393	7551	2	
394	7553	2	
395	7554	5	
396	7556	6	
397	7557	5	
398	7558	7	
399	7559	4	
400	7560	4	
401	7561	3	
402	7562	4	
403	7563	4	
404	7564	2	
405	7566	3	
406	7567	2	
407	7568	2	
408	7569	3	
409	7571	2	
410	7572	2	
411	7574	2	
412	7648	2	
413	7649	2	
414	7650	2	
415	7658	2	
416	7692	2	
417	7753	2	
418	7758	2	
419	7761	2	
420	7766	2	
421	7769	2	
422	7770	2	
423	7771	2	
424	7772	2	
425	7773	2	
426	7774	2	
427	7775	2	
428	7776	3	
429	7777	2	
430	7778	2	
431	7779	3	
432	7780	6	
433	7781	6	
434	7782	10	
435	7783	9	
436	7784	7	
437	7785	8	
438	7786	8	
439	7787	5	
440	7788	7	
441	7789	6	
442	7790	7	
443	7791	6	
444	7792	3	
445	7793	2	
446	7794	2	
447	7795	4	
448	7796	4	
449	7797	3	
450	7799	2	
451	7800	2	
452	7801	2	
453	7802	2	
454	7803	2	
455	7804	2	
456	7805	2	
457	7806	2	
458	7807	2	
459	7810	2	
460	7814	2	
461	7815	2	
462	7823	2	
463	7828	2	
464	7833	2	
465	7882	2	
