This run aims to check if discrepancy is less than 0.0171
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
31,    	0.680633673814,     	0.010985923648,     	0.021873037058,     	0.67106404016,      	2356,  	2504,  	149,   	
32,    	0.660289778735,     	0.012430944821,     	0.025161727774,     	0.649539126842,     	2505,  	2647,  	143,   	
33,    	0.639707853932,     	0.011371583862,     	0.022783935651,     	0.629230185803,     	2648,  	2803,  	156,   	
34,    	0.618471405751,     	0.012419292856,     	0.02282067743,      	0.607464120886,     	2804,  	2950,  	147,   	
35,    	0.598688200271,     	0.010148654086,     	0.024700890611,     	0.589390685431,     	2951,  	3099,  	149,   	
36,    	0.57836389949,      	0.012729742183,     	0.021695987422,     	0.567269339641,     	3100,  	3254,  	155,   	
37,    	0.554790427344,     	0.014396850017,     	0.026334777739,     	0.542338230852,     	3255,  	3404,  	150,   	
38,    	0.533125664098,     	0.010645107523,     	0.020374091504,     	0.523028601713,     	3405,  	3564,  	160,   	
39,    	0.514535957409,     	0.009821040955,     	0.023930051158,     	0.504352569438,     	3565,  	3726,  	162,   	
40,    	0.49208740363,      	0.014151271285,     	0.019725016265,     	0.479771019002,     	3727,  	3883,  	157,   	
41,    	0.467948394747,     	0.014455960457,     	0.023463940508,     	0.455442149937,     	3884,  	4047,  	164,   	
42,    	0.44569961108,      	0.011250114247,     	0.0224397814,       	0.435031599652,     	4048,  	4215,  	168,   	
43,    	0.423038564876,     	0.013854279182,     	0.020284954861,     	0.410521862763,     	4216,  	4378,  	163,   	
44,    	0.399890774465,     	0.012277075556,     	0.020057674059,     	0.38856891131,      	4379,  	4552,  	174,   	
45,    	0.376992061596,     	0.013389876254,     	0.016451056331,     	0.365393645875,     	4553,  	4729,  	177,   	
46,    	0.35416689841,      	0.012969222027,     	0.019960786217,     	0.342729440495,     	4730,  	4901,  	172,   	
47,    	0.330104873703,     	0.014573967591,     	0.022303992919,     	0.317492321657,     	4902,  	5078,  	177,   	
48,    	0.306143871722,     	0.013153203716,     	0.020878863486,     	0.294759534667,     	5079,  	5258,  	180,   	
49,    	0.281916177791,     	0.014832234079,     	0.021720550434,     	0.269078815788,     	5259,  	5434,  	176,   	
50,    	0.258498013126,     	0.012225200164,     	0.020221418799,     	0.247629874978,     	5435,  	5613,  	179,   	
51,    	0.234921364177,     	0.01467018019,      	0.020702084378,     	0.22222282655,      	5614,  	5796,  	183,   	
52,    	0.210494860744,     	0.013552916123,     	0.018924730857,     	0.198762417278,     	5797,  	5977,  	181,   	
53,    	0.187248601749,     	0.01332967631,      	0.019312339847,     	0.175631244006,     	5978,  	6159,  	182,   	
54,    	0.165181038947,     	0.012067104854,     	0.019416584349,     	0.154236262667,     	6160,  	6345,  	186,   	
55,    	0.144561569598,     	0.011195968907,     	0.018995401056,     	0.134109028697,     	6346,  	6530,  	185,   	
56,    	0.121692493205,     	0.014348300414,     	0.020529698308,     	0.109240265933,     	6531,  	6710,  	180,   	
57,    	0.098287655142,     	0.012663309795,     	0.018769993781,     	0.087189434594,     	6711,  	6898,  	188,   	
58,    	0.078144165735,     	0.010496131223,     	0.019715076257,     	0.068895544789,     	6899,  	7083,  	185,   	
59,    	0.058799240236,     	0.011659719785,     	0.01984003131,      	0.04870251272,      	7084,  	7270,  	187,   	
60,    	0.040238990395,     	0.009793135338,     	0.016360732809,     	0.031758301347,     	7271,  	7470,  	200,   	
61,    	0.020267142062,     	0.013913313763,     	0.017787978414,     	0.008218155016,     	7471,  	7645,  	175,   	
62,    	0.00108878407,      	0.008262276814,     	0.012674354766,     	-0.004229410955,    	7646,  	7919,  	274,   	
