This run aims to check if discrepancy is less than 0.0136
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.543367946151,     	0.008360581268,     	0.315395601319,     	1.536367415526,     	0,     	11,    	12,    	
2,     	1.520194702274,     	0.018806674953,     	0.374301630729,     	1.504779003736,     	12,    	21,    	10,    	
3,     	1.491121342684,     	0.015714027076,     	0.215516681423,     	1.477489457406,     	22,    	37,    	16,    	
4,     	1.463472102598,     	0.016209362383,     	0.156336468437,     	1.449668947592,     	38,    	58,    	21,    	
5,     	1.435722796708,     	0.01586744086,      	0.125908013907,     	1.421800506944,     	59,    	85,    	27,    	
6,     	1.40863896836,      	0.015068333797,     	0.10336476208,      	1.395147451674,     	86,    	117,   	32,    	
7,     	1.381769805379,     	0.016173140899,     	0.092294611243,     	1.367516210164,     	118,   	153,   	36,    	
8,     	1.354689000559,     	0.014829461209,     	0.075294796651,     	1.341637878491,     	154,   	195,   	42,    	
9,     	1.328135803505,     	0.01562121907,      	0.06502238198,      	1.314644717913,     	196,   	240,   	45,    	
10,    	1.300345460468,     	0.016379562509,     	0.064348459269,     	1.28614350532,      	241,   	290,   	50,    	
11,    	1.27241024097,      	0.01591914701,      	0.058979433086,     	1.258726579165,     	291,   	346,   	56,    	
12,    	1.245196065259,     	0.015618325631,     	0.05162390497,      	1.231437886174,     	347,   	406,   	60,    	
13,    	1.218110314924,     	0.015338155705,     	0.053117298621,     	1.204268807047,     	407,   	471,   	65,    	
14,    	1.191287850363,     	0.014936313066,     	0.046332318931,     	1.177592696473,     	472,   	541,   	70,    	
15,    	1.16507305864,      	0.014512093573,     	0.045102701366,     	1.151316989863,     	542,   	616,   	75,    	
16,    	1.138476273716,     	0.014767343126,     	0.041531826901,     	1.125564006442,     	617,   	694,   	78,    	
17,    	1.112383490693,     	0.015299603615,     	0.043556022803,     	1.098942917906,     	695,   	774,   	80,    	
18,    	1.086284635905,     	0.01459214178,      	0.03217278294,      	1.073326108691,     	775,   	858,   	84,    	
19,    	1.059919181775,     	0.015442617313,     	0.031898721618,     	1.046598404377,     	859,   	946,   	88,    	
20,    	1.032399190295,     	0.016481107435,     	0.032143302023,     	1.0181826643,       	947,   	1039,  	93,    	
21,    	1.005375566211,     	0.014850843678,     	0.032546347083,     	0.992464433167,     	1040,  	1137,  	98,    	
22,    	0.979786689565,     	0.014845536458,     	0.033258021801,     	0.966799620304,     	1138,  	1238,  	101,   	
23,    	0.95499371582,      	0.013680908734,     	0.026743641954,     	0.943178582584,     	1239,  	1345,  	107,   	
24,    	0.932104169229,     	0.012802975034,     	0.029292589969,     	0.921043912363,     	1346,  	1461,  	116,   	
25,    	0.910624397993,     	0.012101201661,     	0.024698640741,     	0.899173711391,     	1462,  	1589,  	128,   	
26,    	0.888796945612,     	0.011988947127,     	0.026457602811,     	0.87833497226,      	1590,  	1732,  	143,   	
27,    	0.868090509465,     	0.011811365562,     	0.02521458093,      	0.857465622354,     	1733,  	1866,  	134,   	
28,    	0.849546048614,     	0.009136948424,     	0.025826289274,     	0.841634415146,     	1867,  	2010,  	144,   	
29,    	0.832924166182,     	0.01005526059,      	0.018096338749,     	0.824229882901,     	2011,  	2169,  	159,   	
30,    	0.81394426462,      	0.011897616538,     	0.024304277818,     	0.803476631968,     	2170,  	2315,  	146,   	
31,    	0.79603572166,      	0.008595995396,     	0.019650528021,     	0.78821002351,      	2316,  	2463,  	148,   	
32,    	0.780353187928,     	0.0112916999,       	0.019575952333,     	0.770589963326,     	2464,  	2625,  	162,   	
33,    	0.762276162606,     	0.012993424293,     	0.024434290814,     	0.751043519189,     	2626,  	2772,  	147,   	
34,    	0.740027079869,     	0.012710996987,     	0.024108017149,     	0.729037327968,     	2773,  	2923,  	151,   	
35,    	0.719181681749,     	0.011869339108,     	0.021570456031,     	0.708917832197,     	2924,  	3085,  	162,   	
36,    	0.701913273168,     	0.008084811637,     	0.018435934926,     	0.694177792967,     	3086,  	3254,  	169,   	
37,    	0.684205145704,     	0.0115029433,       	0.02155705496,      	0.67417766346,      	3255,  	3413,  	159,   	
38,    	0.666943164982,     	0.008374968369,     	0.018709857285,     	0.659214110603,     	3414,  	3584,  	171,   	
39,    	0.649657419794,     	0.011033071621,     	0.019814224378,     	0.640113961943,     	3585,  	3756,  	172,   	
40,    	0.629719831305,     	0.011990975293,     	0.02054787353,      	0.619348314678,     	3757,  	3923,  	167,   	
41,    	0.610081630087,     	0.010734152131,     	0.017385163136,     	0.600795560731,     	3924,  	4098,  	175,   	
42,    	0.592761743711,     	0.009278491441,     	0.020078761645,     	0.584269441561,     	4099,  	4280,  	182,   	
43,    	0.574312833614,     	0.01149746851,      	0.019041879641,     	0.564296019941,     	4281,  	4453,  	173,   	
44,    	0.554540814933,     	0.011578299171,     	0.017791542618,     	0.544523980888,     	4454,  	4628,  	175,   	
45,    	0.536242134942,     	0.009617490742,     	0.01754121928,      	0.527919951295,     	4629,  	4820,  	192,   	
46,    	0.518778750011,     	0.010547696883,     	0.018603110532,     	0.50874585502,      	4821,  	5007,  	187,   	
47,    	0.499136802242,     	0.0111467285,       	0.013643397741,     	0.489491819781,     	5008,  	5194,  	187,   	
48,    	0.481810742987,     	0.008864355249,     	0.018033229435,     	0.472875755041,     	5195,  	5390,  	196,   	
49,    	0.463720456961,     	0.010955918176,     	0.018425766172,     	0.454239762128,     	5391,  	5581,  	191,   	
50,    	0.446245275177,     	0.00925474032,      	0.01804677253,      	0.437280271028,     	5582,  	5774,  	193,   	
51,    	0.42799885781,      	0.010716335107,     	0.017955507254,     	0.418153523013,     	5775,  	5972,  	198,   	
52,    	0.410347346314,     	0.009303781001,     	0.015885041379,     	0.401733408041,     	5973,  	6169,  	197,   	
53,    	0.391324972763,     	0.012019786339,     	0.018569947716,     	0.380643540858,     	6170,  	6364,  	195,   	
54,    	0.370080461868,     	0.012308115964,     	0.016900988298,     	0.359428532806,     	6365,  	6564,  	200,   	
55,    	0.349766463146,     	0.011174377109,     	0.017538742888,     	0.340094761494,     	6565,  	6770,  	206,   	
56,    	0.330833801738,     	0.010689475687,     	0.017689135624,     	0.32076397007,      	6771,  	6972,  	202,   	
57,    	0.309999620413,     	0.012429920466,     	0.018441879043,     	0.299125248664,     	6973,  	7172,  	200,   	
58,    	0.28967009136,      	0.010965541406,     	0.016605420599,     	0.279769069091,     	7173,  	7379,  	207,   	
59,    	0.270736017511,     	0.010459456585,     	0.012435993049,     	0.261551156738,     	7380,  	7592,  	213,   	
60,    	0.251791517575,     	0.011272804065,     	0.014173141877,     	0.241514952828,     	7593,  	7796,  	204,   	
61,    	0.230208419544,     	0.013050947574,     	0.017503798349,     	0.218910796932,     	7797,  	8000,  	204,   	
62,    	0.208044558643,     	0.012565762129,     	0.017648827579,     	0.197073865155,     	8001,  	8210,  	210,   	
63,    	0.187381041718,     	0.0111957472,       	0.015167954565,     	0.177612496585,     	8211,  	8428,  	218,   	
64,    	0.168120680683,     	0.010977671,        	0.016951178787,     	0.157922076189,     	8429,  	8644,  	216,   	
65,    	0.147611734905,     	0.011909737412,     	0.016983108366,     	0.13724117131,      	8645,  	8856,  	212,   	
66,    	0.127889706394,     	0.010845800221,     	0.013402910643,     	0.118176505944,     	8857,  	9073,  	217,   	
67,    	0.110450701418,     	0.008932486865,     	0.014528945229,     	0.102011038619,     	9074,  	9298,  	225,   	
68,    	0.092769594738,     	0.010673474388,     	0.013806836807,     	0.083406175213,     	9299,  	9518,  	220,   	
69,    	0.074914624105,     	0.009825949433,     	0.014498386949,     	0.066567256534,     	9519,  	9742,  	224,   	
70,    	0.058651299945,     	0.009148025193,     	0.016676244015,     	0.05049985058,      	9743,  	9974,  	232,   	
71,    	0.042717375853,     	0.0106353837,       	0.015562355932,     	0.033507380936,     	9975,  	10196, 	222,   	
72,    	0.024458579682,     	0.010460771712,     	0.014667729334,     	0.01539953768,      	10197, 	10431, 	235,   	
