Point's Coordinates for twisted_polar_coordinates_72

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.043612743921,     	0.000761263277,     	-0.999048221582,    	0.01745329252,      	-1.527163095495,    	1.0,                	
2,     	0.012753074643,     	0.04171342759,      	-0.999048221582,    	1.274090353956,     	-1.527163095495,    	1.0,                	
3,     	-0.035730910331,    	0.025019052761,     	-0.999048221582,    	2.530727415392,     	-1.527163095495,    	1.0,                	
4,     	-0.034835991676,    	-0.026250802617,    	-0.999048221582,    	3.787364476828,     	-1.527163095495,    	1.0,                	
5,     	0.014201083443,     	-0.04124294101,     	-0.999048221582,    	5.044001538264,     	-1.527163095495,    	1.0,                	
6,     	0.087144772252,     	0.001382809862,     	-0.996194698092,    	0.015866629564,     	-1.483529864195,    	1.0,                	
7,     	0.07256324407,      	0.048277314589,     	-0.996194698092,    	0.587065293853,     	-1.483529864195,    	1.0,                	
8,     	0.034943398604,     	0.079844113045,     	-0.996194698092,    	1.158263958142,     	-1.483529864195,    	1.0,                	
9,     	-0.013770729021,    	0.086060969761,     	-0.996194698092,    	1.729462622431,     	-1.483529864195,    	1.0,                	
10,    	-0.058112747481,    	0.064954076655,     	-0.996194698092,    	2.30066128672,      	-1.483529864195,    	1.0,                	
11,    	-0.084004379221,    	0.023224723155,     	-0.996194698092,    	2.871859951009,     	-1.483529864195,    	1.0,                	
12,    	-0.083225214104,    	-0.025878315849,    	-0.996194698092,    	3.443058615298,     	-1.483529864195,    	1.0,                	
13,    	-0.056022631551,    	-0.066765172418,    	-0.996194698092,    	4.014257279587,     	-1.483529864195,    	1.0,                	
14,    	-0.011033259317,    	-0.086454558484,    	-0.996194698092,    	4.585455943876,     	-1.483529864195,    	1.0,                	
15,    	0.037459094792,     	-0.078695233091,    	-0.996194698092,    	5.156654608165,     	-1.483529864195,    	1.0,                	
16,    	0.074058450979,     	-0.045950727225,    	-0.996194698092,    	5.727853272454,     	-1.483529864195,    	1.0,                	
17,    	0.130508719711,     	0.002135634527,     	-0.991444861374,    	0.016362461737,     	-1.439896632895,    	1.0,                	
18,    	0.119757063004,     	0.051916593841,     	-0.991444861374,    	0.409061543436,     	-1.439896632895,    	1.0,                	
19,    	0.090773479055,     	0.093793722368,     	-0.991444861374,    	0.801760625135,     	-1.439896632895,    	1.0,                	
20,    	0.047970455784,     	0.121391606907,     	-0.991444861374,    	1.194459706834,     	-1.439896632895,    	1.0,                	
21,    	-0.002135634527,    	0.130508719711,     	-0.991444861374,    	1.587158788532,     	-1.439896632895,    	1.0,                	
22,    	-0.051916593841,    	0.119757063004,     	-0.991444861374,    	1.979857870231,     	-1.439896632895,    	1.0,                	
23,    	-0.093793722368,    	0.090773479055,     	-0.991444861374,    	2.37255695193,      	-1.439896632895,    	1.0,                	
24,    	-0.121391606907,    	0.047970455784,     	-0.991444861374,    	2.765256033629,     	-1.439896632895,    	1.0,                	
25,    	-0.130508719711,    	-0.002135634527,    	-0.991444861374,    	3.157955115327,     	-1.439896632895,    	1.0,                	
26,    	-0.119757063004,    	-0.051916593841,    	-0.991444861374,    	3.550654197026,     	-1.439896632895,    	1.0,                	
27,    	-0.090773479055,    	-0.093793722368,    	-0.991444861374,    	3.943353278725,     	-1.439896632895,    	1.0,                	
28,    	-0.047970455784,    	-0.121391606907,    	-0.991444861374,    	4.336052360423,     	-1.439896632895,    	1.0,                	
29,    	0.002135634527,     	-0.130508719711,    	-0.991444861374,    	4.728751442122,     	-1.439896632895,    	1.0,                	
30,    	0.051916593841,     	-0.119757063004,    	-0.991444861374,    	5.121450523821,     	-1.439896632895,    	1.0,                	
31,    	0.093793722368,     	-0.090773479055,    	-0.991444861374,    	5.51414960552,      	-1.439896632895,    	1.0,                	
32,    	0.121391606907,     	-0.047970455784,    	-0.991444861374,    	5.906848687218,     	-1.439896632895,    	1.0,                	
33,    	0.173626320167,     	0.002755095707,     	-0.984807753012,    	0.015866629564,     	-1.396263401595,    	1.0,                	
34,    	0.165817034077,     	0.051559682088,     	-0.984807753012,    	0.301465961708,     	-1.396263401595,    	1.0,                	
35,    	0.144574238038,     	0.096187209663,     	-0.984807753012,    	0.587065293853,     	-1.396263401595,    	1.0,                	
36,    	0.111618897049,     	0.133022221559,     	-0.984807753012,    	0.872664625997,     	-1.396263401595,    	1.0,                	
37,    	0.069620856844,     	0.159080564178,     	-0.984807753012,    	1.158263958142,     	-1.396263401595,    	1.0,                	
