This run aims to check if discrepancy is less than 0.0109
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.54872896888,      	0.006734254217,     	0.309004735173,     	1.543125036283,     	0,     	11,    	12,    	
2,     	1.529923469257,     	0.014722851043,     	0.367099998902,     	1.51774381344,      	12,    	21,    	10,    	
3,     	1.506467917484,     	0.012845916757,     	0.209167093372,     	1.495663896203,     	22,    	38,    	17,    	
4,     	1.484141587344,     	0.013208955235,     	0.153984292846,     	1.472713566095,     	39,    	59,    	21,    	
5,     	1.461645784742,     	0.012691731287,     	0.130244719057,     	1.450487939579,     	60,    	86,    	27,    	
6,     	1.439231665765,     	0.012853744042,     	0.101492064658,     	1.428256008694,     	87,    	119,   	33,    	
7,     	1.417183775282,     	0.012660396841,     	0.08998830867,      	1.406019656117,     	120,   	156,   	37,    	
8,     	1.395335124179,     	0.012406779302,     	0.077000474827,     	1.384570866374,     	157,   	199,   	43,    	
9,     	1.373665899243,     	0.0125820423,       	0.073924745453,     	1.362628357715,     	200,   	246,   	47,    	
10,    	1.351939269389,     	0.012458534654,     	0.063408925909,     	1.34076357552,      	247,   	298,   	52,    	
11,    	1.329440280785,     	0.012994095917,     	0.059190200143,     	1.31819196854,      	299,   	355,   	57,    	
12,    	1.307045813606,     	0.012887492925,     	0.049438617567,     	1.295961656747,     	356,   	419,   	64,    	
13,    	1.28495575256,      	0.012658374468,     	0.051241460196,     	1.274008356499,     	420,   	485,   	66,    	
14,    	1.263087220873,     	0.012623048298,     	0.047263276179,     	1.251995135503,     	486,   	556,   	71,    	
15,    	1.240800915952,     	0.012910669132,     	0.039845622685,     	1.229672477463,     	557,   	633,   	77,    	
16,    	1.218751006178,     	0.012813741933,     	0.041325269073,     	1.207709704988,     	634,   	715,   	82,    	
17,    	1.197176912249,     	0.012181654251,     	0.038924406633,     	1.186566304603,     	716,   	802,   	87,    	
18,    	1.1761307538,       	0.012361733574,     	0.036565574091,     	1.165211070659,     	803,   	893,   	91,    	
19,    	1.154770545045,     	0.012043957081,     	0.033032005316,     	1.144381089301,     	894,   	990,   	97,    	
20,    	1.133388222685,     	0.012721626358,     	0.033075363618,     	1.122414087567,     	991,   	1088,  	98,    	
21,    	1.112247839972,     	0.011720336654,     	0.030356125321,     	1.101698914432,     	1089,  	1189,  	101,   	
22,    	1.090636621126,     	0.012871767616,     	0.030127281848,     	1.07945946373,      	1190,  	1293,  	104,   	
23,    	1.068389813288,     	0.012829176552,     	0.026642980671,     	1.057316715535,     	1294,  	1404,  	111,   	
24,    	1.046671578495,     	0.012705214192,     	0.025387985592,     	1.035703300886,     	1405,  	1521,  	117,   	
25,    	1.024863645184,     	0.012607123365,     	0.024281699742,     	1.013978115676,     	1522,  	1642,  	121,   	
26,    	1.003257891311,     	0.012614894158,     	0.023627472766,     	0.992364132336,     	1643,  	1767,  	125,   	
27,    	0.981753369249,     	0.012226662791,     	0.022245099458,     	0.971192604651,     	1768,  	1896,  	129,   	
28,    	0.960228185887,     	0.012636393305,     	0.023114457925,     	0.949313127648,     	1897,  	2029,  	133,   	
29,    	0.939168827607,     	0.011734311202,     	0.023546631754,     	0.928951660189,     	2030,  	2166,  	137,   	
30,    	0.918128860515,     	0.012553101006,     	0.024897857239,     	0.907045741491,     	2167,  	2303,  	137,   	
31,    	0.896804796427,     	0.011809861677,     	0.024224565207,     	0.886598864346,     	2304,  	2445,  	142,   	
32,    	0.875859793479,     	0.01240298765,      	0.019369781074,     	0.865141420157,     	2446,  	2591,  	146,   	
33,    	0.856173457433,     	0.010371348227,     	0.021732137539,     	0.847060214207,     	2592,  	2746,  	155,   	
34,    	0.839264398175,     	0.009024386786,     	0.019225460691,     	0.831448598539,     	2747,  	2913,  	167,   	
35,    	0.824492018721,     	0.008037069412,     	0.018481516692,     	0.817081545456,     	2914,  	3092,  	179,   	
36,    	0.810139704724,     	0.008007620407,     	0.021145003123,     	0.801769878449,     	3093,  	3257,  	165,   	
37,    	0.792937183492,     	0.010208881531,     	0.019728096995,     	0.78410918183,      	3258,  	3424,  	167,   	
38,    	0.775463305698,     	0.009974967541,     	0.019778886032,     	0.766836851867,     	3425,  	3602,  	178,   	
39,    	0.758982789491,     	0.009084248364,     	0.018237900941,     	0.751125330187,     	3603,  	3791,  	189,   	
40,    	0.741884080961,     	0.010710092749,     	0.015318013268,     	0.732621922029,     	3792,  	3974,  	183,   	
41,    	0.725212824734,     	0.011794557596,     	0.016531628503,     	0.715013732717,     	3975,  	4152,  	178,   	
42,    	0.708500623738,     	0.007535628003,     	0.017506244934,     	0.701737683304,     	4153,  	4341,  	189,   	
43,    	0.69211008745,      	0.011116915047,     	0.018372269916,     	0.682495262681,     	4342,  	4537,  	196,   	
44,    	0.67392194699,      	0.009943140853,     	0.017964918779,     	0.665320733701,     	4538,  	4736,  	199,   	
45,    	0.656062822781,     	0.010702730497,     	0.017904181931,     	0.646804920678,     	4737,  	4928,  	192,   	
46,    	0.638344133488,     	0.009769543731,     	0.018955228817,     	0.629892245504,     	4929,  	5121,  	193,   	
47,    	0.621169799343,     	0.010074979987,     	0.015903159564,     	0.612453617694,     	5122,  	5321,  	200,   	
48,    	0.604785959964,     	0.008857170798,     	0.01772913229,      	0.596901830266,     	5322,  	5533,  	212,   	
49,    	0.588485109619,     	0.009725461182,     	0.01750281287,      	0.580070437277,     	5534,  	5741,  	208,   	
50,    	0.570785776501,     	0.010730665702,     	0.015891352862,     	0.561501900159,     	5742,  	5945,  	204,   	
51,    	0.551617540144,     	0.011480279446,     	0.017064262272,     	0.541685354965,     	5946,  	6148,  	203,   	
52,    	0.532299840293,     	0.010832124261,     	0.012956139787,     	0.522927492884,     	6149,  	6362,  	214,   	
53,    	0.513635079002,     	0.010991495042,     	0.016166875305,     	0.504124588877,     	6363,  	6579,  	217,   	
54,    	0.495471113322,     	0.00999248559,      	0.015580474283,     	0.486602768792,     	6580,  	6801,  	222,   	
55,    	0.476843383041,     	0.011284044761,     	0.01556818867,      	0.467079232523,     	6802,  	7023,  	222,   	
56,    	0.459081406207,     	0.009237326474,     	0.015066993721,     	0.450605709719,     	7024,  	7248,  	225,   	
57,    	0.441307365404,     	0.010777360946,     	0.016771102628,     	0.431924435306,     	7249,  	7471,  	223,   	
58,    	0.421911880856,     	0.011567746283,     	0.01354516918,      	0.411901315208,     	7472,  	7696,  	225,   	
59,    	0.402366670686,     	0.011025833651,     	0.016127421988,     	0.392751228189,     	7697,  	7922,  	226,   	
60,    	0.384048780168,     	0.010077601687,     	0.014135267286,     	0.375103149668,     	7923,  	8152,  	230,   	
61,    	0.365451752142,     	0.011155626945,     	0.01328301057,      	0.355796548099,     	8153,  	8387,  	235,   	
62,    	0.346678275113,     	0.01054730321,      	0.01253432806,      	0.337543537017,     	8388,  	8626,  	239,   	
63,    	0.327972181618,     	0.011071175724,     	0.013594820828,     	0.318389377618,     	8627,  	8864,  	238,   	
64,    	0.309757107119,     	0.009969582949,     	0.014725580637,     	0.30067778324,      	8865,  	9101,  	237,   	
65,    	0.291177339135,     	0.01098037644,      	0.013373890888,     	0.281672475509,     	9102,  	9338,  	237,   	
66,    	0.272353687545,     	0.010822514691,     	0.013160059386,     	0.262758457548,     	9339,  	9578,  	240,   	
67,    	0.253953600112,     	0.010179831523,     	0.012996021454,     	0.244805147787,     	9579,  	9822,  	244,   	
68,    	0.236178654017,     	0.010152594705,     	0.015323632007,     	0.227347398371,     	9823,  	10071, 	249,   	
69,    	0.218732349426,     	0.009950809272,     	0.012606255465,     	0.210117376088,     	10072, 	10326, 	255,   	
70,    	0.201099556867,     	0.010555271086,     	0.014349221426,     	0.191896798412,     	10327, 	10574, 	248,   	
71,    	0.183600788352,     	0.009593200157,     	0.013909375957,     	0.174879974273,     	10575, 	10822, 	248,   	
72,    	0.165913642533,     	0.010363865226,     	0.011012323474,     	0.156551476511,     	10823, 	11068, 	246,   	
73,    	0.148644724447,     	0.009159920861,     	0.01338180742,      	0.140456344971,     	11069, 	11323, 	255,   	
74,    	0.130820806777,     	0.011148421528,     	0.013779677435,     	0.121167934653,     	11324, 	11581, 	258,   	
75,    	0.112658350538,     	0.009857016934,     	0.013863732977,     	0.103861767648,     	11582, 	11838, 	257,   	
76,    	0.095057650898,     	0.010239023153,     	0.012895595742,     	0.086191568718,     	11839, 	12090, 	252,   	
77,    	0.078520617443,     	0.008873432092,     	0.013349129615,     	0.070679565318,     	12091, 	12344, 	254,   	
78,    	0.064161586106,     	0.007553042975,     	0.014116659279,     	0.057620886194,     	12345, 	12612, 	268,   	
79,    	0.049397383171,     	0.009535297424,     	0.013349827055,     	0.041140072712,     	12613, 	12871, 	259,   	
80,    	0.034415435075,     	0.007770410083,     	0.012427448241,     	0.027686288493,     	12872, 	13126, 	255,   	
81,    	0.018271457082,     	0.010879506605,     	0.011629420527,     	0.00884970546,      	13127, 	13380, 	254,   	
82,    	0.003498199646,     	0.006184914897,     	0.012446387028,     	-0.001858093931,    	13381, 	13681, 	301,   	
