number	direction_ind	# of covercap	
0	23	2	
1	88	2	
2	104	2	
3	204	2	
4	320	2	
5	327	2	
6	357	2	
7	359	2	
8	363	2	
9	364	2	
10	365	2	
11	372	2	
12	411	2	
13	412	2	
14	413	2	
15	419	2	
16	421	2	
17	478	2	
18	522	2	
19	565	2	
20	598	2	
21	604	2	
22	614	2	
23	633	2	
24	654	2	
25	688	2	
26	690	2	
27	691	2	
28	695	2	
29	698	2	
30	710	2	
31	730	2	
32	772	2	
33	863	2	
34	938	2	
35	949	2	
36	950	2	
37	952	2	
38	955	2	
39	994	2	
40	1008	2	
41	1011	2	
42	1014	2	
43	1015	2	
44	1019	2	
45	1021	2	
46	1059	2	
47	1060	2	
48	1070	2	
49	1075	2	
50	1092	2	
51	1194	2	
52	1196	2	
53	1209	2	
54	1284	2	
55	1287	2	
56	1290	2	
57	1292	2	
58	1296	2	
59	1298	2	
60	1299	2	
61	1325	2	
62	1344	2	
63	1391	2	
64	1396	2	
65	1403	2	
66	1404	2	
67	1406	2	
68	1407	2	
69	1408	2	
70	1409	2	
71	1414	2	
72	1426	2	
73	1438	2	
74	1478	2	
75	1509	2	
76	1519	2	
77	1520	2	
78	1521	2	
79	1523	2	
80	1524	2	
81	1525	2	
82	1527	2	
83	1528	2	
84	1532	2	
85	1564	2	
86	1565	2	
87	1575	2	
88	1619	2	
89	1633	2	
90	1637	2	
91	1638	2	
92	1641	2	
93	1642	2	
94	1644	2	
95	1645	2	
96	1646	2	
97	1676	2	
98	1757	2	
99	1761	2	
100	1763	2	
101	1765	2	
102	1772	2	
103	1776	2	
104	1809	2	
105	1857	2	
106	1878	2	
107	1888	2	
108	1889	2	
109	1908	2	
110	1909	2	
111	1946	2	
112	1953	2	
113	1956	2	
114	1962	2	
115	1965	2	
116	1983	2	
117	2009	2	
118	2017	2	
119	2018	2	
120	2022	2	
121	2094	2	
122	2097	2	
123	2106	2	
124	2154	2	
125	2212	2	
126	2316	2	
127	2322	2	
128	2323	2	
129	2380	2	
130	2447	2	
131	2466	2	
132	2509	2	
133	2529	2	
134	2538	2	
135	2543	2	
136	2571	2	
137	2572	2	
138	2591	2	
139	2673	2	
140	2676	2	
141	2682	2	
142	2814	2	
143	2816	2	
144	2818	2	
145	3027	2	
146	3311	2	
147	3312	2	
148	3313	2	
149	3315	2	
150	3369	2	
151	3370	2	
152	3371	2	
153	3373	2	
154	3479	2	
155	3481	2	
156	3482	2	
157	3495	2	
158	3549	2	
159	3550	2	
160	3551	2	
161	3657	2	
162	3658	2	
163	3738	2	
164	3840	2	
165	3841	2	
166	3843	2	
167	3845	2	
168	3922	2	
169	3925	2	
170	3926	2	
171	3927	2	
172	3941	2	
173	4020	2	
174	4021	2	
175	4022	2	
176	4023	3	
177	4024	2	
178	4026	2	
179	4032	2	
180	4035	2	
181	4096	2	
182	4097	2	
183	4103	2	
184	4104	2	
185	4106	2	
186	4107	2	
187	4108	2	
188	4116	2	
189	4117	2	
190	4119	2	
191	4147	2	
192	4200	2	
193	4297	2	
194	4366	2	
195	4374	2	
196	4382	2	
197	4387	2	
198	4388	2	
199	4389	2	
200	4392	2	
201	4394	2	
202	4396	2	
203	4397	2	
204	4463	2	
205	4467	2	
206	4469	2	
207	4483	2	
208	4489	2	
209	4491	2	
210	4492	2	
211	4493	2	
212	4494	2	
213	4577	2	
214	4583	2	
215	4584	2	
216	4587	2	
217	4691	2	
218	4692	2	
219	4699	2	
220	4774	2	
221	4778	2	
222	4779	2	
223	4780	2	
224	4781	2	
225	4782	2	
226	4784	2	
227	4787	2	
228	4879	2	
229	4884	2	
230	4885	2	
231	4886	2	
232	4887	2	
233	4888	2	
234	4893	2	
235	4917	2	
236	4965	2	
237	4970	2	
238	4974	2	
239	4977	2	
240	5076	2	
241	5077	2	
242	5080	2	
243	5081	2	
244	5085	2	
245	5086	2	
246	5158	2	
247	5162	2	
248	5166	2	
249	5278	2	
250	5279	2	
251	5281	2	
252	5363	2	
253	5492	2	
254	5574	2	
255	5576	2	
256	5596	2	
257	5701	2	
258	5702	2	
259	5745	2	
260	5747	2	
261	5752	2	
262	5779	2	
263	5781	2	
264	5782	2	
265	5783	2	
266	5785	2	
267	5905	2	
268	5907	2	
269	5908	2	
270	5981	2	
271	5984	2	
