number	direction_ind	# of covercap	
0	9	2	
1	13	4	
2	39	2	
3	59	2	
4	74	2	
5	154	2	
6	166	2	
7	167	2	
8	168	2	
9	169	2	
10	170	2	
11	188	2	
12	189	2	
13	190	2	
14	191	2	
15	194	2	
16	195	2	
17	196	2	
18	198	2	
19	222	2	
20	245	2	
21	252	2	
22	275	2	
23	284	2	
24	286	2	
25	288	2	
26	354	2	
27	382	2	
28	421	2	
29	453	2	
30	454	2	
31	463	2	
32	479	2	
33	483	2	
34	487	2	
35	490	2	
36	491	2	
37	496	2	
38	501	2	
39	509	2	
40	511	2	
41	512	2	
42	520	2	
43	523	2	
44	529	2	
45	530	2	
46	531	2	
47	532	2	
48	535	2	
49	539	2	
50	543	2	
51	607	2	
52	619	2	
53	623	2	
54	624	2	
55	625	2	
56	652	2	
57	655	2	
58	662	2	
59	692	2	
60	693	2	
61	695	2	
62	697	2	
63	698	2	
64	699	2	
65	741	2	
66	774	2	
67	776	2	
68	873	2	
69	913	2	
70	919	2	
71	949	2	
72	951	2	
73	954	2	
74	1000	2	
75	1025	2	
76	1071	2	
77	1080	2	
78	1085	2	
79	1088	2	
80	1091	2	
81	1129	2	
82	1134	2	
83	1173	2	
84	1197	2	
85	1199	2	
86	1200	2	
87	1225	2	
88	1232	2	
89	1235	2	
90	1237	2	
91	1239	2	
92	1242	2	
93	1263	2	
94	1283	2	
95	1296	2	
96	1306	2	
97	1312	2	
98	1338	2	
99	1350	2	
100	1352	2	
101	1359	2	
102	1361	2	
103	1364	2	
104	1464	2	
105	1469	2	
106	1471	2	
107	1474	2	
108	1475	2	
109	1477	2	
110	1478	2	
111	1484	2	
112	1516	2	
113	1575	2	
114	1596	2	
115	1598	2	
116	1599	2	
117	1628	2	
118	1630	2	
119	1673	2	
120	1726	2	
121	1728	2	
122	1730	3	
123	1764	2	
124	1765	2	
125	1768	2	
126	1770	2	
127	1850	2	
128	1897	2	
129	1898	2	
130	1899	2	
131	1983	2	
132	1984	2	
133	1985	2	
134	2043	2	
135	2044	2	
136	2124	2	
137	2126	2	
138	2183	2	
139	2259	2	
140	2327	2	
141	2328	2	
142	2514	2	
143	2546	2	
144	2548	2	
145	2622	2	
146	2624	2	
147	2625	2	
148	2686	2	
149	2687	2	
150	2691	2	
151	2695	2	
152	2706	2	
153	2709	2	
154	2777	2	
155	2780	2	
156	2786	2	
157	2846	2	
158	2847	2	
159	2851	2	
160	2928	2	
161	2929	2	
162	2961	2	
163	2965	2	
164	2967	2	
165	2969	2	
166	2970	2	
167	2991	2	
168	2992	2	
169	2994	2	
170	2995	2	
171	3000	2	
172	3018	2	
173	3023	2	
174	3027	2	
175	3045	2	
176	3054	2	
177	3057	2	
178	3073	2	
179	3075	2	
180	3077	2	
181	3078	2	
182	3079	2	
183	3081	2	
184	3082	2	
185	3083	2	
186	3107	2	
187	3111	2	
188	3144	2	
189	3242	2	
190	3278	2	
191	3304	2	
192	3399	2	
193	3435	2	
194	3459	2	
195	3460	2	
196	3462	2	
197	3472	2	
198	3537	2	
199	3556	2	
200	3557	2	
201	3558	2	
202	3588	2	
203	3589	2	
204	3604	2	
205	3615	2	
206	3617	2	
207	3618	2	
208	3619	2	
209	3630	2	
210	3632	2	
211	3635	2	
212	3645	2	
213	3649	2	
214	3668	2	
215	3671	2	
216	3704	2	
217	3717	2	
218	3718	2	
219	3719	2	
220	3720	2	
221	3721	2	
222	3722	2	
223	3728	2	
224	3742	2	
225	3748	3	
226	3778	2	
227	3779	2	
228	3784	2	
229	3808	2	
230	3818	2	
231	3845	2	
232	3862	2	
233	3865	2	
234	3872	2	
235	3889	2	
236	3890	2	
237	3910	2	
238	4041	2	
239	4048	2	
240	4058	2	
241	4076	2	
242	4094	2	
243	4110	2	
244	4113	2	
245	4119	2	
246	4129	2	
247	4134	2	
248	4149	2	
249	4158	2	
250	4186	2	
251	4204	2	
252	4220	2	
253	4221	2	
254	4225	2	
255	4233	2	
256	4235	2	
257	4276	2	
258	4279	2	
259	4315	2	
260	4408	2	
261	4433	2	
262	4449	2	
263	4455	2	
264	4567	2	
265	4599	2	
266	4607	2	
267	4628	2	
268	4630	2	
269	4753	2	
270	4760	2	
271	4768	2	
272	4805	2	
273	4813	2	
274	4962	2	
275	4978	2	
276	5017	2	
277	5026	2	
278	5090	2	
279	5095	2	
280	5111	2	
281	5113	2	
282	5143	2	
283	5197	2	
284	5211	2	
285	5214	2	
286	5248	2	
287	5300	2	
288	5520	2	
289	5529	2	
290	5572	2	
291	5583	2	
292	5590	2	
293	5596	2	
294	5599	2	
295	5600	2	
296	5604	2	
297	5610	2	
298	5773	2	
299	5792	2	
300	5795	2	
301	5798	2	
302	5801	2	
303	5828	2	
304	5968	2	
305	5984	2	
306	6069	2	
307	6076	2	
308	6081	2	
309	6083	2	
310	6086	2	
311	6090	2	
312	6092	2	
313	6101	2	
314	6112	2	
315	6117	2	
316	6123	2	
317	6128	2	
318	6141	2	
319	6143	2	
320	6144	2	
321	6147	2	
322	6152	2	
323	6169	2	
324	6174	2	
325	6177	2	
326	6179	2	
327	6180	2	
328	6182	2	
329	6185	2	
330	6193	2	
331	6219	2	
332	6223	2	
333	6229	2	
334	6232	2	
335	6234	2	
336	6239	2	
337	6246	2	
338	6337	2	
339	6412	2	
340	6425	2	
341	6440	2	
342	6465	2	
343	6469	2	
344	6472	2	
345	6473	2	
346	6474	2	
347	6477	2	
348	6479	2	
349	6481	2	
350	6504	2	
351	6505	2	
352	6512	2	
353	6523	2	
354	6525	2	
355	6528	2	
356	6533	2	
357	6538	2	
358	6539	2	
359	6555	2	
360	6569	2	
361	6571	2	
362	6578	2	
363	6604	2	
364	6617	2	
365	6621	2	
366	6624	2	
367	6627	2	
368	6631	2	
369	6633	2	
370	6641	2	
371	6646	2	
372	6652	2	
373	6658	2	
374	6660	2	
375	6704	2	
376	6719	2	
377	6724	2	
378	6732	2	
379	6745	2	
380	6746	2	
381	6748	2	
382	6812	2	
383	6831	2	
384	6837	2	
385	6841	2	
386	6867	2	
387	6894	2	
388	6904	2	
389	6926	2	
390	6936	2	
391	6957	2	
392	6967	2	
393	6980	2	
394	7001	2	
395	7025	2	
396	7080	2	
397	7093	2	
398	7109	2	
399	7114	2	
400	7119	2	
401	7122	2	
402	7145	2	
403	7197	2	
404	7201	2	
405	7217	2	
406	7220	2	
407	7241	2	
408	7277	2	
409	7314	2	
410	7315	2	
411	7331	2	
412	7382	2	
413	7501	2	
414	7508	2	
415	7511	2	
416	7512	2	
417	7513	2	
418	7515	2	
419	7516	3	
420	7524	2	
421	7564	2	
422	7576	2	
423	7614	2	
424	7621	2	
425	7640	2	
426	7700	2	
427	7706	2	
428	7711	2	
429	7714	2	
430	7715	2	
431	7716	3	
432	7717	2	
433	7718	4	
434	7719	4	
435	7720	4	
436	7721	3	
437	7722	2	
438	7726	2	
439	7729	2	
440	7731	2	
441	7737	2	
442	7804	2	
443	7805	2	
444	7909	2	
445	7911	2	
446	7912	3	
447	7913	3	
448	7914	7	
449	7915	5	
450	7916	8	
451	7917	5	
452	7918	4	
453	7919	3	
454	7920	4	
455	7921	3	
456	7922	3	
457	7923	2	
458	7924	2	
459	7925	2	
460	7926	2	
461	7928	2	
462	7932	2	
463	7933	2	
464	7956	2	
465	8037	2	
466	8131	2	
467	8139	2	
468	8141	2	
469	8142	2	
470	8143	2	
471	8144	2	
472	8145	2	
473	8147	2	
474	8148	2	
475	8149	2	
476	8150	2	
477	8151	3	
478	8152	4	
479	8153	7	
480	8154	10	
481	8155	7	
482	8156	6	
483	8157	10	
484	8158	6	
485	8159	6	
486	8160	6	
487	8161	3	
488	8162	5	
489	8163	4	
490	8164	3	
491	8165	2	
492	8166	2	
493	8167	2	
494	8168	2	
495	8170	2	
496	8171	2	
497	8172	2	
498	8173	2	
499	8175	2	
500	8177	2	
501	8178	2	
502	8180	2	
503	8182	2	
504	8184	2	
505	8188	2	
506	8198	2	
507	8295	2	
