Point's Coordinates for twisted_polar_coordinates_49

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.064049151657,     	0.001642942606,     	-0.99794539275,     	0.025645654315,     	-1.506682191007,    	1.0,                	
2,     	0.018229745066,     	0.061422060232,     	-0.99794539275,     	1.282282715751,     	-1.506682191007,    	1.0,                	
3,     	-0.0527825496,      	0.036317978277,     	-0.99794539275,     	2.538919777187,     	-1.506682191007,    	1.0,                	
4,     	-0.050851154732,    	-0.038976315255,    	-0.99794539275,     	3.795556838623,     	-1.506682191007,    	1.0,                	
5,     	0.021354807609,     	-0.06040666586,     	-0.99794539275,     	5.052193900059,     	-1.506682191007,    	1.0,                	
6,     	0.127842409227,     	0.002981087632,     	-0.991790013823,    	0.023314231195,     	-1.44256805522,     	1.0,                	
7,     	0.105936180754,     	0.071624675132,     	-0.991790013823,    	0.594512895485,     	-1.44256805522,     	1.0,                	
8,     	0.050395963401,     	0.117527934354,     	-0.991790013823,    	1.165711559774,     	-1.44256805522,     	1.0,                	
9,     	-0.021144616252,    	0.126116904831,     	-0.991790013823,    	1.736910224063,     	-1.44256805522,     	1.0,                	
10,    	-0.085971929645,    	0.094664649123,     	-0.991790013823,    	2.308108888352,     	-1.44256805522,     	1.0,                	
11,    	-0.123503762824,    	0.033157036188,     	-0.991790013823,    	2.879307552641,     	-1.44256805522,     	1.0,                	
12,    	-0.121824023943,    	-0.038877701461,    	-0.991790013823,    	3.45050621693,      	-1.44256805522,     	1.0,                	
13,    	-0.081466018227,    	-0.098569043592,    	-0.991790013823,    	4.021704881219,     	-1.44256805522,     	1.0,                	
14,    	-0.015243127336,    	-0.126965410839,    	-0.991790013823,    	4.592903545508,     	-1.44256805522,     	1.0,                	
15,    	0.055819348782,     	-0.115051157239,    	-0.991790013823,    	5.164102209797,     	-1.44256805522,     	1.0,                	
16,    	0.109159576062,     	-0.066608974128,    	-0.991790013823,    	5.735300874086,     	-1.44256805522,     	1.0,                	
17,    	0.19110338114,      	0.004595546077,     	-0.981559156991,    	0.02404280092,      	-1.378453919432,    	1.0,                	
18,    	0.174797863083,     	0.077377828792,     	-0.981559156991,    	0.416741882619,     	-1.378453919432,    	1.0,                	
19,    	0.131880954918,     	0.138380038506,     	-0.981559156991,    	0.809440964318,     	-1.378453919432,    	1.0,                	
20,    	0.06888636687,      	0.178315141775,     	-0.981559156991,    	1.202140046017,     	-1.378453919432,    	1.0,                	
21,    	-0.004595546077,    	0.19110338114,      	-0.981559156991,    	1.594839127715,     	-1.378453919432,    	1.0,                	
22,    	-0.077377828792,    	0.174797863083,     	-0.981559156991,    	1.987538209414,     	-1.378453919432,    	1.0,                	
23,    	-0.138380038506,    	0.131880954918,     	-0.981559156991,    	2.380237291113,     	-1.378453919432,    	1.0,                	
24,    	-0.178315141775,    	0.06888636687,      	-0.981559156991,    	2.772936372811,     	-1.378453919432,    	1.0,                	
25,    	-0.19110338114,     	-0.004595546077,    	-0.981559156991,    	3.16563545451,      	-1.378453919432,    	1.0,                	
26,    	-0.174797863083,    	-0.077377828792,    	-0.981559156991,    	3.558334536209,     	-1.378453919432,    	1.0,                	
27,    	-0.131880954918,    	-0.138380038506,    	-0.981559156991,    	3.951033617908,     	-1.378453919432,    	1.0,                	
28,    	-0.06888636687,     	-0.178315141775,    	-0.981559156991,    	4.343732699606,     	-1.378453919432,    	1.0,                	
29,    	0.004595546077,     	-0.19110338114,     	-0.981559156991,    	4.736431781305,     	-1.378453919432,    	1.0,                	
30,    	0.077377828792,     	-0.174797863083,    	-0.981559156991,    	5.129130863004,     	-1.378453919432,    	1.0,                	
31,    	0.138380038506,     	-0.131880954918,    	-0.981559156991,    	5.521829944702,     	-1.378453919432,    	1.0,                	
32,    	0.178315141775,     	-0.06888636687,     	-0.981559156991,    	5.914529026401,     	-1.378453919432,    	1.0,                	
33,    	0.253585649629,     	0.005913225887,     	-0.967294863039,    	0.023314231195,     	-1.314339783645,    	1.0,                	
34,    	0.241647700781,     	0.077117032138,     	-0.967294863039,    	0.30891356334,      	-1.314339783645,    	1.0,                	
35,    	0.210132892349,     	0.142073275078,     	-0.967294863039,    	0.594512895485,     	-1.314339783645,    	1.0,                	
36,    	0.161594366687,     	0.195519586214,     	-0.967294863039,    	0.880112227629,     	-1.314339783645,    	1.0,                	
37,    	0.099964426475,     	0.233126063274,     	-0.967294863039,    	1.165711559774,     	-1.314339783645,    	1.0,                	
38,    	0.030235962942,     	0.251846053142,     	-0.967294863039,    	1.451310891918,     	-1.314339783645,    	1.0,                	
39,    	-0.041942038489,    	0.250162973571,     	-0.967294863039,    	1.736910224063,     	-1.314339783645,    	1.0,                	
40,    	-0.1107221454,      	0.228213177657,     	-0.967294863039,    	2.022509556207,     	-1.314339783645,    	1.0,                	
41,    	-0.170532202581,    	0.187774907326,     	-0.967294863039,    	2.308108888352,     	-1.314339783645,    	1.0,                	
