This run aims to check if discrepancy is less than 0.0067
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
60,    	0.716259461198,     	0.007335095359,     	0.011016686344,     	0.709912908035,     	8334,  	8597,  	264,   	
61,    	0.705669842222,     	0.00490400137,      	0.009411894937,     	0.699798303563,     	8598,  	8871,  	274,   	
62,    	0.693823655151,     	0.006901785683,     	0.01173158923,      	0.687851462341,     	8872,  	9152,  	281,   	
63,    	0.683277792692,     	0.005278157767,     	0.012400175569,     	0.677534078497,     	9153,  	9433,  	281,   	
64,    	0.671166878458,     	0.007444640374,     	0.012015448405,     	0.664725102932,     	9434,  	9712,  	279,   	
65,    	0.659012864055,     	0.006609989698,     	0.011145543922,     	0.65312138793,      	9713,  	9990,  	278,   	
66,    	0.647225813514,     	0.00681835453,      	0.012480150916,     	0.641268743559,     	9991,  	10269, 	279,   	
67,    	0.635470629809,     	0.006698044043,     	0.011482345776,     	0.629483177837,     	10270, 	10551, 	282,   	
68,    	0.623803839807,     	0.006557303118,     	0.010934365883,     	0.618128896451,     	10552, 	10836, 	285,   	
69,    	0.613736289047,     	0.005078144996,     	0.01141338716,      	0.609029535667,     	10837, 	11133, 	297,   	
70,    	0.603595767518,     	0.00627056347,      	0.011611621784,     	0.598168671054,     	11134, 	11428, 	295,   	
71,    	0.592924835806,     	0.006084602211,     	0.011563140185,     	0.587323545999,     	11429, 	11719, 	291,   	
72,    	0.58061411606,      	0.007766571895,     	0.010646832267,     	0.573892980303,     	11720, 	12009, 	290,   	
73,    	0.566965265125,     	0.008025063232,     	0.010670726523,     	0.560020444822,     	12010, 	12301, 	292,   	
74,    	0.552597055587,     	0.00858134417,      	0.010597858997,     	0.545171024599,     	12302, 	12595, 	294,   	
75,    	0.538131589274,     	0.008126096222,     	0.010290566599,     	0.531099071732,     	12596, 	12896, 	301,   	
76,    	0.524471499125,     	0.00766025752,      	0.010459948414,     	0.517774839072,     	12897, 	13200, 	304,   	
77,    	0.511063745036,     	0.007771930468,     	0.010790403977,     	0.504276833607,     	13201, 	13509, 	309,   	
78,    	0.497253879126,     	0.00813425083,      	0.010619886131,     	0.490213861461,     	13510, 	13821, 	312,   	
79,    	0.483702081143,     	0.0075330073,       	0.009661692104,     	0.477182000808,     	13822, 	14136, 	315,   	
80,    	0.470460281428,     	0.007860924508,     	0.010444163892,     	0.46365641434,      	14137, 	14453, 	317,   	
81,    	0.456753049174,     	0.00797940681,      	0.009199224873,     	0.449846554574,     	14454, 	14775, 	322,   	
82,    	0.443169204693,     	0.007750945325,     	0.010362735531,     	0.436460220039,     	14776, 	15100, 	325,   	
83,    	0.429853629976,     	0.007634857746,     	0.008398960895,     	0.423171372879,     	15101, 	15425, 	325,   	
84,    	0.416460487984,     	0.00775271985,      	0.009974194429,     	0.409695532226,     	15426, 	15752, 	327,   	
85,    	0.40311672547,      	0.007637379866,     	0.009910538404,     	0.396430678403,     	15753, 	16082, 	330,   	
86,    	0.389484128813,     	0.008039591951,     	0.010175620218,     	0.382524916583,     	16083, 	16414, 	332,   	
87,    	0.376570821794,     	0.006896977481,     	0.010185004556,     	0.370581641887,     	16415, 	16749, 	335,   	
88,    	0.364614919469,     	0.006894669358,     	0.009841799874,     	0.358277515796,     	16750, 	17085, 	336,   	
89,    	0.351877724884,     	0.007731506896,     	0.010118703802,     	0.345184753726,     	17086, 	17419, 	334,   	
90,    	0.338836403941,     	0.007345101031,     	0.009899806518,     	0.332416732076,     	17420, 	17755, 	336,   	
91,    	0.325163135179,     	0.008385377057,     	0.009895297671,     	0.317904106228,     	17756, 	18089, 	334,   	
92,    	0.312547686007,     	0.006195617651,     	0.009338632145,     	0.306621396119,     	18090, 	18428, 	339,   	
93,    	0.299869537287,     	0.007827635589,     	0.009695106371,     	0.293041324911,     	18429, 	18767, 	339,   	
94,    	0.287440297038,     	0.006498873395,     	0.009840920746,     	0.281538374001,     	18768, 	19109, 	342,   	
95,    	0.274880582972,     	0.007688808007,     	0.009241910644,     	0.268223931165,     	19110, 	19455, 	346,   	
96,    	0.261505102788,     	0.00776273156,      	0.009555194739,     	0.254726573242,     	19456, 	19802, 	347,   	
97,    	0.248297326637,     	0.00742804724,      	0.008629320132,     	0.241780797694,     	19803, 	20152, 	350,   	
98,    	0.234870808077,     	0.007989039425,     	0.009458279601,     	0.227953969285,     	20153, 	20501, 	349,   	
99,    	0.221124469846,     	0.007900067991,     	0.009650243156,     	0.214282479324,     	20502, 	20851, 	350,   	
100,   	0.207337384057,     	0.008171329448,     	0.009226872117,     	0.200262521542,     	20852, 	21200, 	349,   	
101,   	0.194134116941,     	0.007084620563,     	0.009960588632,     	0.187999863385,     	21201, 	21558, 	358,   	
102,   	0.181524773075,     	0.007477707366,     	0.009882623265,     	0.174972429484,     	21559, 	21915, 	357,   	
103,   	0.168392679264,     	0.007604896564,     	0.009550393184,     	0.161686356684,     	21916, 	22269, 	354,   	
104,   	0.155477836983,     	0.007185425267,     	0.009106871058,     	0.148905315924,     	22270, 	22624, 	355,   	
105,   	0.142420832336,     	0.007494168376,     	0.008242065349,     	0.135931668286,     	22625, 	22980, 	356,   	
106,   	0.129670609616,     	0.007331016028,     	0.00901564364,      	0.123322611014,     	22981, 	23339, 	359,   	
107,   	0.117234173339,     	0.007061870983,     	0.009287110905,     	0.110882523293,     	23340, 	23699, 	360,   	
108,   	0.104057419832,     	0.007902418799,     	0.007945417061,     	0.097214504039,     	23700, 	24060, 	361,   	
109,   	0.090974489033,     	0.007232521052,     	0.009327982487,     	0.084711511109,     	24061, 	24424, 	364,   	
110,   	0.078508730857,     	0.007169029451,     	0.009506774443,     	0.072300647983,     	24425, 	24794, 	370,   	
111,   	0.066035805356,     	0.007309189155,     	0.009108563059,     	0.05970627519,      	24795, 	25164, 	370,   	
112,   	0.053409485909,     	0.007279088339,     	0.009413610235,     	0.047105936782,     	25165, 	25535, 	371,   	
113,   	0.041367177178,     	0.006655185365,     	0.009203068774,     	0.035603825646,     	25536, 	25905, 	370,   	
114,   	0.030018579267,     	0.006457944759,     	0.00872686339,      	0.024425972019,     	25906, 	26279, 	374,   	
115,   	0.019682540833,     	0.005487194484,     	0.008886064144,     	0.014930553555,     	26280, 	26654, 	375,   	
116,   	0.008897321688,     	0.006987800759,     	0.009469364816,     	0.00284573824,      	26655, 	27010, 	356,   	
117,   	0,                  	0.004761888925,     	0.008368061872,     	-0.004123924101,    	27011, 	27478, 	468,   	
