This run aims to check if discrepancy is less than 0.0072
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.556144807667,     	0.004476926506,     	0.312058504868,     	1.552420904477,     	0,     	11,    	12,    	
2,     	1.543522020614,     	0.009768841251,     	0.360642859966,     	1.535483604866,     	12,    	21,    	10,    	
3,     	1.527881231548,     	0.008585279285,     	0.200449504567,     	1.520652217735,     	22,    	38,    	17,    	
4,     	1.513178378829,     	0.008742637426,     	0.153544500561,     	1.505766638589,     	39,    	60,    	22,    	
5,     	1.498348619614,     	0.00854102121,      	0.118063974324,     	1.491043874547,     	61,    	87,    	27,    	
6,     	1.48349539217,      	0.008698340132,     	0.099967413265,     	1.476070487892,     	88,    	120,   	33,    	
7,     	1.468799210305,     	0.008615680366,     	0.090587471913,     	1.461317960018,     	121,   	157,   	37,    	
8,     	1.454010861879,     	0.008355801419,     	0.072363128498,     	1.446778112736,     	158,   	201,   	44,    	
9,     	1.439237466663,     	0.008640278781,     	0.070820590468,     	1.431821132529,     	202,   	249,   	48,    	
10,    	1.424425542616,     	0.008535610332,     	0.062980723018,     	1.416966365933,     	250,   	302,   	53,    	
11,    	1.409808420728,     	0.008298541257,     	0.0563402782,       	1.402507454227,     	303,   	360,   	58,    	
12,    	1.395385781408,     	0.008348781888,     	0.051181280938,     	1.388145506579,     	361,   	424,   	64,    	
13,    	1.380779501202,     	0.008462232386,     	0.050454969981,     	1.373497494381,     	425,   	492,   	68,    	
14,    	1.366272478939,     	0.008352383625,     	0.045066933579,     	1.358898200941,     	493,   	564,   	72,    	
15,    	1.351643650141,     	0.008387357444,     	0.044518343387,     	1.344356003192,     	565,   	643,   	79,    	
16,    	1.336885596387,     	0.008614896186,     	0.040255500593,     	1.329401700191,     	644,   	726,   	83,    	
17,    	1.322009527854,     	0.0085719898,       	0.034814938054,     	1.314622078402,     	727,   	814,   	88,    	
18,    	1.306722678775,     	0.009107053717,     	0.034892672153,     	1.298874029942,     	815,   	904,   	90,    	
19,    	1.290434911124,     	0.009720806806,     	0.03513264322,      	1.282057403636,     	905,   	993,   	89,    	
20,    	1.273146730255,     	0.010293571802,     	0.038565298001,     	1.264227520513,     	994,   	1080,  	87,    	
21,    	1.255106535815,     	0.010514568627,     	0.033867990552,     	1.246042883689,     	1081,  	1172,  	92,    	
22,    	1.237655903442,     	0.009696395381,     	0.029834384712,     	1.229284068749,     	1173,  	1277,  	105,   	
23,    	1.221312496577,     	0.009320957818,     	0.028684836519,     	1.213270052554,     	1278,  	1391,  	114,   	
24,    	1.205019526724,     	0.009501434998,     	0.028273150227,     	1.196731909523,     	1392,  	1506,  	115,   	
25,    	1.187748643474,     	0.010417511841,     	0.029123118429,     	1.178755599836,     	1507,  	1617,  	111,   	
26,    	1.169395195711,     	0.010817668278,     	0.029158874713,     	1.160061194134,     	1618,  	1729,  	112,   	
27,    	1.151998215447,     	0.009477755279,     	0.025983040688,     	1.143815403334,     	1730,  	1858,  	129,   	
28,    	1.136156512803,     	0.008867149211,     	0.024224394198,     	1.128487264551,     	1859,  	1998,  	140,   	
29,    	1.121744206178,     	0.007795879291,     	0.022265904338,     	1.114430363962,     	1999,  	2143,  	145,   	
30,    	1.107991276789,     	0.007713967897,     	0.019744401054,     	1.100908291332,     	2144,  	2288,  	145,   	
31,    	1.093279897797,     	0.008788994639,     	0.021562519666,     	1.085578785627,     	2289,  	2438,  	150,   	
32,    	1.077983174904,     	0.008765223846,     	0.01978182618,      	1.070410103911,     	2439,  	2597,  	159,   	
33,    	1.062766528023,     	0.008832630098,     	0.018157318599,     	1.05506731124,      	2598,  	2761,  	164,   	
34,    	1.047090369727,     	0.009262448567,     	0.019957766239,     	1.039087367312,     	2762,  	2926,  	165,   	
35,    	1.030787507211,     	0.009596801201,     	0.018665877274,     	1.022495575477,     	2927,  	3090,  	164,   	
36,    	1.014120769973,     	0.009663201056,     	0.018584839093,     	1.005770883477,     	3091,  	3252,  	162,   	
37,    	0.996913857202,     	0.010239224823,     	0.019933770665,     	0.988066623865,     	3253,  	3414,  	162,   	
38,    	0.980101183971,     	0.00918893151,      	0.018241333391,     	0.972152123255,     	3415,  	3592,  	178,   	
39,    	0.964589211505,     	0.008764730175,     	0.016874457415,     	0.957012535096,     	3593,  	3778,  	186,   	
40,    	0.949488333261,     	0.008728507977,     	0.016424962022,     	0.941942478778,     	3779,  	3972,  	194,   	
41,    	0.934354718271,     	0.008766430701,     	0.017135051426,     	0.926775716727,     	3973,  	4173,  	201,   	
42,    	0.919462205392,     	0.008457352481,     	0.014447937068,     	0.912076092626,     	4174,  	4380,  	207,   	
43,    	0.905021097651,     	0.008181164034,     	0.016330082309,     	0.897946614906,     	4381,  	4592,  	212,   	
44,    	0.891430642723,     	0.008136202687,     	0.015883184614,     	0.884346705266,     	4593,  	4809,  	217,   	
45,    	0.877869812583,     	0.007480299819,     	0.016225678539,     	0.870920472299,     	4810,  	5028,  	219,   	
