number	direction_ind	# of covercap	
0	38	2	
1	43	2	
2	59	2	
3	87	2	
4	89	2	
5	90	2	
6	160	2	
7	445	2	
8	449	2	
9	450	2	
10	452	2	
11	469	2	
12	471	2	
13	490	2	
14	580	2	
15	585	2	
16	617	2	
17	629	2	
18	647	2	
19	663	2	
20	697	2	
21	708	2	
22	724	2	
23	747	2	
24	748	2	
25	768	2	
26	803	2	
27	814	2	
28	817	2	
29	821	2	
30	822	2	
31	823	2	
32	824	2	
33	825	2	
34	826	2	
35	827	2	
36	828	2	
37	829	2	
38	834	2	
39	850	2	
40	851	2	
41	852	2	
42	853	2	
43	857	2	
44	872	2	
45	873	2	
46	876	2	
47	889	2	
48	890	2	
49	891	2	
50	894	2	
51	897	2	
52	898	2	
53	900	2	
54	901	2	
55	902	2	
56	903	2	
57	904	2	
58	929	2	
59	935	2	
60	937	2	
61	944	2	
62	945	2	
63	947	2	
64	949	2	
65	950	2	
66	951	2	
67	957	2	
68	958	2	
69	961	2	
70	969	2	
71	980	2	
72	981	2	
73	993	2	
74	1065	2	
75	1074	2	
76	1082	2	
77	1083	2	
78	1098	2	
79	1102	2	
80	1112	2	
81	1116	2	
82	1136	2	
83	1153	2	
84	1171	2	
85	1172	2	
86	1205	2	
87	1209	2	
88	1214	2	
89	1227	2	
90	1237	2	
91	1264	2	
92	1271	2	
93	1288	2	
94	1300	2	
95	1301	2	
96	1303	2	
97	1306	2	
98	1309	2	
99	1335	2	
100	1358	2	
101	1359	2	
102	1364	2	
103	1374	2	
104	1378	2	
105	1390	2	
106	1395	2	
107	1397	2	
108	1501	2	
109	1511	2	
110	1517	2	
111	1521	2	
112	1541	2	
113	1545	2	
114	1560	2	
115	1579	2	
116	1582	2	
117	1587	2	
118	1608	2	
119	1611	2	
120	1665	2	
121	1671	2	
122	1674	2	
123	1675	2	
124	1678	2	
125	1690	2	
126	1711	2	
127	1728	2	
128	1774	2	
129	1777	2	
130	1782	2	
131	1794	2	
132	1796	2	
133	1797	2	
134	1799	2	
135	1808	2	
136	1812	2	
137	1823	2	
138	1827	2	
139	1830	2	
140	1879	2	
141	1888	2	
142	1891	2	
143	1962	2	
144	1981	2	
145	1984	2	
146	2287	2	
147	2293	2	
148	2455	2	
149	2466	2	
150	2486	2	
151	2511	2	
152	2566	2	
153	2574	2	
154	2585	2	
155	2586	2	
156	2624	2	
157	2670	2	
158	2741	2	
159	2754	2	
160	2757	2	
161	2759	2	
162	2761	2	
163	2764	2	
164	2767	2	
165	2769	2	
166	2771	2	
167	2772	2	
168	2776	2	
169	2780	2	
170	2805	2	
171	2813	2	
172	2828	2	
173	2831	2	
174	2834	2	
175	2835	2	
176	2837	2	
177	2848	2	
178	2850	2	
179	2853	2	
180	2857	2	
181	2858	2	
182	2879	2	
183	2887	2	
184	2906	2	
185	2911	2	
186	2915	2	
187	2923	2	
188	2925	2	
189	2928	2	
190	2929	2	
191	2930	2	
192	2934	2	
193	2940	2	
194	2942	2	
195	2948	2	
196	2961	2	
197	2969	2	
198	2987	2	
199	2988	2	
200	2999	2	
201	3000	2	
202	3012	2	
203	3017	2	
204	3029	2	
205	3035	2	
206	3048	2	
207	3055	2	
208	3057	2	
209	3058	2	
210	3081	2	
211	3083	2	
212	3085	2	
213	3086	2	
214	3087	2	
215	3089	2	
216	3090	2	
217	3096	2	
218	3097	2	
219	3098	2	
220	3100	2	
221	3104	2	
222	3120	2	
223	3165	2	
224	3169	2	
225	3203	2	
226	3249	2	
227	3259	2	
228	3260	2	
229	3263	2	
230	3266	2	
231	3276	2	
232	3286	2	
233	3290	2	
234	3301	2	
235	3305	2	
236	3309	2	
237	3313	2	
238	3315	2	
239	3318	2	
240	3320	2	
241	3331	2	
242	3332	2	
243	3333	2	
244	3334	2	
245	3337	2	
246	3341	2	
247	3351	2	
248	3361	2	
249	3364	2	
250	3379	2	
251	3380	2	
252	3394	2	
253	3399	2	
254	3402	2	
255	3407	2	
256	3408	2	
257	3409	2	
258	3410	2	
259	3413	2	
260	3427	2	
261	3455	2	
262	3457	2	
263	3461	2	
264	3463	2	
265	3480	2	
266	3503	2	
267	3508	2	
268	3549	2	
269	3551	2	
270	3553	2	
271	3582	2	
272	3594	2	
273	3595	2	
274	3607	2	
275	3617	2	
276	3663	2	
277	3694	2	
278	3765	2	
279	3781	2	
280	3796	2	
281	3808	2	
282	3847	2	
283	3862	2	
284	3863	2	
285	3889	2	
286	3890	2	
287	3962	2	
288	3967	2	
289	3974	2	
290	3975	2	
291	3995	2	
292	4016	2	
293	4030	2	
294	4040	2	
295	4042	2	
296	4053	2	
297	4068	2	
298	4079	2	
299	4082	2	
300	4086	2	
301	4107	2	
302	4118	2	
303	4119	2	
304	4149	2	
305	4152	2	
306	4166	2	
307	4186	2	
308	4188	2	
309	4228	2	
310	4235	2	
311	4257	2	
312	4272	2	
313	4283	2	
314	4297	2	
315	4331	2	
316	4358	2	
317	4367	2	
318	4450	2	
319	4462	2	
320	4466	2	
321	4467	2	
322	4509	2	
323	4515	2	
324	4642	2	
325	4679	2	
326	4682	2	
327	4687	2	
328	4692	2	
329	4700	2	
330	4705	2	
331	4714	2	
332	4719	2	
333	4724	2	
334	4764	2	
335	5109	2	
336	5125	2	
337	5127	2	
338	5131	2	
339	5135	2	
340	5138	2	
341	5139	2	
342	5143	2	
343	5146	2	
344	5147	2	
345	5154	2	
346	5157	2	
347	5158	2	
348	5220	2	
349	5336	2	
350	5342	2	
351	5353	2	
352	5355	2	
353	5358	2	
354	5360	2	
355	5361	2	
356	5362	2	
357	5363	2	
358	5365	2	
359	5367	2	
360	5368	2	
361	5372	2	
362	5373	2	
363	5374	2	
364	5377	2	
365	5380	2	
366	5386	2	
367	5396	2	
368	5568	2	
369	5573	2	
370	5610	2	
371	5616	2	
372	5778	2	
373	5779	2	
374	5780	2	
375	5781	2	
376	5782	2	
377	5783	2	
378	5784	2	
379	5786	2	
380	5787	2	
381	5824	2	
382	5836	2	
383	5837	2	
384	5838	2	
385	5839	2	
386	5841	2	
387	5845	2	
388	5849	2	
389	5995	2	
390	5996	2	
391	5998	2	
392	6000	2	
393	6001	2	
394	6064	2	
395	6066	2	
396	6067	2	
397	6069	2	
398	6206	2	
399	6216	2	
400	6217	2	
401	6218	2	
402	6219	2	
403	6220	2	
404	6221	2	
405	6222	2	
406	6228	2	
407	6244	2	
408	6287	2	
