Point's Coordinates for twisted_polar_coordinates_109

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.028816045577,     	0.00033222858,      	-0.999584676324,    	0.01152878038,      	-1.541974375845,    	1.0,                	
2,     	0.008588679638,     	0.027508352197,     	-0.999584676324,    	1.268165841816,     	-1.541974375845,    	1.0,                	
3,     	-0.023507949643,    	0.016668868052,     	-0.999584676324,    	2.524802903252,     	-1.541974375845,    	1.0,                	
4,     	-0.023117391523,    	-0.017206425187,    	-0.999584676324,    	3.781439964688,     	-1.541974375845,    	1.0,                	
5,     	0.00922061595,      	-0.027303023643,    	-0.999584676324,    	5.038077026124,     	-1.541974375845,    	1.0,                	
6,     	0.057608819652,     	0.000603803408,     	-0.998339050283,    	0.010480709436,     	-1.513152424894,    	1.0,                	
7,     	0.048137182286,     	0.031653631099,     	-0.998339050283,    	0.581679373726,     	-1.513152424894,    	1.0,                	
8,     	0.023382329666,     	0.05265365457,      	-0.998339050283,    	1.152878038015,     	-1.513152424894,    	1.0,                	
9,     	-0.008796247412,    	0.056936514748,     	-0.998339050283,    	1.724076702304,     	-1.513152424894,    	1.0,                	
10,    	-0.038182078088,    	0.043142433788,     	-0.998339050283,    	2.295275366593,     	-1.513152424894,    	1.0,                	
11,    	-0.055445368752,    	0.015650934929,     	-0.998339050283,    	2.866474030882,     	-1.513152424894,    	1.0,                	
12,    	-0.055105146596,    	-0.016809625185,    	-0.998339050283,    	3.437672695171,     	-1.513152424894,    	1.0,                	
13,    	-0.03726942975,     	-0.043933248074,    	-0.998339050283,    	4.00887135946,      	-1.513152424894,    	1.0,                	
14,    	-0.007600932292,    	-0.057108375117,    	-0.998339050283,    	4.580070023749,     	-1.513152424894,    	1.0,                	
15,    	0.024480807464,     	-0.052151996569,    	-0.998339050283,    	5.151268688038,     	-1.513152424894,    	1.0,                	
16,    	0.048790063822,     	-0.030637727599,    	-0.998339050283,    	5.722467352327,     	-1.513152424894,    	1.0,                	
17,    	0.086353107675,     	0.000933360732,     	-0.996264156553,    	0.010808231606,     	-1.484330473944,    	1.0,                	
18,    	0.079422687061,     	0.033908216518,     	-0.996264156553,    	0.403507313305,     	-1.484330473944,    	1.0,                	
19,    	0.06040088231,      	0.061720853717,     	-0.996264156553,    	0.796206395004,     	-1.484330473944,    	1.0,                	
