number	direction_ind	# of covercap	
0	8	2	
1	9	2	
2	19	4	
3	35	2	
4	37	2	
5	59	2	
6	63	2	
7	71	2	
8	78	2	
9	83	2	
10	125	2	
11	168	2	
12	199	2	
13	208	2	
14	250	2	
15	284	2	
16	297	2	
17	371	2	
18	420	2	
19	426	2	
20	428	2	
21	453	2	
22	457	2	
23	482	2	
24	559	2	
25	597	2	
26	644	2	
27	645	2	
28	668	2	
29	670	2	
30	679	2	
31	685	2	
32	687	2	
33	694	2	
34	696	2	
35	697	2	
36	715	2	
37	716	2	
38	719	2	
39	721	2	
40	722	2	
41	802	2	
42	805	2	
43	808	2	
44	846	2	
45	848	2	
46	862	2	
47	866	2	
48	884	2	
49	898	2	
50	899	2	
51	910	2	
52	948	2	
53	964	2	
54	971	2	
55	974	2	
56	986	2	
57	994	2	
58	1010	2	
59	1012	2	
60	1013	2	
61	1015	2	
62	1023	2	
63	1038	2	
64	1042	2	
65	1043	2	
66	1046	2	
67	1050	2	
68	1058	2	
69	1067	2	
70	1081	2	
71	1249	2	
72	1258	2	
73	1269	2	
74	1271	2	
75	1301	2	
76	1412	2	
77	1451	2	
78	1512	2	
79	1553	2	
80	1557	2	
81	1559	2	
82	1568	2	
83	1574	2	
84	1584	2	
85	1594	2	
86	1597	2	
87	1612	2	
88	1637	2	
89	1656	2	
90	1668	2	
91	1674	2	
92	1677	2	
93	1738	2	
94	1752	2	
95	1762	2	
96	1765	2	
97	1911	2	
98	1916	2	
99	2028	2	
100	2033	2	
101	2038	2	
102	2046	2	
103	2047	2	
104	2048	2	
105	2052	2	
106	2053	2	
107	2058	2	
108	2070	2	
109	2102	2	
110	2110	2	
111	2114	2	
112	2115	2	
113	2119	2	
114	2127	2	
115	2141	2	
116	2150	2	
117	2155	2	
118	2173	2	
119	2175	2	
120	2176	2	
121	2183	2	
122	2184	2	
123	2185	2	
124	2187	2	
125	2192	2	
126	2193	2	
127	2198	2	
128	2199	2	
129	2200	2	
130	2210	2	
131	2213	2	
132	2261	2	
133	2319	2	
134	2325	2	
135	2328	2	
136	2329	2	
137	2330	2	
138	2331	2	
139	2335	2	
140	2483	2	
141	2484	2	
142	2486	2	
143	2623	2	
144	2625	2	
145	2626	2	
146	2629	2	
147	2633	2	
148	2634	2	
149	2638	2	
150	2705	2	
151	2774	2	
152	2780	2	
153	2781	2	
154	2934	2	
155	2943	2	
156	2944	2	
157	2961	2	
158	3006	2	
159	3030	2	
160	3057	2	
161	3074	2	
162	3076	2	
163	3077	2	
164	3079	2	
165	3080	2	
166	3081	2	
167	3094	2	
168	3098	2	
169	3099	2	
170	3103	2	
171	3141	2	
172	3149	2	
173	3169	2	
174	3181	2	
175	3233	2	
176	3237	2	
177	3239	2	
178	3247	2	
179	3248	2	
180	3249	2	
181	3260	2	
182	3278	2	
183	3279	2	
184	3288	2	
185	3328	2	
186	3348	2	
187	3400	2	
188	3440	2	
189	3484	2	
190	3525	2	
191	3526	2	
192	3576	2	
193	3583	2	
194	3758	2	
195	3759	2	
196	4007	2	
197	4028	2	
198	4029	2	
199	4031	2	
200	4043	2	
201	4044	2	
202	4059	2	
203	4060	2	
204	4064	2	
205	4065	2	
206	4070	2	
207	4088	2	
208	4096	2	
209	4182	2	
210	4183	2	
211	4224	2	
212	4226	2	
213	4229	2	
214	4238	2	
215	4242	2	
216	4243	2	
217	4247	2	
218	4248	2	
219	4251	2	
220	4253	2	
221	4256	2	
222	4257	2	
223	4258	2	
224	4261	2	
225	4265	2	
226	4270	2	
227	4283	2	
228	4290	2	
229	4298	2	
230	4306	2	
231	4326	2	
232	4349	2	
233	4464	2	
234	4646	2	
235	4649	2	
236	4827	2	
237	4831	2	
238	4832	2	
239	4835	2	
240	4836	2	
241	4837	2	
242	4838	2	
243	4840	2	
244	4841	2	
245	4842	2	
246	4843	2	
247	4844	2	
248	4845	2	
249	4849	2	
250	4883	2	
251	4885	2	
252	4886	2	
253	4887	2	
254	4888	2	
255	4890	2	
256	4894	2	
257	4897	2	
258	4898	2	
259	4913	2	
260	4919	2	
261	4937	2	
262	5041	2	
263	5044	2	
264	5102	2	
265	5104	2	
266	5402	2	
267	5423	2	
268	5427	2	
269	5473	2	
270	5475	2	
271	5476	2	
272	5477	2	
273	5478	2	
274	5495	2	
275	5519	2	
276	5555	2	
277	5556	2	
278	5557	2	
279	5558	2	
280	5559	2	
281	5560	2	
282	5561	2	
283	5565	2	
284	5789	2	
285	5921	2	
286	5923	2	
287	6011	2	
288	6012	2	
289	6013	2	
290	6134	2	
291	6136	2	
292	6137	2	
293	6138	2	
294	6139	2	
295	6140	2	
296	6141	2	
297	6142	2	
298	6143	2	
299	6146	2	
300	6228	2	
301	6233	2	
302	6234	2	
303	6236	2	
304	6238	2	
305	6246	2	
306	6251	2	
307	6300	2	
308	6308	2	
309	6312	2	
310	6334	2	
311	6346	2	
312	6349	2	
313	6353	2	
314	6356	2	
315	6357	2	
316	6358	2	
317	6360	2	
318	6361	2	
319	6362	2	
320	6364	2	
321	6365	2	
322	6425	2	
323	6460	2	
324	6463	2	
325	6464	2	
326	6465	2	
327	6466	2	
328	6467	2	
329	6472	2	
330	6473	2	
331	6476	2	
332	6479	2	
333	6480	2	
334	6486	2	
335	6494	2	
336	6586	2	
337	6702	2	
338	6824	2	
339	6829	2	
340	6947	2	
341	7304	2	
342	7422	2	
343	7529	2	
344	7539	2	
345	7542	2	
346	7558	2	
347	7667	2	
348	7671	2	
349	7681	2	
350	7776	2	
351	8014	2	
352	8019	2	
353	8021	2	
354	8026	2	
355	8029	2	
356	8031	2	
357	8032	2	
358	8034	2	
359	8035	2	
360	8036	2	
361	8038	2	
362	8039	2	
363	8041	2	
364	8042	2	
365	8043	2	
366	8048	2	
367	8163	2	
368	8168	2	
369	8169	2	
370	8170	2	
371	8172	2	
372	8173	2	
373	8174	2	
374	8175	2	
375	8176	2	
376	8177	2	
377	8182	2	
378	8184	2	
379	8201	2	
380	8206	2	
381	8219	2	
382	8284	2	
383	8287	2	
384	8289	2	
385	8296	2	
386	8428	2	
387	8431	2	
388	8432	2	
389	8537	2	
390	8683	2	
391	8934	2	
392	8998	2	
393	9035	2	
394	9036	2	
395	9037	2	
396	9039	2	
397	9040	2	
398	9053	2	
399	9100	2	
400	9186	2	
401	9188	2	
402	9191	2	
403	9192	2	
404	9193	2	
405	9253	2	
406	9292	2	
407	9293	2	
408	9296	2	
409	9447	2	
410	9451	2	
411	9452	2	
412	9550	2	
413	9551	2	
414	9552	2	
415	9609	2	
416	9714	2	
417	9715	2	
418	9716	2	
419	9717	2	
420	9769	2	
421	9772	2	
422	9786	2	
423	9815	2	
424	9817	2	
425	9818	2	
426	9972	2	
427	9979	2	
428	9983	2	
429	10036	2	
430	10057	2	
431	10061	2	
432	10084	2	
433	10085	2	
434	10087	2	
435	10117	2	
436	10136	2	
437	10174	2	
438	10200	2	
439	10213	2	
440	10230	2	
441	10249	2	
442	10253	2	
443	10257	2	
444	10259	2	
445	10272	2	
446	10283	2	
447	10288	2	
448	10294	2	
449	10312	2	
450	10354	2	
451	10355	2	
452	10357	2	
453	10358	2	
454	10403	2	
455	10414	2	
456	10455	2	
457	10460	2	
458	10474	2	
459	10485	2	
460	10490	2	
461	10532	2	
462	10533	2	
463	10536	2	
464	10584	2	
465	10594	2	
466	10595	2	
467	10723	2	
468	10809	2	
469	10813	2	
470	10834	2	
471	10851	2	
472	10858	2	
473	10862	2	
474	10865	2	
475	10893	2	
476	10897	2	
477	10899	2	
478	10901	2	
479	10904	2	
480	10905	2	
481	10906	2	
482	10907	2	
483	10908	2	
484	10917	2	
485	10947	2	
486	10949	2	
487	10975	2	
488	11088	2	
489	11089	2	
490	11108	2	
491	11118	2	
492	11125	2	
493	11128	2	
494	11130	2	
495	11132	2	
496	11153	2	
497	11254	2	
498	11365	2	
499	11397	2	
500	11416	2	
501	11418	2	
502	11421	2	
503	11423	2	
504	11428	2	
505	11437	2	
506	11451	2	
507	11459	2	
508	11460	2	
509	11509	2	
510	11525	2	
511	11528	2	
512	11609	2	
513	11645	2	
514	11646	2	
515	11656	2	
516	11677	2	
517	12016	2	
518	12252	2	
519	12254	2	
520	12259	2	
521	12263	2	
522	12269	2	
523	12270	2	
524	12271	2	
525	12273	2	
526	12275	2	
527	12276	2	
528	12278	2	
529	12281	2	
530	12282	2	
531	12283	2	
532	12285	2	
533	12286	2	
534	12287	2	
535	12288	2	
536	12289	2	
537	12291	2	
538	12293	2	
539	12295	2	
540	12296	2	
541	12298	2	
542	12301	2	
543	12302	2	
544	12305	2	
545	12322	2	
546	12330	2	
547	12336	2	
548	12342	2	
549	12343	2	
550	12344	2	
551	12345	2	
552	12346	2	
553	12347	2	
554	12348	2	
555	12350	2	
556	12353	2	
557	12354	2	
558	12356	2	
559	12358	2	
560	12359	2	
561	12361	2	
562	12363	2	
563	12367	2	
564	12370	2	
565	12376	2	
566	12408	2	
567	12413	2	
568	12416	2	
569	12417	2	
570	12421	2	
571	12422	2	
572	12424	2	
573	12426	2	
574	12427	2	
575	12428	2	
576	12429	2	
577	12430	2	
578	12431	2	
579	12432	2	
580	12433	2	
581	12436	2	
582	12441	2	
583	12446	2	
584	12452	2	
585	12454	2	
586	12457	2	
587	12458	2	
588	12463	2	
589	12472	2	
590	12474	2	
591	12477	2	
592	12479	2	
593	12486	2	
594	12487	2	
595	12489	2	
596	12490	2	
597	12492	2	
598	12494	2	
599	12496	2	
600	12497	2	
601	12498	2	
602	12500	2	
603	12502	2	
604	12504	2	
605	12506	2	
606	12509	2	
607	12510	2	
608	12513	2	
609	12514	2	
610	12515	2	
611	12517	2	
612	12521	2	
613	12522	2	
614	12524	2	
615	12532	2	
616	12574	2	
617	12621	2	
618	12858	2	
619	12859	2	
620	12861	2	
621	12863	2	
622	12866	2	
623	12868	2	
624	12872	2	
625	13001	2	
626	13007	2	
627	13060	2	
628	13063	2	
629	13068	2	
630	13442	2	
631	13637	2	
632	13646	2	
633	13693	2	
634	13695	2	
635	13715	2	
636	13723	2	
637	13733	2	
638	13736	2	
639	13739	2	
640	13792	2	
641	13802	2	
