This run aims to check if discrepancy is less than 0.0081
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.55416673073,      	0.005029236271,     	0.304198824127,     	1.550002479516,     	0,     	11,    	12,    	
2,     	1.539938454434,     	0.011056346495,     	0.362438794469,     	1.530852756418,     	12,    	21,    	10,    	
3,     	1.522128078274,     	0.00993862697,      	0.209197833975,     	1.513724591082,     	22,    	38,    	17,    	
4,     	1.505352300424,     	0.009916884045,     	0.151786190815,     	1.496951802004,     	39,    	60,    	22,    	
5,     	1.488432836416,     	0.00974376502,      	0.118971755466,     	1.480131903596,     	61,    	87,    	27,    	
6,     	1.471798610664,     	0.009519938392,     	0.104716436956,     	1.463622965695,     	88,    	119,   	32,    	
7,     	1.455269791798,     	0.009599845288,     	0.091397647579,     	1.446948086739,     	120,   	157,   	38,    	
8,     	1.438517971189,     	0.009777991031,     	0.077053349316,     	1.430136059968,     	158,   	200,   	43,    	
9,     	1.421686796675,     	0.009685976534,     	0.065211694629,     	1.413356196015,     	201,   	248,   	48,    	
10,    	1.405300234653,     	0.009688124351,     	0.062994496362,     	1.396980267511,     	249,   	300,   	52,    	
11,    	1.388935006913,     	0.009246314857,     	0.058710702688,     	1.380943027632,     	301,   	358,   	58,    	
12,    	1.372912962188,     	0.00944055733,      	0.055630488667,     	1.364592594279,     	359,   	419,   	61,    	
13,    	1.35644983801,      	0.009384794776,     	0.050697618218,     	1.348150641153,     	420,   	487,   	68,    	
14,    	1.340016284367,     	0.009520259713,     	0.043404123469,     	1.331523983722,     	488,   	558,   	71,    	
15,    	1.322946210245,     	0.009854528461,     	0.040439937472,     	1.314454230628,     	559,   	635,   	77,    	
16,    	1.305890371373,     	0.009935659868,     	0.04012675652,      	1.297331257931,     	636,   	718,   	83,    	
17,    	1.288884142736,     	0.009836774085,     	0.038283529024,     	1.280370312024,     	719,   	804,   	86,    	
18,    	1.272204270118,     	0.009436619559,     	0.036059147482,     	1.263812566383,     	805,   	895,   	91,    	
19,    	1.255366535417,     	0.009830479691,     	0.034823507784,     	1.246852113431,     	896,   	991,   	96,    	
20,    	1.238018331423,     	0.010279995905,     	0.033303642227,     	1.229107186859,     	992,   	1089,  	98,    	
21,    	1.219393853664,     	0.011239118015,     	0.034078328157,     	1.20970346156,      	1090,  	1184,  	95,    	
22,    	1.199436426237,     	0.011821066994,     	0.035096892372,     	1.189075740294,     	1185,  	1277,  	93,    	
23,    	1.179695495379,     	0.010852841167,     	0.032974098193,     	1.169604024848,     	1278,  	1376,  	99,    	
24,    	1.160884425643,     	0.010146403605,     	0.028553926521,     	1.15205185787,      	1377,  	1492,  	116,   	
25,    	1.143418374105,     	0.01003478094,      	0.024210770738,     	1.134750432186,     	1493,  	1617,  	125,   	
26,    	1.126597031149,     	0.00945988921,      	0.02572647127,      	1.118353878759,     	1618,  	1747,  	130,   	
27,    	1.110134687291,     	0.009665963604,     	0.024501488904,     	1.101787186113,     	1748,  	1881,  	134,   	
28,    	1.093550664788,     	0.009555156046,     	0.021333409332,     	1.085259367395,     	1882,  	2020,  	139,   	
29,    	1.077326299876,     	0.009187572521,     	0.022149215473,     	1.069085124135,     	2021,  	2164,  	144,   	
30,    	1.060892104151,     	0.00946784501,      	0.020300827991,     	1.052518040353,     	2165,  	2312,  	148,   	
31,    	1.044068450234,     	0.00974814949,      	0.019391601696,     	1.035646664932,     	2313,  	2466,  	154,   	
32,    	1.027747462371,     	0.00914372446,      	0.017694954809,     	1.019846024944,     	2467,  	2624,  	158,   	
33,    	1.012273562091,     	0.008777084067,     	0.018427370644,     	1.004482750118,     	2625,  	2785,  	161,   	
34,    	0.997256536765,     	0.008352773254,     	0.018676205247,     	0.988881270485,     	2786,  	2946,  	161,   	
35,    	0.981002113561,     	0.009176518732,     	0.019063054959,     	0.972927627167,     	2947,  	3111,  	165,   	
36,    	0.964544983654,     	0.009721850135,     	0.019754055208,     	0.95611566209,      	3112,  	3280,  	169,   	
37,    	0.947889493588,     	0.009482955277,     	0.018009840849,     	0.939577810576,     	3281,  	3455,  	175,   	
38,    	0.931556436972,     	0.009258000483,     	0.01893213174,      	0.923472401033,     	3456,  	3634,  	179,   	
39,    	0.915573431566,     	0.009116745331,     	0.019095694086,     	0.907404108012,     	3635,  	3817,  	183,   	
40,    	0.900183796726,     	0.00834023231,      	0.018820904161,     	0.89257106346,      	3818,  	4001,  	184,   	
41,    	0.884024788023,     	0.009885329555,     	0.016405471185,     	0.875478669891,     	4002,  	4189,  	188,   	
42,    	0.867562620839,     	0.009160379902,     	0.015338320237,     	0.859641815579,     	4190,  	4385,  	196,   	
43,    	0.853929845444,     	0.006654388594,     	0.016024668297,     	0.846558087497,     	4386,  	4581,  	196,   	
44,    	0.838701431684,     	0.009077672897,     	0.016562469437,     	0.830851344158,     	4582,  	4780,  	199,   	
45,    	0.825261750218,     	0.006557988034,     	0.014378860234,     	0.819292570189,     	4781,  	4990,  	210,   	
46,    	0.813101057207,     	0.007188847319,     	0.015023651013,     	0.806734529327,     	4991,  	5213,  	223,   	
47,    	0.801192231825,     	0.006424195101,     	0.013744377893,     	0.795333049478,     	5214,  	5433,  	220,   	
48,    	0.787936439237,     	0.008538585055,     	0.016075790759,     	0.78055092282,      	5434,  	5644,  	211,   	
49,    	0.773785012103,     	0.007804830723,     	0.01466752035,      	0.767033235863,     	5645,  	5858,  	214,   	
50,    	0.76135927409,      	0.006580392461,     	0.015964986972,     	0.755582184173,     	5859,  	6083,  	225,   	
51,    	0.748184101748,     	0.00855700548,      	0.01384268326,      	0.740781968179,     	6084,  	6316,  	233,   	
52,    	0.733439828252,     	0.008498094678,     	0.014134649919,     	0.726088352906,     	6317,  	6552,  	236,   	
53,    	0.718693207421,     	0.008549316349,     	0.01465954433,      	0.711297229364,     	6553,  	6786,  	234,   	
54,    	0.705039503036,     	0.007255760642,     	0.015065696708,     	0.698761402376,     	6787,  	7017,  	231,   	
55,    	0.690996087171,     	0.009080832963,     	0.014780317742,     	0.683140325911,     	7018,  	7248,  	231,   	
56,    	0.676367811363,     	0.00782541581,      	0.012977342217,     	0.66959691206,      	7249,  	7485,  	237,   	
57,    	0.662438017609,     	0.008272499456,     	0.01465375398,      	0.655215055357,     	7486,  	7727,  	242,   	
58,    	0.647565241602,     	0.008836302862,     	0.013380590206,     	0.63992011142,      	7728,  	7975,  	248,   	
59,    	0.631551934944,     	0.009803611046,     	0.01367709307,      	0.62307047899,      	7976,  	8221,  	246,   	
60,    	0.616107108012,     	0.008038942771,     	0.01285033256,      	0.609132145722,     	8222,  	8475,  	254,   	
61,    	0.601872220253,     	0.008408983931,     	0.013797060729,     	0.594595855054,     	8476,  	8735,  	260,   	
62,    	0.586800505221,     	0.009004278699,     	0.013713316461,     	0.579009257324,     	8736,  	8997,  	262,   	
63,    	0.571453192516,     	0.008854291101,     	0.013204018431,     	0.563791402935,     	8998,  	9260,  	263,   	
64,    	0.556111216206,     	0.008913904075,     	0.012581545114,     	0.548397671103,     	9261,  	9523,  	263,   	
65,    	0.54069992508,      	0.008917747291,     	0.012953409837,     	0.532982846532,     	9524,  	9785,  	262,   	
66,    	0.525588746558,     	0.008549125794,     	0.012997053172,     	0.518089004862,     	9786,  	10053, 	268,   	
67,    	0.51050372301,      	0.008752675605,     	0.012334103609,     	0.502781812135,     	10054, 	10319, 	266,   	
68,    	0.496236473501,     	0.007555949272,     	0.013580529334,     	0.489172094424,     	10320, 	10587, 	268,   	
69,    	0.481222211835,     	0.009254397265,     	0.01295271977,      	0.473213201632,     	10588, 	10857, 	270,   	
70,    	0.465552237106,     	0.008930773391,     	0.011542968642,     	0.457732235921,     	10858, 	11130, 	273,   	
71,    	0.45002270266,      	0.008919604116,     	0.0125706221,       	0.442179114115,     	11131, 	11407, 	277,   	
72,    	0.435007903777,     	0.00828525002,      	0.012373896618,     	0.427836613143,     	11408, 	11687, 	280,   	
73,    	0.42072649403,      	0.008568161121,     	0.01074778413,      	0.413310309469,     	11688, 	11973, 	286,   	
74,    	0.406357073386,     	0.00808303773,      	0.012557258162,     	0.399360433501,     	11974, 	12262, 	289,   	
75,    	0.391899529859,     	0.008654083673,     	0.011986995995,     	0.384259029533,     	12263, 	12551, 	289,   	
76,    	0.376482412101,     	0.008983810168,     	0.011110251279,     	0.368706140368,     	12552, 	12840, 	289,   	
77,    	0.360951999341,     	0.008967059645,     	0.009787241756,     	0.353128557504,     	12841, 	13130, 	290,   	
78,    	0.346049646023,     	0.00817210464,      	0.011748389156,     	0.338635013513,     	13131, 	13422, 	292,   	
79,    	0.330894071157,     	0.00893665657,      	0.011388969885,     	0.32315807755,      	13423, 	13715, 	293,   	
80,    	0.315906162725,     	0.008378629412,     	0.009986818451,     	0.308432667191,     	13716, 	14010, 	295,   	
81,    	0.30042863859,      	0.009368723268,     	0.010261579708,     	0.292318426065,     	14011, 	14301, 	291,   	
82,    	0.284433221803,     	0.009114932087,     	0.009496528769,     	0.276506131866,     	14302, 	14597, 	296,   	
83,    	0.269059840848,     	0.008610736405,     	0.008932132062,     	0.261355738777,     	14598, 	14896, 	299,   	
84,    	0.253856959691,     	0.008671190656,     	0.010859374524,     	0.246131096155,     	14897, 	15194, 	298,   	
85,    	0.238536510716,     	0.008767419629,     	0.01076045904,      	0.230840370198,     	15195, 	15492, 	298,   	
86,    	0.223201885932,     	0.008831647493,     	0.010779160398,     	0.215555618128,     	15493, 	15793, 	301,   	
87,    	0.20901641011,      	0.007566901516,     	0.011486376583,     	0.202146693375,     	15794, 	16101, 	308,   	
88,    	0.195664480961,     	0.00749974365,      	0.010605385909,     	0.188737288646,     	16102, 	16412, 	311,   	
89,    	0.181555296739,     	0.008300989936,     	0.008768326108,     	0.174255550681,     	16413, 	16724, 	312,   	
90,    	0.166923466366,     	0.008482836571,     	0.010373478151,     	0.159578585838,     	16725, 	17032, 	308,   	
91,    	0.15329651671,      	0.007253204511,     	0.010320855424,     	0.146919738227,     	17033, 	17342, 	310,   	
92,    	0.139624860484,     	0.008549538325,     	0.010858409821,     	0.132065603393,     	17343, 	17649, 	307,   	
93,    	0.124624922434,     	0.008590573078,     	0.011330749117,     	0.117170519993,     	17650, 	17959, 	310,   	
94,    	0.110125319675,     	0.008347279469,     	0.010797158622,     	0.102897284691,     	17960, 	18273, 	314,   	
95,    	0.095892995961,     	0.008100949528,     	0.010379807657,     	0.088841982664,     	18274, 	18593, 	320,   	
96,    	0.08196969216,      	0.007947196064,     	0.010778583262,     	0.07508783091,      	18594, 	18918, 	325,   	
97,    	0.068778534547,     	0.007306268114,     	0.011035918748,     	0.062377307127,     	18919, 	19238, 	320,   	
98,    	0.055266046513,     	0.00821304431,      	0.009125335469,     	0.048153768082,     	19239, 	19557, 	319,   	
99,    	0.04130135507,      	0.007912782318,     	0.011499596272,     	0.034448972359,     	19558, 	19878, 	321,   	
100,   	0.026897059401,     	0.008741440182,     	0.010632483154,     	0.019326958881,     	19879, 	20196, 	318,   	
