Point's Coordinates for twisted_polar_coordinates_105

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.029913323764,     	0.000358018915,     	-0.999552432284,    	0.011967972014,     	-1.540876396761,    	1.0,                	
2,     	0.008903229179,     	0.028559895419,     	-0.999552432284,    	1.26860503345,      	-1.540876396761,    	1.0,                	
3,     	-0.024410825521,    	0.017292967169,     	-0.999552432284,    	2.525242094886,     	-1.540876396761,    	1.0,                	
4,     	-0.023989949045,    	-0.017872253942,    	-0.999552432284,    	3.781879156321,     	-1.540876396761,    	1.0,                	
5,     	0.009584221623,     	-0.02833862756,     	-0.999552432284,    	5.038516217757,     	-1.540876396761,    	1.0,                	
6,     	0.059800614356,     	0.000650654836,     	-0.998210129768,    	0.010879974558,     	-1.510956466727,    	1.0,                	
7,     	0.04995570753,      	0.03287801871,      	-0.998210129768,    	0.582078638847,     	-1.510956466727,    	1.0,                	
8,     	0.024250216533,     	0.054666843947,     	-0.998210129768,    	1.153277303136,     	-1.510956466727,    	1.0,                	
9,     	-0.009154546869,    	0.059099332489,     	-0.998210129768,    	1.724475967425,     	-1.510956466727,    	1.0,                	
10,    	-0.039652806323,    	0.044768200542,     	-0.998210129768,    	2.295674631714,     	-1.510956466727,    	1.0,                	
11,    	-0.057561579943,    	0.016223481239,     	-0.998210129768,    	2.866873296003,     	-1.510956466727,    	1.0,                	
12,    	-0.057194958642,    	-0.017472078727,    	-0.998210129768,    	3.438071960292,     	-1.510956466727,    	1.0,                	
13,    	-0.038669342092,    	-0.045620377149,    	-0.998210129768,    	4.009270624581,     	-1.510956466727,    	1.0,                	
14,    	-0.007866482652,    	-0.059284528165,    	-0.998210129768,    	4.58046928887,      	-1.510956466727,    	1.0,                	
15,    	0.025433929447,     	-0.054126260373,    	-0.998210129768,    	5.151667953159,     	-1.510956466727,    	1.0,                	
16,    	0.050659248655,     	-0.03178328735,     	-0.998210129768,    	5.722866617448,     	-1.510956466727,    	1.0,                	
17,    	0.089633666714,     	0.001005729592,     	-0.995974293995,    	0.011219973763,     	-1.481036536692,    	1.0,                	
18,    	0.082425834049,     	0.035230492219,     	-0.995974293995,    	0.403919055462,     	-1.481036536692,    	1.0,                	
19,    	0.062669415342,     	0.064091731771,     	-0.995974293995,    	0.79661813716,      	-1.481036536692,    	1.0,                	
20,    	0.033372146248,     	0.083195586154,     	-0.995974293995,    	1.189317218859,     	-1.481036536692,    	1.0,                	
21,    	-0.001005729592,    	0.089633666714,     	-0.995974293995,    	1.582016300558,     	-1.481036536692,    	1.0,                	
22,    	-0.035230492219,    	0.082425834049,     	-0.995974293995,    	1.974715382256,     	-1.481036536692,    	1.0,                	
23,    	-0.064091731771,    	0.062669415342,     	-0.995974293995,    	2.367414463955,     	-1.481036536692,    	1.0,                	
24,    	-0.083195586154,    	0.033372146248,     	-0.995974293995,    	2.760113545654,     	-1.481036536692,    	1.0,                	
25,    	-0.089633666714,    	-0.001005729592,    	-0.995974293995,    	3.152812627353,     	-1.481036536692,    	1.0,                	
26,    	-0.082425834049,    	-0.035230492219,    	-0.995974293995,    	3.545511709051,     	-1.481036536692,    	1.0,                	
27,    	-0.062669415342,    	-0.064091731771,    	-0.995974293995,    	3.93821079075,      	-1.481036536692,    	1.0,                	
28,    	-0.033372146248,    	-0.083195586154,    	-0.995974293995,    	4.330909872449,     	-1.481036536692,    	1.0,                	
29,    	0.001005729592,     	-0.089633666714,    	-0.995974293995,    	4.723608954148,     	-1.481036536692,    	1.0,                	
30,    	0.035230492219,     	-0.082425834049,    	-0.995974293995,    	5.116308035846,     	-1.481036536692,    	1.0,                	
31,    	0.064091731771,     	-0.062669415342,    	-0.995974293995,    	5.509007117545,     	-1.481036536692,    	1.0,                	
32,    	0.083195586154,     	-0.033372146248,    	-0.995974293995,    	5.901706199244,     	-1.481036536692,    	1.0,                	
33,    	0.119387158033,     	0.001298980497,     	-0.992846926342,    	0.010879974558,     	-1.451116606658,    	1.0,                	
34,    	0.114185174176,     	0.034881611947,     	-0.992846926342,    	0.296479306702,     	-1.451116606658,    	1.0,                	
35,    	0.099732586592,     	0.065638342645,     	-0.992846926342,    	0.582078638847,     	-1.451116606658,    	1.0,                	
36,    	0.077200257975,     	0.091077445189,     	-0.992846926342,    	0.867677970991,     	-1.451116606658,    	1.0,                	
37,    	0.048413623585,     	0.109137994782,     	-0.992846926342,    	1.153277303136,     	-1.451116606658,    	1.0,                	
38,    	0.015704805338,     	0.118356833106,     	-0.992846926342,    	1.438876635281,     	-1.451116606658,    	1.0,                	
39,    	-0.018276322836,    	0.117987104707,     	-0.992846926342,    	1.724475967425,     	-1.451116606658,    	1.0,                	
40,    	-0.050776812028,    	0.108058762781,     	-0.992846926342,    	2.01007529957,      	-1.451116606658,    	1.0,                	
41,    	-0.079163665891,    	0.089376142545,     	-0.992846926342,    	2.295674631714,     	-1.451116606658,    	1.0,                	
42,    	-0.101137150348,    	0.06345279878,      	-0.992846926342,    	2.581273963859,     	-1.451116606658,    	1.0,                	
43,    	-0.114917104369,    	0.032388886627,     	-0.992846926342,    	2.866873296003,     	-1.451116606658,    	1.0,                	
44,    	-0.119387158033,    	-0.001298980497,    	-0.992846926342,    	3.152472628148,     	-1.451116606658,    	1.0,                	
45,    	-0.114185174176,    	-0.034881611947,    	-0.992846926342,    	3.438071960292,     	-1.451116606658,    	1.0,                	
46,    	-0.099732586592,    	-0.065638342645,    	-0.992846926342,    	3.723671292437,     	-1.451116606658,    	1.0,                	
47,    	-0.077200257975,    	-0.091077445189,    	-0.992846926342,    	4.009270624581,     	-1.451116606658,    	1.0,                	
48,    	-0.048413623585,    	-0.109137994782,    	-0.992846926342,    	4.294869956726,     	-1.451116606658,    	1.0,                	
49,    	-0.015704805338,    	-0.118356833106,    	-0.992846926342,    	4.58046928887,      	-1.451116606658,    	1.0,                	
50,    	0.018276322836,     	-0.117987104707,    	-0.992846926342,    	4.866068621015,     	-1.451116606658,    	1.0,                	
51,    	0.050776812028,     	-0.108058762781,    	-0.992846926342,    	5.151667953159,     	-1.451116606658,    	1.0,                	
