number	direction_ind	# of covercap	
0	3	2	
1	7	2	
2	11	2	
3	29	2	
4	30	2	
5	31	2	
6	57	3	
7	85	2	
8	156	2	
9	158	2	
10	301	2	
11	313	2	
12	406	2	
13	408	2	
14	410	2	
15	412	2	
16	425	2	
17	428	2	
18	432	2	
19	449	2	
20	453	2	
21	455	2	
22	456	2	
23	461	2	
24	463	2	
25	464	2	
26	465	2	
27	472	2	
28	493	2	
29	506	2	
30	521	2	
31	525	2	
32	596	2	
33	601	2	
34	634	2	
35	637	3	
36	639	2	
37	692	2	
38	696	2	
39	697	2	
40	700	3	
41	701	2	
42	703	2	
43	706	2	
44	708	3	
45	711	2	
46	713	2	
47	715	2	
48	717	2	
49	719	2	
50	725	2	
51	728	2	
52	733	2	
53	738	2	
54	749	2	
55	760	2	
56	762	2	
57	766	2	
58	767	2	
59	771	2	
60	772	5	
61	773	2	
62	774	2	
63	775	2	
64	776	2	
65	777	2	
66	778	2	
67	780	2	
68	782	2	
69	787	2	
70	788	2	
71	803	2	
72	804	2	
73	805	2	
74	809	2	
75	810	2	
76	814	2	
77	819	2	
78	821	2	
79	827	2	
80	848	2	
81	853	2	
82	856	2	
83	888	2	
84	913	2	
85	919	2	
86	930	2	
87	941	2	
88	942	2	
89	980	2	
90	1004	2	
91	1007	2	
92	1012	2	
93	1017	3	
94	1034	2	
95	1035	2	
96	1079	2	
97	1185	2	
98	1189	2	
99	1195	2	
100	1198	2	
101	1209	2	
102	1210	2	
103	1228	2	
104	1233	2	
105	1245	2	
106	1257	2	
107	1268	2	
108	1281	2	
109	1282	2	
110	1311	2	
111	1319	2	
112	1320	2	
113	1327	2	
114	1363	2	
115	1365	2	
116	1386	2	
117	1391	2	
118	1397	2	
119	1400	2	
120	1403	3	
121	1407	2	
122	1411	2	
123	1417	2	
124	1456	3	
125	1469	2	
126	1476	2	
127	1500	2	
128	1507	2	
129	1602	2	
130	1605	2	
131	1608	2	
132	1618	2	
133	1624	2	
134	1636	2	
135	1663	2	
136	1666	2	
137	1667	2	
138	1675	2	
139	1680	2	
140	1700	2	
141	1704	2	
142	1705	2	
143	1731	2	
144	1732	2	
145	1740	3	
146	1743	2	
147	1747	2	
148	1761	2	
149	1772	2	
150	1789	3	
151	1800	2	
152	1805	2	
153	1806	2	
154	1808	2	
155	1813	2	
