This run aims to check if discrepancy is less than 0.0373
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.496255343819,     	0.020726307845,     	0.279216300421,     	1.478836109653,     	0,     	11,    	12,    	
2,     	1.460515427194,     	0.020662916368,     	0.199187841573,     	1.442372956341,     	12,    	27,    	16,    	
3,     	1.419447732444,     	0.025864677042,     	0.174020362398,     	1.397596366292,     	28,    	47,    	20,    	
4,     	1.362687246259,     	0.03950682176,      	0.200592866208,     	1.328702861622,     	48,    	63,    	16,    	
5,     	1.298182281675,     	0.03466570452,      	0.128838291101,     	1.267207626987,     	64,    	85,    	22,    	
6,     	1.246351097262,     	0.0239075918,       	0.077857282897,     	1.22435815346,      	86,    	121,   	36,    	
7,     	1.20095150783,      	0.026801272926,     	0.074162061591,     	1.176976381296,     	122,   	156,   	35,    	
8,     	1.157696822271,     	0.02229086958,      	0.077014800469,     	1.143144918757,     	157,   	195,   	39,    	
9,     	1.125156841116,     	0.020722831453,     	0.060999131494,     	1.105616695887,     	196,   	239,   	44,    	
10,    	1.08844049432,      	0.019807443606,     	0.074177603216,     	1.067444470782,     	240,   	289,   	50,    	
11,    	1.048604007267,     	0.02169152375,      	0.054721890639,     	1.029013800121,     	290,   	342,   	53,    	
12,    	1.010781324863,     	0.021129464724,     	0.056570355488,     	0.99074943288,      	343,   	400,   	58,    	
13,    	0.970122442336,     	0.023739535305,     	0.06691410347,      	0.949665276074,     	401,   	466,   	66,    	
14,    	0.932872947565,     	0.019375578373,     	0.045450713417,     	0.924488869847,     	467,   	531,   	65,    	
15,    	0.905839057135,     	0.021453514494,     	0.048137680142,     	0.885880526146,     	532,   	593,   	62,    	
16,    	0.87045879306,      	0.01780290042,      	0.040438650573,     	0.856262942916,     	594,   	671,   	78,    	
17,    	0.835049064164,     	0.024422732475,     	0.053551957868,     	0.813979675049,     	672,   	744,   	73,    	
18,    	0.794636710171,     	0.022295118081,     	0.032897186386,     	0.775391072441,     	745,   	828,   	84,    	
19,    	0.76092578488,      	0.016748866848,     	0.049810962117,     	0.75394254791,      	829,   	910,   	82,    	
20,    	0.742831392354,     	0.012817631871,     	0.039610281032,     	0.731749704857,     	911,   	1009,  	99,    	
21,    	0.71629359342,      	0.017864925965,     	0.038796516901,     	0.702066399613,     	1010,  	1099,  	90,    	
22,    	0.686941948455,     	0.017508677452,     	0.038846173688,     	0.671953366373,     	1100,  	1186,  	87,    	
23,    	0.657099486881,     	0.017195657881,     	0.037829518921,     	0.64729677371,      	1187,  	1289,  	103,   	
24,    	0.631443325861,     	0.018311292441,     	0.035930512101,     	0.61977741543,      	1290,  	1383,  	94,    	
25,    	0.602965306822,     	0.019391889635,     	0.046058080282,     	0.586003031831,     	1384,  	1479,  	96,    	
26,    	0.574082938988,     	0.013795122419,     	0.037214709563,     	0.561972687509,     	1480,  	1585,  	106,   	
27,    	0.544658556796,     	0.020003074416,     	0.02846659524,      	0.527365109401,     	1586,  	1683,  	98,    	
28,    	0.510808137192,     	0.019143336582,     	0.036701051453,     	0.498678467961,     	1684,  	1786,  	103,   	
29,    	0.48532674736,      	0.021811833133,     	0.037684209276,     	0.466559603393,     	1787,  	1890,  	104,   	
30,    	0.451324288334,     	0.017582794112,     	0.029155476149,     	0.437396897342,     	1891,  	2004,  	114,   	
31,    	0.425377021618,     	0.013898511624,     	0.04385660622,      	0.420402675717,     	2005,  	2116,  	112,   	
32,    	0.406872783489,     	0.015619935132,     	0.030376792249,     	0.392316290167,     	2117,  	2224,  	108,   	
33,    	0.377040923763,     	0.019129974169,     	0.034796500106,     	0.360491490353,     	2225,  	2345,  	121,   	
34,    	0.346896543412,     	0.019026200646,     	0.032551607473,     	0.330435232787,     	2346,  	2459,  	114,   	
35,    	0.31145635377,      	0.021892096512,     	0.026696696139,     	0.292515772995,     	2460,  	2571,  	112,   	
36,    	0.279063114862,     	0.015536450096,     	0.036033890485,     	0.265616529817,     	2572,  	2689,  	118,   	
37,    	0.251801719232,     	0.017322247042,     	0.035377424921,     	0.241425380078,     	2690,  	2805,  	116,   	
38,    	0.229236536667,     	0.014178511144,     	0.038593460983,     	0.221192521303,     	2806,  	2930,  	125,   	
39,    	0.206403002156,     	0.017090024214,     	0.033188535526,     	0.191609891575,     	2931,  	3057,  	127,   	
40,    	0.176124080334,     	0.017877442229,     	0.029290312514,     	0.160648459158,     	3058,  	3176,  	119,   	
41,    	0.144787779531,     	0.018333423964,     	0.02802276355,      	0.137819598124,     	3177,  	3303,  	127,   	
42,    	0.12428257649,      	0.015712626198,     	0.024923572398,     	0.115765344115,     	3304,  	3425,  	122,   	
43,    	0.099884017127,     	0.018383862706,     	0.029313726805,     	0.083966910624,     	3426,  	3545,  	120,   	
44,    	0.069549338789,     	0.016707966416,     	0.018976427718,     	0.057967942879,     	3546,  	3675,  	130,   	
45,    	0.040048584955,     	0.023016405846,     	0.038800675186,     	0.020117566416,     	3676,  	3785,  	110,   	
46,    	0.010546607188,     	0.012413454835,     	0.029040074022,     	0.001663373144,     	3786,  	3950,  	165,   	
47,    	0,                  	0.007641117139,     	0.024839009108,     	-0.002950379817,    	3951,  	4211,  	261,   	
