number	direction_ind	# of covercap	
0	165	2	
1	171	2	
2	179	2	
3	186	2	
4	201	2	
5	217	2	
6	233	2	
7	235	2	
8	247	2	
9	252	2	
10	266	2	
11	301	2	
12	303	2	
13	361	2	
14	379	2	
15	383	2	
16	431	2	
17	436	2	
18	446	2	
19	485	2	
20	543	2	
21	554	2	
22	567	2	
23	594	2	
24	598	2	
25	614	2	
26	637	2	
27	640	2	
28	647	2	
29	648	2	
30	650	2	
31	653	2	
32	654	2	
33	656	2	
34	657	2	
35	665	2	
36	671	2	
37	677	2	
38	682	2	
39	698	2	
40	703	2	
41	714	2	
42	723	2	
43	726	2	
44	727	2	
45	731	2	
46	734	2	
47	746	2	
48	751	2	
49	753	2	
50	754	2	
51	756	2	
52	757	2	
53	760	2	
54	784	2	
55	799	2	
56	805	2	
57	809	2	
58	834	2	
59	837	2	
60	838	2	
61	879	2	
62	913	2	
63	916	2	
64	922	2	
65	932	2	
66	943	2	
67	1041	2	
68	1046	2	
69	1048	2	
70	1065	2	
71	1092	2	
72	1093	2	
73	1094	2	
74	1096	2	
75	1099	2	
76	1114	2	
77	1125	2	
78	1129	2	
79	1130	2	
80	1131	2	
81	1132	2	
82	1134	2	
83	1137	2	
84	1138	2	
85	1148	2	
86	1149	2	
87	1156	2	
88	1157	2	
89	1158	2	
90	1171	2	
91	1172	2	
92	1174	2	
93	1175	2	
94	1176	2	
95	1178	2	
96	1181	2	
97	1184	2	
98	1187	2	
99	1197	2	
100	1209	2	
101	1211	2	
102	1219	2	
103	1266	2	
104	1267	2	
105	1269	2	
106	1282	2	
107	1294	2	
108	1297	2	
109	1298	2	
110	1304	2	
111	1305	2	
112	1307	2	
113	1365	2	
114	1372	2	
115	1373	2	
116	1379	2	
117	1383	2	
118	1384	2	
119	1400	2	
120	1401	2	
121	1457	2	
122	1476	2	
123	1487	2	
124	1488	2	
125	1491	2	
126	1493	2	
127	1515	2	
128	1523	2	
129	1534	2	
130	1548	2	
131	1549	2	
132	1550	2	
133	1556	2	
134	1557	2	
135	1563	2	
136	1569	2	
137	1573	2	
138	1580	2	
139	1582	2	
140	1591	2	
141	1600	2	
142	1602	2	
143	1605	2	
144	1614	2	
145	1617	2	
146	1626	2	
147	1635	2	
148	1647	2	
149	1648	2	
150	1655	2	
151	1666	2	
152	1672	2	
153	1678	2	
154	1704	2	
155	1710	2	
156	1722	2	
157	1742	2	
158	1743	2	
159	1759	2	
160	1777	2	
161	1810	2	
162	1842	2	
163	1847	2	
164	1848	2	
165	1851	2	
166	1852	2	
167	1854	2	
168	1855	2	
169	1856	2	
170	1862	2	
171	1864	2	
172	1869	2	
173	1873	2	
174	1876	2	
175	1884	2	
176	1885	2	
177	1889	2	
178	1891	2	
179	1899	2	
180	1906	2	
181	1907	2	
182	1909	2	
183	1913	2	
184	1914	2	
185	1935	2	
186	1939	2	
187	1943	2	
188	1944	2	
189	1949	2	
190	1950	2	
191	1952	2	
192	1968	2	
193	1972	2	
194	1976	2	
195	1984	2	
196	2018	2	
197	2031	2	
198	2040	2	
199	2045	2	
200	2046	2	
201	2052	2	
202	2066	2	
203	2068	2	
204	2153	2	
205	2154	2	
206	2157	2	
207	2158	2	
208	2162	2	
209	2169	2	
210	2172	2	
211	2173	2	
212	2177	2	
213	2179	2	
214	2182	2	
215	2184	2	
216	2189	2	
217	2191	2	
218	2192	2	
219	2202	2	
220	2203	2	
221	2213	2	
222	2214	2	
223	2225	2	
224	2232	2	
225	2238	2	
226	2239	2	
227	2240	2	
228	2244	2	
229	2245	2	
230	2248	2	
231	2253	2	
232	2257	2	
233	2261	2	
234	2262	2	
235	2265	2	
236	2271	2	
237	2272	2	
238	2276	2	
239	2279	2	
240	2280	2	
241	2283	2	
242	2286	2	
243	2287	2	
244	2288	2	
245	2290	2	
246	2291	2	
247	2294	2	
248	2296	2	
249	2298	2	
250	2305	2	
251	2306	2	
252	2307	2	
253	2311	2	
254	2315	2	
255	2316	2	
