This run aims to check if discrepancy is less than 0.0331
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.065303148721,     	0.0,                	0.997865471277,     	0.0,                	1.505446674551,     	1.0,                	0.008614913694,     	0.018253411378,     	0.018253411378,     	Normal,             	
1,     	0.062752069382,     	0.018074264055,     	0.997865471277,     	0.280436134132,     	1.505446674551,     	1.0,                	0.008336885266,     	0.019325282151,     	0.019325282151,     	Normal,             	
2,     	0.05471441833,      	0.03564875397,      	0.997865471277,     	0.577458623326,     	1.505446674551,     	1.0,                	0.008136028824,     	0.019725029317,     	0.019725029317,     	Normal,             	
3,     	0.041574138874,     	0.050359628769,     	0.997865471277,     	0.880672094826,     	1.505446674551,     	1.0,                	0.008065910081,     	0.019703892508,     	0.019703892508,     	Normal,             	
4,     	0.024660593918,     	0.060467812433,     	0.997865471277,     	1.183558142596,     	1.505446674551,     	1.0,                	0.008021404168,     	0.019706657844,     	0.019706657844,     	Normal,             	
5,     	0.005499142641,     	0.065071196878,     	0.997865471277,     	1.486487026872,     	1.505446674551,     	1.0,                	0.008233282832,     	0.019616479863,     	0.019616479863,     	Normal,             	
6,     	-0.014074035106,    	0.063768509224,     	0.997865471277,     	1.788019079328,     	1.505446674551,     	1.0,                	0.008270937864,     	0.019365509825,     	0.019365509825,     	Normal,             	
7,     	-0.032156581489,    	0.056837096159,     	0.997865471277,     	2.085664453636,     	1.505446674551,     	1.0,                	0.008262501887,     	0.019110596597,     	0.019110596597,     	Normal,             	
8,     	-0.047233657839,    	0.045094154832,     	0.997865471277,     	2.379363241944,     	1.505446674551,     	1.0,                	0.008531427766,     	0.018858424154,     	0.018858424154,     	Normal,             	
9,     	-0.058150069422,    	0.029716504826,     	0.997865471277,     	2.66915901044,      	1.505446674551,     	1.0,                	0.00861662232,      	0.019038091482,     	0.019038091482,     	Normal,             	
10,    	-0.064249760146,    	0.011682018409,     	0.997865471277,     	2.961735480107,     	1.505446674551,     	1.0,                	0.008325326698,     	0.019586035761,     	0.019586035761,     	Normal,             	
11,    	-0.064824075835,    	-0.007895595295,    	0.997865471277,     	3.262795995396,     	1.505446674551,     	1.0,                	0.008210271929,     	0.019858069791,     	0.019858069791,     	Normal,             	
12,    	0.111430560689,     	0.0,                	0.993772222466,     	0.0,                	1.459133866735,     	1.0,                	0.007531993529,     	0.03399498346,      	0.03399498346,      	Normal,             	
13,    	0.106245004351,     	0.033597156218,     	0.993772222466,     	0.306273397567,     	1.459133866735,     	1.0,                	0.007503930178,     	0.034757629629,     	0.034757629629,     	Normal,             	
14,    	0.090724986411,     	0.064697346902,     	0.993772222466,     	0.619473840929,     	1.459133866735,     	1.0,                	0.007456589338,     	0.035577924749,     	0.035577924749,     	Normal,             	
15,    	0.065708784965,     	0.089995141168,     	0.993772222466,     	0.940129183636,     	1.459133866735,     	1.0,                	0.007282649122,     	0.036598996916,     	0.036598996916,     	Normal,             	
16,    	0.033007251618,     	0.106429747703,     	0.993772222466,     	1.270070396255,     	1.459133866735,     	1.0,                	0.007329954048,     	0.036224058574,     	0.036224058574,     	Normal,             	
17,    	-0.002875111046,    	0.111393462967,     	0.993772222466,     	1.596601008508,     	1.459133866735,     	1.0,                	0.007394751166,     	0.0345169399,       	0.0345169399,       	Normal,             	
18,    	-0.036826250231,    	0.105169373628,     	0.993772222466,     	1.907614883842,     	1.459133866735,     	1.0,                	0.007415622025,     	0.03457130247,      	0.03457130247,      	Normal,             	
19,    	-0.067287692004,    	0.088820810401,     	0.993772222466,     	2.219122588092,     	1.459133866735,     	1.0,                	0.007445630607,     	0.03468582209,      	0.03468582209,      	Normal,             	
20,    	-0.091338816806,    	0.063827818386,     	0.993772222466,     	2.531670649864,     	1.459133866735,     	1.0,                	0.007487704455,     	0.035070111663,     	0.035070111663,     	Normal,             	
21,    	-0.106653145475,    	0.032278110472,     	0.993772222466,     	2.847710428698,     	1.459133866735,     	1.0,                	0.007510640783,     	0.035120792769,     	0.035120792769,     	Normal,             	
22,    	-0.111402059109,    	-0.002520135231,    	0.993772222466,     	3.164210776512,     	1.459133866735,     	1.0,                	0.007174764895,     	0.03735363261,      	0.03735363261,      	Normal,             	
23,    	0.162668848334,     	0.0,                	0.986680721298,     	0.0,                	1.407401398061,     	1.0,                	0.009190668302,     	0.028278133073,     	0.028278133073,     	Normal,             	
24,    	0.160210932088,     	0.028171110341,     	0.986680721298,     	0.174058288977,     	1.407401398061,     	1.0,                	0.008062898867,     	0.030457976444,     	0.030457976444,     	Normal,             	
25,    	0.152150986477,     	0.057543301369,     	0.986680721298,     	0.361572034106,     	1.407401398061,     	1.0,                	0.008821089089,     	0.029589512786,     	0.029589512786,     	Normal,             	
26,    	0.139210059533,     	0.084152917615,     	0.986680721298,     	0.543724052889,     	1.407401398061,     	1.0,                	0.009526658855,     	0.02430257177,      	0.026176583156,     	cover cap,          	
27,    	0.123909694768,     	0.105392323063,     	0.986680721298,     	0.70481764606,      	1.407401398061,     	1.0,                	0.009269870837,     	0.029442120235,     	0.029442120235,     	Normal,             	
28,    	0.102882992931,     	0.126000968186,     	0.986680721298,     	0.886059823153,     	1.407401398061,     	1.0,                	0.008023520268,     	0.030957259791,     	0.030957259791,     	Normal,             	
29,    	0.077149672459,     	0.14320992374,      	0.986680721298,     	1.076656656435,     	1.407401398061,     	1.0,                	0.009064589757,     	0.028717352112,     	0.028717352112,     	Normal,             	
30,    	0.050764038901,     	0.15454503089,      	0.986680721298,     	1.253425444997,     	1.407401398061,     	1.0,                	0.008298512337,     	0.031364709799,     	0.031364709799,     	Normal,             	
31,    	0.020160882332,     	0.161414661793,     	0.986680721298,     	1.446538629434,     	1.407401398061,     	1.0,                	0.009376430053,     	0.027691707305,     	0.027691707305,     	Normal,             	
32,    	-0.007509727296,    	0.162495409825,     	0.986680721298,     	1.616978478347,     	1.407401398061,     	1.0,                	0.008808767617,     	0.030683511523,     	0.030683511523,     	Normal,             	
33,    	-0.037890304781,    	0.158194434232,     	0.986680721298,     	1.805884852896,     	1.407401398061,     	1.0,                	0.009173094867,     	0.029623343922,     	0.029623343922,     	Normal,             	
34,    	-0.065950862516,    	0.148699824989,     	0.986680721298,     	1.988245713733,     	1.407401398061,     	1.0,                	0.009260903661,     	0.027465005152,     	0.027465005152,     	Normal,             	
35,    	-0.090027685873,    	0.135484943793,     	0.986680721298,     	2.157286886247,     	1.407401398061,     	1.0,                	0.00857670521,      	0.029647969987,     	0.029647969987,     	Normal,             	
36,    	-0.113123081371,    	0.116894493794,     	0.986680721298,     	2.339799766822,     	1.407401398061,     	1.0,                	0.008775329315,     	0.029819680053,     	0.029819680053,     	Normal,             	
37,    	-0.132560701461,    	0.094280510428,     	0.986680721298,     	2.523372664266,     	1.407401398061,     	1.0,                	0.009221343981,     	0.028864827014,     	0.028864827014,     	Normal,             	
38,    	-0.147137402885,    	0.069366698714,     	0.986680721298,     	2.701051619691,     	1.407401398061,     	1.0,                	0.008138136599,     	0.031728318485,     	0.031728318485,     	Normal,             	
39,    	-0.157803937827,    	0.039485078506,     	0.986680721298,     	2.896410656593,     	1.407401398061,     	1.0,                	0.009750468266,     	0.024111076149,     	0.026176583156,     	cover cap,          	
40,    	-0.162094082829,    	0.013662449639,     	0.986680721298,     	3.057504249764,     	1.407401398061,     	1.0,                	0.009523394151,     	0.024873046936,     	0.026176583156,     	cover cap,          	
41,    	-0.162186789812,    	-0.012513969351,    	0.986680721298,     	3.218597842935,     	1.407401398061,     	1.0,                	0.009237443301,     	0.027266409409,     	0.027266409409,     	Normal,             	
42,    	0.200630359537,     	0.0,                	0.979667014262,     	0.0,                	1.368795005702,     	1.0,                	0.009143757605,     	0.019357810476,     	0.019357810476,     	Normal,             	
43,    	0.199696490836,     	0.019335271285,     	0.979667014262,     	0.096522416073,     	1.368795005702,     	1.0,                	0.007948437079,     	0.022940487786,     	0.022940487786,     	Normal,             	
44,    	0.19618384569,      	0.042005236083,     	0.979667014262,     	0.21092685211,      	1.368795005702,     	1.0,                	0.008526731848,     	0.021039608212,     	0.021039608212,     	Normal,             	
45,    	0.190706184067,     	0.062319278932,     	0.979667014262,     	0.315842483542,     	1.368795005702,     	1.0,                	0.008786788215,     	0.020200765954,     	0.020200765954,     	Normal,             	
46,    	0.183472763753,     	0.081180577288,     	0.979667014262,     	0.416571549135,     	1.368795005702,     	1.0,                	0.007858594793,     	0.028228248971,     	0.028228248971,     	Normal,             	
47,    	0.170263132636,     	0.106127314264,     	0.979667014262,     	0.557385653689,     	1.368795005702,     	1.0,                	0.00857487991,      	0.022398795503,     	0.022398795503,     	Normal,             	
48,    	0.157372253528,     	0.124444827081,     	0.979667014262,     	0.669085818606,     	1.368795005702,     	1.0,                	0.007935636803,     	0.022710475717,     	0.022710475717,     	Normal,             	
49,    	0.142300000853,     	0.141432849526,     	0.979667014262,     	0.782341948279,     	1.368795005702,     	1.0,                	0.007685870655,     	0.026909116446,     	0.026909116446,     	Normal,             	
50,    	0.122093413258,     	0.159203453502,     	0.979667014262,     	0.916565536737,     	1.368795005702,     	1.0,                	0.008817555454,     	0.019989743945,     	0.019989743945,     	Normal,             	
51,    	0.105644906634,     	0.170562876588,     	0.979667014262,     	1.016241485862,     	1.368795005702,     	1.0,                	0.008084829855,     	0.021853005581,     	0.021853005581,     	Normal,             	
52,    	0.086467792205,     	0.181041050812,     	0.979667014262,     	1.125217129888,     	1.368795005702,     	1.0,                	0.008029419259,     	0.022250262411,     	0.022250262411,     	Normal,             	
53,    	0.065889167719,     	0.189502397729,     	0.979667014262,     	1.236175814253,     	1.368795005702,     	1.0,                	0.008449783464,     	0.023053874956,     	0.023053874956,     	Normal,             	
54,    	0.043714955253,     	0.195809968733,     	0.979667014262,     	1.351146335363,     	1.368795005702,     	1.0,                	0.008554441676,     	0.022598778158,     	0.022598778158,     	Normal,             	
55,    	0.021416830361,     	0.199483985686,     	0.979667014262,     	1.463844842509,     	1.368795005702,     	1.0,                	0.008617946743,     	0.021117282865,     	0.021117282865,     	Normal,             	
56,    	0.000330671695,     	0.200630087036,     	0.979667014262,     	1.569148162251,     	1.368795005702,     	1.0,                	0.008054137812,     	0.021353466323,     	0.021353466323,     	Normal,             	
57,    	-0.020994381284,    	0.19952888794,      	0.979667014262,     	1.675630340957,     	1.368795005702,     	1.0,                	0.007790954659,     	0.027496152721,     	0.027496152721,     	Normal,             	
58,    	-0.048078139915,    	0.19478458263,      	0.979667014262,     	1.812786635967,     	1.368795005702,     	1.0,                	0.008628509631,     	0.020820912165,     	0.020820912165,     	Normal,             	
59,    	-0.06800626581,     	0.188752984026,     	0.979667014262,     	1.916610736824,     	1.368795005702,     	1.0,                	0.007927844373,     	0.024047319827,     	0.024047319827,     	Normal,             	
60,    	-0.090100820133,    	0.179260657645,     	0.979667014262,     	2.036541427576,     	1.368795005702,     	1.0,                	0.008182069833,     	0.021821401516,     	0.021821401516,     	Normal,             	
61,    	-0.109036180431,    	0.168415119645,     	0.979667014262,     	2.14535931397,      	1.368795005702,     	1.0,                	0.008454194717,     	0.021418485034,     	0.021418485034,     	Normal,             	
62,    	-0.126368531595,    	0.155831753473,     	0.979667014262,     	2.252166026075,     	1.368795005702,     	1.0,                	0.007966929054,     	0.02227769598,      	0.02227769598,      	Normal,             	
