This run aims to check if discrepancy is less than 0.0065
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.557448901139,     	0.003984987186,     	0.302040161272,     	1.554132824666,     	0,     	11,    	12,    	
2,     	1.54601308467,      	0.008920364032,     	0.362388439963,     	1.538692341069,     	12,    	21,    	10,    	
3,     	1.531739069043,     	0.007830755276,     	0.203244845934,     	1.525131872602,     	22,    	38,    	17,    	
4,     	1.518281301074,     	0.007956529904,     	0.153388443897,     	1.511503542844,     	39,    	60,    	22,    	
5,     	1.50467257503,      	0.007865599325,     	0.124246512043,     	1.497948413811,     	61,    	87,    	27,    	
6,     	1.491581529558,     	0.007546418134,     	0.10629891344,      	1.484984084671,     	88,    	119,   	32,    	
7,     	1.478042405021,     	0.00792079056,      	0.086693784823,     	1.47122774541,      	120,   	156,   	37,    	
8,     	1.464539656231,     	0.007644508759,     	0.077631955653,     	1.45786627078,      	157,   	199,   	43,    	
9,     	1.451161393576,     	0.007674042933,     	0.069522559759,     	1.444498283645,     	200,   	248,   	49,    	
10,    	1.437754488126,     	0.007946798393,     	0.061045398203,     	1.43093132006,      	249,   	301,   	53,    	
11,    	1.424095953027,     	0.007843518524,     	0.055974654604,     	1.417302435144,     	302,   	360,   	59,    	
12,    	1.410469434964,     	0.007886697829,     	0.050036051953,     	1.403665583042,     	361,   	424,   	64,    	
13,    	1.397298250061,     	0.007440757674,     	0.045147820633,     	1.390805294629,     	425,   	494,   	70,    	
14,    	1.384200815694,     	0.007608491912,     	0.045651097666,     	1.377585597011,     	495,   	568,   	74,    	
15,    	1.371048259432,     	0.007614121803,     	0.039673834445,     	1.364368296061,     	569,   	646,   	78,    	
16,    	1.358214973363,     	0.007110437335,     	0.041478886067,     	1.351724166545,     	647,   	729,   	83,    	
17,    	1.345344755179,     	0.007349139271,     	0.033730954293,     	1.338690684105,     	730,   	815,   	86,    	
18,    	1.33197687195,      	0.007882928126,     	0.033325306282,     	1.325181927304,     	816,   	906,   	91,    	
19,    	1.318229163555,     	0.008013292847,     	0.034884280468,     	1.311320515051,     	907,   	1002,  	96,    	
20,    	1.303789268304,     	0.008716151594,     	0.033036531484,     	1.29627553138,      	1003,  	1097,  	95,    	
21,    	1.28839629539,      	0.009106681034,     	0.035191567495,     	1.280469194646,     	1098,  	1190,  	93,    	
22,    	1.27187133205,      	0.009909496196,     	0.034614901145,     	1.26330095911,      	1191,  	1282,  	92,    	
23,    	1.255557123127,     	0.009002203464,     	0.030888762997,     	1.247769162087,     	1283,  	1388,  	106,   	
24,    	1.240385398624,     	0.008682158881,     	0.026807661041,     	1.232893854794,     	1389,  	1504,  	116,   	
25,    	1.225105137322,     	0.008978553111,     	0.028093881784,     	1.217290683967,     	1505,  	1620,  	116,   	
26,    	1.208731050779,     	0.009904805727,     	0.029459150065,     	1.20018300352,      	1621,  	1730,  	110,   	
27,    	1.191749134657,     	0.009733286527,     	0.027374373062,     	1.183349527322,     	1731,  	1848,  	118,   	
28,    	1.175935179271,     	0.008593466858,     	0.022768335249,     	1.168460009597,     	1849,  	1983,  	135,   	
29,    	1.161176666441,     	0.008469258871,     	0.022808680895,     	1.153862680609,     	1984,  	2128,  	145,   	
30,    	1.146328412475,     	0.00867865995,      	0.023464713043,     	1.13868129903,      	2129,  	2269,  	141,   	
31,    	1.130517042956,     	0.009430061864,     	0.023221518004,     	1.122217807312,     	2270,  	2405,  	136,   	
32,    	1.114173056375,     	0.009270263766,     	0.023557362939,     	1.106005400948,     	2406,  	2545,  	140,   	
33,    	1.098948653496,     	0.008220327956,     	0.021294010956,     	1.091637431249,     	2546,  	2699,  	154,   	
34,    	1.084384610659,     	0.008372741371,     	0.017911501592,     	1.07715013367,      	2700,  	2865,  	166,   	
35,    	1.070177714905,     	0.008100468122,     	0.017432307379,     	1.06317745769,      	2866,  	3039,  	174,   	
36,    	1.056675054871,     	0.007590437907,     	0.016837307081,     	1.049969725234,     	3040,  	3218,  	179,   	
37,    	1.042965987201,     	0.008105983993,     	0.01609432751,      	1.035960048949,     	3219,  	3400,  	182,   	
38,    	1.02828432621,      	0.0088642343,       	0.017169345748,     	1.020623916673,     	3401,  	3578,  	178,   	
39,    	1.013175089917,     	0.008617618238,     	0.018643838678,     	1.005707537639,     	3579,  	3754,  	176,   	
40,    	0.997791060489,     	0.009154406937,     	0.01688527372,      	0.98981827526,      	3755,  	3930,  	176,   	
41,    	0.982322750148,     	0.008807283259,     	0.016754295254,     	0.974709899443,     	3931,  	4118,  	188,   	
42,    	0.96745015873,      	0.008398234104,     	0.015356755293,     	0.960189826827,     	4119,  	4321,  	203,   	
43,    	0.953246285726,     	0.008054752786,     	0.014765990263,     	0.946245819095,     	4322,  	4530,  	209,   	
44,    	0.939366230045,     	0.007938187814,     	0.014470829093,     	0.932502292872,     	4531,  	4746,  	216,   	
45,    	0.925632695198,     	0.007947113097,     	0.014814188409,     	0.91876074711,      	4747,  	4965,  	219,   	
46,    	0.911844834803,     	0.008029925135,     	0.015568141626,     	0.904901086042,     	4966,  	5188,  	223,   	
47,    	0.897576412468,     	0.00845235825,      	0.014365537428,     	0.8902676098,       	5189,  	5409,  	221,   	
48,    	0.883473049841,     	0.007864634166,     	0.015506799772,     	0.876558572386,     	5410,  	5633,  	224,   	
49,    	0.869756718665,     	0.007911055236,     	0.014863110265,     	0.862914776592,     	5634,  	5861,  	228,   	
50,    	0.857587236042,     	0.006159026443,     	0.014498651581,     	0.852032324141,     	5862,  	6099,  	238,   	
51,    	0.846433107741,     	0.00647968458,      	0.013954603343,     	0.840766756805,     	6100,  	6353,  	254,   	
52,    	0.835206311602,     	0.006434756736,     	0.012899244628,     	0.829629554724,     	6354,  	6612,  	259,   	
53,    	0.823632307962,     	0.006919091825,     	0.013012182275,     	0.817646635289,     	6613,  	6866,  	254,   	
