Point's Coordinates for twisted_polar_coordinates_120

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.026175513009,     	0.000274119352,     	-0.999657324976,    	0.010471975512,     	-1.544616388015,    	1.0,                	
2,     	0.007827975361,     	0.024979099753,     	-0.999657324976,    	1.267109036948,     	-1.544616388015,    	1.0,                	
3,     	-0.021337558173,    	0.015163813304,     	-0.999657324976,    	2.523746098384,     	-1.544616388015,    	1.0,                	
4,     	-0.021015311549,    	-0.015607347732,    	-0.999657324976,    	3.78038315982,      	-1.544616388015,    	1.0,                	
5,     	0.008349381352,     	-0.024809684677,    	-0.999657324976,    	5.037020221256,     	-1.544616388015,    	1.0,                	
6,     	0.052333584658,     	0.000498229613,     	-0.998629534755,    	0.009519977738,     	-1.518436449235,    	1.0,                	
7,     	0.043756449714,     	0.028712809411,     	-0.998629534755,    	0.580718642027,     	-1.518436449235,    	1.0,                	
8,     	0.021286951154,     	0.047811275097,     	-0.998629534755,    	1.151917306316,     	-1.518436449235,    	1.0,                	
9,     	-0.00794100399,     	0.051729998758,     	-0.998629534755,    	1.723115970605,     	-1.518436449235,    	1.0,                	
10,    	-0.034647746476,    	0.03922481332,      	-0.998629534755,    	2.294314634894,     	-1.518436449235,    	1.0,                	
11,    	-0.050354074266,    	0.014266026802,     	-0.998629534755,    	2.865513299183,     	-1.518436449235,    	1.0,                	
12,    	-0.05007333926,     	-0.015222122427,    	-0.998629534755,    	3.436711963472,     	-1.518436449235,    	1.0,                	
13,    	-0.033894672841,    	-0.039877355339,    	-0.998629534755,    	4.007910627762,     	-1.518436449235,    	1.0,                	
14,    	-0.006954687283,    	-0.051871809691,    	-0.998629534755,    	4.579109292051,     	-1.518436449235,    	1.0,                	
15,    	0.022193362348,     	-0.047397330975,    	-0.998629534755,    	5.15030795634,      	-1.518436449235,    	1.0,                	
16,    	0.044295176244,     	-0.027874534568,    	-0.998629534755,    	5.721506620629,     	-1.518436449235,    	1.0,                	
17,    	0.078455314702,     	0.000770257998,     	-0.996917333733,    	0.009817477042,     	-1.492256510455,    	1.0,                	
18,    	0.072188494496,     	0.030735174716,     	-0.996917333733,    	0.402516558741,     	-1.492256510455,    	1.0,                	
19,    	0.054931630393,     	0.0560209397,       	-0.996917333733,    	0.79521564044,      	-1.492256510455,    	1.0,                	
20,    	0.029311923519,     	0.072778024445,     	-0.996917333733,    	1.187914722139,     	-1.492256510455,    	1.0,                	
21,    	-0.000770257998,    	0.078455314702,     	-0.996917333733,    	1.580613803837,     	-1.492256510455,    	1.0,                	
22,    	-0.030735174716,    	0.072188494496,     	-0.996917333733,    	1.973312885536,     	-1.492256510455,    	1.0,                	
23,    	-0.0560209397,      	0.054931630393,     	-0.996917333733,    	2.366011967235,     	-1.492256510455,    	1.0,                	
24,    	-0.072778024445,    	0.029311923519,     	-0.996917333733,    	2.758711048934,     	-1.492256510455,    	1.0,                	
25,    	-0.078455314702,    	-0.000770257998,    	-0.996917333733,    	3.151410130632,     	-1.492256510455,    	1.0,                	
26,    	-0.072188494496,    	-0.030735174716,    	-0.996917333733,    	3.544109212331,     	-1.492256510455,    	1.0,                	
27,    	-0.054931630393,    	-0.0560209397,      	-0.996917333733,    	3.93680829403,      	-1.492256510455,    	1.0,                	
28,    	-0.029311923519,    	-0.072778024445,    	-0.996917333733,    	4.329507375728,     	-1.492256510455,    	1.0,                	
29,    	0.000770257998,     	-0.078455314702,    	-0.996917333733,    	4.722206457427,     	-1.492256510455,    	1.0,                	
30,    	0.030735174716,     	-0.072188494496,    	-0.996917333733,    	5.114905539126,     	-1.492256510455,    	1.0,                	
31,    	0.0560209397,       	-0.054931630393,    	-0.996917333733,    	5.507604620825,     	-1.492256510455,    	1.0,                	
32,    	0.072778024445,     	-0.029311923519,    	-0.996917333733,    	5.900303702523,     	-1.492256510455,    	1.0,                	
33,    	0.104523726597,     	0.000995093612,     	-0.994521895368,    	0.009519977738,     	-1.466076571675,    	1.0,                	
34,    	0.100009430978,     	0.030402522074,     	-0.994521895368,    	0.295119309883,     	-1.466076571675,    	1.0,                	
35,    	0.087392966041,     	0.057346919008,     	-0.994521895368,    	0.580718642027,     	-1.466076571675,    	1.0,                	
36,    	0.06769644274,      	0.079645409619,     	-0.994521895368,    	0.866317974172,     	-1.466076571675,    	1.0,                	
37,    	0.042515556255,     	0.095491502813,     	-0.994521895368,    	1.151917306316,     	-1.466076571675,    	1.0,                	
38,    	0.013890312252,     	0.103601442358,     	-0.994521895368,    	1.437516638461,     	-1.466076571675,    	1.0,                	
39,    	-0.015860242241,    	0.103318209185,     	-0.994521895368,    	1.723115970605,     	-1.466076571675,    	1.0,                	
40,    	-0.044325894232,    	0.094664749161,     	-0.994521895368,    	2.00871530275,      	-1.466076571675,    	1.0,                	
41,    	-0.069200525888,    	0.078342114153,     	-0.994521895368,    	2.294314634894,     	-1.466076571675,    	1.0,                	
42,    	-0.088468942489,    	0.055672666974,     	-0.994521895368,    	2.579913967039,     	-1.466076571675,    	1.0,                	
43,    	-0.100570131514,    	0.028492951416,     	-0.994521895368,    	2.865513299183,     	-1.466076571675,    	1.0,                	
44,    	-0.104523726597,    	-0.000995093612,    	-0.994521895368,    	3.151112631328,     	-1.466076571675,    	1.0,                	
45,    	-0.100009430978,    	-0.030402522074,    	-0.994521895368,    	3.436711963472,     	-1.466076571675,    	1.0,                	
46,    	-0.087392966041,    	-0.057346919008,    	-0.994521895368,    	3.722311295617,     	-1.466076571675,    	1.0,                	
47,    	-0.06769644274,     	-0.079645409619,    	-0.994521895368,    	4.007910627762,     	-1.466076571675,    	1.0,                	
48,    	-0.042515556255,    	-0.095491502813,    	-0.994521895368,    	4.293509959906,     	-1.466076571675,    	1.0,                	
49,    	-0.013890312252,    	-0.103601442358,    	-0.994521895368,    	4.579109292051,     	-1.466076571675,    	1.0,                	
50,    	0.015860242241,     	-0.103318209185,    	-0.994521895368,    	4.864708624195,     	-1.466076571675,    	1.0,                	
51,    	0.044325894232,     	-0.094664749161,    	-0.994521895368,    	5.15030795634,      	-1.466076571675,    	1.0,                	
52,    	0.069200525888,     	-0.078342114153,    	-0.994521895368,    	5.435907288484,     	-1.466076571675,    	1.0,                	
53,    	0.088468942489,     	-0.055672666974,    	-0.994521895368,    	5.721506620629,     	-1.466076571675,    	1.0,                	
54,    	0.100570131514,     	-0.028492951416,    	-0.994521895368,    	6.007105952773,     	-1.466076571675,    	1.0,                	
55,    	0.13052005638,      	0.001265597843,     	-0.991444861374,    	0.009696273622,     	-1.439896632895,    	1.0,                	
56,    	0.12671000442,      	0.031331479941,     	-0.991444861374,    	0.242406840555,     	-1.439896632895,    	1.0,                	
57,    	0.116068983324,     	0.059708273845,     	-0.991444861374,    	0.475117407487,     	-1.439896632895,    	1.0,                	
58,    	0.099170653294,     	0.084866179252,     	-0.991444861374,    	0.70782797442,      	-1.439896632895,    	1.0,                	
59,    	0.076926007675,     	0.105448926968,     	-0.991444861374,    	0.940538541352,     	-1.439896632895,    	1.0,                	
60,    	0.05053426107,      	0.120346895737,     	-0.991444861374,    	1.173249108285,     	-1.439896632895,    	1.0,                	
61,    	0.021418199372,     	0.128756932206,     	-0.991444861374,    	1.405959675218,     	-1.439896632895,    	1.0,                	
62,    	-0.008852522999,    	0.130225649133,     	-0.991444861374,    	1.63867024215,      	-1.439896632895,    	1.0,                	
63,    	-0.038646003564,    	0.124673867607,     	-0.991444861374,    	1.871380809083,     	-1.439896632895,    	1.0,                	
64,    	-0.066356068073,    	0.112400885607,     	-0.991444861374,    	2.104091376015,     	-1.439896632895,    	1.0,                	
65,    	-0.090488859777,    	0.094068342771,     	-0.991444861374,    	2.336801942948,     	-1.439896632895,    	1.0,                	
66,    	-0.109743373628,    	0.070664551227,     	-0.991444861374,    	2.569512509881,     	-1.439896632895,    	1.0,                	
67,    	-0.123081593801,    	0.043451215436,     	-0.991444861374,    	2.802223076813,     	-1.439896632895,    	1.0,                	
68,    	-0.129784453393,    	0.013895413374,     	-0.991444861374,    	3.034933643746,     	-1.439896632895,    	1.0,                	
69,    	-0.12949059951,     	-0.01640949402,     	-0.991444861374,    	3.267644210678,     	-1.439896632895,    	1.0,                	
70,    	-0.12221587389,     	-0.045829761344,    	-0.991444861374,    	3.500354777611,     	-1.439896632895,    	1.0,                	
71,    	-0.108352458873,    	-0.072779334371,    	-0.991444861374,    	3.733065344543,     	-1.439896632895,    	1.0,                	
72,    	-0.088647734753,    	-0.095805354644,    	-0.991444861374,    	3.965775911476,     	-1.439896632895,    	1.0,                	
73,    	-0.064163988307,    	-0.11366648345,     	-0.991444861374,    	4.198486478409,     	-1.439896632895,    	1.0,                	
74,    	-0.036221144643,    	-0.125399822712,    	-0.991444861374,    	4.431197045341,     	-1.439896632895,    	1.0,                	
75,    	-0.006325609696,    	-0.130372825073,    	-0.991444861374,    	4.663907612274,     	-1.439896632895,    	1.0,                	
76,    	0.023910940507,     	-0.128317394688,    	-0.991444861374,    	4.896618179206,     	-1.439896632895,    	1.0,                	
77,    	0.052858445719,     	-0.119344340342,    	-0.991444861374,    	5.129328746139,     	-1.439896632895,    	1.0,                	
78,    	0.07895633844,      	-0.103937401717,    	-0.991444861374,    	5.362039313071,     	-1.439896632895,    	1.0,                	
79,    	0.100797674518,     	-0.082927170862,    	-0.991444861374,    	5.594749880004,     	-1.439896632895,    	1.0,                	
80,    	0.117204981873,     	-0.057446314761,    	-0.991444861374,    	5.827460446937,     	-1.439896632895,    	1.0,                	
81,    	0.127293738317,     	-0.028868512962,    	-0.991444861374,    	6.060171013869,     	-1.439896632895,    	1.0,                	
82,    	0.156427376268,     	0.00148923013,      	-0.987688340595,    	0.009519977738,     	-1.413716694115,    	1.0,                	
83,    	0.15331869114,      	0.031066393412,     	-0.987688340595,    	0.199919532501,     	-1.413716694115,    	1.0,                	
84,    	0.144668669046,     	0.059520736293,     	-0.987688340595,    	0.390319087264,     	-1.413716694115,    	1.0,                	
85,    	0.130789944322,     	0.085823844686,     	-0.987688340595,    	0.580718642027,     	-1.413716694115,    	1.0,                	
86,    	0.112184130241,     	0.109025055719,     	-0.987688340595,    	0.77111819679,      	-1.413716694115,    	1.0,                	
87,    	0.0895236894,       	0.128285817177,     	-0.987688340595,    	0.961517751553,     	-1.413716694115,    	1.0,                	
88,    	0.063627629172,     	0.142909994956,     	-0.987688340595,    	1.151917306316,     	-1.413716694115,    	1.0,                	
89,    	0.035431900646,     	0.15236903317,      	-0.987688340595,    	1.342316861079,     	-1.413716694115,    	1.0,                	
90,    	0.005955570913,     	0.156321057531,     	-0.987688340595,    	1.532716415842,     	-1.413716694115,    	1.0,                	
91,    	-0.023736008669,    	0.154623231582,     	-0.987688340595,    	1.723115970605,     	-1.413716694115,    	1.0,                	
92,    	-0.052569707055,    	0.147336919177,     	-0.987688340595,    	1.913515525368,     	-1.413716694115,    	1.0,                	
