number	direction_ind	# of covercap	
0	50	2	
1	122	2	
2	124	2	
3	136	2	
4	139	2	
5	154	2	
6	164	2	
7	176	2	
8	184	2	
9	194	2	
10	229	2	
11	250	2	
12	296	2	
13	424	2	
14	426	2	
15	427	2	
16	432	2	
17	443	2	
18	468	2	
19	479	2	
20	498	2	
21	517	2	
22	524	2	
23	527	2	
24	535	2	
25	569	2	
26	635	2	
27	694	2	
28	701	2	
29	766	2	
30	783	2	
31	784	2	
32	785	2	
33	786	2	
34	788	2	
35	789	2	
36	790	2	
37	822	2	
38	825	2	
39	865	2	
40	868	2	
41	869	2	
42	870	2	
43	872	2	
44	877	2	
45	910	2	
46	911	2	
47	912	2	
48	914	2	
49	915	2	
50	918	2	
51	919	2	
52	922	2	
53	933	2	
54	937	2	
55	939	2	
56	941	2	
57	949	2	
58	951	2	
59	954	2	
60	955	2	
61	956	2	
62	957	2	
63	992	2	
64	1006	2	
65	1009	2	
66	1017	2	
67	1022	2	
68	1044	2	
69	1047	2	
70	1049	2	
71	1056	2	
72	1057	2	
73	1059	2	
74	1063	2	
75	1064	2	
76	1069	2	
77	1078	2	
78	1080	2	
79	1086	2	
80	1092	2	
81	1095	2	
82	1096	2	
83	1102	2	
84	1106	2	
85	1107	2	
86	1109	2	
87	1112	2	
88	1118	2	
89	1119	2	
90	1121	2	
91	1127	2	
92	1136	2	
93	1147	2	
94	1148	2	
95	1149	2	
96	1154	2	
97	1168	2	
98	1278	2	
99	1311	2	
100	1313	2	
101	1322	2	
102	1329	2	
103	1365	2	
104	1422	2	
105	1425	2	
106	1434	2	
107	1437	2	
108	1440	2	
109	1442	2	
110	1448	2	
111	1450	2	
112	1452	2	
113	1575	2	
114	1577	2	
115	1578	2	
116	1579	2	
117	1581	2	
118	1585	2	
119	1604	2	
120	1701	2	
121	1703	2	
122	1708	2	
123	1722	2	
124	1724	2	
125	1726	2	
126	1729	2	
127	1731	2	
128	1733	2	
129	1830	2	
130	1868	2	
131	1869	2	
132	1948	2	
133	1953	2	
134	1965	2	
135	1968	2	
136	1969	2	
137	1993	2	
138	2013	2	
139	2017	2	
140	2018	2	
141	2020	2	
142	2021	2	
143	2022	2	
144	2023	2	
145	2109	2	
146	2110	2	
147	2111	2	
148	2164	2	
149	2165	2	
150	2166	2	
151	2246	2	
152	2247	2	
153	2248	2	
154	2249	2	
155	2265	2	
156	2308	2	
157	2309	2	
158	2310	2	
159	2312	2	
160	2392	2	
161	2467	2	
162	2512	2	
163	2539	2	
164	2544	2	
165	2545	2	
166	2547	2	
167	2549	3	
168	2616	2	
169	2618	2	
