Point's Coordinates for twisted_polar_coordinates_53

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.05922397701,      	0.00140447158,      	-0.998243731764,    	0.023710133235,     	-1.511520993708,    	1.0,                	
2,     	0.016965483523,     	0.056759354842,     	-0.998243731764,    	1.280347194671,     	-1.511520993708,    	1.0,                	
3,     	-0.048738731557,    	0.033674738892,     	-0.998243731764,    	2.536984256106,     	-1.511520993708,    	1.0,                	
4,     	-0.047087676193,    	-0.035947221644,    	-0.998243731764,    	3.793621317542,     	-1.511520993708,    	1.0,                	
5,     	0.019636947218,     	-0.05589134367,     	-0.998243731764,    	5.050258378978,     	-1.511520993708,    	1.0,                	
6,     	0.118245696912,     	0.002549141363,     	-0.992981096014,    	0.021554666577,     	-1.452245660622,    	1.0,                	
7,     	0.098096440398,     	0.066072924417,     	-0.992981096014,    	0.592753330866,     	-1.452245660622,    	1.0,                	
8,     	0.046802257175,     	0.108619020816,     	-0.992981096014,    	1.163951995155,     	-1.452245660622,    	1.0,                	
9,     	-0.019351312012,    	0.116679345572,     	-0.992981096014,    	1.735150659444,     	-1.452245660622,    	1.0,                	
10,    	-0.079360976366,    	0.087694802526,     	-0.992981096014,    	2.306349323733,     	-1.452245660622,    	1.0,                	
11,    	-0.114174091461,    	0.030867779299,     	-0.992981096014,    	2.877547988022,     	-1.452245660622,    	1.0,                	
12,    	-0.112737739233,    	-0.035759545753,    	-0.992981096014,    	3.448746652311,     	-1.452245660622,    	1.0,                	
13,    	-0.075507951365,    	-0.091033467694,    	-0.992981096014,    	4.0199453166,       	-1.452245660622,    	1.0,                	
14,    	-0.014304922453,    	-0.117404906854,    	-0.992981096014,    	4.591143980889,     	-1.452245660622,    	1.0,                	
15,    	0.051439818265,     	-0.106501117631,    	-0.992981096014,    	5.162342645178,     	-1.452245660622,    	1.0,                	
16,    	0.100852780139,     	-0.061783976061,    	-0.992981096014,    	5.733541309467,     	-1.452245660622,    	1.0,                	
17,    	0.176846576613,     	0.003931637456,     	-0.984230577948,    	0.022228249907,     	-1.392970327535,    	1.0,                	
18,    	0.161880360011,     	0.071308614315,     	-0.984230577948,    	0.414927331606,     	-1.392970327535,    	1.0,                	
19,    	0.122269326047,     	0.127829501059,     	-0.984230577948,    	0.807626413305,     	-1.392970327535,    	1.0,                	
20,    	0.064043895566,     	0.164889505044,     	-0.984230577948,    	1.200325495004,     	-1.392970327535,    	1.0,                	
21,    	-0.003931637456,    	0.176846576613,     	-0.984230577948,    	1.593024576702,     	-1.392970327535,    	1.0,                	
