This run aims to check if discrepancy is less than 0.0148
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.029855189203,     	0.0,                	0.999554234485,     	0.0,                	1.540936700663,     	1.0,                	0.003598274439,     	0.008909008501,     	0.008909008501,     	Normal,             	
1,     	0.028525932304,     	0.008809285361,     	0.999554234485,     	0.299525788902,     	1.540936700663,     	1.0,                	0.003537566933,     	0.009598009267,     	0.009598009267,     	Normal,             	
2,     	0.024256583309,     	0.017405472948,     	0.999554234485,     	0.62241203474,      	1.540936700663,     	1.0,                	0.003588794654,     	0.009036364847,     	0.009036364847,     	Normal,             	
3,     	0.017938005306,     	0.023865462241,     	0.999554234485,     	0.926252621838,     	1.540936700663,     	1.0,                	0.003587842301,     	0.009018380109,     	0.009018380109,     	Normal,             	
4,     	0.009993254041,     	0.028133026784,     	0.999554234485,     	1.229483805003,     	1.540936700663,     	1.0,                	0.003520381637,     	0.009359918275,     	0.009359918275,     	Normal,             	
5,     	0.000791176508,     	0.029844704088,     	0.999554234485,     	1.54429275532,      	1.540936700663,     	1.0,                	0.003555953506,     	0.00963537289,      	0.00963537289,      	Normal,             	
6,     	-0.008755781916,    	0.028542400134,     	0.999554234485,     	1.868447050264,     	1.540936700663,     	1.0,                	0.003558377126,     	0.009660106915,     	0.009660106915,     	Normal,             	
7,     	-0.01741111167,     	0.024252536213,     	0.999554234485,     	2.193440842447,     	1.540936700663,     	1.0,                	0.003549572959,     	0.009617740278,     	0.009617740278,     	Normal,             	
8,     	-0.024218513427,    	0.017458405704,     	0.999554234485,     	2.516996704285,     	1.540936700663,     	1.0,                	0.003611732118,     	0.008943014632,     	0.008943014632,     	Normal,             	
9,     	-0.028302588192,    	0.009502411484,     	0.999554234485,     	2.817674473319,     	1.540936700663,     	1.0,                	0.003518272568,     	0.00971210375,      	0.00971210375,      	Normal,             	
10,    	-0.02985506875,     	-8.4807266e-05,     	0.999554234485,     	3.14443327803,      	1.540936700663,     	1.0,                	0.003571264838,     	0.009000212496,     	0.009000212496,     	Normal,             	
11,    	0.055189979689,     	0.0,                	0.998475871587,     	0.0,                	1.515578291129,     	1.0,                	0.001798720749,     	0.01985540505,      	0.01985540505,      	Normal,             	
12,    	0.051618343026,     	0.019531526342,     	0.998475871587,     	0.361733671599,     	1.515578291129,     	1.0,                	0.001744963507,     	0.020353145211,     	0.020353145211,     	Normal,             	
13,    	0.041028873618,     	0.036912943362,     	0.998475871587,     	0.732639441143,     	1.515578291129,     	1.0,                	0.001735762013,     	0.020042764144,     	0.020042764144,     	Normal,             	
14,    	0.025140892367,     	0.049131144797,     	0.998475871587,     	1.097824755682,     	1.515578291129,     	1.0,                	0.001776385895,     	0.020016568853,     	0.020016568853,     	Normal,             	
15,    	0.00596369166,      	0.05486682276,      	0.998475871587,     	1.462527418769,     	1.515578291129,     	1.0,                	0.00176771435,      	0.020381479201,     	0.020381479201,     	Normal,             	
16,    	-0.014356696552,    	0.053289953294,     	0.998475871587,     	1.833955548,        	1.515578291129,     	1.0,                	0.001759334196,     	0.020121015249,     	0.020121015249,     	Normal,             	
17,    	-0.032505363223,    	0.044601964304,     	0.998475871587,     	2.200582776951,     	1.515578291129,     	1.0,                	0.001738251197,     	0.02022651626,      	0.02022651626,      	Normal,             	
18,    	-0.046391741517,    	0.02989548757,      	0.998475871587,     	2.569154353134,     	1.515578291129,     	1.0,                	0.001710444565,     	0.020372546151,     	0.020372546151,     	Normal,             	
19,    	-0.054076935358,    	0.011028096858,     	0.998475871587,     	2.940417791701,     	1.515578291129,     	1.0,                	0.001772006167,     	0.020102857817,     	0.020102857817,     	Normal,             	
