number	direction_ind	# of covercap	
0	35	2	
1	65	2	
2	75	2	
3	85	2	
4	87	2	
5	120	2	
6	125	2	
7	138	2	
8	154	2	
9	156	2	
10	199	2	
11	202	2	
12	204	2	
13	206	2	
14	301	2	
15	303	2	
16	310	2	
17	358	2	
18	412	2	
19	482	2	
20	614	2	
21	665	2	
22	734	2	
23	744	2	
24	751	2	
25	757	2	
26	795	2	
27	884	2	
28	890	2	
29	893	2	
30	894	2	
31	895	2	
32	898	2	
33	900	2	
34	905	2	
35	907	2	
36	912	2	
37	944	2	
38	956	2	
39	961	2	
40	966	2	
41	970	2	
42	971	2	
43	974	2	
44	975	2	
45	976	2	
46	977	2	
47	979	2	
48	986	2	
49	1075	2	
50	1076	2	
51	1077	2	
52	1083	2	
53	1105	2	
54	1127	2	
55	1153	2	
56	1168	2	
57	1175	2	
58	1176	2	
59	1177	2	
60	1178	2	
61	1184	2	
62	1186	2	
63	1187	2	
64	1214	2	
65	1227	2	
66	1229	2	
67	1230	2	
68	1237	2	
69	1257	2	
70	1261	2	
71	1286	2	
72	1287	2	
73	1289	2	
74	1391	2	
75	1393	2	
76	1614	2	
77	1632	2	
78	1751	2	
79	1993	2	
80	1999	2	
81	2040	2	
82	2057	2	
83	2064	2	
84	2103	2	
85	2189	2	
86	2191	2	
87	2194	2	
88	2198	2	
89	2205	2	
90	2214	2	
91	2217	2	
92	2237	2	
93	2338	2	
94	2349	2	
95	2352	2	
96	2355	2	
97	2356	2	
98	2357	2	
99	2360	2	
100	2361	2	
101	2362	2	
102	2363	2	
103	2364	2	
104	2369	2	
105	2500	2	
106	2502	2	
107	2503	2	
108	2505	2	
109	2507	2	
110	2508	2	
111	2509	2	
112	2512	2	
113	2514	2	
114	2526	2	
115	2528	2	
116	2530	2	
117	2533	2	
118	2535	2	
119	2537	2	
120	2538	2	
121	2540	2	
122	2542	2	
123	2596	2	
124	2658	2	
125	2661	2	
126	2663	2	
127	2664	2	
128	2699	2	
129	2701	2	
130	2702	2	
131	2703	2	
132	2704	2	
133	2809	2	
134	2811	2	
135	2813	2	
136	2862	2	
137	2863	2	
138	2864	2	
139	2866	2	
140	2972	2	
141	2973	2	
142	2974	2	
143	2975	2	
144	3143	2	
145	3144	2	
146	3145	2	
147	3211	2	
148	3213	2	
149	3309	2	
150	3311	2	
151	3312	2	
152	3314	2	
153	3382	2	
154	3383	2	
155	3654	2	
156	3655	2	
157	3820	2	
158	3827	2	
159	3828	2	
160	3911	2	
161	3914	2	
162	4007	2	
163	4191	2	
164	4192	2	
165	4285	2	
166	4286	2	
167	4289	2	
168	4366	2	
169	4373	2	
170	4376	2	
171	4469	2	
172	4477	2	
173	4513	2	
174	4515	2	
175	4520	2	
176	4522	2	
177	4526	2	
178	4528	2	
179	4533	2	
180	4535	2	
181	4546	2	
182	4547	2	
183	4548	2	
184	4549	2	
185	4553	2	
186	4554	2	
187	4556	2	
188	4557	2	
189	4558	2	
190	4564	2	
191	4570	2	
192	4596	2	
193	4647	2	
194	4650	2	
195	4651	2	
196	4652	2	
197	4654	2	
198	4655	2	
199	4657	2	
200	4660	2	
201	4662	2	
202	4663	2	
203	4664	2	
204	4685	2	
205	4693	2	
206	4696	2	
207	4700	2	
208	4726	2	
209	4737	2	
210	4741	2	
211	4742	2	
212	4744	2	
213	4747	2	
214	4842	2	
215	4847	2	
216	4850	2	
217	4851	2	
218	4853	2	
219	4854	2	
220	4873	2	
221	4888	2	
222	4936	2	
223	4937	2	
224	4938	2	
225	4943	2	
226	5028	2	
227	5037	2	
228	5050	2	
229	5051	2	
230	5055	2	
231	5056	2	
232	5079	2	
233	5098	2	
234	5100	2	
235	5102	2	
236	5120	2	
237	5134	2	
238	5138	2	
239	5139	2	
240	5145	2	
241	5230	2	
242	5244	2	
243	5254	2	
244	5281	2	
245	5286	2	
246	5288	2	
247	5311	2	
248	5329	2	
249	5331	2	
250	5333	2	
251	5344	2	
252	5375	2	
253	5449	2	
254	5452	2	
255	5490	2	
256	5496	2	
257	5526	2	
258	5527	2	
259	5528	2	
260	5529	2	
261	5530	2	
262	5533	2	
263	5560	2	
264	5613	2	
265	5620	2	
266	5636	2	
267	5651	2	
268	5653	2	
269	5654	2	
270	5656	2	
271	5683	2	
272	5695	2	
273	5704	2	
274	5725	2	
275	5726	2	
276	5727	2	
277	5728	2	
278	5740	2	
279	5742	2	
280	5753	2	
281	5754	2	
282	5756	2	
283	5792	2	
284	5794	2	
285	5796	2	
286	5798	2	
287	5799	2	
288	5800	2	
289	5805	2	
290	5831	2	
291	5837	2	
292	5845	2	
293	5856	2	
294	5857	2	
295	5858	2	
296	5881	2	
297	5899	2	
298	5920	2	
299	5930	2	
300	5931	2	
301	5960	2	
302	5962	2	
303	5971	2	
304	5985	2	
305	6007	2	
306	6009	2	
307	6011	2	
308	6066	2	
309	6067	2	
310	6068	2	
311	6283	2	
312	6400	2	
313	6408	2	
314	6441	2	
315	6452	2	
316	6457	2	
317	6499	2	
318	6528	2	
319	6530	2	
320	6541	2	
321	6562	2	
322	6620	2	
323	6662	2	
324	6669	2	
325	6760	2	
326	6770	2	
327	6772	2	
328	6774	2	
329	6779	2	
330	6786	2	
331	6804	2	
332	6806	2	
333	6808	2	
334	6823	2	
335	6828	2	
336	6840	2	
337	6880	2	
338	6909	2	
339	6918	2	
340	6923	2	
341	6924	2	
342	6926	2	
343	6931	2	
344	6933	2	
345	6935	2	
346	6943	2	
347	6944	2	
348	6945	2	
349	6984	2	
350	6990	2	
351	6996	2	
352	7004	2	
353	7023	2	
354	7024	2	
355	7025	2	
356	7034	2	
357	7038	2	
358	7057	2	
359	7091	2	
360	7097	2	
361	7104	2	
362	7106	2	
363	7116	2	
364	7123	2	
365	7129	2	
366	7136	2	
367	7138	2	
368	7140	2	
369	7145	2	
370	7147	2	
371	7176	2	
372	7218	2	
373	7239	2	
374	7256	2	
375	7261	2	
376	7266	2	
377	7267	2	
378	7303	2	
379	7320	2	
380	7386	2	
381	7407	2	
382	7408	2	
383	7426	2	
384	7430	2	
385	7434	2	
386	7435	2	
387	7438	2	
388	7439	2	
389	7444	2	
390	7457	2	
391	7459	2	
392	7461	2	
393	7478	2	
394	7479	2	
395	7502	2	
396	7503	2	
397	7536	2	
398	7537	2	
399	7561	2	
400	7576	2	
401	7577	2	
402	7582	2	
403	7594	2	
404	7595	2	
405	7600	2	
406	7601	2	
407	7603	2	
408	7623	2	
409	7636	2	
410	7648	2	
411	7650	2	
412	7654	2	
413	7660	2	
414	7662	2	
415	7663	2	
416	7665	2	
417	7668	2	
418	7674	2	
419	7681	2	
420	7685	2	
421	7697	2	
422	7699	2	
423	7702	2	
424	7705	2	
425	7750	2	
426	7755	2	
427	7781	2	
428	7785	2	
429	7804	2	
430	7808	2	
431	7809	2	
432	7811	2	
433	7817	2	
434	7820	2	
435	7821	2	
436	7822	2	
437	7823	2	
438	7825	2	
439	7828	2	
440	7830	2	
441	7835	2	
442	7844	2	
443	7849	2	
444	7887	2	
445	7990	2	
446	7993	2	
447	8045	2	
448	8046	2	
449	8048	2	
450	8051	2	
451	8057	2	
452	8058	2	
453	8096	2	
454	8100	2	
455	8123	2	
456	8170	2	
457	8281	2	
458	8305	2	
459	8521	2	
460	8541	2	
461	8550	2	
462	8551	2	
463	8554	2	
464	8568	2	
465	8570	2	
466	8724	2	
467	8737	2	
468	8748	2	
469	8894	2	
470	8993	2	
471	8995	2	
472	8996	2	
473	8997	2	
474	9005	2	
475	9015	2	
476	9018	2	
477	9036	2	
478	9043	2	
479	9069	2	
480	9085	2	
481	9089	2	
482	9090	2	
483	9094	2	
484	9097	2	
485	9119	2	
486	9124	2	
487	9126	2	
488	9128	2	
489	9131	2	
490	9133	2	
491	9144	2	
492	9179	2	
493	9181	2	
494	9193	2	
495	9195	2	
496	9206	2	
497	9210	2	
498	9212	2	
499	9217	2	
500	9222	2	
501	9224	2	
502	9232	2	
503	9308	2	
504	9328	2	
505	9346	2	
506	9655	2	
507	9692	2	
508	9972	2	
509	10137	2	
510	10161	2	
511	10188	2	
512	10278	2	
513	10406	2	
514	10408	2	
515	10415	2	
516	10430	2	
517	10433	2	
518	10478	2	
519	10492	2	
520	10499	2	
521	10506	2	
522	10508	2	
523	10513	2	
524	10514	2	
525	10515	2	
526	10518	2	
527	10519	2	
528	10532	2	
529	10535	2	
530	10538	2	
531	10549	2	
532	10551	2	
533	10554	2	
534	10560	2	
535	10586	2	
536	10620	2	
537	10628	2	
538	10734	2	
539	10751	2	
540	10754	2	
541	10792	2	
542	10809	2	
543	10999	2	
544	11001	2	
545	11017	2	
546	11024	2	
547	11147	2	
548	11159	2	
549	11167	2	
550	11192	2	
551	11217	2	
552	11228	2	
553	11230	2	
554	11231	2	
555	11233	2	
556	11235	2	
557	11236	2	
558	11237	2	
559	11238	2	
560	11239	2	
561	11240	2	
562	11242	2	
563	11244	2	
564	11245	2	
565	11255	2	
566	11256	2	
567	11258	2	
568	11261	2	
569	11263	2	
570	11268	2	
571	11270	2	
572	11272	2	
573	11274	2	
574	11275	2	
575	11277	2	
576	11279	2	
577	11289	2	
578	11294	2	
579	11307	2	
580	11325	2	
581	11327	2	
582	11340	2	
583	11342	2	
584	11343	2	
585	11348	2	
586	11483	2	
587	11485	2	
588	11487	2	
589	11717	2	
590	11721	2	
591	11726	2	
592	11728	2	
593	11729	2	
594	11730	2	
595	11731	2	
596	11732	2	
597	11733	2	
598	11734	2	
599	11735	2	
600	11741	2	
601	11743	2	
602	11774	2	
603	11781	2	
604	11795	2	
605	11892	2	
606	11951	2	
607	11956	2	
608	11962	2	
609	11963	2	
610	11968	2	
611	11970	2	
612	11972	2	
613	11973	2	
614	11974	2	
