This run aims to check if discrepancy is less than 0.0117
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.023748259303,     	0.0,                	0.99971797032,      	0.0,                	1.547045834669,     	1.0,                	0.002890136611,     	0.00687354748,      	0.00687354748,      	Normal,             	
1,     	0.02275354103,      	0.006801190375,     	0.99971797032,      	0.290453647423,     	1.547045834669,     	1.0,                	0.002829238663,     	0.007435442478,     	0.007435442478,     	Normal,             	
2,     	0.01953514044,      	0.013504003403,     	0.99971797032,      	0.604841002602,     	1.547045834669,     	1.0,                	0.002880101998,     	0.007079535814,     	0.007079535814,     	Normal,             	
3,     	0.014686439337,     	0.01866248428,      	0.99971797032,      	0.904063598339,     	1.547045834669,     	1.0,                	0.002844850157,     	0.007088633996,     	0.007088633996,     	Normal,             	
4,     	0.00852399462,      	0.022165769457,     	0.99971797032,      	1.203673637208,     	1.547045834669,     	1.0,                	0.002911344515,     	0.007110140668,     	0.007110140668,     	Normal,             	
5,     	0.001580388104,     	0.023695615488,     	0.99971797032,      	1.504199575736,     	1.547045834669,     	1.0,                	0.002881009239,     	0.007088477076,     	0.007088477076,     	Normal,             	
6,     	-0.005483566149,    	0.023106499566,     	0.99971797032,      	1.803802932124,     	1.547045834669,     	1.0,                	0.002899078336,     	0.007069080272,     	0.007069080272,     	Normal,             	
7,     	-0.012042071574,    	0.020468715937,     	0.99971797032,      	2.102580295971,     	1.547045834669,     	1.0,                	0.002901942992,     	0.007021632894,     	0.007021632894,     	Normal,             	
8,     	-0.017501184172,    	0.016052674933,     	0.99971797032,      	2.399337379206,     	1.547045834669,     	1.0,                	0.002863864456,     	0.00707027048,      	0.00707027048,      	Normal,             	
9,     	-0.02145148347,     	0.010188899689,     	0.99971797032,      	2.698165425338,     	1.547045834669,     	1.0,                	0.002865132606,     	0.007045387792,     	0.007045387792,     	Normal,             	
10,    	-0.023496777396,    	0.003446922094,     	0.99971797032,      	2.995933939482,     	1.547045834669,     	1.0,                	0.002920867443,     	0.007111876485,     	0.007111876485,     	Normal,             	
11,    	-0.023463769746,    	-0.003664877793,    	0.99971797032,      	3.296533803606,     	1.547045834669,     	1.0,                	0.002861061267,     	0.007028927852,     	0.007028927852,     	Normal,             	
12,    	0.043782801063,     	0.0,                	0.999041073395,     	0.0,                	1.526999525531,     	1.0,                	0.001451375375,     	0.015929380385,     	0.015929380385,     	Normal,             	
13,    	0.040885028955,     	0.015663590784,     	0.999041073395,     	0.365864497032,     	1.526999525531,     	1.0,                	0.001424733403,     	0.01647084546,      	0.01647084546,      	Normal,             	
14,    	0.032204582689,     	0.029661397855,     	0.999041073395,     	0.744313326218,     	1.526999525531,     	1.0,                	0.00143898495,      	0.016182894593,     	0.016182894593,     	Normal,             	
15,    	0.019230207513,     	0.039333608885,     	0.999041073395,     	1.116067958528,     	1.526999525531,     	1.0,                	0.001443246648,     	0.016037372233,     	0.016037372233,     	Normal,             	
16,    	0.003776174722,     	0.043619653522,     	0.999041073395,     	1.484441136855,     	1.526999525531,     	1.0,                	0.001454453231,     	0.01601626953,      	0.01601626953,      	Normal,             	
17,    	-0.012163893208,    	0.042059165124,     	0.999041073395,     	1.852324047441,     	1.526999525531,     	1.0,                	0.001419580676,     	0.016526484182,     	0.016526484182,     	Normal,             	
18,    	-0.02688789614,     	0.034553939139,     	0.999041073395,     	2.232066841643,     	1.526999525531,     	1.0,                	0.001455204335,     	0.016199136387,     	0.016199136387,     	Normal,             	
19,    	-0.037611429406,    	0.022412363707,     	0.999041073395,     	2.604198945566,     	1.526999525531,     	1.0,                	0.001481901336,     	0.016197920288,     	0.016197920288,     	Normal,             	
20,    	-0.04318607224,     	0.007203945678,     	0.999041073395,     	2.976302785966,     	1.526999525531,     	1.0,                	0.001434846438,     	0.015939681074,     	0.015939681074,     	Normal,             	
21,    	-0.042902966316,    	-0.008733221064,    	0.999041073395,     	3.34240654575,      	1.526999525531,     	1.0,                	0.001387276741,     	0.016467701159,     	0.016467701159,     	Normal,             	
22,    	0.069206874199,     	0.0,                	0.997602329871,     	0.0,                	1.501534087741,     	1.0,                	0.001818458794,     	0.014095517076,     	0.014095517076,     	Normal,             	
23,    	0.067771441636,     	0.01402223716,      	0.997602329871,     	0.204025897521,     	1.501534087741,     	1.0,                	0.001625111227,     	0.014736014013,     	0.014736014013,     	Normal,             	
24,    	0.063266389263,     	0.028052725823,     	0.997602329871,     	0.417357226871,     	1.501534087741,     	1.0,                	0.001848641112,     	0.014041455375,     	0.014041455375,     	Normal,             	
25,    	0.056301931487,     	0.040245297207,     	0.997602329871,     	0.620597896974,     	1.501534087741,     	1.0,                	0.001693383946,     	0.014049697609,     	0.014049697609,     	Normal,             	
