number	direction_ind	# of covercap	
0	15	5	
1	43	2	
2	69	2	
3	107	2	
4	119	2	
5	123	2	
6	140	2	
7	173	2	
8	203	2	
9	259	2	
10	318	2	
11	319	2	
12	334	2	
13	353	2	
14	366	2	
15	371	2	
16	403	2	
17	405	2	
18	428	2	
19	521	2	
20	533	2	
21	548	2	
22	565	2	
23	587	2	
24	620	2	
25	624	2	
26	632	2	
27	660	2	
28	709	2	
29	713	2	
30	791	2	
31	798	2	
32	803	2	
33	810	2	
34	897	2	
35	979	2	
36	989	2	
37	992	2	
38	997	2	
39	1024	2	
40	1031	2	
41	1187	2	
42	1189	2	
43	1206	2	
44	1225	2	
45	1235	2	
46	1285	2	
47	1286	2	
48	1334	2	
49	1390	2	
50	1391	2	
51	1436	2	
52	1437	2	
53	1459	2	
54	1573	2	
55	1575	2	
56	1581	2	
57	1587	2	
58	1594	2	
59	1596	2	
60	1597	2	
61	1598	3	
62	1636	2	
63	1650	2	
64	1651	2	
65	1653	2	
66	1654	2	
67	1661	2	
68	1703	2	
69	1764	2	
70	1810	2	
71	1876	2	
72	1921	2	
73	1922	2	
74	1927	2	
75	1953	2	
76	1973	2	
77	1994	2	
78	1995	2	
79	2156	2	
80	2194	2	
81	2198	2	
82	2200	2	
83	2204	2	
84	2205	2	
85	2216	2	
86	2234	2	
87	2254	2	
88	2315	2	
89	2317	2	
90	2416	2	
91	2465	2	
92	2495	2	
93	2509	2	
94	2510	2	
95	2512	2	
96	2606	2	
97	2680	2	
98	2683	2	
99	2808	2	
100	2992	2	
101	3022	2	
102	3026	2	
103	3027	2	
104	3029	2	
105	3039	2	
106	3040	2	
107	3043	2	
108	3048	2	
109	3052	2	
110	3058	2	
111	3059	2	
112	3107	2	
113	3123	2	
114	3125	2	
115	3173	2	
116	3190	2	
117	3217	2	
118	3240	2	
119	3248	2	
120	3255	2	
121	3269	2	
122	3282	2	
123	3289	2	
124	3290	2	
125	3300	2	
126	3301	2	
127	3312	2	
128	3315	2	
129	3320	2	
130	3326	2	
131	3331	2	
132	3340	2	
133	3344	2	
134	3371	2	
135	3381	2	
136	3382	2	
137	3388	2	
138	3389	2	
139	3391	2	
140	3392	2	
141	3543	2	
142	3572	3	
143	3625	2	
144	3654	2	
145	3674	2	
146	3696	2	
147	3702	2	
148	3706	2	
149	3728	2	
150	3759	2	
151	3760	2	
152	3784	2	
153	3801	2	
154	3805	2	
155	3810	2	
156	3811	2	
157	3812	2	
158	3826	2	
159	3827	2	
160	3843	2	
161	3855	2	
162	3859	2	
163	3862	2	
164	3873	2	
165	3874	2	
166	3892	2	
167	3908	2	
168	3927	2	
169	3935	2	
170	3936	2	
171	3937	2	
172	3939	2	
173	3943	2	
174	3945	2	
175	3951	2	
176	3952	2	
177	3953	2	
178	3955	2	
179	3971	2	
180	3972	3	
181	3977	2	
182	3983	2	
183	3984	2	
184	3987	2	
185	3991	2	
186	3999	2	
187	4012	2	
188	4015	2	
189	4018	2	
190	4024	2	
191	4028	2	
192	4034	2	
193	4038	2	
194	4048	2	
195	4069	2	
196	4224	2	
197	4232	2	
198	4274	2	
199	4275	2	
200	4278	2	
201	4279	2	
202	4309	2	
203	4310	2	
204	4336	2	
205	4341	2	
206	4343	2	
207	4371	2	
208	4393	2	
209	4407	2	
210	4408	2	
211	4411	2	
212	4414	2	
213	4417	2	
214	4418	2	
215	4420	2	
216	4421	2	
217	4422	2	
218	4485	2	
219	4494	2	
220	4513	2	
221	4532	2	
222	4554	2	
223	4560	2	
224	4563	2	
225	4567	3	
226	4569	2	
227	4578	2	
228	4591	2	
229	4603	2	
230	4612	2	
231	4639	2	
232	4647	2	
233	4712	2	
234	4713	2	
235	4719	2	
236	4720	2	
237	4722	2	
238	4724	4	
239	4725	4	
240	4834	2	
241	4876	2	
242	4880	4	
243	4881	6	
244	4884	2	
245	4892	2	
246	4932	2	
247	4936	2	
248	4982	2	
249	4991	2	
250	5023	2	
251	5025	2	
252	5026	2	
253	5027	3	
254	5029	5	
255	5030	7	
256	5031	7	
257	5032	3	
258	5033	2	
259	5036	3	
260	5040	2	
261	5083	2	
262	5109	2	
263	5142	3	
264	5143	2	
265	5149	2	
266	5203	2	
267	5204	2	
268	5205	2	
269	5209	6	
270	5210	9	
271	5211	10	
272	5212	8	
273	5213	7	
274	5214	6	
275	5215	4	
276	5216	4	
277	5217	4	
278	5218	8	
279	5219	8	
280	5220	5	
281	5224	3	
282	5225	3	
283	5226	2	
284	5230	2	
285	5256	2	
286	5287	2	
287	5289	2	
288	5290	2	
