This run aims to check if discrepancy is less than 0.0492
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.472979072524,     	0.026503354448,     	0.292968457113,     	1.449630753179,     	0,     	11,    	12,    	
2,     	1.423323603193,     	0.029645337803,     	0.244258624806,     	1.397138218138,     	12,    	27,    	16,    	
3,     	1.374228907274,     	0.031933134973,     	0.185448291516,     	1.346402454624,     	28,    	46,    	19,    	
4,     	1.302298544382,     	0.049774818525,     	0.220060834938,     	1.259661869259,     	47,    	62,    	16,    	
5,     	1.236938232319,     	0.026040024178,     	0.125664813331,     	1.213470743863,     	63,    	92,    	30,    	
6,     	1.185614380803,     	0.03186925107,      	0.123864371837,     	1.15677742583,      	93,    	120,   	28,    	
7,     	1.136283240481,     	0.023554096745,     	0.074189020138,     	1.115079818342,     	121,   	162,   	42,    	
8,     	1.087155724293,     	0.031982219114,     	0.095772720247,     	1.058934287139,     	163,   	199,   	37,    	
9,     	1.039069177654,     	0.022846286944,     	0.079445114083,     	1.024284216147,     	200,   	252,   	53,    	
10,    	0.997101864422,     	0.031193267504,     	0.06914276117,      	0.969969684721,     	253,   	296,   	44,    	
11,    	0.952927030525,     	0.019664638813,     	0.050643066992,     	0.934866871675,     	297,   	357,   	61,    	
12,    	0.912380625681,     	0.025843161256,     	0.066853246719,     	0.890574049913,     	358,   	410,   	53,    	
13,    	0.875218734797,     	0.020657533718,     	0.05463490411,      	0.860323254153,     	411,   	483,   	73,    	
14,    	0.842222236046,     	0.020850372597,     	0.047066552387,     	0.831050225741,     	484,   	557,   	74,    	
15,    	0.808864485636,     	0.025519717215,     	0.056306320941,     	0.787796919697,     	558,   	622,   	65,    	
16,    	0.772393420043,     	0.020361681076,     	0.045652840536,     	0.755732143285,     	623,   	706,   	84,    	
17,    	0.740445117566,     	0.01774045299,      	0.054045917562,     	0.729435094976,     	707,   	786,   	80,    	
18,    	0.712502771157,     	0.019568648467,     	0.053768834242,     	0.709314605969,     	787,   	862,   	76,    	
19,    	0.692092593516,     	0.019858576153,     	0.030506691819,     	0.684509924505,     	863,   	941,   	79,    	
20,    	0.668075905226,     	0.018944600982,     	0.027242416012,     	0.651704313679,     	942,   	1032,  	91,    	
21,    	0.633415670769,     	0.022362864905,     	0.051648756372,     	0.619947044922,     	1033,  	1114,  	82,    	
22,    	0.602475044405,     	0.022811489229,     	0.039169366671,     	0.58276360031,      	1115,  	1199,  	85,    	
23,    	0.568176527706,     	0.017262215182,     	0.035012622081,     	0.554303034288,     	1200,  	1291,  	92,    	
24,    	0.539846637175,     	0.016762244552,     	0.049205510886,     	0.526457822943,     	1292,  	1386,  	95,    	
25,    	0.510789984553,     	0.018115896934,     	0.043147781229,     	0.505163009934,     	1387,  	1492,  	106,   	
26,    	0.491365344649,     	0.016764918293,     	0.025580699463,     	0.477768735642,     	1493,  	1598,  	106,   	
27,    	0.463537867301,     	0.016424880445,     	0.036473035551,     	0.449330041132,     	1599,  	1703,  	105,   	
28,    	0.43481953694,      	0.01677732119,      	0.03159236571,      	0.423828502636,     	1704,  	1802,  	99,    	
29,    	0.40755056309,      	0.018779717817,     	0.036681819979,     	0.392565435955,     	1803,  	1906,  	104,   	
30,    	0.375877295656,     	0.019321877613,     	0.053501113651,     	0.374071435108,     	1907,  	2011,  	105,   	
31,    	0.360497217581,     	0.018753154865,     	0.03727499855,      	0.34951187566,      	2012,  	2115,  	104,   	
32,    	0.333124298614,     	0.018937377145,     	0.041274315043,     	0.325372371511,     	2116,  	2212,  	97,    	
33,    	0.309628322535,     	0.018184171654,     	0.043935319021,     	0.29946257983,      	2213,  	2313,  	101,   	
34,    	0.282106280221,     	0.020035003664,     	0.043117969915,     	0.267452660277,     	2314,  	2422,  	109,   	
35,    	0.248140136004,     	0.022290283757,     	0.029231457183,     	0.234749428639,     	2423,  	2520,  	98,    	
36,    	0.216325547234,     	0.021265210907,     	0.021773102454,     	0.200821491545,     	2521,  	2624,  	104,   	
37,    	0.185939200142,     	0.01718582553,      	0.025751762848,     	0.173149398359,     	2625,  	2741,  	117,   	
38,    	0.156160520463,     	0.019656813701,     	0.041548630544,     	0.147863026189,     	2742,  	2848,  	107,   	
39,    	0.129415349278,     	0.021330059727,     	0.040545622262,     	0.114753713839,     	2849,  	2954,  	106,   	
40,    	0.101070161004,     	0.015867761431,     	0.033803327931,     	0.087331180203,     	2955,  	3070,  	116,   	
41,    	0.071418368178,     	0.01837570057,      	0.048072679566,     	0.056940688689,     	3071,  	3176,  	106,   	
42,    	0.041636511549,     	0.019111574706,     	0.046855054687,     	0.028304051267,     	3177,  	3278,  	102,   	
43,    	0.014165234739,     	0.018656639159,     	0.038472282638,     	0.011545651868,     	3279,  	3413,  	135,   	
44,    	0.003893434205,     	0.009679600442,     	0.036234335936,     	3.496887e-06,       	3414,  	3628,  	215,   	
45,    	0,                  	0.007875940064,     	0.027947124262,     	-0.002177338705,    	3629,  	3903,  	275,   	
