This run aims to check if discrepancy is less than 0.0396
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.077614300778,     	0.0,                	0.996983460402,     	0.0,                	1.493103889524,     	1.0,                	0.010214606348,     	0.021031233988,     	0.021031233988,     	Normal,             	
1,     	0.074764872267,     	0.020837311732,     	0.996983460402,     	0.271807049568,     	1.493103889524,     	1.0,                	0.010335596614,     	0.021099033102,     	0.021099033102,     	Normal,             	
2,     	0.066390385866,     	0.040203188304,     	0.996983460402,     	0.544495794266,     	1.493103889524,     	1.0,                	0.010414020158,     	0.020972765712,     	0.021031233988,     	cover cap,          	
3,     	0.053159563513,     	0.056551220079,     	0.996983460402,     	0.816302843834,     	1.493103889524,     	1.0,                	0.010278283445,     	0.02139104401,      	0.02139104401,      	Normal,             	
4,     	0.0357033685,       	0.068914796401,     	0.996983460402,     	1.09278966282,      	1.493103889524,     	1.0,                	0.010272314402,     	0.021577444004,     	0.021577444004,     	Normal,             	
5,     	0.015350725534,     	0.07608110745,      	0.996983460402,     	1.371701439263,     	1.493103889524,     	1.0,                	0.010304259922,     	0.021937217567,     	0.021937217567,     	Normal,             	
6,     	-0.006550491036,    	0.077337382633,     	0.996983460402,     	1.655294834805,     	1.493103889524,     	1.0,                	0.010398390098,     	0.02238740775,      	0.02238740775,      	Normal,             	
7,     	-0.028352304515,    	0.072250443002,     	0.996983460402,     	1.944748619734,     	1.493103889524,     	1.0,                	0.010081549507,     	0.025935322891,     	0.025935322891,     	Normal,             	
8,     	-0.050572980216,    	0.058875745068,     	0.996983460402,     	2.280479648318,     	1.493103889524,     	1.0,                	0.009905829083,     	0.026273959535,     	0.026273959535,     	Normal,             	
9,     	-0.067318284949,    	0.038629369614,     	0.996983460402,     	2.620636783923,     	1.493103889524,     	1.0,                	0.009496227469,     	0.026882452024,     	0.026882452024,     	Normal,             	
10,    	-0.076457855246,    	0.013348260428,     	0.996983460402,     	2.968751387453,     	1.493103889524,     	1.0,                	0.009932853361,     	0.025594965427,     	0.025594965427,     	Normal,             	
11,    	-0.076642117321,    	-0.012246041725,    	0.996983460402,     	3.30003548917,      	1.493103889524,     	1.0,                	0.010029505109,     	0.026119502443,     	0.026119502443,     	Normal,             	
12,    	0.114755106739,     	0.0,                	0.993393811878,     	0.0,                	1.45578785247,      	1.0,                	0.013710887041,     	0.022596537232,     	0.022596537232,     	Normal,             	
13,    	0.112530353918,     	0.022486750983,     	0.993393811878,     	0.197230472438,     	1.45578785247,      	1.0,                	0.013234558157,     	0.024111134211,     	0.024111134211,     	Normal,             	
14,    	0.105347937151,     	0.045503259891,     	0.993393811878,     	0.407728349418,     	1.45578785247,      	1.0,                	0.012429003967,     	0.031563650621,     	0.031563650621,     	Normal,             	
15,    	0.088966103336,     	0.072482873701,     	0.993393811878,     	0.68365509615,      	1.45578785247,      	1.0,                	0.013124440674,     	0.025040852296,     	0.025040852296,     	Normal,             	
16,    	0.071125837992,     	0.09005470389,      	0.993393811878,     	0.902301588133,     	1.45578785247,      	1.0,                	0.013540220135,     	0.023256166976,     	0.023256166976,     	Normal,             	
17,    	0.051508774487,     	0.10254550538,      	0.993393811878,     	1.105309109619,     	1.45578785247,      	1.0,                	0.013895753576,     	0.023783412706,     	0.023783412706,     	Normal,             	
18,    	0.029264010781,     	0.110961039089,     	0.993393811878,     	1.312935478791,     	1.45578785247,      	1.0,                	0.012843794091,     	0.024916589552,     	0.024916589552,     	Normal,             	
19,    	0.004623800864,     	0.114661916033,     	0.993393811878,     	1.530492648471,     	1.45578785247,      	1.0,                	0.013120206664,     	0.026955816217,     	0.026955816217,     	Normal,             	
20,    	-0.022251276586,    	0.112577152269,     	0.993393811878,     	1.765934693871,     	1.45578785247,      	1.0,                	0.013061050139,     	0.027347806618,     	0.027347806618,     	Normal,             	
21,    	-0.048257033349,    	0.104115288287,     	0.993393811878,     	2.004816783728,     	1.45578785247,      	1.0,                	0.013206276328,     	0.024342291939,     	0.024342291939,     	Normal,             	
22,    	-0.069132095428,    	0.091594147763,     	0.993393811878,     	2.2173403348,       	1.45578785247,      	1.0,                	0.013724381738,     	0.023474864408,     	0.023474864408,     	Normal,             	
23,    	-0.086324295159,    	0.075609857744,     	0.993393811878,     	2.422263585135,     	1.45578785247,      	1.0,                	0.013206332277,     	0.024692566679,     	0.024692566679,     	Normal,             	
24,    	-0.100500859565,    	0.05539234378,      	0.993393811878,     	2.637857070522,     	1.45578785247,      	1.0,                	0.012763727701,     	0.026525219598,     	0.026525219598,     	Normal,             	
25,    	-0.110533986312,    	0.030837840275,     	0.993393811878,     	2.869521075524,     	1.45578785247,      	1.0,                	0.013098715632,     	0.026820333112,     	0.026820333112,     	Normal,             	
26,    	-0.114673053571,    	0.004338814058,     	0.993393811878,     	3.103774306312,     	1.45578785247,      	1.0,                	0.012992303397,     	0.02470990103,      	0.02470990103,      	Normal,             	
27,    	-0.112943432693,    	-0.020310478437,    	0.993393811878,     	3.319519729385,     	1.45578785247,      	1.0,                	0.014074868541,     	0.021976108497,     	0.022596537232,     	cover cap,          	
28,    	0.157701502459,     	0.0,                	0.987486828329,     	0.0,                	1.412433732215,     	1.0,                	0.009441837513,     	0.028244038853,     	0.028244038853,     	Normal,             	
29,    	0.155172275665,     	0.028130565984,     	0.987486828329,     	0.179338329641,     	1.412433732215,     	1.0,                	0.009824385921,     	0.028300917893,     	0.028300917893,     	Normal,             	
30,    	0.147645666144,     	0.055412283354,     	0.987486828329,     	0.359038792438,     	1.412433732215,     	1.0,                	0.009719670385,     	0.028244154329,     	0.028244154329,     	Normal,             	
31,    	0.135393293066,     	0.080860497589,     	0.987486828329,     	0.538377857277,     	1.412433732215,     	1.0,                	0.009528573805,     	0.028300802653,     	0.028300802653,     	Normal,             	
32,    	0.118760577853,     	0.103757838382,     	0.987486828329,     	0.718077586368,     	1.412433732215,     	1.0,                	0.009348228062,     	0.028244269337,     	0.028244269337,     	Normal,             	
33,    	0.098347534017,     	0.123278248002,     	0.987486828329,     	0.897417383423,     	1.412433732215,     	1.0,                	0.009191969883,     	0.02830068788,      	0.02830068788,      	Normal,             	
34,    	0.074729952722,     	0.138871156271,     	0.987486828329,     	1.077116381784,     	1.412433732215,     	1.0,                	0.009830500989,     	0.028244383878,     	0.028244383878,     	Normal,             	
35,    	0.048759463455,     	0.149974259796,     	0.987486828329,     	1.256456908086,     	1.412433732215,     	1.0,                	0.00919197998,      	0.028300573574,     	0.028300573574,     	Normal,             	
36,    	0.021169016322,     	0.156274235323,     	0.987486828329,     	1.436155178681,     	1.412433732215,     	1.0,                	0.009196932004,     	0.028244497955,     	0.028244497955,     	Normal,             	
37,    	-0.007046926346,    	0.157543977057,     	0.987486828329,     	1.615496431272,     	1.412433732215,     	1.0,                	0.009191990036,     	0.02830045973,      	0.02830045973,      	Normal,             	
38,    	-0.035091605024,    	0.153747660582,     	0.987486828329,     	1.795193977053,     	1.412433732215,     	1.0,                	0.009818370487,     	0.028244611569,     	0.028244611569,     	Normal,             	
39,    	-0.061954617796,    	0.14502203009,      	0.987486828329,     	1.974535952985,     	1.412433732215,     	1.0,                	0.009804927207,     	0.028300346349,     	0.028300346349,     	Normal,             	
