number	direction_ind	# of covercap	
0	2	2	
1	27	2	
2	49	2	
3	50	2	
4	51	2	
5	62	2	
6	115	2	
7	150	2	
8	178	2	
9	201	2	
10	202	2	
11	205	2	
12	208	2	
13	219	2	
14	226	2	
15	249	2	
16	255	2	
17	258	3	
18	313	2	
19	315	2	
20	317	2	
21	319	2	
22	360	2	
23	371	2	
24	375	2	
25	425	2	
26	433	2	
27	506	2	
28	510	2	
29	544	2	
30	546	2	
31	560	2	
32	568	2	
33	572	2	
34	610	2	
35	662	2	
36	664	2	
37	667	2	
38	668	2	
39	669	3	
40	674	2	
41	677	2	
42	678	2	
43	683	2	
44	738	2	
45	739	2	
46	740	2	
47	742	2	
48	744	2	
49	764	2	
50	811	2	
51	831	2	
52	833	2	
53	883	2	
54	886	2	
55	919	2	
56	921	2	
57	931	2	
58	973	2	
59	974	2	
60	1013	3	
61	1039	2	
62	1041	2	
63	1050	2	
64	1055	3	
65	1056	2	
66	1091	2	
67	1094	4	
68	1098	2	
69	1102	2	
70	1115	2	
71	1116	2	
72	1134	3	
73	1135	2	
74	1143	2	
75	1178	2	
76	1185	2	
77	1186	2	
78	1187	2	
79	1206	2	
80	1209	2	
81	1212	3	
82	1214	2	
83	1219	2	
84	1224	3	
85	1225	3	
86	1227	4	
87	1228	4	
88	1232	2	
89	1248	2	
90	1271	3	
91	1272	2	
92	1279	2	
93	1282	2	
94	1296	2	
95	1310	2	
96	1314	2	
97	1358	2	
98	1390	2	
99	1393	3	
100	1396	2	
101	1401	2	
102	1402	2	
103	1403	2	
104	1405	2	
105	1413	2	
106	1414	2	
107	1415	2	
108	1424	2	
109	1450	2	
110	1454	3	
111	1461	2	
112	1472	2	
113	1513	2	
114	1544	2	
115	1554	2	
116	1559	2	
117	1588	2	
118	1608	2	
119	1632	2	
120	1644	2	
121	1648	2	
122	1653	2	
123	1661	2	
124	1681	2	
125	1690	2	
126	1698	2	
127	1700	2	
128	1717	2	
129	1743	2	
130	1752	3	
131	1754	2	
132	1771	2	
133	1773	2	
134	1804	2	
135	1805	2	
136	1914	2	
137	1943	3	
138	1960	2	
139	1969	2	
140	1971	2	
141	1981	2	
142	1991	2	
143	1997	2	
144	2012	2	
145	2018	2	
146	2030	2	
147	2031	2	
148	2050	2	
149	2056	3	
150	2077	2	
151	2078	2	
152	2099	2	
153	2100	2	
154	2101	2	
155	2108	2	
156	2113	2	
157	2134	2	
158	2138	2	
159	2139	2	
160	2151	2	
161	2160	2	
162	2163	2	
163	2165	2	
