This run aims to check if discrepancy is less than 0.0129
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.026044219588,     	0.0,                	0.999660791782,     	0.0,                	1.544749162003,     	1.0,                	0.003087282642,     	0.007968254606,     	0.007968254606,     	Normal,             	
1,     	0.02482527192,      	0.007874468112,     	0.999660791782,     	0.30715701318,      	1.544749162003,     	1.0,                	0.003070101081,     	0.008236805231,     	0.008236805231,     	Normal,             	
2,     	0.021124673431,     	0.015233172566,     	0.999660791782,     	0.624752433653,     	1.544749162003,     	1.0,                	0.003082133061,     	0.008004320741,     	0.008004320741,     	Normal,             	
3,     	0.015500912438,     	0.020929001112,     	0.999660791782,     	0.933310820069,     	1.544749162003,     	1.0,                	0.003051282748,     	0.008132461654,     	0.008132461654,     	Normal,             	
4,     	0.008290151687,     	0.024689567816,     	0.999660791782,     	1.246849445676,     	1.544749162003,     	1.0,                	0.003060319567,     	0.008097895519,     	0.008097895519,     	Normal,             	
5,     	0.000306061279,     	0.026042421171,     	0.999660791782,     	1.5590444552,       	1.544749162003,     	1.0,                	0.003060912264,     	0.008130697767,     	0.008130697767,     	Normal,             	
6,     	-0.007739331965,    	0.024867732399,     	0.999660791782,     	1.872514513509,     	1.544749162003,     	1.0,                	0.003030284797,     	0.008173273676,     	0.008173273676,     	Normal,             	
7,     	-0.015065622018,    	0.02124449122,      	0.999660791782,     	2.187639722077,     	1.544749162003,     	1.0,                	0.003058700707,     	0.008083345359,     	0.008083345359,     	Normal,             	
8,     	-0.020853763831,    	0.015601984106,     	0.999660791782,     	2.499269196572,     	1.544749162003,     	1.0,                	0.003018345841,     	0.008197060811,     	0.008197060811,     	Normal,             	
9,     	-0.024670213635,    	0.008347570495,     	0.999660791782,     	2.815319231288,     	1.544749162003,     	1.0,                	0.003075293349,     	0.007997345547,     	0.007997345547,     	Normal,             	
