number	direction_ind	# of covercap	
0	13	4	
1	41	2	
2	48	2	
3	63	2	
4	85	2	
5	86	2	
6	90	2	
7	91	2	
8	108	2	
9	118	2	
10	197	2	
11	201	2	
12	202	2	
13	205	2	
14	211	2	
15	222	2	
16	223	2	
17	238	2	
18	281	2	
19	362	2	
20	375	2	
21	385	2	
22	407	2	
23	417	2	
24	422	2	
25	424	2	
26	428	2	
27	430	2	
28	433	2	
29	457	2	
30	470	2	
31	472	2	
32	473	2	
33	478	2	
34	530	2	
35	539	2	
36	599	2	
37	605	2	
38	611	2	
39	621	2	
40	663	2	
41	726	2	
42	793	2	
43	798	2	
44	805	2	
45	869	2	
46	874	2	
47	900	2	
48	902	2	
49	943	2	
50	967	2	
51	970	2	
52	972	2	
53	973	2	
54	1008	2	
55	1009	2	
56	1011	2	
57	1040	2	
58	1066	2	
59	1067	2	
60	1110	2	
61	1163	2	
62	1166	2	
63	1168	2	
64	1217	2	
65	1224	2	
66	1263	2	
67	1264	2	
68	1269	2	
69	1277	2	
70	1332	2	
71	1338	2	
72	1368	2	
73	1383	2	
74	1420	2	
75	1435	2	
76	1477	2	
77	1478	2	
78	1605	2	
79	1616	2	
80	1714	2	
81	1727	2	
82	2069	2	
83	2074	2	
84	2076	2	
85	2077	2	
86	2078	2	
87	2083	2	
88	2084	2	
89	2085	2	
90	2086	2	
91	2087	2	
92	2088	2	
93	2089	2	
94	2092	2	
95	2093	2	
96	2096	2	
97	2097	2	
98	2105	2	
99	2126	2	
100	2212	2	
101	2215	2	
102	2216	2	
103	2217	2	
104	2219	2	
105	2245	2	
106	2247	2	
107	2248	2	
108	2250	2	
109	2351	2	
110	2352	2	
111	2353	2	
112	2354	2	
113	2356	2	
114	2397	2	
115	2399	2	
116	2400	2	
117	2403	2	
118	2410	2	
119	2502	2	
120	2503	2	
121	2562	2	
122	2624	2	
123	2648	2	
124	2659	2	
125	2660	2	
126	2661	2	
127	2669	2	
128	2724	2	
129	2725	2	
130	2726	2	
131	2735	2	
132	2975	2	
133	3052	2	
134	3096	2	
135	3100	2	
136	3128	2	
137	3139	2	
138	3140	2	
139	3141	2	
140	3142	2	
141	3143	2	
142	3144	2	
143	3146	2	
144	3188	2	
145	3220	2	
146	3222	2	
147	3224	2	
148	3226	2	
149	3227	2	
150	3233	2	
151	3237	2	
152	3245	2	
153	3254	2	
154	3311	2	
155	3391	2	
156	3478	2	
157	3565	2	
158	3608	2	
159	3616	2	
160	3643	2	
161	3651	2	
162	3750	2	
163	3758	2	
164	3826	2	
165	3831	2	
166	3832	2	
167	3836	2	
168	3837	2	
169	3924	2	
170	3926	2	
171	3929	2	
172	3957	2	
173	3968	2	
174	3972	2	
175	3998	2	
176	4002	2	
177	4005	2	
178	4006	2	
179	4008	2	
180	4009	2	
181	4032	2	
182	4057	2	
183	4070	2	
184	4097	2	
185	4100	2	
186	4102	2	
187	4103	2	
188	4106	2	
189	4143	2	
190	4145	2	
191	4176	2	
192	4179	2	
193	4180	2	
194	4209	2	
195	4250	2	
196	4278	2	
197	4279	2	
198	4282	2	
199	4287	2	
200	4308	2	
201	4322	2	
202	4352	2	
203	4353	2	
204	4354	2	
205	4355	2	
206	4358	2	
207	4372	2	
208	4389	2	
209	4400	2	
210	4404	2	
211	4433	2	
212	4464	2	
213	4466	2	
214	4467	2	
215	4468	2	
216	4485	2	
217	4505	2	
218	4511	2	
219	4540	2	
220	4541	2	
221	4546	2	
222	4558	2	
223	4565	2	
224	4641	2	
225	4658	2	
226	4688	2	
227	4731	2	
228	4732	2	
229	4846	2	
230	4887	2	
231	4916	2	
232	4917	2	
233	4919	2	
234	4927	2	
235	4996	2	
236	5008	2	
237	5031	2	
238	5032	2	
239	5034	2	
240	5035	2	
241	5042	2	
242	5048	2	
243	5055	2	
244	5059	2	
245	5067	2	
246	5082	2	
247	5104	2	
248	5183	2	
249	5184	2	
250	5187	2	
251	5225	2	
252	5261	2	
253	5274	2	
254	5299	2	
255	5427	2	
256	5428	2	
257	5496	2	
258	5510	2	
259	5520	2	
260	5522	2	
261	5525	2	
262	5578	2	
263	5580	2	
264	5609	2	
265	5627	2	
266	5633	2	
267	5665	2	
268	5673	2	
269	5691	2	
270	5693	2	
271	5708	2	
272	5713	2	
273	5716	2	
274	5736	2	
275	5737	2	
276	5740	2	
277	5741	2	
278	5779	2	
279	5786	2	
280	5797	2	
281	5809	2	
282	5810	2	
283	5821	2	
284	5823	2	
285	5826	2	
286	5830	2	
287	5840	2	
288	5851	2	
289	5881	2	
290	6016	2	
291	6031	2	
292	6064	2	
293	6076	2	
294	6086	2	
295	6087	2	
296	6088	2	
297	6089	2	
298	6091	2	
299	6102	2	
300	6104	2	
301	6116	2	
302	6126	2	
303	6127	2	
304	6128	2	
305	6131	2	
306	6174	2	
307	6181	2	
308	6192	2	
309	6196	2	
310	6201	2	
311	6206	2	
312	6213	2	
313	6222	2	
314	6226	2	
315	6238	2	
316	6248	2	
317	6268	2	
318	6274	2	
319	6289	2	
320	6290	2	
321	6337	2	
322	6401	2	
323	6419	2	
324	6472	2	
325	6623	2	
326	6652	2	
327	6669	2	
328	6906	2	
329	7002	2	
330	7005	2	
331	7013	2	
332	7020	2	
333	7062	2	
334	7106	2	
335	7110	2	
336	7113	2	
337	7118	2	
338	7123	2	
339	7127	2	
340	7128	2	
341	7145	2	
342	7149	2	
343	7204	2	
344	7235	2	
345	7252	2	
346	7277	2	
347	7278	2	
348	7279	2	
349	7280	2	
350	7284	2	
351	7341	2	
352	7370	2	
353	7386	2	
354	7498	2	
355	7517	2	
356	7543	2	
357	7586	2	
358	7587	2	
359	7608	2	
360	7682	2	
361	7725	2	
362	7899	2	
363	7928	2	
364	7932	2	
365	7960	2	
366	7962	2	
367	7978	2	
368	7985	2	
369	7988	2	
370	8032	2	
371	8035	2	
372	8090	2	
373	8092	2	
374	8108	2	
375	8126	2	
376	8152	2	
377	8161	2	
378	8184	2	
379	8188	2	
380	8191	2	
381	8197	2	
382	8205	2	
383	8212	2	
384	8237	2	
385	8244	2	
386	8245	2	
387	8248	2	
388	8249	2	
389	8256	2	
390	8271	2	
391	8274	2	
392	8279	2	
393	8283	2	
394	8288	2	
395	8317	2	
396	8320	2	
397	8332	2	
398	8337	2	
399	8342	2	
400	8370	2	
401	8377	2	
402	8383	2	
403	8388	2	
404	8402	2	
405	8414	2	
406	8423	2	
407	8440	2	
408	8442	2	
409	8446	2	
410	8461	2	
411	8467	2	
412	8471	2	
413	8474	2	
414	8480	2	
415	8488	2	
416	8491	2	
417	8493	2	
418	8495	2	
419	8544	2	
420	8551	2	
421	8563	2	
422	8597	2	
423	8615	2	
424	8622	2	
425	8654	2	
426	8845	2	
427	8850	2	
428	8875	2	
429	8893	2	
430	8914	2	
431	8937	2	
432	8949	2	
433	8973	2	
434	8982	2	
435	8996	2	
436	9004	2	
437	9062	2	
438	9076	2	
439	9086	2	
440	9094	2	
441	9116	2	
442	9128	2	
443	9136	2	
444	9145	2	
445	9150	2	
446	9158	2	
447	9165	2	
448	9173	2	
449	9221	2	
450	9266	2	
451	9269	2	
452	9285	2	
453	9304	2	
454	9310	2	
455	9340	2	
456	9379	2	
457	9383	2	
458	9395	2	
459	9397	2	
460	9398	2	
461	9426	2	
462	9432	2	
463	9512	2	
464	9538	2	
465	9542	2	
466	9580	2	
467	9597	2	
468	9607	2	
469	9615	2	
470	9616	2	
471	9619	2	
472	9621	2	
473	9622	2	
474	9624	2	
475	9625	2	
476	9709	2	
477	9822	2	
478	9825	2	
479	9828	2	
480	9830	2	
481	9840	2	
482	9841	2	
483	9845	2	
484	9847	2	
485	9849	2	
486	9992	2	
487	10027	2	
488	10043	2	
489	10048	2	
490	10053	2	
491	10059	2	
492	10060	2	
493	10063	2	
494	10064	2	
495	10065	2	
496	10066	2	
497	10067	2	
498	10068	2	
499	10069	2	
500	10071	2	
501	10072	2	
502	10073	2	
503	10074	2	
504	10075	2	
505	10077	2	
