This run aims to check if discrepancy is less than 0.0084
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
57,    	0.624703129006,     	0.009024194078,     	0.012411054527,     	0.616895234481,     	7476,  	7719,  	244,   	
58,    	0.610982611888,     	0.006928067068,     	0.013165750235,     	0.604553004959,     	7720,  	7960,  	241,   	
59,    	0.598048460306,     	0.007511755915,     	0.013621769128,     	0.590956721496,     	7961,  	8206,  	246,   	
60,    	0.583856105063,     	0.00821292079,      	0.013113134359,     	0.576674788136,     	8207,  	8456,  	250,   	
61,    	0.569091380492,     	0.008756397978,     	0.011783084424,     	0.561514199935,     	8457,  	8713,  	257,   	
62,    	0.55446390113,      	0.008135635645,     	0.012031841322,     	0.546837964717,     	8714,  	8973,  	260,   	
63,    	0.539203880075,     	0.008840843599,     	0.012444422339,     	0.53140159383,      	8974,  	9235,  	262,   	
64,    	0.523191489862,     	0.009492781378,     	0.013495398127,     	0.514976935581,     	9236,  	9498,  	263,   	
65,    	0.506611426138,     	0.009682601273,     	0.011606738204,     	0.498232485179,     	9499,  	9762,  	264,   	
66,    	0.490046708714,     	0.009453450951,     	0.012266379074,     	0.481865678376,     	9763,  	10029, 	267,   	
67,    	0.473386940739,     	0.009884079271,     	0.012628127237,     	0.46483326283,      	10030, 	10296, 	267,   	
68,    	0.457062934033,     	0.008972659596,     	0.012523188615,     	0.449283819009,     	10297, 	10566, 	270,   	
69,    	0.441391813976,     	0.009112823978,     	0.012150177562,     	0.433427126342,     	10567, 	10838, 	272,   	
70,    	0.425289128895,     	0.009404502585,     	0.012363307644,     	0.417133797379,     	10839, 	11112, 	274,   	
71,    	0.409232630666,     	0.009147734326,     	0.01177492234,      	0.401219120598,     	11113, 	11387, 	275,   	
72,    	0.392825199429,     	0.009696473327,     	0.012041059423,     	0.384432611386,     	11388, 	11661, 	274,   	
73,    	0.376700712584,     	0.0089337002,       	0.013024069403,     	0.368771662477,     	11662, 	11939, 	278,   	
74,    	0.361335847344,     	0.008600866911,     	0.012665692558,     	0.353610896199,     	11940, 	12219, 	280,   	
75,    	0.345436999634,     	0.009458280312,     	0.011793665641,     	0.337249851783,     	12220, 	12503, 	284,   	
76,    	0.329905848067,     	0.008495748484,     	0.011811792691,     	0.32237437492,      	12504, 	12790, 	287,   	
77,    	0.314256792257,     	0.009384044026,     	0.011797712787,     	0.306133489887,     	12791, 	13075, 	285,   	
78,    	0.298717257833,     	0.008627315617,     	0.01079631027,      	0.291134414731,     	13076, 	13367, 	292,   	
79,    	0.284489985102,     	0.007738757227,     	0.01138311058,      	0.277290676588,     	13368, 	13661, 	294,   	
80,    	0.269958079543,     	0.00849462569,      	0.011838237849,     	0.262510597592,     	13662, 	13959, 	298,   	
81,    	0.255146448066,     	0.008592167162,     	0.009933854975,     	0.247551390132,     	13960, 	14254, 	295,   	
82,    	0.240650434628,     	0.007979070413,     	0.011155654362,     	0.233176148806,     	14255, 	14548, 	294,   	
83,    	0.226059285464,     	0.008234101587,     	0.011168850879,     	0.218669937161,     	14549, 	14842, 	294,   	
84,    	0.210668202136,     	0.009241524347,     	0.011689168896,     	0.202502666519,     	14843, 	15135, 	293,   	
85,    	0.19419539607,      	0.009775800539,     	0.011672894582,     	0.18573158652,      	15136, 	15429, 	294,   	
86,    	0.177382733807,     	0.009668944926,     	0.010714365399,     	0.169011211601,     	15430, 	15723, 	294,   	
87,    	0.161493101841,     	0.008687245952,     	0.011524733231,     	0.153971215664,     	15724, 	16020, 	297,   	
88,    	0.146557740462,     	0.008885141488,     	0.011491195207,     	0.138631970136,     	16021, 	16318, 	298,   	
89,    	0.130572229977,     	0.009319170219,     	0.010753913418,     	0.12250295904,      	16319, 	16620, 	302,   	
90,    	0.114678916781,     	0.0090462823,       	0.010894525241,     	0.106845731339,     	16621, 	16924, 	304,   	
91,    	0.099698381982,     	0.00826176264,      	0.011435932313,     	0.092544298546,     	16925, 	17233, 	309,   	
92,    	0.085078037624,     	0.008650266084,     	0.010769462822,     	0.077587438429,     	17234, 	17546, 	313,   	
93,    	0.070381306945,     	0.008571522099,     	0.010433223453,     	0.062958753074,     	17547, 	17858, 	312,   	
94,    	0.055583314439,     	0.008516000501,     	0.01166043933,      	0.04820870181,      	17859, 	18168, 	310,   	
95,    	0.041497835991,     	0.00775493163,      	0.009304362166,     	0.034782146747,     	18169, 	18482, 	314,   	
96,    	0.027663170621,     	0.008220849133,     	0.010117230421,     	0.020543900132,     	18483, 	18795, 	313,   	
97,    	0.014125138406,     	0.007417815225,     	0.010444281599,     	0.007701189747,     	18796, 	19111, 	316,   	
98,    	0.002543701213,     	0.006270207747,     	0.009589999774,     	-0.00288646321,     	19112, 	19471, 	360,   	
