Point's Coordinates for twisted_polar_coordinates_39

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.080424801222,     	0.002592301957,     	-0.996757308134,    	0.032221463114,     	-1.490242669011,    	1.0,                	
2,     	0.022387204678,     	0.077289596633,     	-0.996757308134,    	1.28885852455,      	-1.490242669011,    	1.0,                	
3,     	-0.066588747818,    	0.045175295739,     	-0.996757308134,    	2.545495585986,     	-1.490242669011,    	1.0,                	
4,     	-0.063541314098,    	-0.049369728415,    	-0.996757308134,    	3.802132647421,     	-1.490242669011,    	1.0,                	
5,     	0.027318056015,     	-0.075687465915,    	-0.996757308134,    	5.058769708857,     	-1.490242669011,    	1.0,                	
6,     	0.160342466509,     	0.00469813368,      	-0.987050262638,    	0.029292239194,     	-1.409689011226,    	1.0,                	
7,     	0.132348663581,     	0.090640003723,     	-0.987050262638,    	0.600490903483,     	-1.409689011226,    	1.0,                	
8,     	0.062335095096,     	0.147804313015,     	-0.987050262638,    	1.171689567772,     	-1.409689011226,    	1.0,                	
9,     	-0.027469425643,    	0.15804179726,      	-0.987050262638,    	1.742888232061,     	-1.409689011226,    	1.0,                	
10,    	-0.10855259783,     	0.118102127545,     	-0.987050262638,    	2.314086896351,     	-1.409689011226,    	1.0,                	
11,    	-0.155171087202,    	0.040665866805,     	-0.987050262638,    	2.88528556064,      	-1.409689011226,    	1.0,                	
12,    	-0.152523852774,    	-0.049681519315,    	-0.987050262638,    	3.456484224929,     	-1.409689011226,    	1.0,                	
13,    	-0.101451372772,    	-0.124255374086,    	-0.987050262638,    	4.027682889218,     	-1.409689011226,    	1.0,                	
14,    	-0.018168798736,    	-0.15937902553,     	-0.987050262638,    	4.598881553507,     	-1.409689011226,    	1.0,                	
15,    	0.070882240524,     	-0.143900962487,    	-0.987050262638,    	5.170080217796,     	-1.409689011226,    	1.0,                	
16,    	0.137428669247,     	-0.08273536061,     	-0.987050262638,    	5.741278882085,     	-1.409689011226,    	1.0,                	
17,    	0.23920648477,      	0.007228057662,     	-0.970941817426,    	0.030207621669,     	-1.329135353442,    	1.0,                	
18,    	0.218231917407,     	0.098218213169,     	-0.970941817426,    	0.422906703368,     	-1.329135353442,    	1.0,                	
19,    	0.164033518897,     	0.174255536072,     	-0.970941817426,    	0.815605785067,     	-1.329135353442,    	1.0,                	
20,    	0.084862504102,     	0.223764033238,     	-0.970941817426,    	1.208304866765,     	-1.329135353442,    	1.0,                	
21,    	-0.007228057662,    	0.23920648477,      	-0.970941817426,    	1.601003948464,     	-1.329135353442,    	1.0,                	
22,    	-0.098218213169,    	0.218231917407,     	-0.970941817426,    	1.993703030163,     	-1.329135353442,    	1.0,                	
23,    	-0.174255536072,    	0.164033518897,     	-0.970941817426,    	2.386402111861,     	-1.329135353442,    	1.0,                	
24,    	-0.223764033238,    	0.084862504102,     	-0.970941817426,    	2.77910119356,      	-1.329135353442,    	1.0,                	
25,    	-0.23920648477,     	-0.007228057662,    	-0.970941817426,    	3.171800275259,     	-1.329135353442,    	1.0,                	
26,    	-0.218231917407,    	-0.098218213169,    	-0.970941817426,    	3.564499356958,     	-1.329135353442,    	1.0,                	
27,    	-0.164033518897,    	-0.174255536072,    	-0.970941817426,    	3.957198438656,     	-1.329135353442,    	1.0,                	
28,    	-0.084862504102,    	-0.223764033238,    	-0.970941817426,    	4.349897520355,     	-1.329135353442,    	1.0,                	
29,    	0.007228057662,     	-0.23920648477,     	-0.970941817426,    	4.742596602054,     	-1.329135353442,    	1.0,                	
30,    	0.098218213169,     	-0.218231917407,    	-0.970941817426,    	5.135295683753,     	-1.329135353442,    	1.0,                	
31,    	0.174255536072,     	-0.164033518897,    	-0.970941817426,    	5.527994765451,     	-1.329135353442,    	1.0,                	
32,    	0.223764033238,     	-0.084862504102,    	-0.970941817426,    	5.92069384715,      	-1.329135353442,    	1.0,                	
33,    	0.316518902602,     	0.009716099732,     	-0.948536441947,    	0.030687107727,     	-1.248581695657,    	1.0,                	
34,    	0.299592985172,     	0.102580025023,     	-0.948536441947,    	0.329886408069,     	-1.248581695657,    	1.0,                	
35,    	0.256046916268,     	0.186329264926,     	-0.948536441947,    	0.629085708411,     	-1.248581695657,    	1.0,                	
36,    	0.18974995521,      	0.253522331947,     	-0.948536441947,    	0.928285008753,     	-1.248581695657,    	1.0,                	
37,    	0.106592877928,     	0.298188827211,     	-0.948536441947,    	1.227484309095,     	-1.248581695657,    	1.0,                	
38,    	0.013964555666,     	0.316359936596,     	-0.948536441947,    	1.526683609437,     	-1.248581695657,    	1.0,                	
39,    	-0.079904578649,    	0.306421077293,     	-0.948536441947,    	1.825882909779,     	-1.248581695657,    	1.0,                	
40,    	-0.166673840495,    	0.269255360565,     	-0.948536441947,    	2.125082210121,     	-1.248581695657,    	1.0,                	
41,    	-0.238633400177,    	0.208165123443,     	-0.948536441947,    	2.424281510462,     	-1.248581695657,    	1.0,                	
42,    	-0.289389335028,    	0.128578501586,     	-0.948536441947,    	2.723480810804,     	-1.248581695657,    	1.0,                	
43,    	-0.314431757498,    	0.037567115605,     	-0.948536441947,    	3.022680111146,     	-1.248581695657,    	1.0,                	
44,    	-0.311535538453,    	-0.056782273458,    	-0.948536441947,    	3.321879411488,     	-1.248581695657,    	1.0,                	
45,    	-0.280958019665,    	-0.146086308339,    	-0.948536441947,    	3.62107871183,      	-1.248581695657,    	1.0,                	
46,    	-0.225416147866,    	-0.222409933635,    	-0.948536441947,    	3.920278012172,     	-1.248581695657,    	1.0,                	
47,    	-0.149845062107,    	-0.278971460297,    	-0.948536441947,    	4.219477312514,     	-1.248581695657,    	1.0,                	
48,    	-0.060959584995,    	-0.310745148467,    	-0.948536441947,    	4.518676612856,     	-1.248581695657,    	1.0,                	
49,    	0.03334241876,      	-0.314907766512,    	-0.948536441947,    	4.817875913198,     	-1.248581695657,    	1.0,                	
50,    	0.124681802288,     	-0.291089447553,    	-0.948536441947,    	5.117075213539,     	-1.248581695657,    	1.0,                	
51,    	0.204942660525,     	-0.241406553753,    	-0.948536441947,    	5.416274513881,     	-1.248581695657,    	1.0,                	
52,    	0.266993463999,     	-0.170273628258,    	-0.948536441947,    	5.715473814223,     	-1.248581695657,    	1.0,                	
53,    	0.305320726515,     	-0.084011143658,    	-0.948536441947,    	6.014673114565,     	-1.248581695657,    	1.0,                	
54,    	0.391778501467,     	0.012142035789,     	-0.919979443659,    	0.030982176071,     	-1.168028037873,    	1.0,                	
55,    	0.377488350883,     	0.105547942629,     	-0.919979443659,    	0.272643149424,     	-1.168028037873,    	1.0,                	
56,    	0.341259949459,     	0.192819786694,     	-0.919979443659,    	0.514304122777,     	-1.168028037873,    	1.0,                	
57,    	0.285198760202,     	0.268885645628,     	-0.919979443659,    	0.75596509613,      	-1.168028037873,    	1.0,                	
58,    	0.212562855657,     	0.329324848197,     	-0.919979443659,    	0.997626069483,     	-1.168028037873,    	1.0,                	
59,    	0.127573570576,     	0.370624887637,     	-0.919979443659,    	1.239287042836,     	-1.168028037873,    	1.0,                	
60,    	0.035170173285,     	0.390385555773,     	-0.919979443659,    	1.480948016189,     	-1.168028037873,    	1.0,                	
61,    	-0.05927718664,     	0.387458434402,     	-0.919979443659,    	1.722608989542,     	-1.168028037873,    	1.0,                	
62,    	-0.150279571941,    	0.362013637177,     	-0.919979443659,    	1.964269962895,     	-1.168028037873,    	1.0,                	
63,    	-0.232548254765,    	0.315529923226,     	-0.919979443659,    	2.205930936248,     	-1.168028037873,    	1.0,                	
64,    	-0.3013020783,      	0.250708757042,     	-0.919979443659,    	2.447591909602,     	-1.168028037873,    	1.0,                	
65,    	-0.352545320233,    	0.171317309187,     	-0.919979443659,    	2.689252882955,     	-1.168028037873,    	1.0,                	
66,    	-0.383299909604,    	0.081969522036,     	-0.919979443659,    	2.930913856308,     	-1.168028037873,    	1.0,                	
67,    	-0.391778501467,    	-0.012142035789,    	-0.919979443659,    	3.172574829661,     	-1.168028037873,    	1.0,                	
68,    	-0.377488350883,    	-0.105547942629,    	-0.919979443659,    	3.414235803014,     	-1.168028037873,    	1.0,                	
69,    	-0.341259949459,    	-0.192819786694,    	-0.919979443659,    	3.655896776367,     	-1.168028037873,    	1.0,                	
70,    	-0.285198760202,    	-0.268885645628,    	-0.919979443659,    	3.89755774972,      	-1.168028037873,    	1.0,                	
71,    	-0.212562855657,    	-0.329324848197,    	-0.919979443659,    	4.139218723073,     	-1.168028037873,    	1.0,                	
72,    	-0.127573570576,    	-0.370624887637,    	-0.919979443659,    	4.380879696426,     	-1.168028037873,    	1.0,                	
73,    	-0.035170173285,    	-0.390385555773,    	-0.919979443659,    	4.622540669779,     	-1.168028037873,    	1.0,                	
74,    	0.05927718664,      	-0.387458434402,    	-0.919979443659,    	4.864201643132,     	-1.168028037873,    	1.0,                	
75,    	0.150279571941,     	-0.362013637177,    	-0.919979443659,    	5.105862616485,     	-1.168028037873,    	1.0,                	
76,    	0.232548254765,     	-0.315529923226,    	-0.919979443659,    	5.347523589838,     	-1.168028037873,    	1.0,                	
77,    	0.3013020783,       	-0.250708757042,    	-0.919979443659,    	5.589184563191,     	-1.168028037873,    	1.0,                	
78,    	0.352545320233,     	-0.171317309187,    	-0.919979443659,    	5.830845536544,     	-1.168028037873,    	1.0,                	
79,    	0.383299909604,     	-0.081969522036,    	-0.919979443659,    	6.072506509897,     	-1.168028037873,    	1.0,                	
80,    	0.464497260315,     	0.014488678128,     	-0.885456025653,    	0.031182061078,     	-1.087474380089,    	1.0,                	
81,    	0.452072424644,     	0.107694705122,     	-0.885456025653,    	0.233865458084,     	-1.087474380089,    	1.0,                	
82,    	0.421139690791,     	0.196491698235,     	-0.885456025653,    	0.436548855089,     	-1.087474380089,    	1.0,                	
83,    	0.372965448515,     	0.277244298135,     	-0.885456025653,    	0.639232252095,     	-1.087474380089,    	1.0,                	
84,    	0.309521956955,     	0.346646483895,     	-0.885456025653,    	0.841915649101,     	-1.087474380089,    	1.0,                	
85,    	0.233406600111,     	0.401856921876,     	-0.885456025653,    	1.044599046107,     	-1.087474380089,    	1.0,                	
86,    	0.147735549633,     	0.440615290258,     	-0.885456025653,    	1.247282443113,     	-1.087474380089,    	1.0,                	
87,    	0.056016188396,     	0.461334816887,     	-0.885456025653,    	1.449965840118,     	-1.087474380089,    	1.0,                	
88,    	-0.037996482176,    	0.463167241908,     	-0.885456025653,    	1.652649237124,     	-1.087474380089,    	1.0,                	
89,    	-0.130453572303,    	0.446037545626,     	-0.885456025653,    	1.85533263413,      	-1.087474380089,    	1.0,                	
90,    	-0.217569877853,    	0.410647019818,     	-0.885456025653,    	2.058016031136,     	-1.087474380089,    	1.0,                	
