Point's Coordinates for twisted_polar_coordinates_103

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.030493900949,     	0.000372055024,     	-0.999534883623,    	0.01220035982,      	-1.540295427245,    	1.0,                	
2,     	0.009069288263,     	0.02911639453,      	-0.999534883623,    	1.268837421256,     	-1.540295427245,    	1.0,                	
3,     	-0.024888772549,    	0.017622866426,     	-0.999534883623,    	2.525474482692,     	-1.540295427245,    	1.0,                	
4,     	-0.024451395637,    	-0.0182248641,      	-0.999534883623,    	3.782111544128,     	-1.540295427245,    	1.0,                	
5,     	0.009776978973,     	-0.02888645188,     	-0.999534883623,    	5.038748605563,     	-1.540295427245,    	1.0,                	
6,     	0.060960222905,     	0.000676151957,     	-0.99813996716,     	0.0110912362,       	-1.509794527696,    	1.0,                	
7,     	0.050917447534,     	0.033526399966,     	-0.99813996716,     	0.582289900489,     	-1.509794527696,    	1.0,                	
8,     	0.024708742337,     	0.055732252872,     	-0.99813996716,     	1.153488564778,     	-1.509794527696,    	1.0,                	
9,     	-0.009344813969,    	0.060243509276,     	-0.99813996716,     	1.724687229067,     	-1.509794527696,    	1.0,                	
10,    	-0.040431457866,    	0.045627877146,     	-0.99813996716,     	2.295885893356,     	-1.509794527696,    	1.0,                	
11,    	-0.058681399567,    	0.016525716413,     	-0.99813996716,     	2.867084557645,     	-1.509794527696,    	1.0,                	
12,    	-0.058300411527,    	-0.017823242516,    	-0.99813996716,     	3.438283221934,     	-1.509794527696,    	1.0,                	
13,    	-0.039409454759,    	-0.046513447879,    	-0.99813996716,     	4.009481886223,     	-1.509794527696,    	1.0,                	
14,    	-0.008006274559,    	-0.060435962189,    	-0.99813996716,     	4.580680550512,     	-1.509794527696,    	1.0,                	
15,    	0.025938841244,     	-0.055170485524,    	-0.99813996716,     	5.151879214801,     	-1.509794527696,    	1.0,                	
16,    	0.051648558227,     	-0.032388769521,    	-0.99813996716,     	5.72307787909,      	-1.509794527696,    	1.0,                	
17,    	0.091369087017,     	0.00104511033,      	-0.995816548207,    	0.011437837331,     	-1.479293628147,    	1.0,                	
18,    	0.084014082991,     	0.035930991875,     	-0.995816548207,    	0.40413691903,      	-1.479293628147,    	1.0,                	
19,    	0.063868696419,     	0.065346705622,     	-0.995816548207,    	0.796836000728,     	-1.479293628147,    	1.0,                	
