number	direction_ind	# of covercap	
0	118	2	
1	154	2	
2	206	2	
3	214	2	
4	237	2	
5	241	2	
6	245	2	
7	302	2	
8	417	2	
9	434	2	
10	518	2	
11	558	2	
12	564	2	
13	575	2	
14	591	2	
15	594	2	
16	595	2	
17	606	2	
18	610	2	
19	615	2	
20	618	2	
21	625	2	
22	640	2	
23	646	2	
24	647	2	
25	654	2	
26	696	2	
27	716	2	
28	717	2	
29	718	2	
30	719	2	
31	723	2	
32	724	2	
33	729	2	
34	733	2	
35	734	2	
36	742	2	
37	743	2	
38	744	2	
39	745	2	
40	761	2	
41	766	2	
42	785	2	
43	787	2	
44	788	2	
45	789	2	
46	806	2	
47	995	2	
48	999	2	
49	1019	2	
50	1024	2	
51	1044	2	
52	1068	2	
53	1069	2	
54	1078	2	
55	1084	2	
56	1092	2	
57	1109	2	
58	1164	2	
59	1294	2	
60	1304	2	
61	1311	2	
62	1318	2	
63	1321	2	
64	1337	2	
65	1348	2	
66	1363	2	
67	1388	2	
68	1414	2	
69	1419	2	
70	1421	2	
71	1424	2	
72	1457	2	
73	1459	2	
74	1462	2	
75	1492	2	
76	1496	2	
77	1502	2	
78	1513	2	
79	1534	2	
80	1544	2	
81	1551	2	
82	1568	2	
83	1571	2	
84	1574	2	
85	1577	2	
86	1580	2	
87	1599	2	
88	1623	2	
89	1628	2	
90	1722	2	
91	1725	2	
92	1767	2	
93	1904	2	
94	2026	2	
95	2038	2	
96	2039	2	
97	2044	2	
98	2056	2	
99	2058	2	
100	2176	2	
101	2184	2	
102	2186	2	
103	2323	2	
104	2324	2	
105	2326	2	
106	2335	2	
107	2336	2	
108	2343	2	
109	2359	2	
110	2379	2	
111	2452	2	
112	2478	2	
113	2482	2	
114	2483	2	
115	2637	2	
116	2638	2	
117	2640	2	
118	2641	2	
119	2642	2	
120	2643	2	
121	2659	2	
122	2661	2	
123	2663	2	
124	2668	2	
125	2689	2	
126	2706	2	
127	2740	2	
128	2741	2	
129	2766	2	
130	2776	2	
131	2784	2	
132	2787	2	
133	2788	2	
134	2799	2	
135	2800	2	
136	2801	2	
137	2804	2	
138	2806	2	
139	2810	2	
140	2811	2	
141	2812	2	
142	2813	2	
143	2816	2	
144	2819	2	
145	2837	2	
146	2839	2	
147	2882	2	
148	2960	2	
149	2962	2	
150	2964	2	
151	2965	2	
152	2969	2	
153	2970	2	
154	2971	2	
155	2975	2	
156	3028	2	
157	3029	2	
158	3042	2	
159	3078	2	
160	3123	2	
161	3139	2	
162	3140	2	
163	3147	2	
164	3148	2	
165	3149	2	
166	3204	2	
167	3206	2	
168	3217	2	
169	3232	2	
170	3245	2	
171	3265	2	
172	3292	2	
173	3482	2	
174	3495	2	
175	3499	2	
176	3509	2	
177	3514	2	
178	3517	2	
179	3552	2	
180	3581	2	
181	3584	2	
182	3597	2	
183	3614	2	
184	3645	2	
185	3646	2	
186	3657	2	
187	3658	2	
188	3659	2	
189	3663	2	
190	3693	2	
191	3696	2	
192	3727	2	
193	3775	2	
194	3779	2	
195	3857	2	
196	3930	2	
197	3936	2	
198	3989	2	
199	3993	2	
200	4038	2	
201	4039	2	
202	4060	2	
203	4069	2	
204	4077	2	
205	4118	2	
206	4124	2	
207	4125	2	
208	4138	2	
209	4143	2	
210	4156	2	
211	4161	2	
212	4181	2	
213	4193	2	
214	4199	2	
215	4264	2	
216	4275	2	
217	4283	2	
218	4322	2	
219	4344	2	
220	4354	2	
221	4361	2	
222	4366	2	
223	4371	2	
224	4406	2	
225	4481	2	
226	4510	2	
227	4521	2	
228	4534	2	
229	4540	2	
230	4543	2	
231	4549	2	
232	4581	2	
233	4583	2	
234	4584	2	
235	4586	2	
236	4611	2	
237	4752	2	
238	4753	2	
239	4759	2	
240	4761	2	
241	4762	2	
242	4768	2	
243	4771	2	
244	4774	2	
245	4775	2	
246	4778	2	
247	4779	2	
248	4781	2	
249	4784	2	
250	4791	2	
251	4982	2	
252	5166	2	
253	5169	2	
254	5170	2	
255	5172	2	
256	5173	2	
257	5207	2	
258	5209	2	
259	5210	2	
260	5213	2	
261	5365	2	
262	5367	2	
263	5368	2	
264	5369	2	
265	5370	2	
266	5372	2	
267	5373	2	
268	5422	2	
269	5424	2	
270	5425	2	
271	5427	2	
272	5428	2	
273	5430	2	
274	5434	2	
275	5473	2	
276	5573	2	
277	5576	2	
278	5639	2	
279	5640	2	
280	5641	2	
281	5642	2	
282	5643	2	
283	5644	2	
284	5646	2	
285	5782	2	
286	5783	2	
287	5784	2	
288	5785	2	
289	5786	2	
290	5787	2	
291	5788	2	
292	5861	2	
293	5862	2	
294	5863	2	
295	5864	2	
296	6000	2	
297	6001	2	
298	6002	2	
299	6004	2	
300	6009	2	
301	6090	2	
302	6091	2	
303	6092	2	
304	6094	2	
305	6230	2	
306	6330	2	
307	6332	2	
308	6402	2	
309	6405	2	
310	6433	2	
311	6437	2	
312	6462	2	
313	6464	2	
314	6466	2	
315	6467	2	
316	6468	2	
317	6469	2	
318	6470	2	
319	6471	2	
320	6473	2	
321	6474	2	
322	6477	2	
323	6478	2	
324	6560	2	
325	6565	2	
326	6567	2	
327	6569	2	
328	6570	2	
329	6571	2	
330	6572	2	
331	6573	2	
332	6574	2	
333	6575	2	
334	6584	2	
335	6605	2	
336	6647	2	
337	6680	2	
338	6684	2	
339	6694	2	
340	6698	2	
341	6699	2	
342	6702	2	
343	6703	2	
344	6704	2	
345	6705	2	
346	6706	2	
347	6707	2	
348	6708	2	
349	6710	2	
350	6714	2	
351	6719	2	
352	6721	2	
353	6742	2	
354	6788	2	
355	6796	2	
356	6798	2	
357	6804	2	
358	6810	2	
359	6811	2	
360	6812	2	
361	6813	2	
362	6814	2	
363	6815	2	
364	6816	2	
365	6821	2	
366	6824	2	
367	6827	2	
368	6828	2	
369	6839	2	
370	6850	2	
371	6941	2	
372	7176	2	
373	7536	2	
374	7904	2	
375	7906	2	
