Point's Coordinates for twisted_polar_coordinates_50

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.06277068961,      	0.001577931749,     	-0.998026728428,    	0.025132741229,     	-1.507964473723,    	1.0,                	
2,     	0.017896507566,     	0.060186081113,     	-0.998026728428,    	1.281769802665,     	-1.507964473723,    	1.0,                	
3,     	-0.051710039654,    	0.035619112029,     	-0.998026728428,    	2.538406864101,     	-1.507964473723,    	1.0,                	
4,     	-0.049855069632,    	-0.03817225923,     	-0.998026728428,    	3.795043925536,     	-1.507964473723,    	1.0,                	
5,     	0.02089791211,      	-0.05921086566,     	-0.998026728428,    	5.051680986972,     	-1.507964473723,    	1.0,                	
6,     	0.125300521217,     	0.002863357883,     	-0.992114701314,    	0.022847946572,     	-1.445132620651,    	1.0,                	
7,     	0.103861457993,     	0.070151386153,     	-0.992114701314,    	0.594046610861,     	-1.445132620651,    	1.0,                	
8,     	0.049447115706,     	0.115166844986,     	-0.992114701314,    	1.16524527515,      	-1.445132620651,    	1.0,                	
9,     	-0.020666336441,    	0.123617644266,     	-0.992114701314,    	1.736443939439,     	-1.445132620651,    	1.0,                	
10,    	-0.084218372789,    	0.092820714931,     	-0.992114701314,    	2.307642603728,     	-1.445132620651,    	1.0,                	
11,    	-0.121031670836,    	0.032553864446,     	-0.992114701314,    	2.878841268017,     	-1.445132620651,    	1.0,                	
12,    	-0.119418268561,    	-0.038048607986,    	-0.992114701314,    	3.450039932306,     	-1.445132620651,    	1.0,                	
13,    	-0.079890409787,    	-0.096570916221,    	-0.992114701314,    	4.021238596595,     	-1.445132620651,    	1.0,                	
14,    	-0.014997910384,    	-0.124432640894,    	-0.992114701314,    	4.592437260884,     	-1.445132620651,    	1.0,                	
15,    	0.054656319595,     	-0.112787881282,    	-0.992114701314,    	5.163635925173,     	-1.445132620651,    	1.0,                	
16,    	0.106957554286,     	-0.065333766284,    	-0.992114701314,    	5.734834589462,     	-1.445132620651,    	1.0,                	
17,    	0.187329303195,     	0.004414659706,     	-0.982287250729,    	0.023561944902,     	-1.38230076758,     	1.0,                	
18,    	0.171380291933,     	0.075766434474,     	-0.982287250729,    	0.416261026601,     	-1.38230076758,     	1.0,                	
19,    	0.12934018479,      	0.135583456419,     	-0.982287250729,    	0.808960108299,     	-1.38230076758,     	1.0,                	
20,    	0.067609206984,     	0.17475912619,      	-0.982287250729,    	1.201659189998,     	-1.38230076758,     	1.0,                	
21,    	-0.004414659706,    	0.187329303195,     	-0.982287250729,    	1.594358271697,     	-1.38230076758,     	1.0,                	
22,    	-0.075766434474,    	0.171380291933,     	-0.982287250729,    	1.987057353396,     	-1.38230076758,     	1.0,                	
23,    	-0.135583456419,    	0.12934018479,      	-0.982287250729,    	2.379756435094,     	-1.38230076758,     	1.0,                	
24,    	-0.17475912619,     	0.067609206984,     	-0.982287250729,    	2.772455516793,     	-1.38230076758,     	1.0,                	
25,    	-0.187329303195,    	-0.004414659706,    	-0.982287250729,    	3.165154598492,     	-1.38230076758,     	1.0,                	
26,    	-0.171380291933,    	-0.075766434474,    	-0.982287250729,    	3.55785368019,      	-1.38230076758,     	1.0,                	
27,    	-0.12934018479,     	-0.135583456419,    	-0.982287250729,    	3.950552761889,     	-1.38230076758,     	1.0,                	
28,    	-0.067609206984,    	-0.17475912619,     	-0.982287250729,    	4.343251843588,     	-1.38230076758,     	1.0,                	
29,    	0.004414659706,     	-0.187329303195,    	-0.982287250729,    	4.735950925287,     	-1.38230076758,     	1.0,                	
30,    	0.075766434474,     	-0.171380291933,    	-0.982287250729,    	5.128650006985,     	-1.38230076758,     	1.0,                	
31,    	0.135583456419,     	-0.12934018479,     	-0.982287250729,    	5.521349088684,     	-1.38230076758,     	1.0,                	
32,    	0.17475912619,      	-0.067609206984,    	-0.982287250729,    	5.914048170383,     	-1.38230076758,     	1.0,                	
33,    	0.248624978364,     	0.005681558902,     	-0.968583161129,    	0.022847946572,     	-1.319468914508,    	1.0,                	
34,    	0.236953239689,     	0.075497166695,     	-0.968583161129,    	0.308447278716,     	-1.319468914508,    	1.0,                	
35,    	0.20608495875,      	0.139196443041,     	-0.968583161129,    	0.594046610861,     	-1.319468914508,    	1.0,                	
36,    	0.158520900087,     	0.191618851405,     	-0.968583161129,    	0.879645943005,     	-1.319468914508,    	1.0,                	
37,    	0.098114420859,     	0.228517440029,     	-0.968583161129,    	1.16524527515,      	-1.319468914508,    	1.0,                	
