This run aims to check if discrepancy is less than 0.0074
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.555786660546,     	0.004707341383,     	0.329970496694,     	1.551876259713,     	0,     	10,    	11,    	
2,     	1.542788462671,     	0.010020482165,     	0.359757597199,     	1.534556772308,     	11,    	20,    	10,    	
3,     	1.526818647362,     	0.008955460339,     	0.204144869414,     	1.51928451707,      	21,    	37,    	17,    	
4,     	1.511572708123,     	0.008934517532,     	0.154520289546,     	1.503947517623,     	38,    	59,    	22,    	
5,     	1.496295131123,     	0.008816561543,     	0.126051661888,     	1.488790009881,     	60,    	86,    	27,    	
6,     	1.480984210962,     	0.008932008207,     	0.104386576093,     	1.473220989157,     	87,    	118,   	32,    	
7,     	1.465624743065,     	0.008691521643,     	0.085015762455,     	1.458163410672,     	119,   	156,   	38,    	
8,     	1.450589319978,     	0.008676874504,     	0.072372692234,     	1.443073516704,     	157,   	200,   	44,    	
9,     	1.435531109089,     	0.00863637984,      	0.067029785859,     	1.427941207704,     	201,   	248,   	48,    	
10,    	1.420336797373,     	0.008719390212,     	0.060254404489,     	1.412779927516,     	249,   	301,   	53,    	
11,    	1.405321783891,     	0.008581509006,     	0.052801693777,     	1.397837087272,     	302,   	359,   	58,    	
12,    	1.39096143454,      	0.007943517903,     	0.052140454524,     	1.383379422989,     	360,   	421,   	62,    	
13,    	1.37579817978,      	0.008843520752,     	0.050687783683,     	1.368106025182,     	422,   	488,   	67,    	
14,    	1.360746647408,     	0.00847560872,      	0.045520550901,     	1.353222627246,     	489,   	561,   	73,    	
15,    	1.34585035769,      	0.008474743067,     	0.04253277101,      	1.338461202933,     	562,   	638,   	77,    	
16,    	1.330913554002,     	0.008801181993,     	0.039273219591,     	1.323331048005,     	639,   	720,   	82,    	
17,    	1.31554617176,      	0.008956637843,     	0.035475454082,     	1.307827876152,     	721,   	807,   	87,    	
18,    	1.299941415171,     	0.009114217009,     	0.034066447162,     	1.292085614471,     	808,   	899,   	92,    	
19,    	1.283750386056,     	0.009635016027,     	0.034033172388,     	1.275445465979,     	900,   	991,   	92,    	
20,    	1.266389991352,     	0.010423193843,     	0.034777394425,     	1.257406388926,     	992,   	1081,  	90,    	
21,    	1.247761451754,     	0.011100029284,     	0.034968459833,     	1.238194456921,     	1082,  	1169,  	88,    	
22,    	1.229498984324,     	0.010174406703,     	0.033313929552,     	1.22067476643,      	1170,  	1269,  	100,   	
23,    	1.212319827314,     	0.009694115493,     	0.029492194945,     	1.203926167292,     	1270,  	1381,  	112,   	
24,    	1.19572645677,      	0.009437436585,     	0.02667786516,      	1.187573035682,     	1382,  	1499,  	118,   	
25,    	1.178746661791,     	0.010160181285,     	0.028018598118,     	1.169940186059,     	1500,  	1615,  	116,   	
26,    	1.160646765768,     	0.010849154245,     	0.02848097637,      	1.151243348054,     	1616,  	1727,  	112,   	
27,    	1.142294614402,     	0.010303899036,     	0.028210113781,     	1.133176429412,     	1728,  	1847,  	120,   	
28,    	1.12509844491,      	0.009330058123,     	0.023334076353,     	1.117033071911,     	1848,  	1983,  	136,   	
29,    	1.109404091247,     	0.008849527103,     	0.021468540132,     	1.101719844172,     	1984,  	2126,  	143,   	
30,    	1.093924671476,     	0.008978846808,     	0.01956198039,      	1.086039691336,     	2127,  	2275,  	149,   	
31,    	1.079020359441,     	0.008241307658,     	0.018576805372,     	1.0716952474,       	2276,  	2429,  	154,   	
32,    	1.064341559524,     	0.0085499232,       	0.0176260247,       	1.056716253292,     	2430,  	2587,  	158,   	
33,    	1.049024069433,     	0.008880677538,     	0.018694897519,     	1.041350274373,     	2588,  	2750,  	163,   	
34,    	1.033791485383,     	0.008728377935,     	0.017062325728,     	1.026248436103,     	2751,  	2918,  	168,   	
35,    	1.01861218596,      	0.008800840992,     	0.017951902351,     	1.011006099667,     	2919,  	3091,  	173,   	
36,    	1.003499961713,     	0.00890210974,      	0.016566757529,     	0.995749431145,     	3092,  	3268,  	177,   	
37,    	0.987886333191,     	0.009200894296,     	0.017450863561,     	0.979934118752,     	3269,  	3448,  	180,   	
38,    	0.971721265477,     	0.009494922935,     	0.017546599514,     	0.963514864548,     	3449,  	3626,  	178,   	
39,    	0.955645487785,     	0.009105626333,     	0.016588699721,     	0.947774397168,     	3627,  	3807,  	181,   	
40,    	0.9406389836,       	0.008259149621,     	0.016886943424,     	0.933309366229,     	3808,  	3991,  	184,   	
41,    	0.925370283146,     	0.009159409835,     	0.015226778029,     	0.917451872914,     	3992,  	4178,  	187,   	
42,    	0.909814642556,     	0.008806649537,     	0.016580233157,     	0.902167626557,     	4179,  	4368,  	190,   	
43,    	0.893999616514,     	0.009421089675,     	0.016051352158,     	0.885854463534,     	4369,  	4561,  	193,   	
44,    	0.878795192386,     	0.008165824096,     	0.017424379803,     	0.871403759759,     	4562,  	4760,  	199,   	
45,    	0.864187599933,     	0.008367830138,     	0.016825881425,     	0.856839696055,     	4761,  	4964,  	204,   	
