number	direction_ind	# of covercap	
0	19	4	
1	20	4	
2	41	2	
3	119	2	
4	120	2	
5	131	2	
6	149	2	
7	166	2	
8	168	2	
9	172	2	
10	176	2	
11	211	2	
12	219	2	
13	221	2	
14	230	2	
15	233	2	
16	259	2	
17	266	2	
18	274	2	
19	290	2	
20	291	2	
21	292	2	
22	293	2	
23	297	2	
24	298	2	
25	300	2	
26	312	2	
27	324	2	
28	331	2	
29	354	2	
30	355	2	
31	356	2	
32	358	2	
33	380	2	
34	385	2	
35	399	2	
36	406	2	
37	551	2	
38	560	2	
39	675	2	
40	721	2	
41	756	2	
42	761	2	
43	762	2	
44	766	2	
45	869	2	
46	900	2	
47	901	2	
48	905	2	
49	906	2	
50	911	2	
51	913	2	
52	918	2	
53	965	2	
54	970	2	
55	972	2	
56	973	2	
57	993	2	
58	1040	2	
59	1054	2	
60	1066	2	
61	1086	2	
62	1087	2	
63	1163	2	
64	1186	2	
65	1187	2	
66	1188	2	
67	1244	2	
68	1285	2	
69	1286	2	
70	1289	2	
71	1290	2	
72	1292	2	
73	1298	2	
74	1302	2	
75	1303	2	
76	1305	2	
77	1338	2	
78	1348	2	
79	1351	2	
80	1384	2	
81	1391	2	
82	1394	2	
83	1395	2	
84	1396	2	
85	1397	2	
86	1416	2	
87	1447	2	
88	1463	2	
89	1482	2	
90	1502	2	
91	1623	2	
92	1631	2	
93	1637	2	
94	1641	2	
95	1644	2	
96	1667	2	
97	1671	2	
98	1673	2	
99	1679	2	
100	1681	2	
101	1682	2	
102	1689	2	
103	1693	2	
104	1695	2	
105	1697	2	
106	1700	2	
107	1703	2	
108	1704	2	
109	1715	2	
110	1742	2	
111	1748	2	
112	1753	2	
113	1770	2	
114	1799	2	
115	1808	2	
116	1814	2	
117	1817	2	
118	1819	2	
119	1825	2	
120	1826	2	
121	1841	2	
122	1870	2	
123	1880	2	
124	1888	2	
125	1942	2	
126	1945	2	
127	1946	2	
128	1950	2	
129	1952	2	
130	1960	2	
131	1968	2	
132	1970	2	
133	1974	2	
134	2001	2	
135	2011	2	
136	2013	2	
137	2082	2	
138	2094	2	
139	2099	2	
140	2364	2	
141	2366	2	
142	2375	2	
143	2391	2	
144	2393	2	
145	2395	2	
146	2521	2	
147	2524	2	
148	2561	2	
149	2665	2	
150	2667	2	
151	2668	2	
152	2669	2	
153	2670	2	
154	2671	2	
155	2818	2	
156	2819	2	
157	2980	2	
158	3048	2	
159	3049	2	
160	3147	2	
161	3149	2	
162	3150	2	
163	3198	2	
164	3218	2	
165	3219	2	
166	3220	2	
167	3309	2	
168	3310	2	
169	3388	2	
170	3479	2	
171	3480	2	
172	3482	2	
173	3483	2	
174	3570	2	
175	3660	2	
176	4001	2	
177	4009	2	
178	4010	2	
179	4107	2	
180	4111	2	
181	4112	2	
182	4118	2	
183	4190	2	
184	4195	2	
185	4196	2	
186	4197	2	
187	4200	2	
188	4225	2	
189	4293	2	
190	4297	2	
191	4298	2	
192	4337	2	
193	4339	2	
194	4358	2	
195	4366	2	
196	4369	2	
197	4371	2	
198	4372	2	
199	4373	2	
200	4375	2	
201	4376	2	
202	4378	2	
203	4379	2	
204	4382	2	
205	4465	2	
206	4466	2	
207	4472	2	
208	4473	2	
209	4475	2	
210	4476	2	
211	4482	2	
212	4488	2	
213	4489	2	
214	4514	2	
215	4554	2	
216	4558	2	
217	4660	2	
218	4702	2	
219	4739	2	
220	4740	2	
221	4741	2	
222	4744	2	
223	4776	2	
224	4851	2	
225	4852	2	
226	4856	2	
227	4874	2	
228	4889	2	
229	4894	2	
230	4899	2	
231	4926	2	
232	4935	2	
233	5010	2	
234	5023	2	
235	5047	2	
236	5048	2	
237	5050	2	
238	5051	2	
239	5052	2	
240	5204	2	
241	5248	2	
242	5288	2	
243	5299	2	
244	5309	2	
245	5316	2	
246	5318	2	
247	5321	2	
248	5324	2	
249	5355	2	
250	5362	2	
251	5389	2	
252	5405	2	
253	5409	2	
254	5419	2	
255	5438	2	
256	5439	2	
257	5441	2	
258	5444	2	
259	5453	2	
260	5466	2	
261	5473	2	
262	5474	2	
263	5480	2	
264	5482	2	
265	5510	2	
266	5610	2	
267	5612	2	
268	5630	2	
269	5634	2	
270	5635	2	
271	5678	2	
272	5682	2	
273	5702	2	
274	5704	2	
275	5705	2	
276	5726	2	
277	5728	2	
278	5746	2	
279	5757	2	
280	5759	2	
281	5778	2	
282	5794	2	
283	5809	2	
284	5829	2	
285	5832	2	
286	5833	2	
287	5850	2	
288	5859	2	
289	5861	2	
290	5865	2	
291	6082	2	
292	6131	2	
293	6136	2	
294	6158	2	
295	6161	2	
296	6162	2	
297	6166	2	
298	6170	2	
299	6197	2	
300	6204	2	
301	6206	2	
302	6232	2	
303	6296	2	
304	6313	2	
305	6338	2	
306	6341	2	
307	6346	2	
308	6360	2	
309	6366	2	
310	6367	2	
311	6413	2	
312	6416	2	
313	6430	2	
314	6439	2	
315	6453	2	
316	6459	2	
317	6481	2	
318	6487	2	
319	6502	2	
320	6516	2	
321	6518	2	
322	6522	2	
323	6534	2	
324	6539	2	
325	6574	2	
326	6620	2	
327	6626	2	
328	6657	2	
329	6661	2	
330	6665	2	
331	6681	2	
332	6683	2	
333	6685	2	
334	6693	2	
335	6695	2	
336	6925	2	
337	6942	2	
338	6945	2	
339	6948	2	
340	6953	2	
341	6962	2	
342	7048	2	
343	7089	2	
344	7138	2	
345	7142	2	
346	7161	2	
347	7162	2	
348	7185	2	
349	7203	2	
350	7205	2	
351	7260	2	
352	7266	2	
353	7269	2	
354	7297	2	
355	7311	2	
356	7313	2	
357	7314	2	
358	7331	2	
359	7333	2	
360	7334	2	
361	7586	2	
362	7589	2	
363	7594	2	
364	7597	2	
365	7615	2	
366	7635	2	
367	7641	2	
368	7678	2	
369	7696	2	
370	7700	2	
371	7703	2	
372	7727	2	
373	7729	2	
374	7731	2	
375	7732	2	
376	7744	2	
377	7747	2	
378	7758	2	
379	7764	2	
380	7766	2	
381	7811	2	
382	7828	2	
383	7831	2	
384	7844	2	
385	7948	2	
386	7954	2	
387	7961	2	
388	7963	2	
389	7974	2	
390	8218	2	
391	8233	2	
392	8236	2	
393	8241	2	
394	8244	2	
395	8251	2	
396	8256	2	
397	8264	2	
398	8270	2	
399	8285	2	
400	8286	2	
401	8287	2	
402	8289	2	
403	8294	2	
404	8295	2	
405	8302	2	
406	8304	2	
407	8310	2	
408	8332	2	
409	8352	2	
410	8381	2	
411	8383	2	
412	8397	2	
413	8398	2	
414	8406	2	
415	8407	2	
416	8421	2	
417	8427	2	
418	8433	2	
419	8460	2	
420	8488	2	
421	8534	2	
422	8581	2	
423	8628	2	
424	8629	2	
425	8691	2	
426	8787	2	
427	8807	2	
428	8919	2	
429	8987	2	
430	9009	2	
431	9012	2	
432	9141	2	
433	9143	2	
434	9149	2	
435	9192	2	
436	9206	2	
437	9215	2	
438	9245	2	
439	9272	2	
440	9280	2	
441	9367	2	
442	9402	2	
443	9439	2	
444	9469	2	
445	9512	2	
446	9663	2	
447	9667	2	
448	9710	2	
449	9727	2	
450	9811	2	
451	9843	2	
452	9918	2	
453	9924	2	
454	9932	2	
455	9939	2	
456	9953	2	
457	9968	2	
458	9996	2	
459	10080	2	
460	10104	2	
461	10117	2	
462	10125	2	
463	10132	2	
464	10134	2	
465	10135	2	
466	10148	2	
467	10150	2	
468	10152	2	
469	10157	2	
470	10165	2	
471	10168	2	
472	10171	2	
473	10199	2	
474	10203	2	
475	10206	2	
476	10208	2	
477	10218	2	
478	10219	2	
479	10228	2	
480	10238	2	
481	10245	2	
482	10253	2	
483	10263	2	
484	10265	2	
485	10267	2	
486	10282	2	
487	10394	2	
488	10400	2	
489	10407	2	
490	10410	2	
491	10423	2	
492	10442	2	
493	10634	2	
494	10639	2	
495	10642	2	
496	10645	2	
497	10661	2	
498	10783	2	
499	10833	2	
500	10860	2	
501	10865	2	
502	10867	2	
503	10872	2	
504	10875	2	
505	10876	2	
506	10878	2	
507	10888	2	
508	10903	2	
509	10905	2	
510	10932	2	
511	10933	2	
512	10975	2	
513	11090	2	
514	11101	2	
515	11106	2	
516	11109	2	
517	11110	2	
518	11112	2	
519	11113	2	
520	11114	2	
521	11304	2	
522	11341	2	
523	11344	2	
524	11345	2	
525	11349	2	
526	11350	2	
527	11352	2	
528	11353	2	
529	11354	2	
530	11355	2	
531	11356	5	
532	11357	6	
533	11358	3	
534	11359	2	
535	11361	2	
536	11363	2	
537	11365	2	
538	11366	2	
539	11367	2	
540	11368	2	
541	11375	2	
542	11376	2	
543	11381	2	
544	11411	2	
545	11414	2	
546	11460	2	
547	11587	2	
548	11589	2	
549	11590	2	
550	11591	2	
551	11592	5	
552	11593	6	
553	11594	7	
554	11595	4	
555	11596	4	
556	11597	2	
557	11598	4	
558	11599	3	
559	11600	2	
560	11601	2	
561	11602	3	
562	11605	3	
563	11608	2	
564	11611	2	
565	11617	2	
566	11866	2	
567	11868	2	
568	11869	2	
569	11870	2	
570	11872	2	
571	11873	2	
572	11874	3	
573	11875	5	
574	11876	7	
575	11877	10	
576	11878	7	
577	11879	6	
578	11880	10	
579	11881	7	
580	11882	6	
581	11883	4	
582	11884	4	
583	11885	6	
584	11886	4	
585	11887	4	
586	11888	3	
587	11889	2	
588	11890	2	
589	11891	2	
590	11892	2	
