number	direction_ind	# of covercap	
0	21	4	
1	68	2	
2	158	2	
3	202	2	
4	278	2	
5	292	2	
6	296	2	
7	333	2	
8	358	2	
9	422	2	
10	499	2	
11	514	2	
12	551	2	
13	567	2	
14	574	2	
15	575	2	
16	582	2	
17	604	2	
18	613	2	
19	619	2	
20	620	2	
21	848	2	
22	852	2	
23	853	2	
24	989	2	
25	1140	2	
26	1144	2	
27	1159	2	
28	1215	2	
29	1234	2	
30	1235	2	
31	1267	2	
32	1269	2	
33	1309	2	
34	1321	2	
35	1322	2	
36	1419	2	
37	1425	2	
38	1427	2	
39	1442	2	
40	1516	2	
41	1522	2	
42	1531	2	
43	1533	2	
44	1540	2	
45	1541	2	
46	1543	2	
47	1581	2	
48	1628	2	
49	1630	2	
50	1646	2	
51	1649	2	
52	1654	2	
53	1655	2	
54	1664	2	
55	1680	2	
56	1726	2	
57	1756	2	
58	1780	2	
59	1785	2	
60	1786	2	
61	1787	2	
62	1913	2	
63	1914	2	
64	1915	2	
65	1916	2	
66	1917	2	
67	1919	2	
68	1941	2	
69	1964	2	
70	1979	2	
71	1980	2	
72	1982	2	
73	2014	2	
74	2016	2	
75	2042	2	
76	2043	2	
77	2047	2	
78	2048	2	
79	2052	2	
80	2177	2	
81	2184	2	
82	2325	2	
83	2332	2	
84	2475	2	
85	2486	2	
86	2555	2	
87	2600	2	
88	2619	2	
89	2637	2	
90	2699	2	
91	2737	2	
92	2751	2	
93	2833	2	
94	2871	2	
95	2941	2	
96	2948	2	
97	2949	2	
98	2951	2	
99	2984	2	
100	2995	2	
101	3012	2	
102	3024	2	
103	3065	2	
104	3066	2	
105	3067	2	
106	3151	2	
107	3187	2	
108	3228	2	
109	3334	2	
110	3671	2	
111	3674	2	
112	3708	2	
113	3710	2	
114	3851	2	
115	3855	2	
116	3856	2	
117	3858	2	
118	3859	2	
119	3860	2	
120	3867	2	
121	3870	2	
122	3900	2	
123	3910	2	
124	3911	2	
125	3912	2	
126	3913	2	
127	3915	2	
128	3916	2	
129	4105	2	
130	4203	2	
131	4213	2	
132	4226	2	
133	4227	2	
134	4228	3	
135	4229	2	
136	4230	2	
137	4231	3	
138	4232	2	
139	4285	2	
140	4292	2	
141	4293	2	
142	4294	2	
143	4295	2	
144	4296	2	
145	4297	2	
146	4300	2	
147	4309	2	
148	4312	2	
149	4321	2	
150	4405	2	
151	4408	2	
152	4409	2	
153	4410	2	
154	4411	2	
155	4483	2	
156	4484	2	
157	4485	2	
158	4493	2	
159	4504	2	
160	4541	2	
161	4544	2	
162	4549	2	
163	4575	2	
164	4576	2	
165	4592	2	
166	4595	2	
167	4596	2	
168	4597	2	
169	4608	2	
170	4668	2	
171	4677	2	
172	4678	2	
173	4679	2	
174	4680	2	
175	4682	2	
176	4695	2	
177	4698	2	
178	4725	2	
179	4769	2	
180	4770	2	
181	4773	2	
182	4778	2	
183	4781	2	
184	4785	2	
185	4786	2	
186	4787	2	
187	4788	2	
188	4789	2	
189	4790	2	
190	4791	2	
191	4872	2	
192	4874	2	
193	4876	2	
194	4877	2	
195	4878	2	
196	4881	2	
197	4884	2	
198	4885	2	
199	4983	2	
200	4988	2	
201	5190	2	
202	5296	2	
203	5298	2	
204	5401	2	
205	5556	2	
206	5593	2	
207	5604	2	
208	5605	2	
209	5806	2	
210	5807	2	
211	5814	2	
212	5815	2	
213	5817	2	
214	5822	2	
215	5923	2	
216	5926	2	
217	5930	2	
218	5932	2	
219	5933	2	
220	5940	2	
221	5941	2	
222	6033	2	
223	6034	2	
224	6036	2	
225	6156	2	
226	6165	2	
227	6255	2	
228	6259	2	
229	6378	2	
230	6382	2	
231	6473	2	
232	6474	2	
233	6599	2	
234	6600	2	
235	6693	2	
236	6824	2	
237	6912	2	
238	6913	2	
239	6917	2	
240	7051	2	
241	7054	2	
242	7055	2	
243	7056	2	
244	7130	2	
245	7143	2	
246	7144	2	
247	7145	2	
248	7148	2	
249	7153	2	
250	7163	2	
251	7165	2	
252	7183	2	
253	7196	2	
254	7220	2	
255	7242	2	
256	7249	2	
257	7264	2	
258	7280	2	
259	7282	2	
260	7283	2	
261	7286	2	
262	7287	2	
263	7288	2	
264	7292	2	
265	7305	2	
266	7332	2	
267	7336	2	
268	7363	2	
269	7372	2	
270	7373	2	
271	7374	2	
272	7375	2	
273	7378	2	
274	7387	2	
275	7419	2	
276	7466	2	
277	7486	2	
278	7492	2	
279	7518	2	
280	7519	2	
281	7520	2	
282	7521	2	
283	7522	2	
284	7531	2	
285	7604	2	
286	7756	2	
287	7837	2	
288	7838	2	
289	7841	2	
290	7907	2	
291	7914	2	
292	7916	2	
293	7918	2	
294	7920	2	
295	7922	2	
296	7925	2	
297	7926	2	
298	7927	2	
299	7928	2	
300	7930	2	
301	7992	2	
302	7996	2	
303	8009	2	
304	8071	2	
305	8075	2	
306	8076	2	
307	8077	2	
308	8078	2	
309	8079	2	
310	8129	2	
311	8141	2	
312	8142	2	
313	8143	2	
314	8145	2	
315	8146	2	
316	8149	2	
317	8152	2	
318	8167	2	
319	8169	2	
320	8170	2	
321	8171	2	
322	8173	2	
323	8180	2	
324	8191	2	
325	8229	2	
326	8232	2	
327	8556	2	
328	8561	2	
329	8623	2	
330	8652	2	
331	8663	2	
332	8664	2	
333	8669	2	
334	8719	2	
335	8727	2	
336	8730	2	
337	8731	2	
338	8746	2	
339	8748	2	
340	8778	2	
341	8809	2	
342	8853	2	
343	8880	2	
344	8895	2	
345	8909	2	
346	8978	2	
347	8987	2	
348	9325	2	
349	9359	2	
350	9416	2	
351	9540	2	
352	9599	2	
353	9606	2	
354	9608	2	
355	9651	2	
356	9669	2	
357	9676	2	
358	9711	2	
359	9718	2	
360	9727	2	
361	9756	2	
362	9764	2	
363	9835	2	
364	9862	2	
365	9925	2	
366	9932	2	
367	9961	2	
368	9962	2	
369	9977	2	
370	10024	2	
371	10061	2	
372	10082	2	
373	10108	2	
374	10181	2	
375	10238	2	
376	10247	2	
377	10275	2	
378	10286	2	
379	10294	2	
380	10302	2	
381	10318	2	
382	10338	2	
383	10346	2	
384	10347	2	
385	10366	2	
386	10373	2	
387	10374	2	
388	10380	2	
389	10436	2	
390	10448	2	
391	10477	2	
392	10503	2	
393	10504	2	
394	10505	2	
395	10506	2	
396	10512	2	
397	10513	2	
398	10530	2	
399	10531	2	
400	10536	2	
401	10543	2	
402	10544	2	
403	10546	2	
404	10548	2	
405	10567	2	
406	10579	2	
407	10582	2	
408	10585	2	
409	10629	2	
410	10631	2	
411	10636	2	
412	10638	2	
413	10642	2	
414	10645	2	
415	10659	2	
416	10700	2	
417	10702	2	
418	10703	2	
419	10707	2	
420	10709	2	
421	10716	2	
422	10758	2	
423	10762	2	
424	10765	2	
425	10767	2	
426	10772	2	
427	10774	2	
428	10970	2	
429	11027	2	
430	11336	2	
431	11342	2	
432	11344	2	
433	11356	2	
434	11410	2	
435	11475	2	
436	11492	2	
437	11570	2	
438	11595	2	
