Point's Coordinates for twisted_polar_coordinates_114

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.027552668329,     	0.000303729005,     	-0.999620307025,    	0.011023132118,     	-1.5432384965,      	1.0,                	
2,     	0.008225379304,     	0.02629800218,      	-0.999620307025,    	1.267660193554,     	-1.5432384965,      	1.0,                	
3,     	-0.022469104348,    	0.015949330178,     	-0.999620307025,    	2.52429725499,      	-1.5432384965,      	1.0,                	
4,     	-0.022112049488,    	-0.016440774032,    	-0.999620307025,    	3.780934316426,     	-1.5432384965,      	1.0,                	
5,     	0.008803106204,     	-0.026110287331,    	-0.999620307025,    	5.037571377862,     	-1.5432384965,      	1.0,                	
6,     	0.055084994394,     	0.000552026816,     	-0.998481516433,    	0.010021029198,     	-1.515680666206,    	1.0,                	
7,     	0.046041997911,     	0.030245590908,     	-0.998481516433,    	0.581219693487,     	-1.515680666206,    	1.0,                	
8,     	0.022380992409,     	0.050336393592,     	-0.998481516433,    	1.152418357776,     	-1.515680666206,    	1.0,                	
9,     	-0.008385820047,    	0.05444574697,      	-0.998481516433,    	1.723617022065,     	-1.515680666206,    	1.0,                	
10,    	-0.036490193889,    	0.041268960381,     	-0.998481516433,    	2.294815686354,     	-1.515680666206,    	1.0,                	
11,    	-0.053009188999,    	0.014989570463,     	-0.998481516433,    	2.866014350643,     	-1.515680666206,    	1.0,                	
12,    	-0.052698141147,    	-0.016048902165,    	-0.998481516433,    	3.437213014932,     	-1.515680666206,    	1.0,                	
13,    	-0.035655805827,    	-0.041991961752,    	-0.998481516433,    	4.008411679221,     	-1.515680666206,    	1.0,                	
14,    	-0.00729300409,     	-0.054602870184,    	-0.998481516433,    	4.57961034351,      	-1.515680666206,    	1.0,                	
15,    	0.023385274916,     	-0.049877753138,    	-0.998481516433,    	5.1508090078,       	-1.515680666206,    	1.0,                	
16,    	0.046638894369,     	-0.02931680189,     	-0.998481516433,    	5.722007672089,     	-1.515680666206,    	1.0,                	
17,    	0.082574935964,     	0.000853375156,     	-0.996584493007,    	0.01033418636,      	-1.488122835911,    	1.0,                	
18,    	0.075962720702,     	0.032388475762,     	-0.996584493007,    	0.403033268059,     	-1.488122835911,    	1.0,                	
19,    	0.057785869817,     	0.058992724536,     	-0.996584493007,    	0.795732349758,     	-1.488122835911,    	1.0,                	
20,    	0.030811644082,     	0.07661586577,      	-0.996584493007,    	1.188431431457,     	-1.488122835911,    	1.0,                	
21,    	-0.000853375156,    	0.082574935964,     	-0.996584493007,    	1.581130513155,     	-1.488122835911,    	1.0,                	
22,    	-0.032388475762,    	0.075962720702,     	-0.996584493007,    	1.973829594854,     	-1.488122835911,    	1.0,                	
23,    	-0.058992724536,    	0.057785869817,     	-0.996584493007,    	2.366528676553,     	-1.488122835911,    	1.0,                	
24,    	-0.07661586577,     	0.030811644082,     	-0.996584493007,    	2.759227758252,     	-1.488122835911,    	1.0,                	
25,    	-0.082574935964,    	-0.000853375156,    	-0.996584493007,    	3.15192683995,      	-1.488122835911,    	1.0,                	
26,    	-0.075962720702,    	-0.032388475762,    	-0.996584493007,    	3.544625921649,     	-1.488122835911,    	1.0,                	
