This run aims to check if discrepancy is less than 0.0069
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.556848047275,     	0.004395691641,     	0.32815780854,      	1.553203683158,     	0,     	10,    	11,    	
2,     	1.544778722235,     	0.00930952691,      	0.373707789867,     	1.537070199588,     	11,    	20,    	10,    	
3,     	1.52975308314,      	0.008500873704,     	0.208242518096,     	1.522611625537,     	21,    	37,    	17,    	
4,     	1.515550785962,     	0.008107464436,     	0.155679239843,     	1.508568207622,     	38,    	59,    	22,    	
5,     	1.50123194546,      	0.008327581847,     	0.12082661525,      	1.494081349485,     	60,    	86,    	27,    	
6,     	1.487144463799,     	0.008217684914,     	0.105208651743,     	1.480112395643,     	87,    	119,   	33,    	
7,     	1.473036945262,     	0.008296946584,     	0.086188283823,     	1.465813851912,     	120,   	156,   	37,    	
8,     	1.458897377485,     	0.00807703947,      	0.074757915742,     	1.451937800461,     	157,   	200,   	44,    	
9,     	1.444848412019,     	0.008144893658,     	0.064851398405,     	1.437860197409,     	201,   	249,   	49,    	
10,    	1.430780457272,     	0.008228798371,     	0.06261244756,      	1.423652412988,     	250,   	302,   	53,    	
11,    	1.416581093666,     	0.008365468319,     	0.057324991982,     	1.409351790952,     	303,   	360,   	58,    	
12,    	1.402536420624,     	0.008030679508,     	0.049008797291,     	1.395629075913,     	361,   	424,   	64,    	
13,    	1.388746940348,     	0.007903176421,     	0.047977014422,     	1.381794539041,     	425,   	493,   	69,    	
14,    	1.374883299217,     	0.007976440202,     	0.045735194994,     	1.367917247346,     	494,   	566,   	73,    	
15,    	1.360944842219,     	0.008069117421,     	0.042992677145,     	1.35387946063,      	567,   	644,   	78,    	
16,    	1.346835099934,     	0.008169415992,     	0.036879290843,     	1.339787095309,     	645,   	728,   	84,    	
17,    	1.332679838066,     	0.008276941771,     	0.03509251897,      	1.325547039475,     	729,   	816,   	88,    	
18,    	1.318462933529,     	0.008182145229,     	0.035985639625,     	1.311335133275,     	817,   	908,   	92,    	
19,    	1.303795802728,     	0.008718814828,     	0.033725085646,     	1.296192678495,     	909,   	1000,  	92,    	
20,    	1.28814988344,      	0.009291900544,     	0.033657987406,     	1.280139967784,     	1001,  	1092,  	92,    	
21,    	1.271332983177,     	0.010165818345,     	0.035923400998,     	1.262550202103,     	1093,  	1181,  	89,    	
22,    	1.253965646937,     	0.00987175693,      	0.031686606406,     	1.245453540668,     	1182,  	1281,  	100,   	
23,    	1.237640477768,     	0.009065372366,     	0.029609833597,     	1.229805431112,     	1282,  	1392,  	111,   	
24,    	1.222330460917,     	0.008864200777,     	0.025960716503,     	1.214660843483,     	1393,  	1510,  	118,   	
25,    	1.206508039259,     	0.009425278323,     	0.028482276566,     	1.198274623919,     	1511,  	1625,  	115,   	
26,    	1.189314217752,     	0.01032368489,      	0.028858795203,     	1.180372504472,     	1626,  	1736,  	111,   	
27,    	1.17180263906,      	0.009864051822,     	0.027211305139,     	1.163253691828,     	1737,  	1857,  	121,   	
28,    	1.155867765243,     	0.008645584751,     	0.021502798112,     	1.148384201057,     	1858,  	1996,  	139,   	
29,    	1.141308479993,     	0.008172682669,     	0.020592999678,     	1.133968931545,     	1997,  	2140,  	144,   	
30,    	1.126733475613,     	0.008342864842,     	0.020160588113,     	1.119369976078,     	2141,  	2289,  	149,   	
31,    	1.111984852861,     	0.00866077971,      	0.020653899301,     	1.104503332498,     	2290,  	2443,  	154,   	
32,    	1.09720926279,      	0.008416998389,     	0.01868503379,      	1.089703738705,     	2444,  	2597,  	154,   	
33,    	1.082082404492,     	0.008797306961,     	0.019916856348,     	1.074307215148,     	2598,  	2751,  	154,   	
34,    	1.066168913052,     	0.009387239188,     	0.01941623406,      	1.058039247226,     	2752,  	2903,  	152,   	
35,    	1.049821277719,     	0.009518015248,     	0.019444861662,     	1.04159810644,      	2904,  	3056,  	153,   	
36,    	1.033691672153,     	0.009134673388,     	0.017853583872,     	1.02579827358,      	3057,  	3221,  	165,   	
37,    	1.018245850343,     	0.008712843493,     	0.01662565977,      	1.010715648352,     	3222,  	3399,  	178,   	
38,    	1.003446302421,     	0.008451267383,     	0.015726401201,     	0.99613567691,      	3400,  	3587,  	188,   	
39,    	0.989224343519,     	0.008027871123,     	0.016429084877,     	0.982149911916,     	3588,  	3781,  	194,   	
40,    	0.97492513404,      	0.008344077248,     	0.016240855267,     	0.967711744029,     	3782,  	3977,  	196,   	
41,    	0.960761633306,     	0.008065584456,     	0.016455225227,     	0.953601302276,     	3978,  	4178,  	201,   	
42,    	0.946565033606,     	0.008124845683,     	0.014765750652,     	0.939512011718,     	4179,  	4384,  	206,   	
43,    	0.9325071532,       	0.008280131769,     	0.015974621612,     	0.92524929959,      	4385,  	4592,  	208,   	
44,    	0.917624418466,     	0.00880024993,      	0.015928685587,     	0.910015780253,     	4593,  	4799,  	207,   	
45,    	0.902766925338,     	0.008376498884,     	0.015475371673,     	0.89545392712,      	4800,  	5009,  	210,   	
46,    	0.888462136649,     	0.008064930039,     	0.014669572532,     	0.881431483682,     	5010,  	5223,  	214,   	
47,    	0.874265812575,     	0.008265358535,     	0.015697377653,     	0.867117971764,     	5224,  	5441,  	218,   	
48,    	0.860405181499,     	0.007743699604,     	0.013514686448,     	0.853707621284,     	5442,  	5668,  	227,   	
49,    	0.847682349033,     	0.006961977127,     	0.013192368659,     	0.841659940127,     	5669,  	5911,  	243,   	
50,    	0.835670453097,     	0.006928693377,     	0.012914956809,     	0.829676641439,     	5912,  	6159,  	248,   	
51,    	0.823342397664,     	0.007360927294,     	0.014044461553,     	0.816974926509,     	6160,  	6412,  	253,   	
52,    	0.811718010592,     	0.006085620995,     	0.013785387619,     	0.806284711154,     	6413,  	6664,  	252,   	
53,    	0.800608567971,     	0.00665703282,      	0.012233766679,     	0.794846343321,     	6665,  	6905,  	241,   	
54,    	0.788650332523,     	0.007158096823,     	0.013177490845,     	0.782457659157,     	6906,  	7145,  	240,   	
55,    	0.778336436585,     	0.004781238178,     	0.013961823777,     	0.77378674948,      	7146,  	7396,  	251,   	
56,    	0.767244137328,     	0.007577844967,     	0.011599836023,     	0.760688421655,     	7397,  	7658,  	262,   	
57,    	0.754550473781,     	0.00709118181,      	0.012365137307,     	0.748415213798,     	7659,  	7923,  	265,   	
58,    	0.74165449328,      	0.007809035712,     	0.01262430421,      	0.734898618984,     	7924,  	8189,  	266,   	
59,    	0.728525818019,     	0.007355228991,     	0.01186044207,      	0.722162008248,     	8190,  	8459,  	270,   	
60,    	0.71652289286,      	0.006534142708,     	0.012535587467,     	0.710868787105,     	8460,  	8727,  	268,   	
61,    	0.705207505957,     	0.006537322532,     	0.011796598276,     	0.699474072645,     	8728,  	8989,  	262,   	
62,    	0.694195288025,     	0.006102999039,     	0.012076760096,     	0.688678450837,     	8990,  	9255,  	266,   	
63,    	0.682266171185,     	0.007400705916,     	0.011200152543,     	0.675862504578,     	9256,  	9528,  	273,   	
