number	direction_ind	# of covercap	
0	27	2	
1	81	2	
2	86	2	
3	163	2	
4	165	2	
5	188	2	
6	202	2	
7	298	2	
8	379	2	
9	425	2	
10	444	2	
11	495	2	
12	507	2	
13	529	2	
14	540	2	
15	585	2	
16	590	2	
17	595	2	
18	618	2	
19	639	2	
20	733	2	
21	734	2	
22	739	2	
23	765	2	
24	777	2	
25	815	2	
26	817	2	
27	818	2	
28	911	2	
29	912	2	
30	935	2	
31	941	2	
32	949	2	
33	950	2	
34	972	2	
35	973	2	
36	1004	2	
37	1005	2	
38	1008	2	
39	1062	2	
40	1083	2	
41	1091	2	
42	1094	2	
43	1096	2	
44	1099	2	
45	1100	2	
46	1193	2	
47	1242	2	
48	1327	2	
49	1364	2	
50	1378	2	
51	1395	2	
52	1411	2	
53	1416	2	
54	1469	2	
55	1479	2	
56	1482	2	
57	1508	2	
58	1527	2	
59	1528	2	
60	1541	2	
61	1543	2	
62	1554	2	
63	1558	2	
64	1582	2	
65	1585	2	
66	1596	2	
67	1615	2	
68	1631	2	
69	1660	2	
70	1670	2	
71	1672	2	
72	1674	2	
73	1679	2	
74	1680	2	
75	1693	2	
76	1701	2	
77	1712	2	
78	1715	2	
79	1757	2	
80	1871	2	
81	1884	2	
82	1913	2	
83	1915	2	
84	1928	2	
85	1995	2	
86	2018	2	
87	2029	2	
88	2091	2	
89	2104	2	
90	2138	2	
91	2144	2	
92	2147	2	
93	2172	2	
94	2209	2	
95	2232	2	
96	2275	2	
97	2278	2	
98	2282	2	
99	2287	2	
100	2288	2	
101	2292	2	
102	2300	2	
103	2310	2	
104	2346	2	
105	2357	2	
106	2367	2	
107	2375	2	
108	2413	2	
109	2414	2	
110	2420	2	
111	2423	2	
112	2427	2	
113	2441	2	
114	2599	2	
115	2698	2	
116	2756	2	
117	2759	2	
118	2777	2	
119	2785	2	
120	2801	2	
121	2811	2	
122	2815	2	
123	2833	2	
124	2848	2	
125	2862	2	
126	2912	2	
127	2920	2	
128	2923	2	
129	2924	2	
130	2925	2	
131	2926	2	
132	2928	2	
133	2941	2	
134	2960	2	
135	2973	2	
136	2992	2	
137	2995	2	
138	3022	2	
139	3035	2	
140	3037	2	
141	3058	2	
142	3075	2	
143	3083	2	
144	3084	2	
145	3085	2	
146	3086	2	
147	3091	2	
148	3092	2	
149	3093	2	
150	3095	2	
151	3126	2	
152	3127	2	
153	3131	2	
154	3140	2	
155	3176	2	
156	3200	2	
157	3215	2	
158	3230	2	
159	3232	2	
160	3244	2	
161	3245	2	
162	3246	2	
163	3248	2	
164	3254	2	
165	3256	2	
166	3308	2	
167	3327	2	
168	3328	2	
169	3359	2	
170	3403	2	
171	3404	2	
172	3421	2	
173	3449	2	
174	3454	2	
175	3576	2	
176	3577	2	
177	3578	2	
178	3591	2	
179	3600	2	
180	3629	2	
181	3720	2	
182	3723	2	
183	3759	2	
184	3774	2	
185	3789	2	
186	3825	2	
187	3851	2	
188	3857	2	
189	3863	2	
190	3888	2	
191	3902	2	
192	3932	2	
193	3949	2	
194	3984	2	
195	4021	2	
196	4024	2	
197	4057	2	
198	4074	2	
199	4095	2	
200	4107	2	
201	4108	2	
202	4109	2	
203	4143	2	
204	4187	2	
205	4252	2	
206	4348	2	
207	4397	2	
208	4441	2	
209	4461	2	
210	4464	2	
211	4475	2	
212	4476	2	
213	4486	2	
214	4489	2	
215	4492	2	
216	4505	2	
217	4510	2	
218	4552	2	
219	4555	2	
220	4574	2	
221	4580	2	
222	4610	2	
223	4652	2	
224	4663	2	
225	4681	2	
226	4684	2	
227	4697	2	
228	4720	2	
229	4727	2	
230	4752	2	
231	4759	2	
232	4775	2	
233	4819	2	
234	4862	2	
235	4895	2	
236	4896	2	
237	4900	2	
238	4904	2	
239	4905	2	
240	4910	2	
241	4914	2	
242	4919	2	
243	4945	2	
244	4959	2	
245	5001	2	
246	5125	2	
247	5146	2	
248	5330	2	
249	5343	2	
250	5347	2	
251	5349	2	
252	5351	2	
253	5353	2	
254	5356	2	
255	5358	2	
256	5359	2	
257	5361	2	
258	5362	2	
259	5365	2	
260	5366	2	
261	5562	2	
262	5563	2	
263	5565	2	
264	5567	2	
265	5568	2	
266	5570	2	
267	5572	2	
268	5575	2	
269	5592	2	
270	5594	2	
271	5595	2	
272	5597	2	
273	5780	2	
274	5783	2	
275	5831	2	
276	5998	2	
277	6000	2	
278	6001	2	
279	6003	2	
280	6004	2	
281	6007	2	
282	6061	2	
283	6062	2	
284	6063	2	
285	6064	2	
286	6204	2	
287	6215	2	
288	6217	2	
289	6218	2	
290	6221	2	
291	6222	2	
292	6223	2	
293	6224	2	
294	6225	2	
295	6227	2	
296	6285	2	
297	6294	2	
298	6295	2	
299	6296	2	
300	6297	2	
301	6298	2	
302	6299	2	
303	6301	2	
304	6303	2	
305	6306	2	
306	6313	2	
307	6446	2	
308	6447	2	
309	6448	2	
310	6449	2	
311	6450	2	
312	6451	2	
313	6455	2	
314	6525	2	
315	6528	2	
316	6530	2	
317	6531	2	
318	6532	2	
319	6533	2	
320	6534	2	
321	6536	2	
322	6541	2	
323	6580	2	
324	6586	2	
325	6680	2	
326	6682	2	
327	6774	2	
328	6853	2	
