Point's Coordinates for twisted_polar_coordinates_66

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.047573291389,     	0.000905902822,     	-0.998867339183,    	0.019039955476,     	-1.523196438104,    	1.0,                	
2,     	0.013839390736,     	0.045524828144,     	-0.998867339183,    	1.275677016912,     	-1.523196438104,    	1.0,                	
3,     	-0.03902007753,     	0.027229988303,     	-0.998867339183,    	2.532314078348,     	-1.523196438104,    	1.0,                	
4,     	-0.037955124893,    	-0.028695769859,    	-0.998867339183,    	3.788951139784,     	-1.523196438104,    	1.0,                	
5,     	0.015562520299,     	-0.044964949409,    	-0.998867339183,    	5.04558820122,      	-1.523196438104,    	1.0,                	
6,     	0.095041804111,     	0.001645247691,     	-0.995471922573,    	0.017309050433,     	-1.475596549413,    	1.0,                	
7,     	0.079064765418,     	0.0527675491,       	-0.995471922573,    	0.588507714722,     	-1.475596549413,    	1.0,                	
8,     	0.03798522235,      	0.087136526507,     	-0.995471922573,    	1.159706379011,     	-1.475596549413,    	1.0,                	
9,     	-0.015154360423,    	0.093840272425,     	-0.995471922573,    	1.7309050433,       	-1.475596549413,    	1.0,                	
10,    	-0.063482540838,    	0.070750394892,     	-0.995471922573,    	2.302103707589,     	-1.475596549413,    	1.0,                	
11,    	-0.091655463083,    	0.02519776688,      	-0.995471922573,    	2.873302371878,     	-1.475596549413,    	1.0,                	
12,    	-0.090728423406,    	-0.028354974078,    	-0.995471922573,    	3.444501036167,     	-1.475596549413,    	1.0,                	
13,    	-0.060995750353,    	-0.072905211113,    	-0.995471922573,    	4.015699700456,     	-1.475596549413,    	1.0,                	
14,    	-0.011897357539,    	-0.094308558743,    	-0.995471922573,    	4.586898364745,     	-1.475596549413,    	1.0,                	
15,    	0.040978362231,     	-0.085769605325,    	-0.995471922573,    	5.158097029034,     	-1.475596549413,    	1.0,                	
16,    	0.080843741532,     	-0.049999408235,    	-0.995471922573,    	5.729295693324,     	-1.475596549413,    	1.0,                	
17,    	0.142292166627,     	0.002540179025,     	-0.989821441881,    	0.017849958259,     	-1.427996660723,    	1.0,                	
18,    	0.130488735955,     	0.056799674134,     	-0.989821441881,    	0.410549039958,     	-1.427996660723,    	1.0,                	
19,    	0.098819578117,     	0.102411933746,     	-0.989821441881,    	0.803248121656,     	-1.427996660723,    	1.0,                	
20,    	0.052106035313,     	0.132432904811,     	-0.989821441881,    	1.195947203355,     	-1.427996660723,    	1.0,                	
21,    	-0.002540179025,    	0.142292166627,     	-0.989821441881,    	1.588646285054,     	-1.427996660723,    	1.0,                	
22,    	-0.056799674134,    	0.130488735955,     	-0.989821441881,    	1.981345366753,     	-1.427996660723,    	1.0,                	
23,    	-0.102411933746,    	0.098819578117,     	-0.989821441881,    	2.374044448451,     	-1.427996660723,    	1.0,                	
24,    	-0.132432904811,    	0.052106035313,     	-0.989821441881,    	2.76674353015,      	-1.427996660723,    	1.0,                	
25,    	-0.142292166627,    	-0.002540179025,    	-0.989821441881,    	3.159442611849,     	-1.427996660723,    	1.0,                	
26,    	-0.130488735955,    	-0.056799674134,    	-0.989821441881,    	3.552141693548,     	-1.427996660723,    	1.0,                	
27,    	-0.098819578117,    	-0.102411933746,    	-0.989821441881,    	3.944840775246,     	-1.427996660723,    	1.0,                	
28,    	-0.052106035313,    	-0.132432904811,    	-0.989821441881,    	4.337539856945,     	-1.427996660723,    	1.0,                	
29,    	0.002540179025,     	-0.142292166627,    	-0.989821441881,    	4.730238938644,     	-1.427996660723,    	1.0,                	
30,    	0.056799674134,     	-0.130488735955,    	-0.989821441881,    	5.122938020342,     	-1.427996660723,    	1.0,                	
31,    	0.102411933746,     	-0.098819578117,    	-0.989821441881,    	5.515637102041,     	-1.427996660723,    	1.0,                	
32,    	0.132432904811,     	-0.052106035313,    	-0.989821441881,    	5.90833618374,      	-1.427996660723,    	1.0,                	
33,    	0.189222894926,     	0.003275595764,     	-0.981928697263,    	0.017309050433,     	-1.380396772032,    	1.0,                	
34,    	0.180635196159,     	0.056453161121,     	-0.981928697263,    	0.302908382578,     	-1.380396772032,    	1.0,                	
35,    	0.157413508078,     	0.105057227103,     	-0.981928697263,    	0.588507714722,     	-1.380396772032,    	1.0,                	
36,    	0.121439113746,     	0.145150181345,     	-0.981928697263,    	0.874107046867,     	-1.380396772032,    	1.0,                	
37,    	0.075626444645,     	0.173483931136,     	-0.981928697263,    	1.159706379011,     	-1.380396772032,    	1.0,                	
38,    	0.023686970767,     	0.187763044574,     	-0.981928697263,    	1.445305711156,     	-1.380396772032,    	1.0,                	
39,    	-0.030171480611,    	0.186830712812,     	-0.981928697263,    	1.7309050433,       	-1.380396772032,    	1.0,                	
40,    	-0.081585618067,    	0.170762467822,     	-0.981928697263,    	2.016504375445,     	-1.380396772032,    	1.0,                	
41,    	-0.126390173955,    	0.140860063252,     	-0.981928697263,    	2.302103707589,     	-1.380396772032,    	1.0,                	
42,    	-0.160955349621,    	0.099546014086,     	-0.981928697263,    	2.587703039734,     	-1.380396772032,    	1.0,                	
43,    	-0.182480880099,    	0.05016733888,      	-0.981928697263,    	2.873302371878,     	-1.380396772032,    	1.0,                	
44,    	-0.189222894926,    	-0.003275595764,    	-0.981928697263,    	3.158901704023,     	-1.380396772032,    	1.0,                	
45,    	-0.180635196159,    	-0.056453161121,    	-0.981928697263,    	3.444501036167,     	-1.380396772032,    	1.0,                	
46,    	-0.157413508078,    	-0.105057227103,    	-0.981928697263,    	3.730100368312,     	-1.380396772032,    	1.0,                	
47,    	-0.121439113746,    	-0.145150181345,    	-0.981928697263,    	4.015699700456,     	-1.380396772032,    	1.0,                	
48,    	-0.075626444645,    	-0.173483931136,    	-0.981928697263,    	4.301299032601,     	-1.380396772032,    	1.0,                	
49,    	-0.023686970767,    	-0.187763044574,    	-0.981928697263,    	4.586898364745,     	-1.380396772032,    	1.0,                	
50,    	0.030171480611,     	-0.186830712812,    	-0.981928697263,    	4.87249769689,      	-1.380396772032,    	1.0,                	
51,    	0.081585618067,     	-0.170762467822,    	-0.981928697263,    	5.158097029034,     	-1.380396772032,    	1.0,                	
52,    	0.126390173955,     	-0.140860063252,    	-0.981928697263,    	5.443696361179,     	-1.380396772032,    	1.0,                	
53,    	0.160955349621,     	-0.099546014086,    	-0.981928697263,    	5.729295693324,     	-1.380396772032,    	1.0,                	
54,    	0.182480880099,     	-0.05016733888,     	-0.981928697263,    	6.014895025468,     	-1.380396772032,    	1.0,                	
55,    	0.235722299238,     	0.004156117699,     	-0.971811568324,    	0.017629588404,     	-1.332796883341,    	1.0,                	
56,    	0.228409907453,     	0.058405392301,     	-0.971811568324,    	0.250340155337,     	-1.332796883341,    	1.0,                	
57,    	0.208783878435,     	0.109506017086,     	-0.971811568324,    	0.483050722269,     	-1.332796883341,    	1.0,                	
58,    	0.177902256489,     	0.154703144146,     	-0.971811568324,    	0.715761289202,     	-1.332796883341,    	1.0,                	
59,    	0.137429877848,     	0.191560184661,     	-0.971811568324,    	0.948471856134,     	-1.332796883341,    	1.0,                	
60,    	0.089548618919,     	0.218090166037,     	-0.971811568324,    	1.181182423067,     	-1.332796883341,    	1.0,                	
61,    	0.036839770766,     	0.232862850112,     	-0.971811568324,    	1.413892989999,     	-1.332796883341,    	1.0,                	
62,    	-0.017855118965,    	0.235081837664,     	-0.971811568324,    	1.646603556932,     	-1.332796883341,    	1.0,                	
63,    	-0.071587434611,    	0.224627502498,     	-0.971811568324,    	1.879314123865,     	-1.332796883341,    	1.0,                	
64,    	-0.121460453128,    	0.202063440529,     	-0.971811568324,    	2.112024690797,     	-1.332796883341,    	1.0,                	
65,    	-0.164785507177,    	0.16860608618,      	-0.971811568324,    	2.34473525773,      	-1.332796883341,    	1.0,                	
66,    	-0.199226931882,    	0.126059134082,     	-0.971811568324,    	2.577445824662,     	-1.332796883341,    	1.0,                	
67,    	-0.22292798112,     	0.076716301437,     	-0.971811568324,    	2.810156391595,     	-1.332796883341,    	1.0,                	
68,    	-0.234610925194,    	0.023237673125,     	-0.971811568324,    	3.042866958527,     	-1.332796883341,    	1.0,                	
69,    	-0.233645933563,    	-0.031493704161,    	-0.971811568324,    	3.27557752546,      	-1.332796883341,    	1.0,                	
70,    	-0.220085029178,    	-0.084527247704,    	-0.971811568324,    	3.508288092393,     	-1.332796883341,    	1.0,                	
71,    	-0.194659283902,    	-0.133003905443,    	-0.971811568324,    	3.740998659325,     	-1.332796883341,    	1.0,                	
72,    	-0.158739406246,    	-0.174310288214,    	-0.971811568324,    	3.973709226258,     	-1.332796883341,    	1.0,                	
73,    	-0.114261846111,    	-0.206219558228,    	-0.971811568324,    	4.20641979319,      	-1.332796883341,    	1.0,                	
74,    	-0.063624400276,    	-0.227011478481,    	-0.971811568324,    	4.439130360123,     	-1.332796883341,    	1.0,                	
