number	direction_ind	# of covercap	
0	21	4	
1	48	2	
2	63	2	
3	87	2	
4	93	2	
5	100	2	
6	105	2	
7	115	2	
8	120	2	
9	122	2	
10	174	2	
11	176	2	
12	183	2	
13	204	2	
14	206	2	
15	215	2	
16	228	2	
17	229	2	
18	241	2	
19	243	2	
20	263	2	
21	297	2	
22	298	2	
23	299	2	
24	300	2	
25	301	2	
26	302	2	
27	303	2	
28	304	2	
29	307	2	
30	351	2	
31	353	2	
32	366	2	
33	371	2	
34	375	2	
35	393	2	
36	441	2	
37	451	2	
38	610	2	
39	637	2	
40	739	2	
41	741	2	
42	747	2	
43	751	2	
44	755	2	
45	854	2	
46	859	2	
47	891	2	
48	892	2	
49	896	2	
50	900	2	
51	951	2	
52	969	2	
53	970	2	
54	981	2	
55	983	2	
56	1068	2	
57	1070	2	
58	1123	2	
59	1170	2	
60	1172	2	
61	1173	2	
62	1174	2	
63	1175	2	
64	1179	2	
65	1266	2	
66	1268	2	
67	1272	2	
68	1276	2	
69	1277	2	
70	1278	2	
71	1279	2	
72	1281	2	
73	1282	2	
74	1289	2	
75	1293	2	
76	1325	2	
77	1333	2	
78	1335	2	
79	1348	2	
80	1363	2	
81	1371	2	
82	1380	2	
83	1383	2	
84	1384	2	
85	1388	2	
86	1493	2	
87	1501	2	
88	1506	2	
89	1743	2	
90	1747	2	
91	1764	2	
92	1795	2	
93	1799	2	
94	1819	2	
95	1846	2	
96	1847	2	
97	1870	2	
98	1990	2	
99	2031	2	
100	2048	2	
101	2059	2	
102	2084	2	
103	2191	2	
104	2194	2	
105	2197	2	
106	2200	2	
107	2203	2	
108	2206	2	
109	2212	2	
110	2220	2	
111	2358	2	
112	2362	2	
113	2364	2	
114	2366	2	
115	2368	2	
116	2370	2	
117	2374	2	
118	2376	2	
119	2378	2	
120	2493	2	
121	2503	2	
122	2510	2	
123	2511	2	
124	2512	2	
125	2513	2	
126	2514	2	
127	2515	2	
128	2517	2	
129	2518	2	
130	2543	2	
131	2546	2	
132	2549	2	
133	2552	2	
134	2565	2	
135	2664	2	
136	2707	2	
137	2718	2	
138	2765	2	
139	2811	2	
140	2815	2	
141	2816	2	
142	2817	2	
143	2818	2	
144	2819	2	
145	2821	2	
146	2822	2	
147	2823	3	
148	2828	2	
149	2873	2	
150	2874	2	
151	2875	2	
152	2876	2	
153	2878	2	
154	2882	2	
155	2986	2	
156	2987	2	
157	3052	2	
158	3054	2	
159	3055	2	
160	3109	2	
161	3115	2	
162	3119	2	
163	3121	2	
164	3143	2	
165	3150	2	
166	3152	2	
167	3155	2	
168	3156	3	
169	3157	3	
170	3158	2	
171	3160	2	
172	3161	2	
173	3162	2	
174	3171	2	
175	3176	2	
176	3217	2	
177	3223	2	
178	3225	3	
179	3226	3	
180	3227	3	
181	3228	2	
182	3229	2	
183	3232	2	
184	3238	2	
185	3241	2	
186	3304	2	
187	3317	2	
188	3318	2	
189	3319	2	
190	3320	2	
191	3322	2	
192	3324	2	
193	3326	2	
194	3386	2	
195	3392	2	
196	3393	2	
197	3394	2	
198	3395	2	
199	3398	2	
200	3401	2	
201	3407	2	
202	3424	2	
203	3437	2	
204	3483	2	
205	3484	2	
206	3488	2	
207	3561	2	
208	3563	2	
209	3565	2	
210	3566	2	
211	3567	2	
212	3568	2	
213	3570	2	
214	3661	2	
215	3748	2	
216	3795	2	
217	3799	2	
218	3802	2	
219	3815	2	
220	3831	2	
221	3834	2	
222	3838	2	
223	3839	2	
224	3840	2	
225	3842	2	
226	3843	2	
227	3845	2	
228	3859	2	
229	3871	2	
230	3919	2	
231	3930	2	
232	3932	2	
233	3933	2	
234	3934	2	
235	3935	2	
236	3941	2	
237	3942	2	
238	3961	2	
239	3974	2	
240	4016	2	
241	4019	2	
242	4023	2	
243	4112	2	
244	4116	2	
245	4157	2	
246	4180	2	
247	4190	2	
248	4192	2	
249	4196	2	
250	4197	2	
251	4198	2	
252	4199	2	
253	4200	2	
254	4201	2	
255	4206	2	
256	4297	2	
257	4299	2	
258	4304	2	
259	4305	2	
260	4306	2	
261	4319	2	
262	4321	2	
263	4342	2	
264	4359	2	
265	4373	2	
266	4377	2	
267	4381	2	
268	4384	2	
269	4385	2	
270	4386	2	
271	4387	2	
272	4388	2	
