This run aims to check if discrepancy is less than 0.0119
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.546639003645,     	0.007158495941,     	0.303629521538,     	1.540646899414,     	0,     	11,    	12,    	
2,     	1.526137811606,     	0.016150022886,     	0.363756078269,     	1.512871157155,     	12,    	21,    	10,    	
3,     	1.500226673045,     	0.014371037312,     	0.205986568275,     	1.488122552213,     	22,    	38,    	17,    	
4,     	1.475931810732,     	0.013817893032,     	0.147556472631,     	1.464156308009,     	39,    	60,    	22,    	
5,     	1.451829699352,     	0.014026417493,     	0.118249574662,     	1.439837174191,     	61,    	87,    	27,    	
6,     	1.427911676091,     	0.01467157602,      	0.106069095852,     	1.415380562032,     	88,    	118,   	31,    	
7,     	1.403694843307,     	0.013481092843,     	0.084351748954,     	1.392154438489,     	119,   	156,   	38,    	
8,     	1.380139583469,     	0.013953005784,     	0.07675024882,      	1.368149123001,     	157,   	198,   	42,    	
9,     	1.356598232201,     	0.014401124964,     	0.077511677356,     	1.34424548563,      	199,   	244,   	46,    	
10,    	1.332415902021,     	0.013570606739,     	0.063207724996,     	1.320717316973,     	245,   	295,   	51,    	
11,    	1.308389436254,     	0.014231529111,     	0.054868913876,     	1.29615863806,      	296,   	351,   	56,    	
12,    	1.283787372179,     	0.014323443718,     	0.054943270473,     	1.271425956971,     	352,   	412,   	61,    	
13,    	1.259582090031,     	0.013867254514,     	0.050753919908,     	1.247466554061,     	413,   	479,   	67,    	
14,    	1.235916313565,     	0.013432413695,     	0.047480592683,     	1.223967448287,     	480,   	551,   	72,    	
15,    	1.212389302815,     	0.013358751335,     	0.044266803055,     	1.20068201784,      	552,   	627,   	76,    	
16,    	1.189065308864,     	0.01352285078,      	0.038720753294,     	1.176923128453,     	628,   	706,   	79,    	
17,    	1.165357412065,     	0.013309942378,     	0.035890829752,     	1.153776594952,     	707,   	793,   	87,    	
18,    	1.142493270573,     	0.013090484272,     	0.037985844018,     	1.130875572877,     	794,   	882,   	89,    	
19,    	1.119030202455,     	0.013653635105,     	0.033057330754,     	1.107253651531,     	883,   	975,   	93,    	
20,    	1.095664853312,     	0.013472017737,     	0.029450971083,     	1.083839062606,     	976,   	1070,  	95,    	
21,    	1.07205769383,      	0.013589641447,     	0.028412254535,     	1.060068732244,     	1071,  	1170,  	100,   	
22,    	1.048270720159,     	0.013662929613,     	0.028181575487,     	1.036478611611,     	1171,  	1274,  	104,   	
23,    	1.024266265922,     	0.014110327278,     	0.027150390659,     	1.012087074923,     	1275,  	1384,  	110,   	
24,    	1.000943953451,     	0.012872373104,     	0.028490045525,     	0.989654810738,     	1385,  	1498,  	114,   	
25,    	0.978210323221,     	0.013252569684,     	0.028674757079,     	0.966381286773,     	1499,  	1614,  	116,   	
26,    	0.955308323368,     	0.012773417588,     	0.023948488531,     	0.943891822926,     	1615,  	1734,  	120,   	
27,    	0.932076224299,     	0.013612550625,     	0.02757859159,      	0.920318422501,     	1735,  	1858,  	124,   	
28,    	0.909609178195,     	0.012340887317,     	0.025996454669,     	0.898404351272,     	1859,  	1988,  	130,   	
29,    	0.888416955956,     	0.012130446061,     	0.025886176362,     	0.877788730289,     	1989,  	2126,  	138,   	
30,    	0.868459548603,     	0.010754926886,     	0.019338464583,     	0.859109087696,     	2127,  	2275,  	149,   	
31,    	0.85259506558,      	0.00752112852,      	0.020557029459,     	0.845712581868,     	2276,  	2450,  	175,   	
32,    	0.835517540423,     	0.011764798003,     	0.023032383595,     	0.825347938356,     	2451,  	2603,  	153,   	
33,    	0.817361876094,     	0.009214524256,     	0.023306678395,     	0.80903107572,      	2604,  	2763,  	160,   	
34,    	0.799115438498,     	0.011454899719,     	0.016569919807,     	0.789211954498,     	2764,  	2929,  	166,   	
35,    	0.781381685586,     	0.009041962005,     	0.015686192394,     	0.773561201427,     	2930,  	3107,  	178,   	
36,    	0.76270777095,      	0.012516117738,     	0.020049937359,     	0.751887066803,     	3108,  	3272,  	165,   	
37,    	0.741350506673,     	0.012197885623,     	0.018160900606,     	0.730803725759,     	3273,  	3438,  	166,   	
38,    	0.721539433706,     	0.010696277717,     	0.017968116044,     	0.712288679719,     	3439,  	3609,  	171,   	
39,    	0.705854347654,     	0.007438382403,     	0.018139364722,     	0.698907250253,     	3610,  	3793,  	184,   	
40,    	0.688884907399,     	0.011573587468,     	0.017243955067,     	0.678875562858,     	3794,  	3976,  	183,   	
41,    	0.670775147678,     	0.009382477754,     	0.01507892567,      	0.662624470728,     	3977,  	4155,  	179,   	
42,    	0.653454605736,     	0.010618703903,     	0.016682224313,     	0.644269244051,     	4156,  	4340,  	185,   	
43,    	0.634899439983,     	0.01082438466,      	0.017254624378,     	0.625535945516,     	4341,  	4533,  	193,   	
44,    	0.616502008199,     	0.010432690997,     	0.017116164185,     	0.607476592196,     	4534,  	4730,  	197,   	
45,    	0.598050161794,     	0.010881590338,     	0.016601836892,     	0.588636419124,     	4731,  	4919,  	189,   	
46,    	0.579247989246,     	0.011089527681,     	0.016328668296,     	0.56965413323,      	4920,  	5109,  	190,   	
47,    	0.561729101254,     	0.009147328275,     	0.016749029885,     	0.552991426365,     	5110,  	5306,  	197,   	
48,    	0.543093784178,     	0.011522068269,     	0.017468602234,     	0.533125287554,     	5307,  	5509,  	203,   	
49,    	0.523557499954,     	0.011044933946,     	0.016827850064,     	0.514001012643,     	5510,  	5718,  	209,   	
50,    	0.503415177046,     	0.012246961281,     	0.014030690539,     	0.49281919083,      	5719,  	5924,  	206,   	
51,    	0.483295370524,     	0.011326794539,     	0.016656292644,     	0.473494390434,     	5925,  	6130,  	206,   	
52,    	0.46416427244,      	0.010771433275,     	0.016004753149,     	0.454843108414,     	6131,  	6339,  	209,   	
53,    	0.445708863275,     	0.010551209334,     	0.017552096679,     	0.436430973174,     	6340,  	6557,  	218,   	
54,    	0.427003900364,     	0.010887719628,     	0.01580465117,      	0.417538605334,     	6558,  	6777,  	220,   	
55,    	0.409931107252,     	0.008811328247,     	0.014350199644,     	0.401026730301,     	6778,  	6993,  	216,   	
56,    	0.391077277747,     	0.011491809195,     	0.015475174539,     	0.381131776063,     	6994,  	7207,  	214,   	
57,    	0.372650393578,     	0.009794937016,     	0.017114377797,     	0.363898613408,     	7208,  	7429,  	222,   	
58,    	0.354624318049,     	0.010732924971,     	0.01355976284,      	0.345334575094,     	7430,  	7656,  	227,   	
59,    	0.336912110494,     	0.00972685131,      	0.012742617585,     	0.327662511252,     	7657,  	7880,  	224,   	
60,    	0.317941927807,     	0.011243414962,     	0.014635852448,     	0.308209942846,     	7881,  	8103,  	223,   	
