Point's Coordinates for twisted_polar_coordinates_95

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.033060476751,     	0.000437341512,     	-0.999453257341,    	0.013227758541,     	-1.537726930441,    	1.0,                	
2,     	0.009800312664,     	0.031577527806,     	-0.999453257341,    	1.269864819977,     	-1.537726930441,    	1.0,                	
3,     	-0.027003550425,    	0.019078643953,     	-0.999453257341,    	2.526501881413,     	-1.537726930441,    	1.0,                	
4,     	-0.026489424643,    	-0.019786277383,    	-0.999453257341,    	3.783138942849,     	-1.537726930441,    	1.0,                	
5,     	0.010632185653,     	-0.031307235887,    	-0.999453257341,    	5.039776004285,     	-1.537726930441,    	1.0,                	
6,     	0.066085805827,     	0.000794735656,     	-0.997813627219,    	0.012025235038,     	-1.504657534088,    	1.0,                	
7,     	0.055165251087,     	0.036397258263,     	-0.997813627219,    	0.583223899327,     	-1.504657534088,    	1.0,                	
8,     	0.026730118906,     	0.060443908542,     	-0.997813627219,    	1.154422563616,     	-1.504657534088,    	1.0,                	
9,     	-0.010191637161,    	0.065300044935,     	-0.997813627219,    	1.725621227905,     	-1.504657534088,    	1.0,                	
10,    	-0.043877620441,    	0.049423878449,     	-0.997813627219,    	2.296819892194,     	-1.504657534088,    	1.0,                	
11,    	-0.063632769255,    	0.017855979769,     	-0.997813627219,    	2.868018556483,     	-1.504657534088,    	1.0,                	
12,    	-0.063184963438,    	-0.019381066324,    	-0.997813627219,    	3.439217220772,     	-1.504657534088,    	1.0,                	
13,    	-0.042676378173,    	-0.050464760799,    	-0.997813627219,    	4.010415885061,     	-1.504657534088,    	1.0,                	
14,    	-0.008618344375,    	-0.065526250287,    	-0.997813627219,    	4.58161454935,      	-1.504657534088,    	1.0,                	
15,    	0.028175952867,     	-0.059783618296,    	-0.997813627219,    	5.152813213639,     	-1.504657534088,    	1.0,                	
16,    	0.056024584156,     	-0.035060109906,    	-0.997813627219,    	5.724011877928,     	-1.504657534088,    	1.0,                	
17,    	0.09903791447,      	0.00122823448,      	-0.995082902545,    	0.012401023633,     	-1.471588137734,    	1.0,                	
18,    	0.091029077135,     	0.039034909741,     	-0.995082902545,    	0.405100105331,     	-1.471588137734,    	1.0,                	
19,    	0.069161887987,     	0.070898873846,     	-0.995082902545,    	0.79779918703,      	-1.471588137734,    	1.0,                	
20,    	0.036765428347,     	0.091969127108,     	-0.995082902545,    	1.190498268729,     	-1.471588137734,    	1.0,                	
21,    	-0.00122823448,     	0.09903791447,      	-0.995082902545,    	1.583197350427,     	-1.471588137734,    	1.0,                	
22,    	-0.039034909741,    	0.091029077135,     	-0.995082902545,    	1.975896432126,     	-1.471588137734,    	1.0,                	
23,    	-0.070898873846,    	0.069161887987,     	-0.995082902545,    	2.368595513825,     	-1.471588137734,    	1.0,                	
24,    	-0.091969127108,    	0.036765428347,     	-0.995082902545,    	2.761294595524,     	-1.471588137734,    	1.0,                	
25,    	-0.09903791447,     	-0.00122823448,     	-0.995082902545,    	3.153993677222,     	-1.471588137734,    	1.0,                	
26,    	-0.091029077135,    	-0.039034909741,    	-0.995082902545,    	3.546692758921,     	-1.471588137734,    	1.0,                	
27,    	-0.069161887987,    	-0.070898873846,    	-0.995082902545,    	3.93939184062,      	-1.471588137734,    	1.0,                	
28,    	-0.036765428347,    	-0.091969127108,    	-0.995082902545,    	4.332090922319,     	-1.471588137734,    	1.0,                	
29,    	0.00122823448,      	-0.09903791447,     	-0.995082902545,    	4.724790004017,     	-1.471588137734,    	1.0,                	
30,    	0.039034909741,     	-0.091029077135,    	-0.995082902545,    	5.117489085716,     	-1.471588137734,    	1.0,                	
31,    	0.070898873846,     	-0.069161887987,    	-0.995082902545,    	5.510188167415,     	-1.471588137734,    	1.0,                	
32,    	0.091969127108,     	-0.036765428347,    	-0.995082902545,    	5.902887249113,     	-1.471588137734,    	1.0,                	
33,    	0.131882635239,     	0.001585996135,     	-0.991264069327,    	0.012025235038,     	-1.438518741381,    	1.0,                	
34,    	0.126093635107,     	0.038677384177,     	-0.991264069327,    	0.297624567182,     	-1.438518741381,    	1.0,                	
35,    	0.110089278567,     	0.072635360576,     	-0.991264069327,    	0.583223899327,     	-1.438518741381,    	1.0,                	
36,    	0.085166143403,     	0.10070885204,      	-0.991264069327,    	0.868823231471,     	-1.438518741381,    	1.0,                	
