This run aims to check if discrepancy is less than 0.0297
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.058124103394,     	0.0,                	0.998309365179,     	0.0,                	1.512639445689,     	1.0,                	0.007935424146,     	0.016928467465,     	0.016928467465,     	Normal,             	
1,     	0.055658921189,     	0.016748011447,     	0.998309365179,     	0.292286265816,     	1.512639445689,     	1.0,                	0.007507525296,     	0.018275891762,     	0.018275891762,     	Normal,             	
2,     	0.047706977602,     	0.033203248087,     	0.998309365179,     	0.608024938444,     	1.512639445689,     	1.0,                	0.007997437145,     	0.016768852518,     	0.016768852518,     	Normal,             	
3,     	0.036242608066,     	0.045441003025,     	0.998309365179,     	0.89753579219,      	1.512639445689,     	1.0,                	0.007699213661,     	0.017441474327,     	0.017441474327,     	Normal,             	
4,     	0.021129627505,     	0.05414748597,      	0.998309365179,     	1.198746177668,     	1.512639445689,     	1.0,                	0.007945848174,     	0.017328218742,     	0.017328218742,     	Normal,             	
5,     	0.004228303195,     	0.057970103049,     	0.998309365179,     	1.497985888113,     	1.512639445689,     	1.0,                	0.007909339635,     	0.017662749478,     	0.017662749478,     	Normal,             	
6,     	-0.013378349733,    	0.056563514334,     	0.998309365179,     	1.803047367892,     	1.512639445689,     	1.0,                	0.007982337922,     	0.017516422953,     	0.017516422953,     	Normal,             	
7,     	-0.029622337579,    	0.050009284255,     	0.998309365179,     	2.105562039814,     	1.512639445689,     	1.0,                	0.007942072259,     	0.017532405708,     	0.017532405708,     	Normal,             	
8,     	-0.043186866703,    	0.03890123314,      	0.998309365179,     	2.408354866883,     	1.512639445689,     	1.0,                	0.007895793073,     	0.017385791594,     	0.017385791594,     	Normal,             	
9,     	-0.05275998033,     	0.02438843724,      	0.998309365179,     	2.708596322406,     	1.512639445689,     	1.0,                	0.007712027681,     	0.017549222878,     	0.017549222878,     	Normal,             	
10,    	-0.057634317756,    	0.007529728562,     	0.998309365179,     	3.011681832698,     	1.512639445689,     	1.0,                	0.007883522541,     	0.017232808231,     	0.017232808231,     	Normal,             	
11,    	-0.057308997779,    	-0.009700008709,    	0.998309365179,     	3.309261604007,     	1.512639445689,     	1.0,                	0.007469846776,     	0.020269757998,     	0.020269757998,     	Normal,             	
12,    	0.107127530067,     	0.0,                	0.994245287795,     	0.0,                	1.463462826495,     	1.0,                	0.004722103172,     	0.038803669542,     	0.038803669542,     	Normal,             	
13,    	0.100099809139,     	0.0381619694,       	0.994245287795,     	0.364229386991,     	1.463462826495,     	1.0,                	0.004087039127,     	0.040028173647,     	0.040028173647,     	Normal,             	
14,    	0.079103984037,     	0.072241728991,     	0.994245287795,     	0.740087608576,     	1.463462826495,     	1.0,                	0.004701027603,     	0.039080694648,     	0.039080694648,     	Normal,             	
15,    	0.047928240437,     	0.095808097084,     	0.994245287795,     	1.106946735275,     	1.463462826495,     	1.0,                	0.004640056592,     	0.040152309387,     	0.040152309387,     	Normal,             	
16,    	0.009288253742,     	0.106724111805,     	0.994245287795,     	1.483984556864,     	1.463462826495,     	1.0,                	0.004159949274,     	0.040305517381,     	0.040305517381,     	Normal,             	
17,    	-0.03080598634,     	0.102602626203,     	0.994245287795,     	1.862478420653,     	1.463462826495,     	1.0,                	0.004484302084,     	0.039675555928,     	0.039675555928,     	Normal,             	
18,    	-0.066035739817,    	0.084353949315,     	0.994245287795,     	2.234986612098,     	1.463462826495,     	1.0,                	0.004662428671,     	0.03985701522,      	0.03985701522,      	Normal,             	
19,    	-0.092301560457,    	0.054375818481,     	0.994245287795,     	2.609218617405,     	1.463462826495,     	1.0,                	0.00476075796,      	0.039138228374,     	0.039138228374,     	Normal,             	
20,    	-0.105673113181,    	0.017592636209,     	0.994245287795,     	2.976623979686,     	1.463462826495,     	1.0,                	0.004619591162,     	0.039447244138,     	0.039447244138,     	Normal,             	
21,    	-0.104876286869,    	-0.021846559243,    	0.994245287795,     	3.34696366879,      	1.463462826495,     	1.0,                	0.004845912256,     	0.038686941698,     	0.038731646881,     	cover cap,          	
22,    	0.167129221055,     	0.0,                	0.985934999617,     	0.0,                	1.402879113186,     	1.0,                	0.004973407802,     	0.037205787881,     	0.037205787881,     	Normal,             	
23,    	0.162987902609,     	0.03697458767,      	0.985934999617,     	0.223079162664,     	1.402879113186,     	1.0,                	0.004813599039,     	0.039222748736,     	0.039222748736,     	Normal,             	
24,    	0.149882010529,     	0.073942947265,     	0.985934999617,     	0.458306266227,     	1.402879113186,     	1.0,                	0.005343354278,     	0.033969034232,     	0.033969034232,     	Normal,             	
25,    	0.131835047001,     	0.10272145303,      	0.985934999617,     	0.661907871626,     	1.402879113186,     	1.0,                	0.005119392371,     	0.034960894504,     	0.034960894504,     	Normal,             	
26,    	0.10758069818,      	0.127900625134,     	0.985934999617,     	0.8714759711,       	1.402879113186,     	1.0,                	0.005590189088,     	0.033938176093,     	0.033938176093,     	Normal,             	
27,    	0.07952463827,      	0.146996627303,     	0.985934999617,     	1.074891980089,     	1.402879113186,     	1.0,                	0.005243742623,     	0.033611192817,     	0.033611192817,     	Normal,             	
28,    	0.048503946321,     	0.159936061355,     	0.985934999617,     	1.276341454457,     	1.402879113186,     	1.0,                	0.005233716739,     	0.034494914189,     	0.034494914189,     	Normal,             	
29,    	0.014636800832,     	0.166487058331,     	0.985934999617,     	1.483106238924,     	1.402879113186,     	1.0,                	0.004638281509,     	0.039511365074,     	0.039511365074,     	Normal,             	
30,    	-0.024855833248,    	0.165270578398,     	0.985934999617,     	1.720072350672,     	1.402879113186,     	1.0,                	0.004997032441,     	0.038429888107,     	0.038429888107,     	Normal,             	
31,    	-0.061949243834,    	0.155223927662,     	0.985934999617,     	1.950523124041,     	1.402879113186,     	1.0,                	0.005679301993,     	0.035256860725,     	0.035256860725,     	Normal,             	
32,    	-0.093133508031,    	0.138774371598,     	0.985934999617,     	2.161871956223,     	1.402879113186,     	1.0,                	0.004967274285,     	0.038554495565,     	0.038554495565,     	Normal,             	
33,    	-0.122455134262,    	0.113740567184,     	0.985934999617,     	2.393073298431,     	1.402879113186,     	1.0,                	0.005277187148,     	0.033864101367,     	0.033864101367,     	Normal,             	
34,    	-0.142869181562,    	0.086721240134,     	0.985934999617,     	2.596043791843,     	1.402879113186,     	1.0,                	0.004983695252,     	0.038411762908,     	0.038411762908,     	Normal,             	
35,    	-0.158895122868,    	0.05181231957,      	0.985934999617,     	2.826385391403,     	1.402879113186,     	1.0,                	0.004950566877,     	0.039533861362,     	0.039533861362,     	Normal,             	
36,    	-0.166619695591,    	0.013040459021,     	0.985934999617,     	3.063487058213,     	1.402879113186,     	1.0,                	0.005517086257,     	0.033206085555,     	0.033206085555,     	Normal,             	
37,    	-0.165909103603,    	-0.020158022525,    	0.985934999617,     	3.262500417429,     	1.402879113186,     	1.0,                	0.005451527138,     	0.033676899023,     	0.033676899023,     	Normal,             	
38,    	0.222724606367,     	0.0,                	0.974881402899,     	0.0,                	1.346187936329,     	1.0,                	0.005040943315,     	0.03457732216,      	0.03457732216,      	Normal,             	
39,    	0.220040593974,     	0.034472993564,     	0.974881402899,     	0.155403307023,     	1.346187936329,     	1.0,                	0.004568772955,     	0.038039482085,     	0.038039482085,     	Normal,             	
40,    	0.210965139701,     	0.071414005015,     	0.974881402899,     	0.326403128377,     	1.346187936329,     	1.0,                	0.005534292489,     	0.032831629128,     	0.032831629128,     	Normal,             	
41,    	0.198174622526,     	0.101651705682,     	0.974881402899,     	0.473945998019,     	1.346187936329,     	1.0,                	0.005765423747,     	0.033422604914,     	0.033422604914,     	Normal,             	
42,    	0.180732192918,     	0.130161917336,     	0.974881402899,     	0.624149628274,     	1.346187936329,     	1.0,                	0.004481652196,     	0.037287062845,     	0.037287062845,     	Normal,             	
43,    	0.156485122144,     	0.15848866467,      	0.974881402899,     	0.791759059409,     	1.346187936329,     	1.0,                	0.00467482486,      	0.03709981172,      	0.03709981172,      	Normal,             	
44,    	0.128006027621,     	0.182265485417,     	0.974881402899,     	0.958524815081,     	1.346187936329,     	1.0,                	0.004232042077,     	0.037910925625,     	0.037910925625,     	Normal,             	
45,    	0.095240032526,     	0.201334513897,     	0.974881402899,     	1.128945328261,     	1.346187936329,     	1.0,                	0.004540033042,     	0.035653165352,     	0.035653165352,     	Normal,             	
46,    	0.061894083832,     	0.213951799871,     	0.974881402899,     	1.289194089799,     	1.346187936329,     	1.0,                	0.005446273953,     	0.032464971842,     	0.032464971842,     	Normal,             	
47,    	0.030133271633,     	0.220676768651,     	0.974881402899,     	1.435086283727,     	1.346187936329,     	1.0,                	0.005160777784,     	0.033927052015,     	0.033927052015,     	Normal,             	
48,    	-0.003733798378,    	0.222693307109,     	0.974881402899,     	1.587561305531,     	1.346187936329,     	1.0,                	0.005053748172,     	0.033342857791,     	0.033342857791,     	Normal,             	
49,    	-0.036936605052,    	0.219640473248,     	0.974881402899,     	1.737405873478,     	1.346187936329,     	1.0,                	0.005371163079,     	0.032897030821,     	0.032897030821,     	Normal,             	
50,    	-0.068886605484,    	0.21180388539,      	0.974881402899,     	1.885243189347,     	1.346187936329,     	1.0,                	0.00555433058,      	0.033900708114,     	0.033900708114,     	Normal,             	
