Point's Coordinates for twisted_polar_coordinates_40

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.0784203809,       	0.002464459753,     	-0.996917333733,    	0.031415926536,     	-1.492256510455,    	1.0,                	
2,     	0.021889389896,     	0.075343774211,     	-0.996917333733,    	1.288052987972,     	-1.492256510455,    	1.0,                	
3,     	-0.064891993952,    	0.04410055355,      	-0.996917333733,    	2.544690049408,     	-1.492256510455,    	1.0,                	
4,     	-0.061994847756,    	-0.048088133195,    	-0.996917333733,    	3.801327110844,     	-1.492256510455,    	1.0,                	
5,     	0.026577070911,     	-0.07382065432,     	-0.996917333733,    	5.05796417228,      	-1.492256510455,    	1.0,                	
6,     	0.156370669943,     	0.00446715053,      	-0.987688340595,    	0.028559933214,     	-1.413716694115,    	1.0,                	
7,     	0.129132254607,     	0.088298372989,     	-0.987688340595,    	0.599758597504,     	-1.413716694115,    	1.0,                	
8,     	0.060895260838,     	0.144095485911,     	-0.987688340595,    	1.170957261793,     	-1.413716694115,    	1.0,                	
9,     	-0.026675547982,    	0.154143300186,     	-0.987688340595,    	1.742155926082,     	-1.413716694115,    	1.0,                	
10,    	-0.105777058798,    	0.115251705777,     	-0.987688340595,    	2.313354590371,     	-1.413716694115,    	1.0,                	
11,    	-0.151295100831,    	0.039768509113,     	-0.987688340595,    	2.88455325466,      	-1.413716694115,    	1.0,                	
12,    	-0.14877801735,     	-0.048340908203,    	-0.987688340595,    	3.455751918949,     	-1.413716694115,    	1.0,                	
13,    	-0.099024964575,    	-0.121102428726,    	-0.987688340595,    	4.026950583238,     	-1.413716694115,    	1.0,                	
14,    	-0.017832185225,    	-0.155414783796,    	-0.987688340595,    	4.598149247527,     	-1.413716694115,    	1.0,                	
15,    	0.069022186937,     	-0.14038404312,     	-0.987688340595,    	5.169347911816,     	-1.413716694115,    	1.0,                	
16,    	0.133962502435,     	-0.08078236066,     	-0.987688340595,    	5.740546576105,     	-1.413716694115,    	1.0,                	
17,    	0.233344120586,     	0.006874539519,     	-0.972369920398,    	0.029452431127,     	-1.335176877776,    	1.0,                	
18,    	0.212951084663,     	0.095648175345,     	-0.972369920398,    	0.422151512826,     	-1.335176877776,    	1.0,                	
19,    	0.160138176505,     	0.169860243528,     	-0.972369920398,    	0.814850594525,     	-1.335176877776,    	1.0,                	
