number	direction_ind	# of covercap	
0	34	2	
1	40	2	
2	56	2	
3	75	2	
4	89	2	
5	157	2	
6	175	2	
7	177	2	
8	191	2	
9	222	2	
10	267	2	
11	271	2	
12	285	2	
13	349	2	
14	350	2	
15	395	2	
16	401	2	
17	402	2	
18	403	2	
19	406	2	
20	407	2	
21	408	2	
22	412	2	
23	469	2	
24	470	2	
25	471	2	
26	493	2	
27	494	2	
28	499	2	
29	542	2	
30	612	2	
31	630	2	
32	715	2	
33	723	2	
34	903	2	
35	949	2	
36	952	2	
37	954	2	
38	959	2	
39	961	2	
40	970	2	
41	1022	2	
42	1038	2	
43	1058	2	
44	1065	2	
45	1076	2	
46	1177	2	
47	1273	2	
48	1299	2	
49	1384	2	
50	1385	2	
51	1423	2	
52	1424	2	
53	1433	2	
54	1499	2	
55	1504	2	
56	1548	2	
57	1591	2	
58	1605	2	
59	1613	2	
60	1614	2	
61	1619	2	
62	1620	2	
63	1621	3	
64	1622	2	
65	1656	2	
66	1662	2	
67	1668	3	
68	1669	2	
69	1671	2	
70	1737	2	
71	1738	2	
72	1739	2	
73	1798	2	
74	1840	2	
75	1849	2	
76	1859	2	
77	1866	2	
78	1867	2	
79	1868	3	
80	1927	2	
81	1928	3	
82	1929	2	
83	1943	2	
84	1949	2	
85	1986	2	
86	1991	2	
87	1994	2	
88	2057	2	
89	2060	2	
90	2077	2	
91	2091	2	
92	2092	2	
93	2094	2	
94	2101	2	
95	2109	2	
96	2115	2	
97	2117	2	
98	2120	2	
99	2121	2	
100	2123	2	
101	2124	2	
102	2125	2	
103	2126	2	
104	2127	2	
105	2170	2	
106	2196	2	
107	2197	2	
108	2198	2	
109	2199	2	
110	2202	2	
111	2203	2	
112	2220	2	
113	2226	2	
114	2229	2	
115	2232	2	
116	2233	2	
117	2240	2	
118	2253	2	
119	2258	2	
120	2259	2	
121	2261	2	
122	2262	2	
123	2266	2	
124	2269	2	
125	2271	2	
126	2326	2	
127	2330	2	
128	2332	2	
129	2333	2	
130	2336	2	
131	2347	2	
132	2354	2	
133	2358	2	
134	2361	2	
135	2366	2	
136	2374	2	
137	2390	2	
138	2391	2	
139	2394	2	
140	2445	2	
141	2464	2	
142	2465	2	
143	2468	2	
144	2469	2	
145	2470	2	
146	2473	2	
147	2485	2	
148	2486	2	
149	2494	2	
150	2500	2	
151	2509	2	
152	2614	2	
153	2616	2	
154	2646	2	
155	2648	2	
156	2658	2	
157	2662	2	
158	2671	2	
159	2672	2	
160	2756	2	
161	2777	2	
162	2802	2	
163	2807	2	
164	2812	2	
165	2815	2	
166	2852	2	
167	2856	2	
168	2857	2	
169	2858	2	
170	2859	2	
171	2862	2	
172	2863	2	
173	2865	2	
174	2898	2	
175	2906	2	
176	2908	2	
177	2912	2	
178	3023	3	
179	3024	2	
180	3029	2	
181	3038	2	
182	3097	2	
183	3098	2	
184	3112	2	
185	3113	2	
186	3130	2	
187	3150	2	
188	3152	2	
189	3172	2	
190	3173	2	
191	3174	2	
192	3176	2	
193	3177	2	
194	3178	2	
195	3179	2	
196	3212	2	
197	3214	2	
198	3250	2	
199	3258	2	
200	3261	2	
201	3263	2	
202	3271	2	
203	3277	2	
204	3295	2	
205	3304	2	
206	3305	2	
207	3308	2	
208	3321	2	
209	3327	2	
210	3330	2	
211	3333	2	
212	3334	2	
213	3339	2	
214	3342	2	
215	3345	2	
216	3355	2	
217	3356	2	
218	3364	2	
219	3367	2	
220	3368	2	
221	3374	2	
222	3385	2	
223	3452	2	
224	3456	2	
225	3538	2	
226	3546	2	
227	3548	2	
228	3551	2	
229	3555	2	
230	3557	2	
231	3560	2	
232	3564	2	
233	3567	2	
234	3568	2	
235	3570	2	
236	3573	2	
237	3574	2	
238	3578	2	
239	3581	2	
240	3588	2	
241	3593	2	
242	3595	2	
243	3607	2	
244	3636	2	
245	3641	2	
246	3646	2	
247	3647	2	
248	3652	2	
249	3657	2	
250	3658	2	
251	3660	2	
252	3672	2	
253	3690	2	
254	3697	2	
255	3756	2	
256	3795	2	
257	3800	2	
258	3856	2	
259	4037	2	
260	4049	2	
261	4148	2	
262	4173	2	
263	4178	2	
264	4181	2	
265	4212	2	
266	4214	2	
267	4229	2	
268	4276	2	
269	4291	2	
270	4310	2	
271	4326	2	
272	4327	2	
273	4339	2	
274	4352	2	
275	4362	2	
276	4386	2	
277	4391	2	
278	4401	2	
279	4438	2	
280	4446	2	
281	4451	2	
282	4475	2	
283	4480	2	
284	4498	2	
285	4505	2	
286	4518	2	
287	4534	2	
288	4539	2	
289	4639	2	
290	4644	2	
291	4659	2	
292	4675	2	
293	4684	2	
294	4731	2	
295	4735	2	
296	4772	2	
297	4783	2	
298	4823	2	
299	4829	2	
300	4996	2	
301	5008	2	
302	5012	2	
303	5036	2	
304	5042	2	
305	5055	2	
306	5059	2	
307	5064	2	
308	5101	2	
309	5107	2	
310	5118	2	
311	5150	2	
312	5151	2	
313	5154	2	
314	5180	2	
315	5336	2	
316	5339	2	
317	5343	2	
318	5353	2	
319	5354	2	
320	5373	2	
321	5382	2	
322	5392	2	
323	5411	2	
324	5432	2	
325	5490	2	
326	5491	2	
327	5510	2	
328	5530	2	
329	5543	2	
330	5557	2	
331	5572	2	
332	5579	2	
333	5581	2	
334	5586	2	
335	5589	2	
336	5590	2	
337	5599	2	
338	5603	2	
339	5661	2	
340	5664	2	
341	5666	2	
342	5680	2	
343	5694	2	
344	5737	2	
345	5761	2	
346	5769	2	
347	5779	2	
348	5795	2	
349	5805	2	
350	5841	2	
351	5925	2	
352	5928	2	
353	5931	2	
354	5933	2	
355	5935	2	
356	5936	2	
357	5937	2	
358	5946	2	
359	5997	2	
360	6041	2	
361	6105	2	
362	6108	3	
363	6110	2	
364	6111	4	
365	6112	2	
366	6116	2	
367	6130	2	
368	6169	2	
369	6232	2	
370	6285	2	
371	6286	2	
372	6287	3	
373	6288	3	
374	6289	4	
375	6290	4	
376	6291	3	
377	6292	2	
378	6298	2	
379	6300	2	
380	6465	2	
381	6467	6	
382	6468	6	
383	6469	5	
384	6471	3	
385	6473	3	
386	6475	2	
387	6477	2	
388	6646	2	
389	6648	2	
390	6651	2	
391	6653	2	
392	6654	2	
393	6655	3	
394	6656	4	
395	6657	4	
396	6658	6	
397	6659	8	
398	6660	6	
399	6661	5	
400	6662	6	
401	6663	7	
402	6664	5	
403	6665	6	
404	6666	5	
405	6667	3	
406	6668	3	
407	6669	5	
408	6670	4	
409	6671	3	
410	6672	3	
411	6673	3	
412	6677	2	
413	6682	2	
414	6683	2	
415	6685	2	
416	6694	2	
417	6705	2	
418	6778	2	
419	6856	2	
420	6888	2	
421	6889	2	
422	6893	2	
423	6894	2	
424	6898	2	
425	6901	2	
426	6902	2	
427	6904	2	
428	6905	2	
429	6906	2	
430	6907	2	
431	6908	2	
432	6909	2	
433	6910	2	
434	6911	2	
435	6912	2	
436	6913	3	
437	6914	3	
438	6915	4	
439	6916	4	
440	6917	6	
441	6918	8	
442	6919	10	
443	6920	8	
444	6921	6	
445	6922	8	
446	6923	10	
447	6924	6	
448	6925	6	
449	6926	6	
450	6927	4	
451	6928	4	
452	6929	3	
453	6930	4	
454	6931	3	
455	6932	3	
456	6933	3	
457	6934	2	
458	6935	3	
459	6936	2	
460	6937	2	
461	6938	2	
462	6939	2	
463	6941	2	
464	6943	2	
465	6944	2	
466	6945	2	
467	6946	2	
468	6947	2	
469	6948	2	
470	6949	2	
471	6951	2	
472	6953	2	
473	6959	2	
474	6963	2	
475	6964	2	
476	6969	2	
477	6970	2	
478	6979	2	
479	6991	2	
480	6995	2	
481	7044	2	
482	7048	2	
483	7053	2	
