number	direction_ind	# of covercap	
0	40	2	
1	58	2	
2	59	2	
3	88	2	
4	178	2	
5	198	2	
6	205	2	
7	218	2	
8	232	2	
9	245	2	
10	247	2	
11	248	2	
12	250	2	
13	278	2	
14	289	2	
15	291	2	
16	318	2	
17	325	2	
18	326	2	
19	341	2	
20	355	2	
21	357	2	
22	437	2	
23	497	2	
24	503	2	
25	506	2	
26	507	2	
27	508	2	
28	510	2	
29	544	2	
30	552	2	
31	553	2	
32	561	2	
33	562	2	
34	564	2	
35	585	2	
36	594	2	
37	640	2	
38	645	2	
39	834	2	
40	1013	2	
41	1016	2	
42	1019	2	
43	1026	2	
44	1028	2	
45	1030	2	
46	1036	2	
47	1059	2	
48	1061	2	
49	1065	2	
50	1067	2	
51	1068	2	
52	1070	2	
53	1078	2	
54	1082	2	
55	1083	2	
56	1097	2	
57	1227	2	
58	1250	2	
59	1251	2	
60	1254	2	
61	1259	2	
62	1315	2	
63	1382	2	
64	1418	2	
65	1422	2	
66	1464	2	
67	1473	2	
68	1478	2	
69	1483	2	
70	1497	2	
71	1503	2	
72	1561	2	
73	1565	2	
74	1603	2	
75	1605	2	
76	1616	2	
77	1621	2	
78	1632	2	
79	1637	2	
80	1767	2	
81	1791	2	
82	1806	2	
83	1812	2	
84	1874	2	
85	1883	2	
86	1890	2	
87	1894	2	
88	2008	2	
89	2011	2	
90	2012	2	
91	2013	2	
92	2014	2	
93	2015	2	
94	2094	2	
95	2144	2	
96	2151	2	
97	2152	2	
98	2153	2	
99	2294	2	
100	2295	2	
101	2298	2	
102	2299	2	
103	2300	2	
104	2301	2	
105	2302	2	
106	2304	2	
107	2306	2	
108	2321	2	
109	2323	2	
110	2365	2	
111	2394	2	
112	2406	2	
113	2419	2	
114	2439	2	
115	2443	2	
116	2448	2	
117	2449	2	
118	2452	2	
119	2496	2	
120	2503	2	
121	2558	2	
122	2592	2	
123	2597	2	
124	2598	2	
125	2603	2	
126	2613	2	
127	2755	2	
128	2766	2	
129	2775	2	
130	2801	2	
131	2868	2	
132	2869	2	
133	2915	2	
134	2920	2	
135	2926	2	
136	2928	2	
137	2938	2	
138	2996	2	
139	3011	2	
140	3079	2	
141	3080	2	
142	3280	2	
143	3281	2	
144	3324	2	
145	3347	2	
146	3360	2	
147	3371	2	
148	3375	2	
149	3513	2	
150	3542	2	
151	3550	2	
152	3554	2	
153	3560	2	
154	3593	2	
155	3678	2	
156	3791	2	
157	4043	2	
158	4054	2	
159	4059	2	
160	4062	2	
161	4063	2	
162	4066	2	
163	4067	2	
164	4070	2	
165	4071	2	
166	4073	2	
167	4074	2	
168	4075	2	
169	4076	2	
170	4078	2	
171	4079	2	
172	4080	2	
173	4081	2	
174	4082	2	
175	4083	2	
176	4085	2	
177	4086	2	
178	4087	2	
179	4089	2	
180	4093	2	
181	4097	2	
182	4098	2	
183	4101	2	
184	4102	2	
185	4113	2	
186	4148	2	
187	4283	2	
188	4290	2	
189	4429	2	
190	4437	2	
191	4441	2	
192	4444	2	
193	4446	2	
194	4447	2	
195	4449	2	
196	4491	2	
197	4493	2	
198	4494	2	
199	4496	2	
200	4641	2	
201	4642	2	
202	4643	2	
203	4644	2	
204	4646	2	
205	4703	2	
206	4705	2	
207	4706	2	
208	4708	2	
209	4711	2	
210	4723	2	
211	4843	2	
212	4846	2	
213	4847	2	
214	4848	2	
215	4849	2	
216	4850	2	
217	4851	2	
218	4859	2	
219	4868	2	
220	4912	2	
221	4915	2	
222	4916	2	
223	4921	2	
224	4922	2	
225	4923	2	
226	4924	2	
227	4925	2	
228	4926	2	
229	4927	2	
230	4930	2	
231	4946	2	
232	4980	2	
233	4993	2	
234	5016	2	
235	5057	2	
236	5058	2	
237	5059	2	
238	5060	2	
239	5061	2	
240	5062	2	
241	5063	2	
242	5067	2	
243	5079	2	
244	5089	2	
245	5143	2	
246	5144	2	
247	5145	2	
248	5146	2	
249	5147	2	
250	5148	2	
251	5151	2	
252	5175	2	
253	5206	2	
254	5278	2	
255	5279	2	
256	5371	2	
257	5372	2	
258	5373	2	
259	5376	2	
260	5483	2	
261	5494	2	
262	5496	2	
263	5497	2	
264	5498	2	
265	5499	2	
266	5500	2	
267	5501	2	
268	5502	2	
269	5504	2	
270	5509	2	
271	5537	2	
272	5591	2	
273	5592	2	
274	5593	2	
275	5594	2	
276	5595	2	
277	5596	2	
278	5597	2	
279	5598	2	
280	5600	2	
281	5603	2	
282	5608	2	
283	5609	2	
284	5611	2	
285	5711	2	
286	5714	2	
287	5715	2	
288	5716	2	
289	5717	2	
290	5718	2	
