Point's Coordinates for twisted_polar_coordinates_92

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.034137925365,     	0.000466322286,     	-0.999417022366,    	0.013659098494,     	-1.53664858056,     	1.0,                	
2,     	0.010105700242,     	0.032611197883,     	-0.999417022366,    	1.27029615993,      	-1.53664858056,     	1.0,                	
3,     	-0.027892259136,    	0.019688506419,     	-0.999417022366,    	2.526933221366,     	-1.53664858056,     	1.0,                	
4,     	-0.027344064411,    	-0.020443031728,    	-0.999417022366,    	3.783570282802,     	-1.53664858056,     	1.0,                	
5,     	0.010992697939,     	-0.03232299486,     	-0.999417022366,    	5.040207344238,     	-1.53664858056,     	1.0,                	
6,     	0.068237152253,     	0.000847368992,     	-0.997668769191,    	0.012417362267,     	-1.502500834326,    	1.0,                	
7,     	0.056946623139,     	0.037604641933,     	-0.997668769191,    	0.583616026556,     	-1.502500834326,    	1.0,                	
8,     	0.027575943543,     	0.062422706762,     	-0.997668769191,    	1.154814690845,     	-1.502500834326,    	1.0,                	
9,     	-0.010549903285,    	0.067422003252,     	-0.997668769191,    	1.726013355134,     	-1.502500834326,    	1.0,                	
10,    	-0.045326230362,    	0.05101529009,      	-0.997668769191,    	2.297212019423,     	-1.502500834326,    	1.0,                	
11,    	-0.065711799559,    	0.018411582782,     	-0.997668769191,    	2.868410683712,     	-1.502500834326,    	1.0,                	
12,    	-0.065234336694,    	-0.02003767197,     	-0.997668769191,    	3.439609348001,     	-1.502500834326,    	1.0,                	
13,    	-0.044045432852,    	-0.052125107451,    	-0.997668769191,    	4.010808012291,     	-1.502500834326,    	1.0,                	
14,    	-0.008872415289,    	-0.067663189614,    	-0.997668769191,    	4.58200667658,      	-1.502500834326,    	1.0,                	
15,    	0.029117531438,     	-0.06171868716,     	-0.997668769191,    	5.153205340869,     	-1.502500834326,    	1.0,                	
16,    	0.057862867668,     	-0.036178937617,    	-0.997668769191,    	5.724404005158,     	-1.502500834326,    	1.0,                	
17,    	0.102255764501,     	0.001309498039,     	-0.994757278858,    	0.012805404838,     	-1.468353088091,    	1.0,                	
18,    	0.0939708847,       	0.040341405374,     	-0.994757278858,    	0.405504486537,     	-1.468353088091,    	1.0,                	
19,    	0.071379789551,     	0.073231699437,     	-0.994757278858,    	0.798203568235,     	-1.468353088091,    	1.0,                	
20,    	0.037921768503,     	0.094973131108,     	-0.994757278858,    	1.190902649934,     	-1.468353088091,    	1.0,                	
21,    	-0.001309498039,    	0.102255764501,     	-0.994757278858,    	1.583601731633,     	-1.468353088091,    	1.0,                	
22,    	-0.040341405374,    	0.0939708847,       	-0.994757278858,    	1.976300813332,     	-1.468353088091,    	1.0,                	
23,    	-0.073231699437,    	0.071379789551,     	-0.994757278858,    	2.36899989503,      	-1.468353088091,    	1.0,                	
24,    	-0.094973131108,    	0.037921768503,     	-0.994757278858,    	2.761698976729,     	-1.468353088091,    	1.0,                	
25,    	-0.102255764501,    	-0.001309498039,    	-0.994757278858,    	3.154398058428,     	-1.468353088091,    	1.0,                	
26,    	-0.0939708847,      	-0.040341405374,    	-0.994757278858,    	3.547097140127,     	-1.468353088091,    	1.0,                	
27,    	-0.071379789551,    	-0.073231699437,    	-0.994757278858,    	3.939796221825,     	-1.468353088091,    	1.0,                	
28,    	-0.037921768503,    	-0.094973131108,    	-0.994757278858,    	4.332495303524,     	-1.468353088091,    	1.0,                	
29,    	0.001309498039,     	-0.102255764501,    	-0.994757278858,    	4.725194385223,     	-1.468353088091,    	1.0,                	
30,    	0.040341405374,     	-0.0939708847,      	-0.994757278858,    	5.117893466921,     	-1.468353088091,    	1.0,                	
31,    	0.073231699437,     	-0.071379789551,    	-0.994757278858,    	5.51059254862,      	-1.468353088091,    	1.0,                	
32,    	0.094973131108,     	-0.037921768503,    	-0.994757278858,    	5.903291630319,     	-1.468353088091,    	1.0,                	
33,    	0.136156151403,     	0.001690787159,     	-0.990685946036,    	0.012417362267,     	-1.434205341856,    	1.0,                	
34,    	0.130164520796,     	0.039981919063,     	-0.990685946036,    	0.298016694412,     	-1.434205341856,    	1.0,                	
35,    	0.113627734833,     	0.075033953667,     	-0.990685946036,    	0.583616026556,     	-1.434205341856,    	1.0,                	
36,    	0.087885505563,     	0.104007183588,     	-0.990685946036,    	0.869215358701,     	-1.434205341856,    	1.0,                	
37,    	0.055023315308,     	0.12455437005,      	-0.990685946036,    	1.154814690845,     	-1.434205341856,    	1.0,                	
38,    	0.017703463283,     	0.135010902204,     	-0.990685946036,    	1.44041402299,      	-1.434205341856,    	1.0,                	
39,    	-0.021050618051,    	0.134529654002,     	-0.990685946036,    	1.726013355134,     	-1.434205341856,    	1.0,                	
40,    	-0.058099303503,    	0.123149613311,     	-0.990685946036,    	2.011612687279,     	-1.434205341856,    	1.0,                	
41,    	-0.090441128915,    	0.101792723349,     	-0.990685946036,    	2.297212019423,     	-1.434205341856,    	1.0,                	
42,    	-0.115455951936,    	0.072189192325,     	-0.990685946036,    	2.582811351568,     	-1.434205341856,    	1.0,                	
43,    	-0.131117220375,    	0.036737322265,     	-0.990685946036,    	2.868410683712,     	-1.434205341856,    	1.0,                	
44,    	-0.136156151403,    	-0.001690787159,    	-0.990685946036,    	3.154010015857,     	-1.434205341856,    	1.0,                	
45,    	-0.130164520796,    	-0.039981919063,    	-0.990685946036,    	3.439609348001,     	-1.434205341856,    	1.0,                	
46,    	-0.113627734833,    	-0.075033953667,    	-0.990685946036,    	3.725208680146,     	-1.434205341856,    	1.0,                	
47,    	-0.087885505563,    	-0.104007183588,    	-0.990685946036,    	4.010808012291,     	-1.434205341856,    	1.0,                	
48,    	-0.055023315308,    	-0.12455437005,     	-0.990685946036,    	4.296407344435,     	-1.434205341856,    	1.0,                	
49,    	-0.017703463283,    	-0.135010902204,    	-0.990685946036,    	4.58200667658,      	-1.434205341856,    	1.0,                	
50,    	0.021050618051,     	-0.134529654002,    	-0.990685946036,    	4.867606008724,     	-1.434205341856,    	1.0,                	
51,    	0.058099303503,     	-0.123149613311,    	-0.990685946036,    	5.153205340869,     	-1.434205341856,    	1.0,                	
52,    	0.090441128915,     	-0.101792723349,    	-0.990685946036,    	5.438804673013,     	-1.434205341856,    	1.0,                	
53,    	0.115455951936,     	-0.072189192325,    	-0.990685946036,    	5.724404005158,     	-1.434205341856,    	1.0,                	
54,    	0.131117220375,     	-0.036737322265,    	-0.990685946036,    	6.010003337302,     	-1.434205341856,    	1.0,                	
55,    	0.169896796241,     	0.002148852605,     	-0.985459517717,    	0.01264731342,      	-1.400057595622,    	1.0,                	
56,    	0.164821646596,     	0.041271827607,     	-0.985459517717,    	0.245357880353,     	-1.400057595622,    	1.0,                	
57,    	0.15086091932,      	0.078169827699,     	-0.985459517717,    	0.478068447285,     	-1.400057595622,    	1.0,                	
58,    	0.128767240835,     	0.110853672147,     	-0.985459517717,    	0.710779014218,     	-1.400057595622,    	1.0,                	
59,    	0.099731687066,     	0.137561366436,     	-0.985459517717,    	0.943489581151,     	-1.400057595622,    	1.0,                	
60,    	0.065319572233,     	0.156853091853,     	-0.985459517717,    	1.176200148083,     	-1.400057595622,    	1.0,                	
