This run aims to check if discrepancy is less than 0.0110
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.548323209436,     	0.006528927768,     	0.291577923373,     	1.542877022236,     	0,     	11,    	12,    	
2,     	1.529393216198,     	0.014938395902,     	0.36784067202,      	1.517096098006,     	12,    	21,    	10,    	
3,     	1.505516950187,     	0.01328296356,      	0.203976733603,     	1.494351653456,     	22,    	38,    	17,    	
4,     	1.482783711516,     	0.013106433041,     	0.161499693307,     	1.471578200126,     	39,    	60,    	22,    	
5,     	1.459996927294,     	0.013182738163,     	0.121713841302,     	1.448710751071,     	61,    	87,    	27,    	
6,     	1.437245878313,     	0.013150591034,     	0.102604308123,     	1.425980668982,     	88,    	119,   	32,    	
7,     	1.41528219686,      	0.012288765202,     	0.087550161128,     	1.40457810785,      	120,   	156,   	37,    	
8,     	1.393508894193,     	0.012742063543,     	0.075234202928,     	1.382500094133,     	157,   	198,   	42,    	
9,     	1.371109754378,     	0.013118205385,     	0.066144663583,     	1.35970709645,      	199,   	245,   	47,    	
10,    	1.348542852607,     	0.012810571645,     	0.060489423091,     	1.337294572353,     	246,   	297,   	52,    	
11,    	1.326371088658,     	0.012640066376,     	0.060091209145,     	1.315455391391,     	298,   	354,   	57,    	
12,    	1.303974163254,     	0.013282313122,     	0.05132930397,      	1.292551865988,     	355,   	416,   	62,    	
13,    	1.281104069572,     	0.013343062369,     	0.046714278939,     	1.269592347202,     	417,   	482,   	66,    	
14,    	1.258410315471,     	0.012998452241,     	0.042297918824,     	1.24710041528,      	483,   	554,   	72,    	
15,    	1.236068281841,     	0.01283437307,      	0.043733053717,     	1.224959854315,     	555,   	632,   	78,    	
16,    	1.21397633278,      	0.012683545741,     	0.040755403894,     	1.203010253342,     	633,   	716,   	84,    	
17,    	1.191865736327,     	0.012993041096,     	0.036166910115,     	1.180666277549,     	717,   	804,   	88,    	
18,    	1.170032955411,     	0.012245808998,     	0.03139103283,      	1.159365008058,     	805,   	898,   	94,    	
19,    	1.148754526672,     	0.012307335645,     	0.03004657982,      	1.138138096592,     	899,   	997,   	99,    	
20,    	1.1269923975,       	0.012851646954,     	0.029931964666,     	1.115905819463,     	998,   	1098,  	101,   	
21,    	1.105354298093,     	0.01227204322,      	0.028436152964,     	1.094701919859,     	1099,  	1202,  	104,   	
22,    	1.084182291211,     	0.012209096683,     	0.032588630407,     	1.073147460914,     	1203,  	1306,  	104,   	
23,    	1.063146886383,     	0.011598838557,     	0.024156415405,     	1.05305529214,      	1307,  	1414,  	108,   	
24,    	1.042005464988,     	0.012797121497,     	0.025367146529,     	1.030700388765,     	1415,  	1523,  	109,   	
25,    	1.019796539358,     	0.012574569851,     	0.024018964501,     	1.008938665989,     	1524,  	1638,  	115,   	
26,    	0.998437912102,     	0.012914899163,     	0.029056808903,     	0.987229269445,     	1639,  	1756,  	118,   	
27,    	0.976080046285,     	0.012850006321,     	0.026554031852,     	0.964981977465,     	1757,  	1878,  	122,   	
28,    	0.953478451861,     	0.013260663524,     	0.0250918821,       	0.94202517822,      	1879,  	2005,  	127,   	
29,    	0.931406897964,     	0.012268806114,     	0.026001158271,     	0.920622926557,     	2006,  	2138,  	133,   	
30,    	0.910680006168,     	0.011494246537,     	0.022033509337,     	0.900367610945,     	2139,  	2274,  	136,   	
31,    	0.889540731899,     	0.012524867973,     	0.024859172699,     	0.878532803003,     	2275,  	2415,  	141,   	
32,    	0.868145070442,     	0.011970421058,     	0.019623906155,     	0.857708154798,     	2416,  	2563,  	148,   	
33,    	0.85035993549,      	0.008512400956,     	0.020389251102,     	0.842998253876,     	2564,  	2731,  	168,   	
34,    	0.834962991423,     	0.009292502408,     	0.019857562199,     	0.826927311272,     	2732,  	2911,  	180,   	
35,    	0.818496104554,     	0.009775667589,     	0.020429223757,     	0.810042824607,     	2912,  	3084,  	173,   	
36,    	0.802399912427,     	0.008878095457,     	0.020908236603,     	0.794341605773,     	3085,  	3249,  	165,   	
37,    	0.785235880509,     	0.010503174443,     	0.020094715135,     	0.776153566518,     	3250,  	3423,  	174,   	
38,    	0.769704660369,     	0.007774654228,     	0.018189045857,     	0.76290616049,      	3424,  	3611,  	188,   	
39,    	0.753129194456,     	0.011322421319,     	0.019926270965,     	0.743338608114,     	3612,  	3788,  	177,   	
40,    	0.734039920497,     	0.010723163359,     	0.017428897074,     	0.72476626779,      	3789,  	3965,  	177,   	
41,    	0.715623568413,     	0.010575435173,     	0.017499207454,     	0.706477041405,     	3966,  	4144,  	179,   	
42,    	0.697573153159,     	0.010300897204,     	0.01899976031,      	0.688663352729,     	4145,  	4332,  	188,   	
43,    	0.679630109169,     	0.010432108247,     	0.018139297399,     	0.670606549171,     	4333,  	4530,  	198,   	
44,    	0.661503272345,     	0.01050543431,      	0.016718828621,     	0.652415955963,     	4531,  	4729,  	199,   	
45,    	0.642647240007,     	0.011270898345,     	0.014439617947,     	0.632898140886,     	4730,  	4924,  	195,   	
46,    	0.623041729416,     	0.011499561592,     	0.018576954049,     	0.613094584532,     	4925,  	5119,  	195,   	
47,    	0.604334340356,     	0.010705477471,     	0.016222855342,     	0.595072928921,     	5120,  	5318,  	199,   	
48,    	0.587288999375,     	0.009005440091,     	0.015687432274,     	0.579496754607,     	5319,  	5522,  	204,   	
49,    	0.570755147836,     	0.010165862403,     	0.017396909817,     	0.56193231903,      	5523,  	5735,  	213,   	
50,    	0.553627671293,     	0.009598270818,     	0.016211599079,     	0.54479893588,      	5736,  	5945,  	210,   	
51,    	0.536389890516,     	0.009737045012,     	0.014876803376,     	0.527752327158,     	5946,  	6155,  	210,   	
52,    	0.518474583883,     	0.01075863107,      	0.017181174279,     	0.509165501269,     	6156,  	6367,  	212,   	
53,    	0.499466860677,     	0.011199001837,     	0.013220376907,     	0.489776693134,     	6368,  	6583,  	216,   	
54,    	0.480835840784,     	0.010381837442,     	0.014366962805,     	0.471851853591,     	6584,  	6805,  	222,   	
55,    	0.461973140492,     	0.01142874578,      	0.015349615715,     	0.452083578157,     	6806,  	7031,  	226,   	
56,    	0.442788864668,     	0.010729038824,     	0.014404451268,     	0.433503978703,     	7032,  	7255,  	224,   	
57,    	0.424102270304,     	0.010856080969,     	0.015221577502,     	0.414618566654,     	7256,  	7478,  	223,   	
58,    	0.405918979122,     	0.010094776934,     	0.014398494124,     	0.397182046391,     	7479,  	7704,  	226,   	
59,    	0.387424238448,     	0.011262211283,     	0.012163797326,     	0.377648615952,     	7705,  	7931,  	227,   	
60,    	0.368648737592,     	0.010398554754,     	0.01362387316,      	0.359357991412,     	7932,  	8164,  	233,   	
61,    	0.349807227997,     	0.011053259206,     	0.01470654931,      	0.340240298679,     	8165,  	8400,  	236,   	
62,    	0.333032764202,     	0.008350286527,     	0.015710341237,     	0.324381893442,     	8401,  	8636,  	236,   	
63,    	0.315131928931,     	0.010681197652,     	0.015388255816,     	0.305873925685,     	8637,  	8870,  	234,   	
64,    	0.295894725384,     	0.011626080576,     	0.012409629123,     	0.285831281526,     	8871,  	9104,  	234,   	
65,    	0.275791046805,     	0.011592749433,     	0.012683196339,     	0.265756073168,     	9105,  	9339,  	235,   	
66,    	0.256271597455,     	0.011000146501,     	0.013412435346,     	0.246431132637,     	9340,  	9578,  	239,   	
67,    	0.23737225799,      	0.010473693286,     	0.014729370627,     	0.228150493328,     	9579,  	9818,  	240,   	
68,    	0.218492871153,     	0.011171538915,     	0.014327673382,     	0.208821397959,     	9819,  	10064, 	246,   	
69,    	0.199679425057,     	0.010579879329,     	0.013207355824,     	0.190519726949,     	10065, 	10315, 	251,   	
70,    	0.180729537965,     	0.011427289064,     	0.013405178179,     	0.170836090289,     	10316, 	10562, 	247,   	
71,    	0.160716015092,     	0.011746146465,     	0.013260686374,     	0.150546232841,     	10563, 	10808, 	246,   	
72,    	0.141506088299,     	0.010440911948,     	0.014192577997,     	0.132465852424,     	10809, 	11056, 	248,   	
73,    	0.124104871317,     	0.009679101352,     	0.014007332272,     	0.115444148933,     	11057, 	11306, 	250,   	
74,    	0.106926061013,     	0.009835543341,     	0.011159936793,     	0.098281853363,     	11307, 	11561, 	255,   	
75,    	0.089194048496,     	0.010500361379,     	0.014062677569,     	0.080101617796,     	11562, 	11820, 	259,   	
76,    	0.072572766305,     	0.009433823563,     	0.013719812093,     	0.064191120711,     	11821, 	12072, 	252,   	
77,    	0.054701004413,     	0.010970534429,     	0.013733590044,     	0.04520097143,      	12073, 	12319, 	247,   	
78,    	0.03831455517,      	0.00795290565,      	0.013706733122,     	0.031427403597,     	12320, 	12576, 	257,   	
79,    	0.023387959273,     	0.009285504119,     	0.013050859466,     	0.015346671211,     	12577, 	12845, 	269,   	
80,    	0.008628426482,     	0.007767639343,     	0.012500249033,     	0.001901484781,     	12846, 	13100, 	255,   	
81,    	0,                  	0.005975751649,     	0.007969127894,     	-0.00517516797,     	13101, 	13462, 	362,   	
