Point's Coordinates for twisted_polar_coordinates_71

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.044226418668,     	0.000782850152,     	-0.99902122652,     	0.017699113541,     	-1.526548542942,    	1.0,                	
2,     	0.01292218023,      	0.042303737667,     	-0.99902122652,     	1.274336174977,     	-1.526548542942,    	1.0,                	
3,     	-0.036240072077,    	0.025362297577,     	-0.99902122652,     	2.530973236413,     	-1.526548542942,    	1.0,                	
4,     	-0.035319776528,    	-0.026628975732,    	-0.99902122652,     	3.787610297849,     	-1.526548542942,    	1.0,                	
5,     	0.014411249707,     	-0.041819909665,    	-0.99902122652,     	5.044247359285,     	-1.526548542942,    	1.0,                	
6,     	0.088368664419,     	0.001421983647,     	-0.996086822075,    	0.016090103219,     	-1.482300759088,    	1.0,                	
7,     	0.073571668732,     	0.048971955736,     	-0.996086822075,    	0.587288767508,     	-1.482300759088,    	1.0,                	
8,     	0.035416188056,     	0.080973677897,     	-0.996086822075,    	1.158487431798,     	-1.482300759088,    	1.0,                	
9,     	-0.013983682089,    	0.087266829459,     	-0.996086822075,    	1.729686096087,     	-1.482300759088,    	1.0,                	
10,    	-0.058943831975,    	0.065853379266,     	-0.996086822075,    	2.300884760376,     	-1.482300759088,    	1.0,                	
11,    	-0.085189731686,    	0.023531946453,     	-0.996086822075,    	2.872083424665,     	-1.482300759088,    	1.0,                	
12,    	-0.084388493509,    	-0.026260713089,    	-0.996086822075,    	3.443282088954,     	-1.482300759088,    	1.0,                	
13,    	-0.056794504903,    	-0.067715781775,    	-0.996086822075,    	4.014480753243,     	-1.482300759088,    	1.0,                	
14,    	-0.011168662281,    	-0.087671568205,    	-0.996086822075,    	4.585679417532,     	-1.482300759088,    	1.0,                	
15,    	0.038003151701,     	-0.079792251187,    	-0.996086822075,    	5.156878081821,     	-1.482300759088,    	1.0,                	
16,    	0.075109233535,     	-0.046579458202,    	-0.996086822075,    	5.72807674611,      	-1.482300759088,    	1.0,                	
17,    	0.132335634523,     	0.002196036002,     	-0.991202530899,    	0.016592918945,     	-1.438052975235,    	1.0,                	
18,    	0.121421797562,     	0.052671527558,     	-0.991202530899,    	0.409292000644,     	-1.438052975235,    	1.0,                	
19,    	0.092022592615,     	0.095128256512,     	-0.991202530899,    	0.801991082342,     	-1.438052975235,    	1.0,                	
20,    	0.048613782128,     	0.123102570752,     	-0.991202530899,    	1.194690164041,     	-1.438052975235,    	1.0,                	
21,    	-0.002196036002,    	0.132335634523,     	-0.991202530899,    	1.58738924574,      	-1.438052975235,    	1.0,                	
22,    	-0.052671527558,    	0.121421797562,     	-0.991202530899,    	1.980088327439,     	-1.438052975235,    	1.0,                	
23,    	-0.095128256512,    	0.092022592615,     	-0.991202530899,    	2.372787409137,     	-1.438052975235,    	1.0,                	
24,    	-0.123102570752,    	0.048613782128,     	-0.991202530899,    	2.765486490836,     	-1.438052975235,    	1.0,                	
25,    	-0.132335634523,    	-0.002196036002,    	-0.991202530899,    	3.158185572535,     	-1.438052975235,    	1.0,                	
26,    	-0.121421797562,    	-0.052671527558,    	-0.991202530899,    	3.550884654234,     	-1.438052975235,    	1.0,                	
27,    	-0.092022592615,    	-0.095128256512,    	-0.991202530899,    	3.943583735932,     	-1.438052975235,    	1.0,                	
28,    	-0.048613782128,    	-0.123102570752,    	-0.991202530899,    	4.336282817631,     	-1.438052975235,    	1.0,                	
29,    	0.002196036002,     	-0.132335634523,    	-0.991202530899,    	4.72898189933,      	-1.438052975235,    	1.0,                	
30,    	0.052671527558,     	-0.121421797562,    	-0.991202530899,    	5.121680981028,     	-1.438052975235,    	1.0,                	
31,    	0.095128256512,     	-0.092022592615,    	-0.991202530899,    	5.514380062727,     	-1.438052975235,    	1.0,                	
32,    	0.123102570752,     	-0.048613782128,    	-0.991202530899,    	5.907079144426,     	-1.438052975235,    	1.0,                	
33,    	0.176045724224,     	0.002832838344,     	-0.984377914223,    	0.016090103219,     	-1.393805191381,    	1.0,                	
34,    	0.168116532638,     	0.052315900493,     	-0.984377914223,    	0.301689435364,     	-1.393805191381,    	1.0,                	
35,    	0.146567539405,     	0.097560639519,     	-0.984377914223,    	0.587288767508,     	-1.393805191381,    	1.0,                	
36,    	0.1131445158,       	0.134901595746,     	-0.984377914223,    	0.872888099653,     	-1.393805191381,    	1.0,                	
37,    	0.070555196422,     	0.161313626977,     	-0.984377914223,    	1.158487431798,     	-1.393805191381,    	1.0,                	
38,    	0.022249914637,     	0.174656987519,     	-0.984377914223,    	1.444086763942,     	-1.393805191381,    	1.0,                	
