This run aims to check if discrepancy is less than 0.0116
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.54748937743,      	0.007361226534,     	0.317194936019,     	1.541395897091,     	0,     	10,    	11,    	
2,     	1.527406727227,     	0.015441132782,     	0.362719474908,     	1.514673146606,     	11,    	20,    	10,    	
3,     	1.50250847254,      	0.013731532784,     	0.202782001224,     	1.490887142146,     	21,    	37,    	17,    	
4,     	1.478839227588,     	0.013699501058,     	0.149325957627,     	1.467229681419,     	38,    	59,    	22,    	
5,     	1.455491895477,     	0.0135266436,       	0.130607732852,     	1.443605540569,     	60,    	86,    	27,    	
6,     	1.431725861498,     	0.013899081898,     	0.100307663705,     	1.419861340545,     	87,    	118,   	32,    	
7,     	1.408689386997,     	0.013106581595,     	0.084940215502,     	1.397181632497,     	119,   	155,   	37,    	
8,     	1.385656004486,     	0.013286285076,     	0.081131768638,     	1.373836623755,     	156,   	197,   	42,    	
9,     	1.362356500365,     	0.013427510713,     	0.071672451122,     	1.350633120913,     	198,   	244,   	47,    	
10,    	1.338895388749,     	0.013554322783,     	0.061297533825,     	1.327254092144,     	245,   	296,   	52,    	
11,    	1.315355144199,     	0.013669081094,     	0.054104658322,     	1.30360664138,      	297,   	354,   	58,    	
12,    	1.292018780014,     	0.013772047529,     	0.052675816167,     	1.280174493848,     	355,   	416,   	62,    	
13,    	1.268173784258,     	0.014051727658,     	0.047153925082,     	1.256083497088,     	417,   	483,   	67,    	
14,    	1.244863805672,     	0.012998205599,     	0.040597778908,     	1.233435810824,     	484,   	556,   	73,    	
15,    	1.221825866779,     	0.013482652752,     	0.044766575297,     	1.210158575387,     	557,   	634,   	78,    	
16,    	1.198949066785,     	0.012971783345,     	0.035703685675,     	1.187675376553,     	635,   	717,   	83,    	
17,    	1.176274620811,     	0.013288539246,     	0.034574279698,     	1.164764284876,     	718,   	804,   	87,    	
18,    	1.153759324347,     	0.012877086185,     	0.03460175433,      	1.142654076673,     	805,   	897,   	93,    	
19,    	1.13132250827,      	0.013033080696,     	0.035245592297,     	1.120080535747,     	898,   	992,   	95,    	
20,    	1.109725107435,     	0.012021848687,     	0.033686867471,     	1.098276602946,     	993,   	1085,  	93,    	
21,    	1.08626158315,      	0.013836112777,     	0.029705279689,     	1.074234902769,     	1086,  	1184,  	99,    	
22,    	1.063621180094,     	0.012221744751,     	0.025176913781,     	1.0525926461,       	1185,  	1288,  	104,   	
23,    	1.040512664333,     	0.01417418678,      	0.028025435632,     	1.028280090056,     	1289,  	1395,  	107,   	
24,    	1.017680878958,     	0.012250864934,     	0.028119761547,     	1.006860480547,     	1396,  	1507,  	112,   	
25,    	0.994937260759,     	0.013752069338,     	0.025254422196,     	0.983063844181,     	1508,  	1623,  	116,   	
26,    	0.972223683706,     	0.012512709815,     	0.027290964547,     	0.960993178735,     	1624,  	1741,  	118,   	
27,    	0.949987021486,     	0.012749826816,     	0.022802737471,     	0.938786802153,     	1742,  	1864,  	123,   	
28,    	0.928705412182,     	0.011716900533,     	0.021610843203,     	0.917172953412,     	1865,  	1991,  	127,   	
29,    	0.906072093798,     	0.012819470279,     	0.023133966642,     	0.894913286591,     	1992,  	2123,  	132,   	
30,    	0.883104708758,     	0.013607223754,     	0.025769619129,     	0.871348501775,     	2124,  	2260,  	137,   	
31,    	0.861195947884,     	0.011713673425,     	0.024459983085,     	0.851005116998,     	2261,  	2407,  	147,   	
32,    	0.841934188461,     	0.010471048613,     	0.022396768203,     	0.832881261695,     	2408,  	2568,  	161,   	
33,    	0.824411854126,     	0.009767606475,     	0.02162091584,      	0.815965686426,     	2569,  	2739,  	171,   	
34,    	0.806557432092,     	0.010910751283,     	0.020690825925,     	0.797123875033,     	2740,  	2910,  	171,   	
35,    	0.787354682522,     	0.011274074238,     	0.020678731489,     	0.777606895336,     	2911,  	3072,  	162,   	
36,    	0.767030364042,     	0.012219736579,     	0.020242899668,     	0.756465622591,     	3073,  	3234,  	162,   	
37,    	0.746011776198,     	0.012055291655,     	0.019488457462,     	0.735588250295,     	3235,  	3401,  	167,   	
38,    	0.727966293853,     	0.00889751593,      	0.019965370214,     	0.720269588024,     	3402,  	3580,  	179,   	
39,    	0.711777197158,     	0.010359009532,     	0.017845786338,     	0.702817522671,     	3581,  	3771,  	191,   	
40,    	0.692078509615,     	0.012384523003,     	0.018066917585,     	0.681368952082,     	3772,  	3954,  	183,   	
41,    	0.672452351935,     	0.010288208619,     	0.019340121863,     	0.663552958707,     	3955,  	4136,  	182,   	
42,    	0.652805861567,     	0.012428192388,     	0.016304108678,     	0.642057356527,     	4137,  	4318,  	182,   	
43,    	0.633006055692,     	0.010480205155,     	0.017270750488,     	0.623751222091,     	4319,  	4507,  	189,   	
44,    	0.615757187492,     	0.009229335898,     	0.017180805526,     	0.607737276803,     	4508,  	4704,  	197,   	
45,    	0.598339744185,     	0.010840483474,     	0.018708049645,     	0.588940511615,     	4705,  	4905,  	201,   	
46,    	0.579927634415,     	0.010434107351,     	0.018561932833,     	0.570900265269,     	4906,  	5099,  	194,   	
47,    	0.561418323863,     	0.010960859566,     	0.016616891686,     	0.551935291213,     	5100,  	5295,  	196,   	
48,    	0.54255788271,      	0.010859572626,     	0.017680754618,     	0.533138555475,     	5296,  	5492,  	197,   	
49,    	0.523361266523,     	0.011280408947,     	0.01728828403,      	0.513601220706,     	5493,  	5700,  	208,   	
50,    	0.504241018747,     	0.010826969616,     	0.017615390763,     	0.494872582426,     	5701,  	5912,  	212,   	
51,    	0.485141947043,     	0.01128510368,      	0.01559965895,      	0.475377049074,     	5913,  	6123,  	211,   	
52,    	0.464718399931,     	0.012309428893,     	0.014057112561,     	0.454067482974,     	6124,  	6331,  	208,   	
53,    	0.444329918658,     	0.011269392426,     	0.017451526487,     	0.434546157743,     	6332,  	6544,  	213,   	
54,    	0.424409473322,     	0.011756354752,     	0.015776852653,     	0.414235861128,     	6545,  	6759,  	215,   	
55,    	0.404305397632,     	0.01147150015,      	0.017789323677,     	0.39437771665,      	6760,  	6977,  	218,   	
56,    	0.385119658402,     	0.010718749533,     	0.01520257644,      	0.375625927684,     	6978,  	7198,  	221,   	
57,    	0.366575586408,     	0.010447111942,     	0.014345307053,     	0.357533277791,     	7199,  	7423,  	225,   	
58,    	0.348844681541,     	0.010035000358,     	0.01447757008,      	0.339728913914,     	7424,  	7648,  	225,   	
59,    	0.329234803897,     	0.012116570123,     	0.01503858714,      	0.318747688265,     	7649,  	7869,  	221,   	
60,    	0.308454275086,     	0.011893903176,     	0.012808137539,     	0.298159365748,     	7870,  	8093,  	224,   	
61,    	0.288638718224,     	0.010997424072,     	0.015158934729,     	0.279068290753,     	8094,  	8320,  	227,   	
62,    	0.269809682318,     	0.010701305537,     	0.015842806369,     	0.260265638607,     	8321,  	8552,  	232,   	
63,    	0.250796530248,     	0.010984497111,     	0.014638571784,     	0.241287445101,     	8553,  	8788,  	236,   	
64,    	0.231596751536,     	0.011226328654,     	0.014659847085,     	0.22187807888,      	8789,  	9027,  	239,   	
65,    	0.212479363027,     	0.010849021618,     	0.013855678269,     	0.202999835329,     	9028,  	9266,  	239,   	
66,    	0.195771311777,     	0.008357474535,     	0.016458842457,     	0.187162316724,     	9267,  	9504,  	238,   	
67,    	0.178392809757,     	0.010144322289,     	0.014813729096,     	0.16931347236,      	9505,  	9744,  	240,   	
68,    	0.161683710689,     	0.008808496756,     	0.014946809158,     	0.153076561112,     	9745,  	9989,  	245,   	
69,    	0.144426865338,     	0.010012427951,     	0.015727796776,     	0.13531083462,      	9990,  	10228, 	239,   	
70,    	0.126040770259,     	0.010746960365,     	0.01464384921,      	0.116735369363,     	10229, 	10467, 	239,   	
71,    	0.109661325983,     	0.008171717507,     	0.012026130719,     	0.101742600698,     	10468, 	10709, 	242,   	
72,    	0.09391041149,      	0.009345169367,     	0.013922110036,     	0.085582291561,     	10710, 	10958, 	249,   	
73,    	0.075540393956,     	0.011603862222,     	0.014969535577,     	0.065492315618,     	10959, 	11198, 	240,   	
74,    	0.05808059317,      	0.008569119429,     	0.013738748503,     	0.050660006358,     	11199, 	11440, 	242,   	
75,    	0.0426171188,       	0.009294673084,     	0.014402575003,     	0.034568098404,     	11441, 	11688, 	248,   	
76,    	0.027625426153,     	0.008039703157,     	0.013491778055,     	0.020663024762,     	11689, 	11947, 	259,   	
77,    	0.011533669869,     	0.010574620231,     	0.014949616589,     	0.002375856011,     	11948, 	12182, 	235,   	
78,    	0,                  	0.006352926761,     	0.010675037728,     	-0.005501814508,    	12183, 	12531, 	349,   	
