This run aims to check if discrepancy is less than 0.0209
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
17,    	0.919399496003,     	0.018064245329,     	0.038165397428,     	0.902792677256,     	729,   	811,   	83,    	
18,    	0.889136056052,     	0.015730281397,     	0.035724213864,     	0.874804450055,     	812,   	907,   	96,    	
19,    	0.863309655984,     	0.013287486843,     	0.033645932238,     	0.851191849703,     	908,   	1018,  	111,   	
20,    	0.840318393843,     	0.012566662629,     	0.039025729338,     	0.828962134524,     	1019,  	1123,  	105,   	
21,    	0.817641158097,     	0.01308494095,      	0.031146488157,     	0.80633193475,      	1124,  	1243,  	120,   	
22,    	0.793264290315,     	0.015081035413,     	0.034331120702,     	0.780232365146,     	1244,  	1349,  	106,   	
23,    	0.767246762345,     	0.0157639983,       	0.0308140002,       	0.753624413735,     	1350,  	1464,  	115,   	
24,    	0.741076049655,     	0.014487059439,     	0.025846719653,     	0.728553676049,     	1465,  	1588,  	124,   	
25,    	0.715278202168,     	0.015325856314,     	0.026944615003,     	0.702030869507,     	1589,  	1705,  	117,   	
26,    	0.69140642154,      	0.012308951852,     	0.028619201365,     	0.680330046371,     	1706,  	1835,  	130,   	
27,    	0.666263203745,     	0.016251178533,     	0.028948191302,     	0.652214916264,     	1836,  	1955,  	120,   	
28,    	0.637896456876,     	0.016557415177,     	0.02800821731,      	0.623582391178,     	1956,  	2081,  	126,   	
29,    	0.612788883393,     	0.012516812352,     	0.025921633138,     	0.601962633802,     	2082,  	2215,  	134,   	
30,    	0.588614707447,     	0.015443421631,     	0.022933294008,     	0.575259948485,     	2216,  	2344,  	129,   	
31,    	0.562985120742,     	0.014200719513,     	0.027494961237,     	0.550702639801,     	2345,  	2476,  	132,   	
32,    	0.53854100377,      	0.014046242712,     	0.026340889288,     	0.526263172387,     	2477,  	2615,  	139,   	
33,    	0.51159162736,      	0.016940041472,     	0.024503472235,     	0.496940911013,     	2616,  	2751,  	136,   	
34,    	0.482989634775,     	0.016110632762,     	0.022679252493,     	0.468964960276,     	2752,  	2893,  	142,   	
35,    	0.457115716167,     	0.013743316053,     	0.022648789511,     	0.444888773955,     	2894,  	3041,  	148,   	
36,    	0.431658650565,     	0.015286015594,     	0.027497859519,     	0.418354724492,     	3042,  	3182,  	141,   	
37,    	0.406398292478,     	0.013810012921,     	0.023833085777,     	0.393743263747,     	3183,  	3331,  	149,   	
38,    	0.383241481903,     	0.012145337505,     	0.025104054539,     	0.371792174271,     	3332,  	3475,  	144,   	
39,    	0.35670247847,      	0.017553639525,     	0.021703657096,     	0.341514544033,     	3476,  	3622,  	147,   	
40,    	0.329548021146,     	0.013887519366,     	0.021495778615,     	0.317416167303,     	3623,  	3778,  	156,   	
41,    	0.302612862472,     	0.017310359302,     	0.022589852096,     	0.287632971716,     	3779,  	3926,  	148,   	
42,    	0.273376197152,     	0.016524008149,     	0.024851555059,     	0.259075231228,     	3927,  	4080,  	154,   	
43,    	0.246544629399,     	0.014462124782,     	0.021090959197,     	0.234026423458,     	4081,  	4240,  	160,   	
44,    	0.220617547927,     	0.016207252801,     	0.021425051669,     	0.206588712097,     	4241,  	4396,  	156,   	
45,    	0.195756606647,     	0.012504556325,     	0.02408567273,      	0.187595588374,     	4397,  	4556,  	160,   	
46,    	0.17503527124,      	0.014502994452,     	0.020723795014,     	0.162189364925,     	4557,  	4718,  	162,   	
47,    	0.150359488229,     	0.013708273775,     	0.020436351161,     	0.138491147863,     	4719,  	4878,  	160,   	
48,    	0.127778509004,     	0.012435285413,     	0.022877422781,     	0.116914402612,     	4879,  	5044,  	166,   	
49,    	0.103997833645,     	0.014914859529,     	0.020831769483,     	0.091083849363,     	5045,  	5205,  	161,   	
50,    	0.079938682726,     	0.012868535104,     	0.022910317089,     	0.069806624623,     	5206,  	5377,  	172,   	
51,    	0.058724965575,     	0.012830166239,     	0.023681414765,     	0.047614773023,     	5378,  	5542,  	165,   	
52,    	0.034813859097,     	0.014986582702,     	0.015673199597,     	0.021835832663,     	5543,  	5705,  	163,   	
53,    	0.01136323687,      	0.012114208391,     	0.02213478253,      	0.000872104814,     	5706,  	5872,  	167,   	
54,    	0,                  	0.008137155051,     	0.016039643601,     	-0.005523094048,    	5873,  	6131,  	259,   	
